eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"""When that business was over, he applied to Miss Bingley and Elizabeth for the indulgence of some music.""",(No direct equivalent in text),683,not aligned,-1,-1,82723,82826,,"When that business was over, he applied to Miss Bingley and Elizabeth
for the indulgence of some music. "
"""Mr. Darcy took her advice, and did finish his letter.""",(No direct equivalent in text),684,not aligned,-1,-1,82668,82721,,"Mr. Darcy took her advice, and did finish his letter.
"
"""I see your design, Bingley,"" said his friend.--""You dislike an argument, and want to silence this.""",(No direct equivalent in text),685,not aligned,-1,-1,82261,82359,,"I see your design, Bingley,"" said his friend.--""You dislike an
argument, and want to silence this."""
"""What you ask,"" said Elizabeth, ""is no sacrifice on my side; and Mr. Darcy had much better finish his letter.""",(No direct equivalent in text),686,not aligned,-1,-1,82557,82665,,"What you ask,"" said Elizabeth, ""is no sacrifice on my side; and Mr.
Darcy had much better finish his letter."""
"""If you and Miss Bennet will defer yours till I am out of the room, I shall be very thankful; and then you may say whatever you like of me.""",(No direct equivalent in text),687,not aligned,-1,-1,82415,82553,,"If you and Miss
Bennet will defer yours till I am out of the room, I shall be very
thankful; and then you may say whatever you like of me."""
"""Arguments are too much like disputes.""",(No direct equivalent in text),688,not aligned,-1,-1,82377,82414,,Arguments are too much like disputes. 
"""Perhaps I do.""",(No direct equivalent in text),689,not aligned,-1,-1,82363,82376,,Perhaps I do. 
"""Would Mr. Darcy then consider the rashness of your original intention as atoned for by your obstinacy in adhering to it?""",(No direct equivalent in text),690,not aligned,-1,-1,79804,79924,,"Would Mr. Darcy then consider the rashness of your original intention
as atoned for by your obstinacy in adhering to it?"""
"""I assure you that if Darcy were not such a great tall fellow, in comparison with myself, I should not pay him half so much deference.""",(No direct equivalent in text),691,not aligned,-1,-1,81690,81823,,"I assure
you that if Darcy were not such a great tall fellow, in comparison with
myself, I should not pay him half so much deference. "
"""What could he mean? she was dying to know what could be his meaning""--and asked Elizabeth whether she could at all understand him.","Que vouloit-il dire ? Miss Bingley mouroit d'envie de le savoir, et elle demanda a Elisabeth si elle pouvoit le comprendre.",758,aligned,94637,94760,-1,-1,"Que vouloit-il dire ? Miss Bingley mouroit d'envie de le savoir, et elle demanda a Elisabeth si elle pouvoit le comprendre.
",
"""Nothing so easy, if you have but the inclination,"" said Elizabeth.",(No direct equivalent in text),785,not aligned,-1,-1,93057,93123,,"Nothing so easy, if you have but the inclination,"" said Elizabeth. "
"And as to laughter, we will not expose ourselves, if you please, by attempting to laugh without a subject.",(No direct equivalent in text),791,not aligned,-1,-1,93431,93537,,"And as to laughter, we will not expose
ourselves, if you please, by attempting to laugh without a subject. "
Elizabeth turned away to hide a smile. (No direct equivalent in text),~~~,805,aligned,-1,-1,-1,-1,,
"""That is a failing indeed!""","-- C'est pourtant un defaut, s'ecria Elisabeth !",813,aligned,98247,98295,-1,-1,"-- C'est pourtant un defaut, s'ecria Elisabeth ! ",
"Her answer, therefore, was not propitious, at least not to Elizabeth's wishes, for she was impatient to get home.",(No direct equivalent in text),828,not aligned,-1,-1,96625,96738,,"Her answer, therefore, was not propitious, at
least not to Elizabeth's wishes, for she was impatient to get home. "
"My greatest wish is to conduct myself towards his Lordship with all the respect which gratitude inspires, and always to observe exactly the rites and ceremonies instituted in the Church of England.","Mon plus grand desir est, de me conduire envers sa seigneurie avec tout le respect, que m'inspire la reconnoissance que je lui dois, et d'observer toujours exactement les rites et les ceremonies instituees dans l'Eglise d'Angleterre,",889,aligned,107107,107345,-1,-1,"Mon plus grand desir est, de me





conduire envers sa seigneurie avec tout le respect, que m'inspire la reconnoissance que je lui dois, et d'observer toujours exactement les rites et les ceremonies instituees dans l'Eglise d'Angleterre, ",
"Things are settled so oddly.""",(No direct equivalent in text),909,not aligned,-1,-1,108141,108169,,"Things are settled so
oddly."""
"""I think you said she was a widow, sir?  has she any family?""","'-- Je crois, Monsieur, vous avoir entendu dire qu'elle etoit veuve, a-t-elle des enfans ?'",941,aligned,115816,115905,-1,-1,"-- Je crois, Monsieur, vous avoir entendu dire qu'elle etoit veuve, a-t-elle des enfans ?
",
"Elle ne pouvoit pas repondre positivement que... Elle ne leur connoissoit cependant aucun engagement anterieur... Mais pour sa fille ainee, elle croyoit de son devoir de lui avouer qu'elle seroit bientot engagee",No direct equivalent in text.,980,aligned,-1,-1,-1,-1,,
"Dans un tete a tete qu'il eut avec Mistriss Bennet avant le dejeuner, la conversation l'ayant conduit naturellement a l'aveu des esperances qu'il avoit concues de trouver une femme a Longbourn, Mistriss Bennet au milieu de tous les sourires de complaisance et d'encouragement, lui laissa cependant entrevoir quelques obstacles au choix qu'il avoit fait de Jane ! Quant a ses autres filles, disoit-elle, elle ne pouvoit prendre sur elle de...",No direct equivalent in text.,987,aligned,-1,-1,-1,-1,,
Her curiosity however was unexpectedly relieved.,(No direct equivalent in text),1043,not aligned,-1,-1,130150,130198,,"Her curiosity however was unexpectedly
relieved. "
Mr. (No direct equivalent in text),~~~ Mr.',1067,aligned,23818,23822,-1,-1, Mr. ,
"""Indeed!""",(No direct equivalent in text),1074,not aligned,-1,-1,134577,134584,,"Indeed!"""
"""His pride never deserts him; but with the rich, he is liberal-minded, just, sincere, rational, honourable, and perhaps agreeable,--allowing something for fortune and figure.""",(No direct equivalent in text),1127,not aligned,-1,-1,141027,141200,,"His pride
never deserts him; but with the rich, he is liberal-minded, just,
sincere, rational, honourable, and perhaps agreeable,--allowing
something for fortune and figure."""
and gave the rest of the ladies their share of Mr. Wickham's attentions.,(No direct equivalent in text),1158,not aligned,-1,-1,144098,144170,,"and gave the rest of the ladies their share of Mr.
Wickham's attentions. "
"""My total ignorance of the connection must plead my apology.""","'L'entiere ignorance ou j'etois de cette parente, plaidera ma cause.'",1298,aligned,-1,-1,167717,167776,,"My total
ignorance of the connection must plead my apology."""
"""Indeed I am.  I shall intreat his pardon for not having done it earlier.""",'J'espere qu'il me pardonnera de ne l'avoir pas fait plutot ;',1314,aligned,173818,173878,-1,-1,J'espere qu'il me pardonnera de ne l'avoir pas fait plutot ; ,
You have delighted us long enough.,(No direct equivalent in text),1328,not aligned,-1,-1,175629,175663,,"You have delighted us long enough.
"
Mary would not understand them;,(No direct equivalent in text),1356,not aligned,-1,-1,174587,174618,,Mary would not understand them; 
Her mother would talk of her views in the same intelligible tone.,(No direct equivalent in text),1365,not aligned,-1,-1,173554,173619,,"Her mother
would talk of her views in the same intelligible tone. "
Wikam. (No direct equivalent in text),Wikam.,1379,aligned,155815,155821,-1,-1,Wikam. ,
"Elizabeth was the least dear to her of all her children; and though the man and the match were quite good enough for _her_, the worth of each was eclipsed by Mr. Bingley and Netherfield.",(No direct equivalent in text),1394,not aligned,-1,-1,181343,181529,,"Elizabeth was the least dear to her of all her children; and though the
man and the match were quite good enough for _her_, the worth of each
was eclipsed by Mr. Bingley and Netherfield.
"
(No direct equivalent in text),L'uniforme anglais est rouge.,1398,not aligned,187966,187995,-1,-1,"L'uniforme anglais est rouge.
",
(No direct equivalent in text),"Espece de jeu analogue a celui du tric-trac, mais beaucoup moins complique. ~~~ Le Bagammon est en grand faveur chez les Anglais.",1399,not aligned,187999,188124,-1,-1,"Espece de jeu analogue a celui du tric-trac, mais beaucoup moins complique. Le Bagammon est en grand faveur chez les Anglais.
",
I would rather be paid the compliment of being believed sincere.,(No direct equivalent in text),1455,not aligned,-1,-1,191174,191238,,"I would
rather be paid the compliment of being believed sincere. "
Mr.,~~~ Mr.' (No direct equivalent in text),1465,aligned,-1,-1,403,406,,Mr. 
"""Let her be called down. She shall hear my opinion.""","'-- Mr. Bennet tira la sonnette, et l'on fit prier Miss Elisabeth de venir a la bibliotheque.' (No direct equivalent in text for ""She shall hear my opinion."")",1476,aligned,-1,-1,195115,195165,,"Let her be called down. She shall hear my opinion."""
"""Of Mr. Collins and Lizzy. Lizzy declares she will not have Mr. Collins, and Mr. Collins begins to say that he will not have Lizzy.""","'-- De Mr. Collins, et Lizzy, Lizzy declare qu'elle ne veut pas epouser Mr. ~~~ Collins, et Mr. Collins commence a dire qu'il ne veut plus epouser Lizzy !'",1479,aligned,-1,-1,194824,194954,,"Of Mr. Collins and Lizzy. Lizzy declares she will not have Mr. Collins,
and Mr. Collins begins to say that he will not have Lizzy."""
"He thought too well of himself to comprehend on what motive his cousin could refuse him; and though his pride was hurt, he suffered in no other way.","il avoit trop bonne opinion de lui, pour imaginer que sa cousine eut de veritables motifs pour le refuser. (No direct equivalent in text for ""and though his pride was hurt, he suffered in no other way."")",1500,aligned,-1,-1,196991,197139,,"He thought too well of himself to comprehend on what motive his cousin
could refuse him; and though his pride was hurt, he suffered in no other
way. "
--Mr.,(No direct equivalent in text),1528,not aligned,-1,-1,21624,21629,,--Mr. 
"He joined them on their entering the town and attended them to their aunt's, where his regret and vexation, and the concern of every body was well talked over.",(No direct equivalent in text),1543,not aligned,-1,-1,202543,202702,,"He joined them on their entering the town and attended them to their
aunt's, where his regret and vexation, and the concern of every body was
well talked over.-"
"His accompanying them was a double advantage; she felt all the compliment it offered to herself, and it was most acceptable as an occasion of introducing him to her father and mother.",(No direct equivalent in text),1549,not aligned,-1,-1,203354,203537,,"His accompanying them was a double advantage; she felt all the
compliment it offered to herself, and it was most acceptable as an
occasion of introducing him to her father and mother.
"
"""But you do not know _all_. I _will_ read you the passage which particularly hurts me.  I will have no reserves from _you_.""",'Mais vous ne savez pas tout ; je vais vous lire les lignes qui m'affectent le plus ; je n'ai rien de cache pour vous.',1558,aligned,214918,215035,-1,-1,"Mais vous ne savez pas tout ; je vais vous lire les lignes qui m'affectent le plus ; je n'ai rien de cache pour vous.
",
"""What think you of _this_ sentence, my dear Lizzy?"" --said Jane as she finished it.",">> -- Que pensez-vous de cela ? dit Jane, lorsqu'elle eut fini ;",1566,aligned,216128,216189,-1,-1,"-- Que pensez-vous de cela ? dit Jane, lorsqu'elle eut fini ; ",
"""How can you talk so?"" --said Jane faintly smiling,--""You must know that though I should be exceedingly grieved at their disapprobation, I could not hesitate.""","'Pouvez-vous plaisanter ainsi ? dit Jane, en souriant foiblement, vous savez que, malgre le chagrin que leur desapprobation pourroit me donner, je ne saurois cependant pas hesiter.'",1578,aligned,218874,219053,-1,-1,"Pouvez-vous plaisanter ainsi ? dit Jane, en souriant foiblement, vous savez que, malgre le chagrin que leur desapprobation pourroit me donner, je ne saurois cependant pas hesiter.
",
"and Miss Lucas, who accepted him solely from the pure and disinterested desire of an establishment, cared not how soon that establishment were gained.",(No direct equivalent in text),1607,not aligned,-1,-1,214972,215122,,"and Miss Lucas, who accepted him solely from the pure and
disinterested desire of an establishment, cared not how soon that
establishment were gained.
"
for he was longing to publish his prosperous love.,(No direct equivalent in text),1632,not aligned,-1,-1,217587,217637,,"for he was longing to publish his prosperous love.
"
The sight of Miss Lucas was odious to her.,"La presence de Miss Lucas lui devenoit odieuse,",1712,aligned,-1,-1,230533,230575,,"The sight of
Miss Lucas was odious to her. "
"END OF VOL. I. ~~~ [Illustration: A VICARAGE HOUSE.] PRIDE AND PREJUDICE: A Novel. In Three Volumes. By the Author of ""Sense and Sensibility."" VOL ~~~ II. London: Printed for T. Egerton, Military Library, Whitehall. ~~~ 1813. PRIDE & PREJUDICE. CHAPTER I. ~~~ (No direct equivalent in text)",(No direct equivalent in text),1724,not aligned,-1,-1,-1,-1,,
You need not.,(No direct equivalent in text),1768,not aligned,-1,-1,236359,236372,,You need not. 
"'in every view it is unaccountable!""",(No direct equivalent in text),1784,not aligned,-1,-1,236806,236840,,"in every view it
is unaccountable!"""
"Her daughter endeavoured to convince her of what she did not believe herself, that his attentions to Jane had been merely the effect of a common and transient liking, which ceased when he saw her no more; but though the probability of the statement was admitted at the time, she had the same story to repeat every day.",(No direct equivalent in text),1803,not aligned,-1,-1,241099,241417,,"Her daughter endeavoured to convince her of what
she did not believe herself, that his attentions to Jane had been merely
the effect of a common and transient liking, which ceased when he saw
her no more; but though the probability of the statement was admitted at
the time, she had the same story to repeat every day. "
They had frequently been staying with her in town.,(No direct equivalent in text),1837,not aligned,-1,-1,244505,244555,,"They had frequently been staying with her in town.
"
"It does not often happen that the interference of friends will persuade a young man of independent fortune to think no more of a girl, whom he was violently in love with only a few days before.""",(No direct equivalent in text),1845,not aligned,-1,-1,246595,246788,,"It does not often happen
that the interference of friends will persuade a young man of
independent fortune to think no more of a girl, whom he was violently in
love with only a few days before."""
"""Every time they met, it was more decided and remarkable.""","""Chaque fois qu'il la voyoit, il en paraissoit plus amoureux.""",1859,aligned,-1,-1,247197,247253,,"Every time
they met, it was more decided and remarkable. "
"Mrs. Gardiner had seen Pemberley, and known the late Mr. Darcy by character perfectly well.","Mistriss Gardiner avoit vecu pres de Pemberley, et avoit beaucoup connu de reputation le pere de Mr. (No direct equivalent in text - this sentence refers to the late Mr. Darcy, while the French only mentions his father.)",1883,aligned,-1,-1,251121,251212,,"Mrs. Gardiner had seen Pemberley, and known the late Mr. Darcy by
character perfectly well. "
I will try again.,(No direct equivalent in text),1909,not aligned,-1,-1,253047,253064,,I will try again. 
"""_That_"" you certainly shall.",Certainement.,1922,aligned,264840,264853,-1,-1,"Certainement.
",
"and even repeatedly to say in an ill-natured tone that she ""_wished_"" they might be happy.","elle alloit meme, jusqu'a repeter souvent, qu'elle souhaitoit qu'ils pussent etre heureux ensemble.",1928,aligned,264325,264424,-1,-1,"elle alloit meme, jusqu'a repeter souvent, qu'elle souhaitoit qu'ils pussent etre heureux ensemble.
",
"~~~ C'etoient les memes descriptions, de Rosing et de Hunsford, que celles de Mr.'","~~~ C'etoient les memes descriptions, de Rosing et de Hunsford, que celles de Mr.'",1945,aligned,266611,266689,-1,-1," C'etoient les memes descriptions, de Rosing et de Hunsford, que celles de Mr. ",
"The house, furniture, neighbourhood, and roads, were all to her taste, and Lady Catherine's behaviour was most friendly and obliging.","La maison, les meubles, le voisinage, les chemins meme, tout etoit de son gout. La conduite de Lady Catherine etoit amicale et obligeante.",1946,aligned,-1,-1,257169,257302,,"The house, furniture, neighbourhood, and
roads, were all to her taste, and Lady Catherine's behaviour was most
friendly and obliging. "
"She wrote again when the visit was paid, and she had seen Miss Bingley.",(No direct equivalent in text),1973,not aligned,-1,-1,258093,258164,,"She wrote again when the visit was paid, and she had seen Miss Bingley.
"
Importance may sometimes be purchased too dearly.,(No direct equivalent in text),2015,not aligned,-1,-1,264539,264588,,Importance may sometimes be purchased too dearly. 
March was to take Elizabeth to Hunsford.,(No direct equivalent in text),2019,not aligned,-1,-1,265034,265074,,"March was to take
Elizabeth to Hunsford. "
"Every thing, however, went on smoothly, and was finally settled according to Charlotte's first sketch.",(No direct equivalent in text),2026,not aligned,-1,-1,265708,265810,,"Every thing, however, went on smoothly,
and was finally settled according to Charlotte's first sketch. "
She was to accompany Sir William and his second daughter.,(No direct equivalent in text),2027,not aligned,-1,-1,265811,265868,,"She was
to accompany Sir William and his second daughter. "
"The improvement of spending a night in London was added in time, and the plan became perfect as plan could be.",(No direct equivalent in text),2028,not aligned,-1,-1,265869,265979,,"The improvement of
spending a night in London was added in time, and the plan became
perfect as plan could be.
"
"It was reasonable, however, to hope, that they would not continue long.",(No direct equivalent in text),2040,not aligned,-1,-1,268446,268517,,"It was reasonable, however, to
hope, that they would not continue long. "
"""Well,"" cried Elizabeth, ""have it as you choose.  _He_ shall be mercenary, and _she_ shall be foolish.""","'-- Eh bien ! ~~~ s'ecria Elisabeth, choisissez, puisque vous voulez absolument que Miss King, soit folle ou que Mr. Wikam soit interesse.'",2051,aligned,279554,279687,-1,-1,"-- Eh bien ! s'ecria Elisabeth, choisissez, puisque vous voulez absolument que Miss King, soit folle ou que Mr. Wikam soit interesse.
",
(No direct equivalent in text),~~~ * * * CHAPITRE X.,2070,not aligned,79445,79471,-1,-1,"



* * *





CHAPITRE X.
",
"In a moment they were all out of the chaise, rejoicing at the sight of each other.",(No direct equivalent in text),2080,not aligned,-1,-1,273008,273090,,"In a moment they were all out of the chaise, rejoicing at the
sight of each other. "
"Maria thought speaking out of the question, and the gentlemen did nothing but eat and admire.","Marie avoit peur de parler mal-a-propos et n'ouvroit pas la bouche. (No direct equivalent in text for ""and the gentlemen did nothing but eat and admire."")",2160,aligned,-1,-1,287053,287146,,"Maria thought speaking out of the question, and the
gentlemen did nothing but eat and admire.
"
"Collins leur en faisoit remarquer toute la beaute, et Lady Catherine ne se lassoit point de leur assurer qu'elle etoit encore plus belle en ete.","Collins leur en faisoit remarquer toute la beaute, et Lady Catherine ne se lassoit point de leur assurer qu'elle etoit encore plus belle en ete. (No direct equivalent in English text)",2166,aligned,-1,-1,-1,-1,,
"Elizabeth at first had rather wondered that Charlotte should not prefer the dining-parlour for common use; it was a better sized room, and had a pleasanter aspect; but she soon saw that her friend had an excellent reason for what she did, for Mr. Collins would undoubtedly have been much less in his own apartment, had they sat in one equally lively; and she gave Charlotte credit for the arrangement.",(No direct equivalent in text),2214,not aligned,-1,-1,294850,295251,,"Elizabeth at first had rather wondered that Charlotte should not prefer
the dining-parlour for common use; it was a better sized room, and had a
pleasanter aspect; but she soon saw that her friend had an excellent
reason for what she did, for Mr. Collins would undoubtedly have been
much less in his own apartment, had they sat in one equally lively; and
she gave Charlotte credit for the arrangement.
"
"Scarcely a syllable was uttered that did not relate to the game, except when Mrs. Jenkinson expressed her fears of Miss De Bourgh's being too hot or too cold, or having too much or too little light.",(No direct equivalent in text),2224,not aligned,-1,-1,292579,292777,,"Scarcely a syllable was
uttered that did not relate to the game, except when Mrs. Jenkinson
expressed her fears of Miss De Bourgh's being too hot or too cold, or
having too much or too little light. "
He was storing his memory with anecdotes and noble names.,(No direct equivalent in text),2230,not aligned,-1,-1,293126,293183,,"He was storing his memory with anecdotes
and noble names.
"
"Easter was approaching, and the week preceding it, was to bring an addition to the family at Rosings, which in so small a circle must be important.",(No direct equivalent in text),2240,not aligned,-1,-1,297916,298063,,"Easter was approaching, and the week preceding it, was to bring an
addition to the family at Rosings, which in so small a circle must be
important. "
"Colonel Fitzwilliam had called at the parsonage more than once during the time, but Mr. Darcy they had only seen at church.","Le Colonel Fitz-Williams etoit venu plusieurs fois au Presbytere, mais on n'avoit revu Mr. ~~~ Darcy qu'a l'eglise.",2253,aligned,-1,-1,301754,301877,,"Colonel Fitzwilliam had called
at the parsonage more than once during the time, but Mr. Darcy they had
only seen at church.
"
CHAPTER VIII.,* * * CHAPITRE XIII. (No direct equivalent in text),2257,aligned,-1,-1,53910,53923,,"CHAPTER VIII.
"
"If I had ever learnt, I should have been a great proficient.",(No direct equivalent in text),2269,not aligned,-1,-1,303482,303542,,"If I had ever learnt, I
should have been a great proficient. "
"""You shall hear then--but prepare yourself for something very dreadful.",(No direct equivalent in text),2300,not aligned,-1,-1,306690,306760,,"You shall hear then--but prepare yourself for something very dreadful.
"
