eng,fr,id,llm alignment result
Only think what an establishment it would be for one of them.,Pensez au bel etablissement que ce seroit pour l'une d'elles !,31,aligned
"Sir William and Lady Lucas are determined to go, merely on that account, for in general you know they visit no new comers. ~~~ Indeed you must go, for it will be impossible for _us_ to visit him, if you do not."" ~~~ ""You are over scrupulous surely.","Sir Williams et Lady Laws sont decides a lui faire visite sur ce qu'ils en ont oui dire seulement ; vous savez qu'en general, ils ne recherchent point les nouveaux venus, et vous devez faire de meme, car il nous seroit impossible d'etre en relation avec lui, si vous ne commencez pas.",32,aligned
"I dare say Mr. Bingley will be very glad to see you; and I will send a few lines by you to assure him of my hearty consent to his marrying which ever he chuses of the girls; though I must throw in a good word for my little Lizzy.""","-- Vous etes trop scrupuleuse, je crois que M. Bingley seroit charme de vous voir, et je pourrais meme vous charger de quelques lignes pour l'assurer de mon consentement a son mariage avec celle de mes filles qu'il choisira ; quoique cependant je dusse dire un mot en faveur de ma chere petite Lizzy.",33,aligned
"""I desire you will do no such thing.",-- Je vous prie de ne point le faire.,34,not aligned
"Lizzy is not a bit better than the others; and I am sure she is not half so handsome as Jane, nor half so good humoured as Lydia. ~~~ But you are always giving _her_ the preference.""","Lizzy n'est pas superieure aux autres ; elle n'est a beaucoup pres ni si belle que Jane, ni si gaie que Lydie ; mais vous lui donnez toujours la preference.",35,aligned
"""They have none of them much to recommend them,"" replied he; ""they are all silly and ignorant like other girls; but Lizzy has something more of quickness than her sisters.""","-- On ne peut tirer vanite ni des unes ni des autres, repliqua-t-il, elles sont sottes et ignorantes comme toutes les jeunes filles, mais Lizzy a quelque chose de plus anime que ses soeurs.",36,aligned
"""Mr. Bennet, how can you abuse your own children in such a way?","-- Je ne sais quelle jouissance vous avez a rabaisser ainsi vos enfans, Monsieur Bennet ?",37,not aligned
You take delight in vexing me.,Il semble que vous preniez plaisir a me faire de la peine.,38,aligned
"You have no compassion on my poor nerves.""",Vous n'avez aucun egard pour mes pauvres nerfs.,39,aligned
"""You mistake me, my dear. ~~~ I have a high respect for your nerves.","-- Pardonnez-moi, ma chere, j'ai beaucoup de respect pour vos nerfs.",40,aligned
They are my old friends.,Ce sont pour moi d'anciennes connaissances.,41,aligned
"I have heard you mention them with consideration these twenty years at least.""","Depuis vingt ans au moins, je vous en entends parler avec consideration.",42,aligned
"""Ah! ~~~ you do not know what I suffer.""",-- Vous ne savez pas ce que je souffre !,43,aligned
"""But I hope you will get over it, and live to see many young men of four thousand a year come into the neighbourhood.""","-- J'espere, ma chere, que vous vous guerirez et que vous vivrez encore long-temps pour voir beaucoup de jeunes seigneurs, jouissant de quatre ou cinq mille livres de rentes, venir s'etablir dans notre voisinage.",44,aligned
"""It will be no use to us, if twenty such should come since you will not visit them.""","-- Il en arriveroit vingt, que cela nous seroit bien inutile, puisque vous ne voulez pas seulement aller leur faire une visite.",45,aligned
"""Depend upon it, my dear, that when there are twenty, I will visit them all.""","-- Vous pouvez compter, ma chere, que, lorsqu'il y en aura vingt, j'irai les voir tous.",46,aligned
"Mr. Bennet was so odd a mixture of quick parts, sarcastic humour, reserve, and caprice, that the experience of three and twenty years had been insufficient to make his wife understand his character.","M. Bennet offroit un melange si extraordinaire de reparties promptes, d'humeur railleuse, de reserve et de caprices, que vingt-trois ans de mariage n'avoient pas suffi a sa femme pour bien connoitre son caractere.",47,aligned
_Her_ mind was less difficult to develope.,Elle etoit moins difficile a definir.,48,not aligned
"She was a woman of mean understanding, little information, and uncertain temper.","C'etoit une femme ignorante, d'une intelligence mediocre, et d'un caractere foible.",49,aligned
When she was discontented she fancied herself nervous.,"Lorsqu'elle etoit mecontente, elle se plaignoit de ses nerfs.",50,aligned
The business of her life was to get her daughters married; its solace was visiting and news.,"Son desir le plus ardent etoit de voir ses filles mariees ; sa principale occupation les visites, et son plaisir les nouvelles.",51,aligned
CHAPTER II.,CHAPITRE II.,52,aligned
Mr. Bennet was among the earliest of those who waited on Mr. Bingley.,Monsieur Bennet fut un de ceux qui se montrerent les plus empresses a rechercher M. Bingley.,53,not aligned
"He had always intended to visit him, though to the last always assuring his wife that he should not go; and till the evening after the visit was paid, she had no knowledge of it. ~~~ It was then disclosed in the following manner.","Son intention avoit toujours ete d'aller chez lui, quoiqu'il eut assure sa femme du contraire, mais elle n'eut connoissance de cette visite qu'apres qu'elle fut faite, et voici comment : M. Bennet voyant sa seconde fille occupee a garnir un chapeau, lui dit : J'espere Lizzy que ce chapeau plaira a M. Bingley.",54,aligned
"Observing his second daughter employed in trimming a hat, he suddenly addressed her with, ""I hope Mr. Bingley will like it Lizzy.""","-- Nous ne saurons point ce qui plait ou deplait a M. Bingley, repondit Mistriss Bennet avec aigreur, puisque nous ne le verrons point.",55,not aligned
"""We are not in a way to know _what_ Mr. Bingley likes,"" said her mother resentfully, ""since we are not to visit.""","-- Vous oubliez, maman, dit Elisabeth, que nous le rencontrerons dans les assemblees, et que Mistriss Long a promis de nous le presenter.",56,not aligned
"""But you forget, mama,"" said Elizabeth, ""that we shall meet him at the assemblies, and that Mrs. Long has promised to introduce him.""","-- Je ne crois pas que Mistriss Long fasse jamais rien pour nous ; c'est une femme fausse, interessee, d'ailleurs elle a deux nieces, et je ne compte point sur elle.",57,not aligned
"""I do not believe Mrs. Long will do any such thing. ~~~ She has two nieces of her own.","-- Ni moi, dit M. Bennet, je suis bien aise de voir que vous ne fondez pas vos esperances sur ses services.",58,not aligned
"She is a selfish, hypocritical woman, and I have no opinion of her.""","Mistriss Bennet ne daigna pas repondre, mais incapable de se contenir, elle commenca a gronder une de ses filles.",59,not aligned
"""No more have I,"" said Mr. Bennet; ""and I am glad to find that you do not depend on her serving you.""","-- Ne toussez donc pas ainsi Kitty, pour l'amour du Ciel, ayez pitie de moi, vous m'abimez, les nerfs.",60,not aligned
"Mrs. Bennet deigned not to make any reply; but unable to contain herself, began scolding one of her daughters.","-- Kitty n'a aucune discretion, dit son pere, elle ne tousse jamais a propos.",61,not aligned
"""Don't keep coughing so, Kitty, for heaven's sake!","-- Je ne tousse pas pour me divertir, repondit Kitty avec humeur.",62,not aligned
Have a little compassion on my nerves.,"-- Quand aura lieu votre premier, bal, Lizzy ?",63,not aligned
"You tear them to pieces.""",-- De demain en quinze.,64,not aligned
"""Kitty has no discretion in her coughs,"" said her father; ""she times them ill."" ""I do not cough for my own amusement,"" replied Kitty fretfully.",,65,not aligned
"""When is your next ball to be, Lizzy?"" ~~~ ""To-morrow fortnight.""","-- Est-il bien vrai, s'ecria Mistriss Bennet !",66,not aligned
"""Aye, so it is,"" cried her mother, ""and Mrs. Long does not come back till the day before; so, it will be impossible for her to introduce him, for she will not know him herself.""","Et Mistriss Long ne reviendra que la veille, il lui sera impossible de nous le presenter puisqu'elle ne l'aura point encore vu.",67,aligned
"""Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to _her_.""","-- Alors, ma chere, vous aurez l'avantage sur votre amie, en lui presentant vous-meme M. Bingley.",68,aligned
"""Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teazing?""","-- C'est impossible, M. Bennet, impossible !",69,not aligned
"""I honour your circumspection.",comment pouvez-vous parler ainsi ?,70,not aligned
A fortnight's acquaintance is certainly very little. ~~~ One cannot know what a man really is by the end of a fortnight.,"-- J'admire votre circonspection, une relation qui ne date que de quinze jours est certainement tres-peu approfondie ; on ne peut pas bien connoitre un homme au bout de si peu de temps ; mais si vous ne hasardez rien, d'autres le feront.",71,aligned
"But if _we_ do not venture, somebody else will; and after all, Mrs. Long and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.""","Apres tout, Mistriss Long et ses nieces desirant tenter l'aventure, ce sera un acte de generosite de votre part de leur en presenter l'occasion.",72,aligned
The girls stared at their father.,"Si vous refusiez de leur rendre ce bon office, je m'en chargerois.",73,not aligned
"Mrs. Bennet said only, ""Nonsense, nonsense!""",Les jeunes filles regardoient leur pere avec etonnement ; Mistriss Bennet se contenta de dire : Quelle absurdite !,74,not aligned
"""What can be the meaning of that emphatic exclamation?""","-- Que signifie cette expression emphatique, s'ecria-t-il ?",75,not aligned
"cried he. ~~~ ""Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?","Pensez-vous que la formalite d'une presentation, et l'importance qu'on y attache soient des absurdites ?",76,aligned
"I cannot quite agree with you _there_. ~~~ What say you, Mary?",Je ne puis vraiment etre de votre avis sur ce point ; qu'en dites-vous Mary ?,77,aligned
"for you are a young lady of deep reflection I know, and read great books, and make extracts.""","Je sais que vous etes une jeune personne qui a profondement reflechi, qui a lu des livres tres-serieux et fait beaucoup d'extraits.",78,aligned
"Mary wished to say something very sensible, but knew not how.","Mary auroit bien desire repondre quelque chose de tres-judicieux, mais elle n'etoit pas preparee, et pendant qu'elle arrangeoit ses phrases, son pere ajouta : Revenons a M. Bingley.",79,not aligned
"""While Mary is adjusting her ideas,"" he continued, ""let us return to Mr. ~~~ Bingley.""","-- Je ne puis souffrir d'entendre parler de M. Bingley, cela me rend malade.",80,not aligned
"""I am sick of Mr. Bingley,"" cried his wife.",-- Je suis fache d'apprendre cela.,81,not aligned
"""I am sorry to hear _that_; but why did not you tell me so before?",Pourquoi ne me l'avez-vous pas dit plutot ?,82,not aligned
"If I had known as much this morning, I certainly would not have called on him.","Si je l'avois su ce matin, je n'aurois surement pas ete me presenter chez lui.",83,aligned
"It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now.""","C'est tres-facheux, mais a present que je lui ai fait visite, nous ne pouvons plus eviter de faire connoissance avec lui.",84,aligned
"The astonishment of the ladies was just what he wished; that of Mrs. Bennet perhaps surpassing the rest; though when the first tumult of joy was over, she began to declare that it was what she had expected all the while.","L'etonnement de ces dames fut aussi grand que pouvoit le desirer M. Bennet ; celui de sa femme surtout, quoiqu'elle assurat, une fois le premier elan de sa joie passee, qu'elle s'y attendoit des le premier jour.",85,aligned
"""How good it was in you, my dear Mr. Bennet! ~~~ But I knew I should persuade you at last.","-- Combien c'est aimable de votre part, mon cher Monsieur Bennet !",86,not aligned
"I was sure you loved your girls too well to neglect such an acquaintance. ~~~ Well, how pleased I am!",Je savois bien que je finirois par vous persuader ; j'etois sure que vous aimiez trop vos filles pour negliger de faire une telle connoissance !,87,aligned
"and it is such a good joke, too, that you should have gone this morning, and never said a word about it till now.""","C'est cependant une singuliere idee ; y etre alle ce matin, et ne nous en avoir rien dit jusqu'a present.",88,not aligned
"""Now, Kitty, you may cough as much as you chuse,"" said Mr. Bennet; and, as he spoke, he left the room, fatigued with the raptures of his wife.","-- Maintenant Kitty vous pouvez tousser tant qu'il vous plaira. ~~~ En disant ces mots, Monsieur Bennet, fatigue des transports de sa femme, sortit.",89,aligned
"""What an excellent father you have, girls,"" said she, when the door was shut.","-- Quel excellent pere vous avez, mes enfans, dit Mistriss Bennet, des qu'il eut ferme la porte.",90,aligned
"""I do not know how you will ever make him amends for his kindness; or me either, for that matter.","Je ne sais comment vous pourrez lui temoigner, ainsi qu'a moi, toute votre reconnaissance !",91,not aligned
"At our time of life, it is not so pleasant I can tell you, to be making new acquaintance every day; but for your sakes, we would do any thing.",Car je puis vous assurer qu'il n'est pas agreable a notre age de faire chaque jour de nouvelles connoissances ; mais il n'y a rien que nous ne fassions pour vous.,92,aligned
"Lydia, my love, though you _are_ the youngest, I dare say Mr. Bingley will dance with you at the next ball.""","Lydie, mon ange, quoique vous soyez la cadette, je parie que M. Bingley dansera avec vous au premier bal.",93,aligned
"""Oh!""",-- Oh !,94,aligned
"said Lydia stoutly, ""I am not afraid; for though I _am_ the youngest, I'm the tallest.""","dit Lydie, je ne suis pas inquiete, quoique la plus jeune, je suis la plus grande.",95,aligned
"The rest of the evening was spent in conjecturing how soon he would return Mr. Bennet's visit, and determining when they should ask him to dinner.","Le reste de la soiree se passa en conjectures sur le moment ou il rendroit sa visite a M. Bennet, et a calculer quand on pourroit l'inviter a diner.",96,aligned
CHAPTER III.,CHAPITRE III.,97,aligned
"Not all that Mrs. Bennet, however, with the assistance of her five daughters, could ask on the subject was sufficient to draw from her husband any satisfactory description of Mr. Bingley.","Toutes les questions que Mistriss Bennet, aidee de ses cinq filles, adressa a son mari, ne purent leur faire obtenir une description detaillee de M. Bingley ; on l'attaqua de mille manieres, par d'ingenieuses suppositions, des soupcons imaginaires, des questions indirectes ; il eludoit tout, et trompa l'adresse de chacune.",98,not aligned
"They attacked him in various ways; with barefaced questions, ingenious suppositions, and distant surmises; but he eluded the skill of them all; and they were at last obliged to accept the second-hand intelligence of their neighbour Lady Lucas.","Elles furent enfin obligees de s'en rapporter aux recits de leur voisine, Lady Lucas ; sir Williams avoit ete enchante de M. Bingley ; il etoit jeune, beau, fort aimable, et pour comble de perfections, il avoit l'intention d'aller a la prochaine assemblee avec plusieurs personnes de sa societe.",99,not aligned
Her report was highly favourable.,On ne pouvoit etre plus delicieux !,100,not aligned
Sir William had been delighted with him.,"Il aimoit passionnement la danse, il deviendroit donc amoureux.",101,not aligned
"He was quite young, wonderfully handsome, extremely agreeable, and to crown the whole, he meant to be at the next assembly with a large party.",,102,not aligned
Nothing could be more delightful!,Quel vaste champ d'esperances !,103,not aligned
To be fond of dancing was a certain step towards falling in love; and very lively hopes of Mr. Bingley's heart were entertained.,,104,not aligned
"""If I can but see one of my daughters happily settled at Netherfield,"" said Mrs. Bennet to her husband, ""and all the others equally well married, I shall have nothing to wish for.""","-- Si je puis voir une de mes filles heureusement etablie a Metterfield, disoit Mistriss Bennet a son mari, et toutes les autres aussi bien mariees, je n'aurai plus rien a desirer.",105,aligned
"In a few days Mr. Bingley returned Mr. Bennet's visit, and sat about ten minutes with him in his library.","Peu de jours apres, M. Bingley vint rendre sa visite a M. Bennet ; il passa environ dix minutes avec lui dans sa bibliotheque.",106,aligned
"He had entertained hopes of being admitted to a sight of the young ladies, of whose beauty he had heard much; but he saw only the father.","Il avoit espere etre presente aux jeunes dames dont il avoit entendu vanter la beaute, mais il ne vit que le pere.",107,aligned
"The ladies were somewhat more fortunate, for they had the advantage of ascertaining from an upper window, that he wore a blue coat and rode a black horse.","Les dames furent un peu plus heureuses que lui, car elles eurent le plaisir de voir depuis une fenetre fort elevee qu'il portoit un habit bleu, et montoit un cheval noir.",108,aligned
"An invitation to dinner was soon afterwards dispatched; and already had Mrs. Bennet planned the courses that were to do credit to her housekeeping, when an answer arrived which deferred it all.","On lui envoya bientot une invitation pour diner, et Mistriss Bennet avoit deja trace tout le plan de ce repas qui devoit lui faire la reputation d'une bonne maitresse de maison, lorsque la reponse rendit tous ses preparatifs inutiles.",109,aligned
"Mr. Bingley was obliged to be in town the following day, and consequently unable to accept the honour of their invitation, &c. Mrs. Bennet was quite disconcerted.","M. Bingley etoit force de se rendre a la ville le jour suivant, et ne pouvoit en consequence accepter l'obligeante invitation des dames de Longhouse, etc., etc. Mistriss Bennet fut tout-a-fait deconcertee, et ne pouvoit concevoir quelle affaire l'attiroit a la ville si promptement apres son arrivee dans le Hertfordshire.",110,aligned
"She could not imagine what business he could have in town so soon after his arrival in Hertfordshire; and she began to fear that he might be always flying about from one place to another, and never settled at Netherfield as he ought to be.","Elle craignoit qu'il ne fut toujours voltigeant d'un endroit a l'autre sans jamais etre etabli a Metterfield, comme il le devoit.",111,aligned
Lady Lucas quieted her fears a little by starting the idea of his being gone to London only to get a large party for the ball; and a report soon followed that Mr. Bingley was to bring twelve ladies and seven gentlemen with him to the assembly.,"Lady Lucas calma un peu ses craintes, en lui faisant naitre l'idee que peut-etre il etoit alle a Londres chercher du monde pour le bal, et bientot le bruit courut que M. Bingley devoit conduire a l'assemblee douze dames et sept messieurs.",112,aligned
"The girls grieved over such a number of ladies; but were comforted the day before the ball by hearing, that instead of twelve, he had brought only six with him from London, his five sisters and a cousin. ~~~ And when the party entered the assembly room, it consisted of only five altogether; Mr. Bingley, his two sisters, the husband of the eldest, and another young man.","Quelques personnes s'affligeoient de ce grand nombre de dames ; elles se consolerent le lendemain lorsqu'elles apprirent qu'il n'en avoit ramene que six, cinq de ses soeurs et une cousine, et lorsqu'enfin cette nombreuse societe entra dans la salle du bal elle etoit reduite a cinq personnes, M. Bingley, ses deux soeurs, le mari de l'ainee et un jeune homme.",113,aligned
"Mr. Bingley was good looking and gentleman-like; he had a pleasant countenance, and easy, unaffected manners.","M. Bingley avoit l'air d'un homme comme il faut, ses manieres etoient pleines de grace et de naturel.",114,aligned
,"Ses soeurs pouvoient passer pour de belles femmes, mais elles avoient le genre affecte et recherche des femmes qu'on nomme a la mode ; son beau frere, M. Hurst paroissoit un bon gentilhomme, mais M. Darcy, son ami, attira bientot l'attention de toute l'assemblee par la beaute de ses traits, l'elegance de sa taille, la noblesse de son maintien, et l'avantage de jouir de dix mille livres de rente ; circonstance qui fut connue et circula tout autour de la salle, en cinq minutes.",115,not aligned
"His sisters were fine women, with an air of decided fashion.","Les hommes avouerent qu'il etoit bien fait, et les femmes declarerent qu'il etoit beaucoup plus beau que M. Bingley.",116,not aligned
"His brother-in-law, Mr. Hurst, merely looked the gentleman; but his friend Mr. Darcy soon drew the attention of the room by his fine, tall person, handsome features, noble mien; and the report which was in general circulation within five minutes after his entrance, of his having ten thousand a year.","On le regarda avec admiration, pendant la moitie de la soiree, jusqu'a ce qu'enfin ses manieres, qui deplaisoient generalement, arreterent le cours de ses succes.",117,not aligned
"The gentlemen pronounced him to be a fine figure of a man, the ladies declared he was much handsomer than Mr. Bingley, and he was looked at with great admiration for about half the evening, till his manners gave a disgust which turned the tide of his popularity; for he was discovered to be proud, to be above his company, and above being pleased; and not all his large estate in Derbyshire could then save him from having a most forbidding, disagreeable countenance, and being unworthy to be compared with his friend.","On decouvrit qu'il etoit fier, que rien ne lui convenoit, qu'il se croyoit fort au dessus des autres ; alors toute sa grande fortune ne put le sauver ; on prononca qu'il avoit un abord repoussant, un ton desagreable, et qu'il etoit indigne d'etre compare a son ami.",118,aligned
"Mr. Bingley had soon made himself acquainted with all the principal people in the room; he was lively and unreserved, danced every dance, was angry that the ball closed so early, and talked of giving one himself at Netherfield.","M. Bingley eut bientot fait connoissance avec les principales personnes qui se trouvoient a l'assemblee ; il etoit gai et prevenant ; il dansa toujours, et fut tres-fache que le bal finit sitot.",119,aligned
Such amiable qualities must speak for themselves.,Il parla meme d'en donner un a Metterfield.,120,not aligned
,D'aussi aimables qualites previennent toujours en faveur de celui qui les possede.,121,not aligned
What a contrast between him and his friend!,Quel contraste avec son ami !,122,aligned
"Mr. Darcy danced only once with Mrs. Hurst and once with Miss Bingley, declined being introduced to any other lady, and spent the rest of the evening in walking about the room, speaking occasionally to one of his own party.","M. Darcy ne dansa qu'une fois avec Mistriss Hurst, et une fois avec Miss Bingley ; il refusa d'etre presente aux autres dames, et passa le reste de la soiree a se promener dans la salle, parlant quelquefois, et par hasard, aux personnes de la societe.",123,aligned
His character was decided.,L'opinion fut bientot etablie sur son caractere.,124,aligned
"He was the proudest, most disagreeable man in the world, and every body hoped that he would never come there again.","Il fut declare le plus fier et le plus desagreable des hommes, et chacun espera qu'il ne reviendroit plus.",125,aligned
"Amongst the most violent against him was Mrs. Bennet, whose dislike of his general behaviour, was sharpened into particular resentment, by his having slighted one of her daughters.","Parmi ceux qui etoient les plus irrites contre lui, etoit Mistriss Bennet, dont l'aversion que sa conduite avoit generalement inspiree etoit augmentee par un ressentiment particulier : il avoit dedaigne l'une de ses filles.",126,aligned
"Elizabeth Bennet had been obliged, by the scarcity of gentlemen, to sit down for two dances; and during part of that time, Mr. Darcy had been standing near enough for her to overhear a conversation between him and Mr. Bingley, who came from the dance for a few minutes, to press his friend to join it. ~~~ ""Come, Darcy,"" said he, ""I must have you dance.","Elisabeth Bennet avoit ete forcee, par la disette de danseurs, de se reposer ; elle se trouva assez pres de M. Darcy pour entendre sa conversation avec M. Bingley qui venoit de quitter sa place pour se rapprocher de son ami.",127,aligned
"I hate to see you standing about by yourself in this stupid manner. ~~~ You had much better dance."" ~~~ ""I certainly shall not.","-- Venez, Darcy, lui disoit-il, je n'aime pas a vous voir seul, vous ferez beaucoup mieux de danser.",128,not aligned
"You know how I detest it, unless I am particularly acquainted with my partner.",,129,not aligned
"At such an assembly as this, it would be insupportable. ~~~ Your sisters are engaged, and there is not another woman in the room, whom it would not be a punishment to me to stand up with."" ~~~ ""I would not be so fastidious as you are,"" cried Bingley, ""for a kingdom!","-- C'est ce que je ne ferai surement pas ; vous savez que je deteste la danse, a moins que je ne connoisse beaucoup mon partner, dans une assemblee comme celle-ci ce seroit au-dessus de mes forces ; vos soeurs sont engagees, et il n'y a pas une personne dans la salle avec laquelle il ne me fut insupportable de danser. ~~~ -- Ma foi !",130,aligned
"Upon my honour, I never met with so many pleasant girls in my life, as I have this evening; and there are several of them you see uncommonly pretty.""","je ne serois pas si difficile que vous, s'ecria Bingley, je n'ai jamais vu tant de jolies personnes rassemblees, il y en a meme qui sont des beautes remarquables.",131,aligned
"""_You_ are dancing with the only handsome girl in the room,"" said Mr. Darcy, looking at the eldest Miss Bennet. ~~~ ""Oh!","-- Vous dansez avec la seule belle personne qu'il y ait dans toute la salle, dit M. Darcy, en regardant l'ainee des Miss Bennet.",132,not aligned
"she is the most beautiful creature I ever beheld! ~~~ But there is one of her sisters sitting down just behind you, who is very pretty, and I dare say, very agreeable.","-- C'est la plus belle creature que j'aie jamais vue, mais il y a une de ses soeurs (elle est justement assise derriere vous), qui est tres-agreable, je puis meme dire tres-jolie.",133,aligned
"Do let me ask my partner to introduce you."" ~~~ ""Which do you mean?""",Permettez-moi de prier ma danseuse de vous presenter a elle.,134,not aligned
"and turning round, he looked for a moment at Elizabeth, till catching her eye, he withdrew his own and coldly said, ""She is tolerable; but not handsome enough to tempt _me_; and I am in no humour at present to give consequence to young ladies who are slighted by other men.",">> -- Laquelle dites-vous ; puis se tournant, il regarda Elisabeth, jusqu'a ce que rencontrant ses yeux, il detourna les siens, et dit froidement : Elle est passable, mais point assez belle pour me tenter ; d'ailleurs, je ne suis pas d'humeur dans ce moment a consoler les jeunes dames que les autres hommes dedaignent.",135,aligned
"You had better return to your partner and enjoy her smiles, for you are wasting your time with me.""","Vous feriez mieux de retourner vers votre danseuse, et de vous enivrer de son doux sourire, car vous perdez votre temps avec moi.",136,aligned
Mr. Bingley followed his advice. ~~~ Mr. Darcy walked off; and Elizabeth remained with no very cordial feelings towards him.,"M. Bingley suivit ce conseil, et M. Darcy s'eloigna, laissant Elisabeth avec des impressions qui ne lui etoient pas tres-favorables ; elle raconta cependant cette conversation a ses amies avec beaucoup de gaiete.",137,aligned
"She told the story however with great spirit among her friends; for she had a lively, playful disposition, which delighted in any thing ridiculous.",Elle avoit un esprit vif et enjoue qui saisissoit promptement les ridicules et s'en amusoit.,138,aligned
The evening altogether passed off pleasantly to the whole family.,Cependant la soiree se passa fort agreablement pour toute la famille.,139,aligned
