eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"how mentioned in Dugdale, serving the office of high sheriff, representing a borough in three successive parliaments, exertions of loyalty, and dignity of baronet, in the first year of Charles II, with all the Marys and Elizabeths they had married;","exercant la fonction de haut sherif ; representant un bourg dans trois parlements successifs, et cree baronnet dans la premiere annee du regne de Charles II.",10,aligned,1488,1645,1653,1901,"exercant la fonction de haut sherif ; representant un bourg dans trois parlements successifs, et cree baronnet dans la premiere annee du regne de Charles II. ","how mentioned in Dugdale, serving the office of high sheriff,
representing a borough in three successive parliaments, exertions of
loyalty, and dignity of baronet, in the first year of Charles II, with
all the Marys and Elizabeths they had married; "
"but Sir Walter had improved it by adding, for the information of himself and his family, these words, after the date of Mary's birth-- ""Married, December 16, 1810, Charles, son and heir of Charles Musgrove, Esq. of Uppercross, in the county of Somerset,"" and by inserting most accurately the day of the month on which he had lost his wife.","mais Sir Walter y avait ajoute pour sa propre instruction, et pour celle de sa famille, a la suite de la date de naissance de Marie : << Mariee le 16 decembre 1810 a Charles Musgrove, esquire d'Uppercross, comte de Somerset. ~~~ >>",11,aligned,1141,1367,1175,1514,"mais Sir Walter y avait ajoute pour sa propre instruction, et pour celle de sa famille, a la suite de la date de naissance de Marie :

<< Mariee le 16 decembre 1810 a Charles Musgrove, esquire d'Uppercross, comte de Somerset. >","but Sir Walter had improved it by adding, for the information of
himself and his family, these words, after the date of Mary's birth--
""Married, December 16, 1810, Charles, son and heir of Charles Musgrove,
Esq. of Uppercross, in the county of Somerset,"" and by inserting most
accurately the day of the month on which he had lost his wife.
"
Precisely such had the paragraph originally stood from the printer's hands;,Tel etait le paragraphe sorti des mains de l'imprimeur ;,12,aligned,1084,1140,1099,1174,Tel etait le paragraphe sorti des mains de l'imprimeur ; ,"Precisely such had the paragraph originally stood from the printer's
hands; "
"""Walter Elliot, born March 1, 1760, married, July 15, 1784, Elizabeth, daughter of James Stevenson, Esq. of South Park, in the county of Gloucester, by which lady (who died 1800) he has issue Elizabeth, born June 1, 1785; Anne, born August 9, 1787; a still-born son, November 5, 1789; Mary, born November 20, 1791.""","epousa, le 15 juillet 1784, Elisabeth, fille de Jacques Stevenson, esquire de South-Park, comte de Glocester, laquelle mourut en 1800. Il en eut : Elisabeth, nee le 1er juin 1785, Anna, nee le 9 aoust 1787, Un fils mort-ne le 5 novembre 1789, et Marie, nee le 20 novembre 1791.",13,aligned,794,1080,783,1096,"epousa, le 15 juillet 1784,



Elisabeth, fille de Jacques Stevenson, esquire de South-Park, comte de Glocester, laquelle mourut en 1800. Il en eut :



Elisabeth, nee le 1er juin 1785,

Anna, nee le 9 aoust 1787,

Un fils mort-ne le 5 novembre 1789,

et Marie, nee le 20 novembre 1791.
","Walter Elliot, born March 1, 1760, married, July 15, 1784, Elizabeth,
daughter of James Stevenson, Esq. of South Park, in the county of
Gloucester, by which lady (who died 1800) he has issue Elizabeth, born
June 1, 1785; Anne, born August 9, 1787; a still-born son, November 5,
1789; Mary, born November 20, 1791."""
"This was the page at which the favourite volume always opened: ""ELLIOT OF KELLYNCH HALL.""",": Famille Elliot, de Kellynch-Hall : Walter Elliot, ne le 1er mars 1760 ;",14,aligned,714,793,679,779,":

Famille Elliot, de Kellynch-Hall :





Walter Elliot, ne le 1er mars 1760 ; ","This
was the page at which the favourite volume always opened:

           ""ELLIOT OF KELLYNCH HALL."""
"and there, if every other leaf were powerless, he could read his own history with an interest which never failed.","Quand il feuilletait les innombrables titres crees dans le siecle dernier, si chaque feuille lui etait indifferente, une seule avait constamment pour lui le meme interet, c'etait la page ou le volume favori s'ouvrait toujours : Famille Elliot, de Kellynch-Hall : Walter Elliot, ne le 1er mars 1760 ;",15,aligned,488,793,564,677,"Quand il feuilletait les innombrables titres crees dans le siecle dernier, si chaque feuille lui etait indifferente, une seule avait constamment pour lui le meme interet, c'etait la page ou le volume favori s'ouvrait toujours :

Famille Elliot, de Kellynch-Hall :





Walter Elliot, ne le 1er mars 1760 ; ","and there, if every other leaf were powerless, he
could read his own history with an interest which never failed. "
"there any unwelcome sensations, arising from domestic affairs changed naturally into pity and contempt as he turned over the almost endless creations of the last century;","La, toutes les sensations desagreables provenant des affaires domestiques se changeaient en pitie et en mepris.",16,aligned,376,487,393,563,"La, toutes les sensations desagreables provenant des affaires domestiques se changeaient en pitie et en mepris. ","there any
unwelcome sensations, arising from domestic affairs changed naturally
into pity and contempt as he turned over the almost endless creations
of the last century; "
"there his faculties were roused into admiration and respect, by contemplating the limited remnant of the earliest patents;","Devant ces vieux parchemins, il eprouvait un sentiment de respect et d'admiration.",17,aligned,293,375,270,392,"Devant ces vieux parchemins, il eprouvait un sentiment de respect et d'admiration. ","there his faculties were roused into admiration and respect, by
contemplating the limited remnant of the earliest patents; "
"there he found occupation for an idle hour, and consolation in a distressed one;","La il trouvait de l'occupation dans les heures de desoeuvrement, et de la consolation dans les heures de chagrin.",18,aligned,179,292,189,269,"La il trouvait de l'occupation dans les heures de desoeuvrement, et de la consolation dans les heures de chagrin. ","there
he found occupation for an idle hour, and consolation in a distressed
one; "
"Then followed the history and rise of the ancient and respectable family, in the usual terms; how it had been first settled in Cheshire;","Puis venait l'histoire de l'ancienne et respectable famille : le premier de ses membres s'etablissant dans Cheshire,",19,aligned,1371,1487,1516,1652,"Puis venait l'histoire de l'ancienne et respectable famille : le premier de ses membres s'etablissant dans Cheshire, ","Then followed the history and rise of the ancient and respectable
family, in the usual terms; how it had been first settled in Cheshire;
"
"Three girls, the two eldest sixteen and fourteen, was an awful legacy for a mother to bequeath, an awful charge rather, to confide to the authority and guidance of a conceited, silly father.","Trois filles, dont les ainees avaient, l'une seize ans, l'autre quatorze, furent un terrible heritage et une lourde charge pour un pere faible et vain.",20,aligned,3012,3163,3488,3678,"Trois filles, dont les ainees avaient, l'une seize ans, l'autre quatorze, furent un terrible heritage et une lourde charge pour un pere faible et vain. ","Three girls, the two eldest
sixteen and fourteen, was an awful legacy for a mother to bequeath, an
awful charge rather, to confide to the authority and guidance of a
conceited, silly father. "
"She had, however, one very intimate friend, a sensible, deserving woman, who had been brought, by strong attachment to herself, to settle close by her, in the village of Kellynch; and on her kindness and advice, Lady Elliot mainly relied for the best help and maintenance of the good principles and instruction which she had been anxiously giving her daughters.","Mais elle avait une amie, femme sensee et respectable, qui s'etait decidee, par attachement pour elle, a habiter tout pres, au village de Kellynch. ~~~ Lady Elliot se reposa sur elle pour maintenir les bons principes qu'elle avait tache de donner a ses filles.",21,aligned,3164,3420,3680,4041,"Mais elle avait une amie, femme sensee et respectable, qui s'etait decidee, par attachement pour elle, a habiter tout pres, au village de Kellynch. Lady Elliot se reposa sur elle pour maintenir les bons principes qu'elle avait tache de donner a ses filles.
","She had, however, one very intimate friend, a
sensible, deserving woman, who had been brought, by strong attachment
to herself, to settle close by her, in the village of Kellynch; and on
her kindness and advice, Lady Elliot mainly relied for the best help
and maintenance of the good principles and instruction which she had
been anxiously giving her daughters.
"
"Thirteen years had passed away since Lady Elliot's death, and they were still near neighbours and intimate friends, and one remained a widower, the other a widow.","Treize annees s'etaient ecoulees depuis la mort de lady Elliot, et ils restaient proches voisins et amis intimes, mais rien de plus.",22,aligned,3511,3643,4161,4323,"Treize annees s'etaient ecoulees depuis la mort de lady Elliot, et ils restaient proches voisins et amis intimes, mais rien de plus.
","Thirteen years had
passed away since Lady Elliot's death, and they were still near
neighbours and intimate friends, and one remained a widower, the other
a widow.
"
"That Lady Russell, of steady age and character, and extremely well provided for, should have no thought of a second marriage, needs no apology to the public, which is rather apt to be unreasonably discontented when a woman does marry again, than when she does not; but Sir Walter's continuing in singleness requires explanation.","Il n'est pas etonnant que lady Russel n'eut pas songe a un second mariage ; car elle possedait une belle fortune, etait d'un age mur, et d'un caractere serieux, mais le celibat de Sir Walter s'explique moins facilement.",23,aligned,3645,3864,4325,4653,"Il n'est pas etonnant que lady Russel n'eut pas songe a un second mariage ; car elle possedait une belle fortune, etait d'un age mur, et d'un caractere serieux, mais le celibat de Sir Walter s'explique moins facilement.
","That Lady Russell, of steady age and character, and extremely well
provided for, should have no thought of a second marriage, needs no
apology to the public, which is rather apt to be unreasonably
discontented when a woman does marry again, than when she does not; but
Sir Walter's continuing in singleness requires explanation. "
"Be it known then, that Sir Walter, like a good father, (having met with one or two private disappointments in very unreasonable applications), prided himself on remaining single for his dear daughters' sake.","Des lors, il se posa comme un bon pere qui se devoue pour ses filles.",24,aligned,3962,4031,4655,4862,"Des lors, il se posa comme un bon pere qui se devoue pour ses filles. ","Be it
known then, that Sir Walter, like a good father, (having met with one
or two private disappointments in very unreasonable applications),
prided himself on remaining single for his dear daughters' sake. "
"For one daughter, his eldest, he would really have given up any thing, which he had not been very much tempted to do.","En realite, pour l'ainee seule, il etait dispose a faire quelque chose, mais a condition de ne pas se gener.",25,aligned,4032,4140,4864,4981,"En realite, pour l'ainee seule, il etait dispose a faire quelque chose, mais a condition de ne pas se gener. ","For
one daughter, his eldest, he would really have given up any thing,
which he had not been very much tempted to do. "
"Elizabeth had succeeded, at sixteen, to all that was possible, of her mother's rights and consequence; and being very handsome, and very like himself, her influence had always been great, and they had gone on together most happily.","Elisabeth, a seize ans, avait succede a tous les droits et a la consideration de sa mere. Elle etait fort belle et ressemblait a son pere, sur qui elle avait une grande influence ; aussi avaient-ils toujours ete d'accord.",26,aligned,4141,4363,4983,5214,"Elisabeth, a seize ans, avait succede a tous les droits et a la consideration de sa mere.

Elle etait fort belle et ressemblait a son pere, sur qui elle avait une grande influence ; aussi avaient-ils toujours ete d'accord. ","Elizabeth had
succeeded, at sixteen, to all that was possible, of her mother's rights
and consequence; and being very handsome, and very like himself, her
influence had always been great, and they had gone on together most
happily. "
His two other children were of very inferior value.,"Les deux autres filles de Sir Walter etaient, a son avis, d'une valeur inferieure.",27,aligned,4364,4446,5216,5267,"Les deux autres filles de Sir Walter etaient, a son avis, d'une valeur inferieure.
",His two other children were of very inferior value. 
"Mary had acquired a little artificial importance, by becoming Mrs Charles Musgrove; but Anne, with an elegance of mind and sweetness of character, which must have placed her high with any people of real understanding, was nobody with either father or sister; her word had no weight, her convenience was always to give way--she was only Anne.","Marie avait acquis une legere importance en devenant Mme Musgrove ; mais Anna, avec une distinction d'esprit et une douceur de caractere que toute personne intelligente savait apprecier, n'etait rien pour son pere, ni pour sa soeur. On ne faisait aucun cas de ce qu'elle disait, et elle devait toujours s'effacer ; enfin elle n'etait qu'Anna.",28,aligned,4448,4791,5269,5610,"Marie avait acquis une legere importance en devenant Mme Musgrove ; mais Anna, avec une distinction d'esprit et une douceur de caractere que toute personne intelligente savait apprecier, n'etait rien pour son pere, ni pour sa soeur.

On ne faisait aucun cas de ce qu'elle disait, et elle devait toujours s'effacer ; enfin elle n'etait qu'Anna.
","Mary had
acquired a little artificial importance, by becoming Mrs Charles
Musgrove; but Anne, with an elegance of mind and sweetness of
character, which must have placed her high with any people of real
understanding, was nobody with either father or sister; her word had no
weight, her convenience was always to give way--she was only Anne.
"
"To Lady Russell, indeed, she was a most dear and highly valued god-daughter, favourite, and friend.","Lady Russel aimait ses soeurs, mais dans Anna seulement elle voyait revivre son amie.",29,aligned,4793,4878,5612,5711,"Lady Russel aimait ses soeurs, mais dans Anna seulement elle voyait revivre son amie.
","To Lady Russell, indeed, she was a most dear and highly valued
god-daughter, favourite, and friend. "
Lady Russell loved them all; but it was only in Anne that she could fancy the mother to revive again.,(No direct equivalent in text),30,not aligned,-1,-1,5713,5814,,"Lady Russell loved them all; but
it was only in Anne that she could fancy the mother to revive again.
"
"A few years before, Anne Elliot had been a very pretty girl, but her bloom had vanished early; and as even in its height, her father had found little to admire in her, (so totally different were her delicate features and mild dark eyes from his own), there could be nothing in them, now that she was faded and thin, to excite his esteem.","Quelques annees auparavant, Anna etait une tres jolie fille, mais sa fraicheur disparut vite, et son pere, qui ne l'admirait guere quand elle etait dans tout son eclat, car ses traits delicats et ses doux yeux bruns etaient trop differents des siens, ne trouvait plus rien en elle qui put exciter son estime, maintenant qu'elle etait fanee et amincie.",31,aligned,4880,5231,5816,6153,"Quelques annees auparavant, Anna etait une tres jolie fille, mais sa fraicheur disparut vite, et son pere, qui ne l'admirait guere quand elle etait dans tout son eclat, car ses traits delicats et ses doux yeux bruns etaient trop differents des siens, ne trouvait plus rien en elle qui put exciter son estime, maintenant qu'elle etait fanee et amincie.
","A few years before, Anne Elliot had been a very pretty girl, but her
bloom had vanished early; and as even in its height, her father had
found little to admire in her, (so totally different were her delicate
features and mild dark eyes from his own), there could be nothing in
them, now that she was faded and thin, to excite his esteem. "
"He had never indulged much hope, he had now none, of ever reading her name in any other page of his favourite work.",Il n'avait jamais espere voir le nom d'Anna sur une autre page de son livre favori.,32,aligned,5233,5316,6154,6269,Il n'avait jamais espere voir le nom d'Anna sur une autre page de son livre favori. ,"He had
never indulged much hope, he had now none, of ever reading her name in
any other page of his favourite work. "
"All equality of alliance must rest with Elizabeth, for Mary had merely connected herself with an old country family of respectability and large fortune, and had therefore given all the honour and received none: Elizabeth would, one day or other, marry suitably.","Toute alliance egale reposait sur Elisabeth, car Marie, entree dans une notable et riche famille de province, lui avait fait plus d'honneur qu'elle n'en avait recu. ~~~ Un jour ou l'autre, Elisabeth se marierait selon son rang.",33,aligned,5317,5540,6271,6532,"Toute alliance egale reposait sur Elisabeth, car Marie, entree dans une notable et riche famille de province, lui avait fait plus d'honneur qu'elle n'en avait recu. Un jour ou l'autre, Elisabeth se marierait selon son rang.
","All equality of alliance must
rest with Elizabeth, for Mary had merely connected herself with an old
country family of respectability and large fortune, and had therefore
given all the honour and received none: Elizabeth would, one day or
other, marry suitably.
"
"This friend, and Sir Walter, did not marry, whatever might have been anticipated on that head by their acquaintance.","Cette amie n'epousa pas Sir Walter, quoique leur connaissance eut pu le faire supposer.",34,aligned,3422,3509,4043,4159,"Cette amie n'epousa pas Sir Walter, quoique leur connaissance eut pu le faire supposer.
","This friend, and Sir Walter, did not marry, whatever might have been
anticipated on that head by their acquaintance. "
"It sometimes happens that a woman is handsomer at twenty-nine than she was ten years before; and, generally speaking, if there has been neither ill health nor anxiety, it is a time of life at which scarcely any charm is lost.","Il arrive parfois qu'une femme est plus belle a vingt-neuf ans que dix ans plus tot. ~~~ Quand elle n'a eu ni chagrins, ni maladies, c'est souvent une epoque de la vie ou la beaute n'a rien perdu de ses charmes.",35,aligned,5542,5749,6534,6759,"Il arrive parfois qu'une femme est plus belle a vingt-neuf ans que dix ans plus tot. Quand elle n'a eu ni chagrins, ni maladies, c'est souvent une epoque de la vie ou la beaute n'a rien perdu de ses charmes.
","It sometimes happens that a woman is handsomer at twenty-nine than she
was ten years before; and, generally speaking, if there has been
neither ill health nor anxiety, it is a time of life at which scarcely
any charm is lost. "
"It was so with Elizabeth, still the same handsome Miss Elliot that she had begun to be thirteen years ago, and Sir Walter might be excused, therefore, in forgetting her age, or, at least, be deemed only half a fool, for thinking himself and Elizabeth as blooming as ever, amidst the wreck of the good looks of everybody else; for he could plainly see how old all the rest of his family and acquaintance were growing.","Chez Elisabeth, il en etait ainsi : c'etait toujours la belle miss Elliot, et Sir Elliot etait a moitie excusable d'oublier l'age de sa fille, et de se croire lui-meme aussi jeune qu'autrefois au milieu des ruines qui l'entouraient.",36,aligned,5751,5983,6761,7177,"Chez Elisabeth, il en etait ainsi : c'etait toujours la belle miss Elliot, et Sir Elliot etait a moitie excusable d'oublier l'age de sa fille, et de se croire lui-meme aussi jeune qu'autrefois au milieu des ruines qui l'entouraient. ","It was so with Elizabeth, still the same handsome
Miss Elliot that she had begun to be thirteen years ago, and Sir Walter
might be excused, therefore, in forgetting her age, or, at least, be
deemed only half a fool, for thinking himself and Elizabeth as blooming
as ever, amidst the wreck of the good looks of everybody else; for he
could plainly see how old all the rest of his family and acquaintance
were growing. "
"Anne haggard, Mary coarse, every face in the neighbourhood worsting, and the rapid increase of the crow's foot about Lady Russell's temples had long been a distress to him.","Il voyait avec chagrin Anna se faner, Marie grossir, ses voisins vieillir et les rides se creuser rapidement autour des yeux de lady Russel.",37,aligned,5984,6124,7179,7351,"Il voyait avec chagrin Anna se faner, Marie grossir, ses voisins vieillir et les rides se creuser rapidement autour des yeux de lady Russel.
","Anne haggard, Mary coarse, every face in the
neighbourhood worsting, and the rapid increase of the crow's foot about
Lady Russell's temples had long been a distress to him.
"
Elizabeth did not quite equal her father in personal contentment.,Elisabeth n'etait pas aussi satisfaite que son pere.,38,aligned,6126,6178,7353,7418,Elisabeth n'etait pas aussi satisfaite que son pere. ,"Elizabeth did not quite equal her father in personal contentment.
"
"Thirteen years had seen her mistress of Kellynch Hall, presiding and directing with a self-possession and decision which could never have given the idea of her being younger than she was.","Depuis treize ans, elle etait maitresse de Kellynch-Hall, presidant et dirigeant avec une assurance et une decision qui ne la rajeunissaient pas.",39,aligned,6179,6324,7419,7606,"Depuis treize ans, elle etait maitresse de Kellynch-Hall, presidant et dirigeant avec une assurance et une decision qui ne la rajeunissaient pas.
","Thirteen years had seen her mistress of Kellynch Hall, presiding and
directing with a self-possession and decision which could never have
given the idea of her being younger than she was. "
"The Kellynch property was good, but not equal to Sir Walter's apprehension of the state required in its possessor.","Le domaine de Kellynch etait bon, mais insuffisant pour la representation que Sir Walter jugeait necessaire.",40,aligned,10161,10269,12718,12832,"Le domaine de Kellynch etait bon, mais insuffisant pour la representation que Sir Walter jugeait necessaire. ","The Kellynch property was
good, but not equal to Sir Walter's apprehension of the state required
in its possessor. "
"While Lady Elliot lived, there had been method, moderation, and economy, which had just kept him within his income; but with her had died all such right-mindedness, and from that period he had been constantly exceeding it.","Tant qu'avait vecu lady Elliot, l'ordre, la moderation et l'economie avaient contenu les depenses dans les limites des revenus ; mais cet equilibre avait disparu avec elle : les dettes augmentaient ;",41,aligned,10270,10469,12834,13056,"Tant qu'avait vecu lady Elliot, l'ordre, la moderation et l'economie avaient contenu les depenses dans les limites des revenus ; mais cet equilibre avait disparu avec elle : les dettes augmentaient ; ","While Lady Elliot lived, there had been method,
moderation, and economy, which had just kept him within his income; but
with her had died all such right-mindedness, and from that period he
had been constantly exceeding it. "
"It had not been possible for him to spend less; he had done nothing but what Sir Walter Elliot was imperiously called on to do; but blameless as he was, he was not only growing dreadfully in debt, but was hearing of it so often, that it became vain to attempt concealing it longer, even partially, from his daughter.","elles etaient connues, et il devenait impossible de les cacher entierement a Elisabeth.",42,aligned,10470,10557,13058,13374,"elles etaient connues, et il devenait impossible de les cacher entierement a Elisabeth. ","It had not been possible for him to
spend less; he had done nothing but what Sir Walter Elliot was
imperiously called on to do; but blameless as he was, he was not only
growing dreadfully in debt, but was hearing of it so often, that it
became vain to attempt concealing it longer, even partially, from his
daughter. "
"He had given her some hints of it the last spring in town; he had gone so far even as to say, ""Can we retrench? Does it occur to you that there is any one article in which we can retrench?"" and Elizabeth, to do her justice, had, in the first ardour of female alarm, set seriously to think what could be done, and had finally proposed these two branches of economy, to cut off some unnecessary charities, and to refrain from new furnishing the drawing-room; to which expedients she afterwards added the happy thought of their taking no present down to Anne, as had been the usual yearly custom.","L'hiver dernier, Sir Walter avait propose deja quelques diminutions dans les depenses, et, pour rendre justice a Elisabeth, elle avait indique deux reformes : supprimer quelques charites inutiles, et ne point renouveler l'ameublement du salon. Elle eut aussi l'heureuse idee de ne plus donner d'etrennes a Anna.",43,aligned,10558,10869,13376,13970,"L'hiver dernier, Sir Walter avait propose deja quelques diminutions dans les depenses, et, pour rendre justice a Elisabeth, elle avait indique deux reformes : supprimer quelques charites inutiles, et ne point renouveler l'ameublement du salon. Elle eut aussi l'heureuse idee de ne plus donner d'etrennes a Anna. ","He had given her some hints of it the last spring in town;
he had gone so far even as to say, ""Can we retrench?  Does it occur to
you that there is any one article in which we can retrench?"" and
Elizabeth, to do her justice, had, in the first ardour of female alarm,
set seriously to think what could be done, and had finally proposed
these two branches of economy, to cut off some unnecessary charities,
and to refrain from new furnishing the drawing-room; to which
expedients she afterwards added the happy thought of their taking no
present down to Anne, as had been the usual yearly custom. "
"But these measures, however good in themselves, were insufficient for the real extent of the evil, the whole of which Sir Walter found himself obliged to confess to her soon afterwards.","Mais ces mesures etaient insuffisantes ; Sir Walter fut oblige de le confesser,",44,aligned,10870,10949,13972,14157,"Mais ces mesures etaient insuffisantes ; Sir Walter fut oblige de le confesser, ","But these
measures, however good in themselves, were insufficient for the real
extent of the evil, the whole of which Sir Walter found himself obliged
to confess to her soon afterwards. "
"Elizabeth had nothing to propose of deeper efficacy. She felt herself ill-used and unfortunate, as did her father; and they were neither of them able to devise any means of lessening their expenses without compromising their dignity, or relinquishing their comforts in a way not to be borne.","et Elisabeth ne trouva pas d'autre remede plus efficace. Comme lui, elle se trouvait malheureuse et maltraitee par le sort.",45,aligned,10950,11073,14159,14451,"et Elisabeth ne trouva pas d'autre remede plus efficace. Comme lui, elle se trouvait malheureuse et maltraitee par le sort.
","Elizabeth had nothing to propose of
deeper efficacy.  She felt herself ill-used and unfortunate, as did her
father; and they were neither of them able to devise any means of
lessening their expenses without compromising their dignity, or
relinquishing their comforts in a way not to be borne.
"
"He had condescended to mortgage as far as he had the power, but he would never condescend to sell. No; he would never disgrace his name so far. The Kellynch estate should be transmitted whole and entire, as he had received it.",Le domaine de Kellynch devait etre transmis intact a ses heritiers.,46,aligned,11239,11306,14599,14827,"Le domaine de Kellynch devait etre transmis intact a ses heritiers.
","He had condescended to mortgage as far as he had the
power, but he would never condescend to sell.  No; he would never
disgrace his name so far.  The Kellynch estate should be transmitted
whole and entire, as he had received it.
"
"She knew, that when he now took up the Baronetage, it was to drive the heavy bills of his tradespeople, and the unwelcome hints of Mr Shepherd, his agent, from his thoughts.","Elle savait qu'il etait venu habiter la baronnie pour payer ses lourdes dettes, et pour mettre fin aux insinuations desagreables de son homme d'affaires, M. Shepherd.",47,aligned,9994,10160,12543,12716,"Elle savait qu'il etait venu habiter la baronnie pour payer ses lourdes dettes, et pour mettre fin aux insinuations desagreables de son homme d'affaires, M. Shepherd. ","She
knew, that when he now took up the Baronetage, it was to drive the
heavy bills of his tradespeople, and the unwelcome hints of Mr
Shepherd, his agent, from his thoughts. "
