eng,fr,id,llm alignment result
"He really pressed them, with some earnestness, to consider Norland as their home; and, as no plan appeared so eligible to Mrs. Dashwood as remaining there till she could accommodate herself with a house in the neighbourhood, his invitation was accepted.","Madame Dashwood n'ayant encore aucun autre endroit ou elle put se fixer, accepta son invitation jusqu'a ce qu'elle eut trouve une maison a louer dans le voisinage : rester dans un lieu ou tout lui retracait et son bonheur passe, et la perte qu'elle avait faite, etait exactement ce qui lui plaisait et lui convenait le mieux.",53,not aligned
,"Dans le temps du plaisir, personne n'avait plus de cette franche gaite, de cet enjouement qui rejette toute sensation penible, personne ne possedait a un plus haut degre cette confiance dans le bonheur, cet espoir dans sa duree, qui est deja le bonheur lui-meme ; mais dans le chagrin elle repoussait de meme toute idee de consolation, et s'y livrait en entier avec une sorte de volupte.",54,not aligned
"A continuance in a place where everything reminded her of former delight, was exactly what suited her mind.","M. John Dashwood fit part a sa femme de son projet de faire present a chacune de ses soeurs de mille guinees, et comme on peut le penser, elle fut loin de l'approuver : trois mille pieces otees de la fortune de son cher petit garcon, n'etaient pas une bagatelle !",55,not aligned
"In seasons of cheerfulness, no temper could be more cheerful than hers, or possess, in a greater degree, that sanguine expectation of happiness which is happiness itself.","Elle regardait comme inconcevable que le tendre pere d'un enfant aussi charmant, put seulement en avoir la pensee ; elle le supplia d'y reflechir encore.",56,not aligned
"But in sorrow she must be equally carried away by her fancy, and as far beyond consolation as in pleasure she was beyond alloy.",N'etait-ce pas faire un tort irreparable a son fils unique !,57,not aligned
Mrs. John Dashwood did not at all approve of what her husband intended to do for his sisters.,sa conscience lui permettait-elle de le priver d'une telle somme !,58,not aligned
To take three thousand pounds from the fortune of their dear little boy would be impoverishing him to the most dreadful degree. ~~~ She begged him to think again on the subject.,"et quel droit avaient mesdemoiselles Dashwood, qui n'etaient que ses demi-soeurs, (ce qu'elle regardait a peine comme une parente), sur cet exces de generosite ?",59,not aligned
"How could he answer it to himself to rob his child, and his only child too, of so large a sum?","Il etait recu dans le monde, qu'aucune affection ne pouvait etre supposee entre des enfans de deux lits differens.",60,not aligned
"And what possible claim could the Miss Dashwoods, who were related to him only by half blood, which she considered as no relationship at all, have on his generosity to so large an amount.","Leur pere avait deja fait grand tort a son fils en se remariant et en ayant trois filles, auxquelles il avait injustement donne tout ce dont il pouvait disposer ; et vous voulez, dit-elle, encore ruiner votre pauvre petit Henri, en donnant a vos demi-soeurs tout son argent.",61,aligned
"It was very well known that no affection was ever supposed to exist between the children of any man by different marriages; and why was he to ruin himself, and their poor little Harry, by giving away all his money to his half sisters?","Tout cela fut dit avec ce ton de conviction et de tendresse maternelle, qui ne manquait jamais son effet sur le faible John. ~~~ Cette fois cependant il ne ceda pas d'abord.",62,not aligned
"""It was my father s last request to me,"" replied her husband, ""that I should assist his widow and daughters.""","- C'etait (lui disait-il) la derniere requete de mon pere expirant, que je prendrais soin de sa veuve et de ses filles.",63,aligned
"""He did not know what he was talking of, I dare say; ten to one but he was light-headed at the time.","-- Il ne savait pas lui-meme ce qu'il disait, j'en suis bien sure, repliqua madame Dashwood.",64,not aligned
,"Tous les gens a l'agonie disent de meme ; ils recommandent les survivans les uns aux autres ; leur tete n'y est plus, ce n'est que leur coeur qui leur parle encore pour ceux qu'ils ont aimes, et qu'ils sont pres de quitter.",65,not aligned
"Had he been in his right senses, he could not have thought of such a thing as begging you to give away half your fortune from your own child.""","Si ses idees avaient ete bien nettes et qu'il n'eut pas reve a demi, il n'aurait jamais imagine de vous faire une demande aussi ridicule que celle d'oter a votre enfant la moitie de sa fortune.",66,not aligned
"""He did not stipulate for any particular sum, my dear Fanny; he only requested me, in general terms, to assist them, and make their situation more comfortable than it was in his power to do.","-- Mon pere, ma chere Fanny, n'a stipule aucune somme, il me demanda seulement de rendre la situation de sa femme et de ses filles aussi comfortable[1] qu'il etait en mon pouvoir.",67,aligned
Perhaps it would have been as well if he had left it wholly to myself. ~~~ He could hardly suppose I should neglect them.,"Peut-etre aurait-il mieux fait de s'en rapporter tout-a-fait a moi ; il ne pouvait pas supposer que je les negligerais, mais enfin il a exige de moi cette promesse ; je l'ai faite, et je veux la remplir.",68,aligned
"But as he required the promise, I could not do less than give it; at least I thought so at the time.",Je dois faire quelque chose pour mes soeurs avant qu'elles quittent Norland pour s'etablir ailleurs.,69,not aligned
"The promise, therefore, was given, and must be performed.",-- Eh bien ! ~~~ a la bonne heure.,70,not aligned
"Something must be done for them whenever they leave Norland and settle in a new home.""",Quelque chose ; mais il n'est pas necessaire que ce quelque chose soit trois mille pieces.,71,not aligned
"""Well, then, _let_ something be done for them; but _that_ something need not be three thousand pounds.","Passe encore si vos soeurs etaient agees et que cet argent put revenir une fois a votre fils ; mais considerez qu'une fois donne, vous ne le retrouverez plus.",72,not aligned
"Consider,"" she added, ""that when the money is once parted with, it never can return. ~~~ Your sisters will marry, and it will be gone for ever.","Vos soeurs sont jeunes et jolies ; si vous les dotez de cette maniere, elles se marieront bientot, et vos trois mille guinees seront perdues pour toujours.",73,aligned
"If, indeed, it could be restored to our poor little boy "" ""Why, to be sure,"" said her husband, very gravely, ""that would make great difference.","Des familles etrangeres en jouiront, les dissiperont, et notre cher petit Henri en sera prive ; je vous demande, s'il y a la l'ombre de la justice.",74,not aligned
The time may come when Harry will regret that so large a sum was parted with.,"-- Vous avez raison, Fanny, dit gravement John Dashwood, parfaitement raison ; c'est peu de chose a present relativement a ma fortune, mais le temps peut venir que notre cher fils regrettera beaucoup cette somme : si par exemple il avait une nombreuse famille.",75,aligned
"If he should have a numerous family, for instance, it would be a very convenient addition.""","-- Eh ! ~~~ mais sans doute, et je parie qu'il aura beaucoup d'enfans, ce cher petit.",76,not aligned
"""To be sure it would.""",-- Peut-etre bien !,77,not aligned
"""Perhaps, then, it would be better for all parties, if the sum were diminished one half.","Ainsi, chere amie, il vaudrait mieux en effet diminuer la somme de moitie, qu'en dites-vous ?",78,aligned
"Five hundred pounds would be a prodigious increase to their fortunes!""",Cinq cents pieces a chacune ce serait encore une prodigieuse augmentation a leur fortune.,79,not aligned
"""Oh! ~~~ beyond anything great!","-- Prodigieuse, immense, incroyable !",80,aligned
"What brother on earth would do half so much for his sisters, even if _really_ his sisters!","Quel frere dans le monde ferait cela pour ses soeurs, meme pour des soeurs reelles ?",81,not aligned
And as it is only half blood!,et des demi-soeurs !,82,not aligned
"But you have such a generous spirit!""","mais vous avez toujours ete trop genereux, mon cher John.",83,aligned
"""I would not wish to do any thing mean,"" he replied.","-- Il vaut mieux dans de telles occasions faire trop que trop peu, dit John en se rengorgeant ; personne au moins ne dira que je n'ai pas fait assez.",84,not aligned
"""One had rather, on such occasions, do too much than too little.",Elles-memes ne s'attendent surement pas que je leur donne autant.,85,not aligned
,"-- Elles n'ont rien du tout a attendre, reprit aigrement Fanny ; ainsi il n'est pas question de leurs esperances, mais de ce que vous pouvez leur donner, et je trouve... -- Certainement je trouve aussi que cinq cents pieces sont bien suffisantes, interrompit John, sans que j'y ajoute rien.",86,not aligned
"No one, at least, can think I have not done enough for them: even themselves, they can hardly expect more.""",Elles auront chacune a la mort de leur mere trois mille trois cent trente-trois pieces ; fortune tres-considerable pour toute jeune femme.,87,not aligned
"""There is no knowing what _they_ may expect,"" said the lady, ""but we are not to think of their expectations: the question is, what you can afford to do.""","-- Oui vraiment trois mille trois cent trente-trois ; je n'avais pas fait ce calcul, et c'est vraiment immense !",88,not aligned
"""Certainly and I think I may afford to give them five hundred pounds a-piece.",trois mille trois cent trente-trois pieces ! ~~~ c'est enorme.,89,not aligned
"As it is, without any addition of mine, they will each have about three thousand pounds on their mother s death a very comfortable fortune for any young woman.""","-- Et meme quelque chose de plus, dit John en calculant sur ses doigts. ~~~ Dix mille pieces, divisees en trois.",90,not aligned
"""To be sure it is; and, indeed, it strikes me that they can want no addition at all.",Oui c'est bien cela. ~~~ Trois mille trois cent trente-trois et quelque chose en sus.,91,not aligned
,"-- Alors, mon cher, je ne concois pas, je vous l'avoue, que vous vous croyiez oblige d'y ajouter la moindre chose.",92,not aligned
They will have ten thousand pounds divided amongst them.,"Dix mille pieces a partager entr'elles, c'est plus que suffisant.",93,not aligned
"If they marry, they will be sure of doing well, and if they do not, they may all live very comfortably together on the interest of ten thousand pounds.""","Si elles se marient, c'est une tres-belle dot, et elles epouseront surement des hommes riches ; si elles ne se marient pas elles vivront tres-comfortablement ensemble avec dix mille livres.",94,aligned
"""That is very true, and, therefore, I do not know whether, upon the whole, it would not be more advisable to do something for their mother while she lives, rather than for them something of the annuity kind I mean.","-- Cela est vrai, tres-vrai, dit John en se promenant avec l'air de reflechir ; ainsi dites-moi, ma chere, s'il ne vaudrait pas mieux faire quelque chose pour la mere, pendant qu'elle vit, une rente annuelle ?",95,aligned
My sisters would feel the good effects of it as well as herself.,,96,not aligned
"A hundred a year would make them all perfectly comfortable.""",Mes soeurs en profiteront autant que si c'etait a elles.,97,aligned
"His wife hesitated a little, however, in giving her consent to this plan.","Cent pieces par annee par exemple ; il me semble que pour une vieille femme qui vit dans la retraite, c'est bien honnete : qu'en pensez-vous, Fanny ?",98,not aligned
"""To be sure,"" said she, ""it is better than parting with fifteen hundred pounds at once.","-- Il est sur, dit-elle, que cela vaut beaucoup mieux que de se separer de quinze cents livres tout a-la-fois...",99,aligned
"But, then, if Mrs. Dashwood should live fifteen years we shall be completely taken in.""","Mais je reflechis que si madame Dashwood allait vivre vingt ans, alors nous serions en perte.",100,not aligned
"""Fifteen years!","-- Vingt ans, chere Fanny !",101,not aligned
"my dear Fanny; her life cannot be worth half that purchase.""","vous plaisantez ; elle ne vivra pas la moitie de ce temps-la ; elle est trop sensible, trop nerveuse.",102,not aligned
"""Certainly not; but if you observe, people always live for ever when there is an annuity to be paid them; and she is very stout and healthy, and hardly forty.",-- J'en conviens ; mais n'avez-vous pas observe que rien ne prolonge la vie comme une rente viagere !,103,aligned
"An annuity is a very serious business; it comes over and over every year, and there is no getting rid of it.",C'est une affaire tres-serieuse que de s'engager a payer une rente annuelle.,104,aligned
You are not aware of what you are doing.,"Vous ne savez pas quel ennui vous allez vous donner, et comme on est malheureux quand le moment de l'echeance arrive.",105,not aligned
"I have known a great deal of the trouble of annuities; for my mother was clogged with the payment of three to old superannuated servants by my father s will, and it is amazing how disagreeable she found it.","C'est precisement alors qu'on aurait une depense indispensable a faire pour soi-meme, et que cet argent qui se trouve la ferait plaisir, et il faut le donner a d'autres ; c'est vraiment insupportable !",106,not aligned
"Twice every year these annuities were to be paid; and then there was the trouble of getting it to them; and then one of them was said to have died, and afterwards it turned out to be no such thing.","Ma mere devait payer de petites rentes a trois vieux domestiques par le testament de mon pere ; j'ai souvent ete temoin du chagrin, de l'ennui que cela lui donnait.",107,not aligned
My mother was quite sick of it.,"Ses revenus n'etaient plus a elle, disait-elle.",108,not aligned
"Her income was not her own, she said, with such perpetual claims on it; and it was the more unkind in my father, because, otherwise, the money would have been entirely at my mother s disposal, without any restriction whatever.",,109,not aligned
"It has given me such an abhorrence of annuities, that I am sure I would not pin myself down to the payment of one for all the world.""",,110,not aligned
"""It is certainly an unpleasant thing,"" replied Mr. Dashwood, ""to have those kind of yearly drains on one s income.",Et ces bonnes gens qui n'avaient garde de mourir !,111,not aligned
"One s fortune, as your mother justly says, is _not_ one s own.",elle en etait tout-a-fait impatientee.,112,not aligned
"To be tied down to the regular payment of such a sum, on every rent day, is by no means desirable: it takes away one s independence.""","Aussi j'ai pris une telle horreur des rentes viageres, que pour rien dans le monde je ne voudrais m'engager a en payer, quelle que petite qu'elle fut.",113,aligned
"""Undoubtedly; and after all you have no thanks for it.","Pensez y bien, mon cher.",114,not aligned
"They think themselves secure, you do no more than what is expected, and it raises no gratitude at all. ~~~ If I were you, whatever I did should be done at my own discretion entirely.","-- Il est sur qu'il n'est pas du tout agreable que quelqu'un ait des droits sur notre revenu ; etre oblige a un paiement regulier, tel mois, tel jour, cela blesse l'independance.",115,not aligned
I would not bind myself to allow them any thing yearly.,"-- Ajoutez, mon cher, qu'apres tout, on ne vous en sait aucun gre.",116,not aligned
"It may be very inconvenient some years to spare a hundred, or even fifty pounds from our own expenses.""","Cette rente est assuree ; vous ne faites en la donnant que ce que vous devez, et on n'en a nulle reconnaissance.",117,not aligned
"""I believe you are right, my love; it will be better that there should be no annuity in the case; whatever I may give them occasionally will be of far greater assistance than a yearly allowance, because they would only enlarge their style of living if they felt sure of a larger income, and would not be sixpence the richer for it at the end of the year. ~~~ It will certainly be much the best way.","Si j'etais de vous, je voudrais n'etre lie par rien et pouvoir donner ce qu'il me plairait, et quand il me plairait. ~~~ Vous serez charme peut-etre de pouvoir mettre de cote, cent ou cinquante pieces pour quelque depense de fantaisie que vous ne pouvez prevoir.",118,aligned
"A present of fifty pounds, now and then, will prevent their ever being distressed for money, and will, I think, be amply discharging my promise to my father.""","-- Je crois que vous parlez tres-sensement, ma chere Fanny, et je suivrai vos bons conseils ; ce sera beaucoup mieux en effet que de leur donner une rente fixe.",119,aligned
"""To be sure it will. ~~~ Indeed, to say the truth, I am convinced within myself that your father had no idea of your giving them any money at all.","Ayant un revenu plus considerable, elles augmenteraient leur train, leurs depenses, et au bout de l'annee, elles n'en seraient pas plus riches.",120,not aligned
"The assistance he thought of, I dare say, was only such as might be reasonably expected of you; for instance, such as looking out for a comfortable small house for them, helping them to move their things, and sending them presents of fish and game, and so forth, whenever they are in season.","Oui, oui, cela sera beaucoup mieux ; un petit present de vingt, de trente pieces de temps en temps, previendra tout embarras d'argent, et j'aurai rempli la promesse que j'ai faite a mon pere.",121,not aligned
"I ll lay my life that he meant nothing farther; indeed, it would be very strange and unreasonable if he did.","-- Parfaitement bien, et je vous le repete, mon cher, je suis convaincue qu'il n'a jamais eu dans la pensee que vous dussiez leur donner de l'argent.",122,aligned
"Do but consider, my dear Mr. Dashwood, how excessively comfortable your mother-in-law and her daughters may live on the interest of seven thousand pounds, besides the thousand pounds belonging to each of the girls, which brings them in fifty pounds a year a-piece, and, of course, they will pay their mother for their board out of it.","L'assistance, les secours qu'il demandait pour elles, etaient seulement ce qu'on peut attendre d'un bon frere : comme par exemple de leur aider a trouver une petite maison jolie et commode ; de leur preter vos chevaux pour transporter leurs effets ; de leur envoyer quelquefois du poisson, du gibier, des fruits dans leur saison.",123,not aligned
"Altogether, they will have five hundred a-year amongst them, and what on earth can four women want for more than that?","Je parie ma vie que c'est la seulement ce qu'il entendait, et il ne pouvait vouloir autre chose.",124,not aligned
,"Pensez comme votre belle-mere sera bien avec l'interet de sept mille pieces, et vos soeurs avec celui de trois mille ; elles auront par an cinq cents pieces de revenu, et qu'ont-elles besoin d'en avoir davantage ?",125,not aligned
They will live so cheap! ~~~ Their housekeeping will be nothing at all.,Elles ne depenseront pas cela ; leur menage sera si peu de chose.,126,aligned
"They will have no carriage, no horses, and hardly any servants; they will keep no company, and can have no expenses of any kind!","Elles n'auront ni carosse, ni chevaux, tout au plus une fille pour les servir ; elles ne recevront point de compagnie, et n'auront presque aucune depense a faire.",127,aligned
Only conceive how comfortable they will be!,"Ainsi vous voyez qu'elles seront a merveille, et qu'il ne leur manquera rien.",128,not aligned
Five hundred a year!,Cinq cents pieces par an !,129,aligned
"I am sure I cannot imagine how they will spend half of it; and as to your giving them more, it is quite absurd to think of it.",je ne peux imaginer a quoi elles en emploieront la moitie ; et leur donner quelque chose de plus serait tout-a-fait absurde.,130,aligned
"They will be much more able to give _you_ something.""",Vous verrez que ce sont elles plutot qui pourront vous donner quelque chose et faire souvent quelque joli present a leur petit neveu.,131,not aligned
"""Upon my word,"" said Mr. Dashwood, ""I believe you are perfectly right.","-- Sur ma parole, dit M. John Dashwood en se frottant les mains, vous avez parfaitement raison.",132,aligned
,"Mon pere ne pretendait rien de plus, je le comprends a present, et je veux strictement remplir mes engagemens par toutes les preuves de tendresse et de bonte fraternelles que vous m'indiquez ; car votre coeur est excellent, chere Fanny, et je vous rends bien justice.",133,not aligned
My father certainly could mean nothing more by his request to me than what you say.,Il est charmant a vous d'etre aussi bonne pour mes soeurs et ma belle-mere.,134,not aligned
"I clearly understand it now, and I will strictly fulfil my engagement by such acts of assistance and kindness to them as you have described.","Quand elles iront s'etablir ailleurs, je leur rendrai, et vous aussi, tous les petits services qui pourront leur etre utiles : quelques presens de meubles par exemple, de porcelaines.",135,not aligned
When my mother removes into another house my services shall be readily given to accommodate her as far as I can.,Enfin je puis m'en rapporter a vous. ~~~ -- Oh !,136,not aligned
"Some little present of furniture too may be acceptable then.""",bien certainement tout ce qui pourra leur convenir...,137,not aligned
"""Certainly,"" returned Mrs. John Dashwood.","Mais cependant, reflechissez a une chose.",138,not aligned
"""But, however, _one_ thing must be considered.","Quand votre vieux oncle fit venir ici votre pere et votre belle-mere, il les etablit chez lui.",139,not aligned
