eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"Henry Dashwood had one son: by his present lady, three daughters",Henri Dashwood avait un fils d'un premier mariage et trois filles de sa seconde femme,10,aligned,1103,1188,1282,1346,Henri Dashwood avait un fils d'un premier mariage et trois filles de sa seconde femme.,"Henry Dashwood had one son: by his present
lady, three daughters."
"To him therefore the succession to the Norland estate was not so really important as to his sisters; for their fortune, independent of what might arise to them from their father s inheriting that property, could be but small.","La succession de la terre de Norland ne lui etait donc pas aussi necessaire qu'a ses trois soeurs qui n'avaient pas les memes esperances ; leur mere n'avait rien du tout a leur laisser, et leur pere ne pouvait disposer que de sept mille livres sterling.",11,aligned,1456,1709,1607,1832,"La succession de la terre de Norland ne lui etait donc pas aussi necessaire qu'a ses trois soeurs qui n'avaient pas les memes esperances ; leur mere n'avait rien du tout a leur laisser, et leur pere ne pouvait disposer que de sept mille livres sterling. ","To him therefore the succession to the Norland estate was not
so really important as to his sisters; for their fortune, independent
of what might arise to them from their father s inheriting that
property, could be but small. "
"Their mother had nothing, and their father only seven thousand pounds in his own disposal; for the remaining moiety of his first wife s fortune was also secured to her child, and he had only a life-interest in it.","Tout le reste de sa fortune devait revenir apres lui a son fils, attendu qu'il n'avait eu pendant sa vie que la jouissance de la moitie du bien de sa premiere femme.",12,aligned,1710,1875,1833,2046,"Tout le reste de sa fortune devait revenir apres lui a son fils, attendu qu'il n'avait eu pendant sa vie que la jouissance de la moitie du bien de sa premiere femme.
","Their mother had nothing, and their
father only seven thousand pounds in his own disposal; for the
remaining moiety of his first wife s fortune was also secured to her
child, and he had only a life-interest in it.
"
"Dashwood had wished for it more for the sake of his wife and daughters than for himself or his son; but to his son, and his son s son, a child of four years old, it was secured, in such a way, as to leave to himself no power of providing for those who were most dear to him, and who most needed a provision by any charge on the estate, or by any sale of its valuable woods","Mais a sa grande surprise son oncle, qui paraissait aussi les aimer tendrement, avait cependant substitue tous ses biens a ce fils et a son enfant age de trois ou quatre ans ; tellement que M",13,aligned,2309,2500,2335,2707,"Mais a sa grande surprise son oncle, qui paraissait aussi les aimer tendrement, avait cependant substitue tous ses biens a ce fils et a son enfant age de trois ou quatre ans ; tellement que M.","Dashwood had wished for it more for the sake of his wife
and daughters than for himself or his son; but to his son, and his
son s son, a child of four years old, it was secured, in such a way, as
to leave to himself no power of providing for those who were most dear
to him, and who most needed a provision by any charge on the estate, or
by any sale of its valuable woods."
"He was neither so unjust, nor so ungrateful, as to leave his estate from his nephew; but he left it to him on such terms as destroyed half the value of the bequest",M,14,aligned,13,14,2166,2329,MI,"He was neither so
unjust, nor so ungrateful, as to leave his estate from his nephew; but
he left it to him on such terms as destroyed half the value of the
bequest."
"The old gentleman died: his will was read, and like almost every other will, gave as much disappointment as pleasure","Le vieux oncle mourut ; son testament fut ouvert, et comme il arrive presque toujours, il fit beaucoup de mecontens",15,aligned,1877,1992,2048,2164,"Le vieux oncle mourut ; son testament fut ouvert, et comme il arrive presque toujours, il fit beaucoup de mecontens.","The old gentleman died: his will was read, and like almost every other
will, gave as much disappointment as pleasure."
Mr,"Henri Dashwood devait naturellement s'attendre a etre le seul heritier, et l'etait en effet, mais de maniere a detruire pour lui la valeur de cet heritage, auquel il n'attachait de prix que pour faire un sort a sa femme et a ses trois filles, son fils etant deja si avantageusement pourvu du cote de la fortune",16,aligned,1997,2307,717,719,"Henri Dashwood devait naturellement s'attendre a etre le seul heritier, et l'etait en effet, mais de maniere a detruire pour lui la valeur de cet heritage, auquel il n'attachait de prix que pour faire un sort a sa femme et a ses trois filles, son fils etant deja si avantageusement pourvu du cote de la fortune.",Mr.
"The whole was tied up for the benefit of this child, who, in occasional visits with his father and mother at Norland, had so far gained on the affections of his uncle, by such attractions as are by no means unusual in children of two or three years old; an imperfect articulation, an earnest desire of having his own way, many cunning tricks, and a great deal of noise, as to outweigh all the value of all the attention which, for years, he had received from his niece and her daughters",Henri Dashwood n'avait plus le pouvoir d'en aliener la moindre partie pour faire un sort a sa femme et a ses filles,17,aligned,2502,2617,2709,3195,Henri Dashwood n'avait plus le pouvoir d'en aliener la moindre partie pour faire un sort a sa femme et a ses filles.,"The whole was tied up for the
benefit of this child, who, in occasional visits with his father and
mother at Norland, had so far gained on the affections of his uncle, by
such attractions as are by no means unusual in children of two or three
years old; an imperfect articulation, an earnest desire of having his
own way, many cunning tricks, and a great deal of noise, as to outweigh
all the value of all the attention which, for years, he had received
from his niece and her daughters."
"He meant not to be unkind, however, and, as a mark of his affection for the three girls, he left them a thousand pounds a-piece","Pendant les dernieres annees de la vie du vieillard, M",18,aligned,2619,2673,3197,3324,"Pendant les dernieres annees de la vie du vieillard, M.","He meant not to be unkind, however,
and, as a mark of his affection for the three girls, he left them a
thousand pounds a-piece."
Mr,"John Dashwood et sa femme avaient eu soin de lui faire beaucoup de visites, et d'amener avec eux leur petit garcon, qui caressait le vieux oncle, l'appelait bon grand papa, jouait autour de lui, l'amusait de son petit babil, et meme de ses sottises enfantines, et qui finit par lui faire oublier toutes les attentions que ses nieces lui avaient prodiguees pendant des annees",19,aligned,2675,3049,717,719,"John Dashwood et sa femme avaient eu soin de lui faire beaucoup de visites, et d'amener avec eux leur petit garcon, qui caressait le vieux oncle, l'appelait bon grand papa, jouait autour de lui, l'amusait de son petit babil, et meme de ses sottises enfantines, et qui finit par lui faire oublier toutes les attentions que ses nieces lui avaient prodiguees pendant des annees.",Mr.
"Dashwood s disappointment was, at first, severe; but his temper was cheerful and sanguine; and he might reasonably hope to live many years, and by living economically, lay by a considerable sum from the produce of an estate already large, and capable of almost immediate improvement","Il leur laissait cependant a chacune mille pieces, comme une marque d'amitie ; mais c'etait tout ce qu'elles avaient a pretendre de son heritage",20,aligned,3051,3195,3331,3613,"Il leur laissait cependant a chacune mille pieces, comme une marque d'amitie ; mais c'etait tout ce qu'elles avaient a pretendre de son heritage.","Dashwood s disappointment was, at first, severe; but his temper was
cheerful and sanguine; and he might reasonably hope to live many years,
and by living economically, lay by a considerable sum from the produce
of an estate already large, and capable of almost immediate
improvement."
"But the fortune, which had been so tardy in coming, was his only one twelvemonth",M,21,aligned,13,14,3615,3695,MI,"But the fortune, which had been so tardy in coming, was
his only one twelvemonth."
"He survived his uncle no longer; and ten thousand pounds, including the late legacies, was all that remained for his widow and daughters.","Henri Dashwood fut d'abord consterne de ces dispositions ; il se consola cependant, en pensant que quoiqu'il fut deja grand-pere, il pouvait raisonnablement esperer de vivre encore bien des annees, et de faire d'assez fortes economies sur ses grands revenus pour laisser apres lui une somme considerable",22,aligned,3201,3504,3697,3834,"Henri Dashwood fut d'abord consterne de ces dispositions ; il se consola cependant, en pensant que quoiqu'il fut deja grand-pere, il pouvait raisonnablement esperer de vivre encore bien des annees, et de faire d'assez fortes economies sur ses grands revenus pour laisser apres lui une somme considerable.","He survived his uncle no longer; and ten
thousand pounds, including the late legacies, was all that remained for
his widow and daughters.
"
"His son was sent for as soon as his danger was known, and to him Mr. Dashwood recommended, with all the strength and urgency which illness could command, the interest of his mother-in-law and sisters.","Aussitot que M. Henri Dashwood se sentit en danger, il fit venir son fils, et lui recommanda sa belle mere et ses trois soeurs, avec toute la force de la tendresse paternelle.",23,aligned,3751,3926,3836,4036,"Aussitot que M. Henri Dashwood se sentit en danger, il fit venir son fils, et lui recommanda sa belle mere et ses trois soeurs, avec toute la force de la tendresse paternelle.
","His son was sent for as soon as his danger was known, and to him Mr.
Dashwood recommended, with all the strength and urgency which illness
could command, the interest of his mother-in-law and sisters.
"
John Dashwood had then leisure to consider how much there might prudently be in his power to do for them,Dans le fond il etait alors tres-bien dispose pour cela,24,aligned,4495,4550,4316,4420,Dans le fond il etait alors tres-bien dispose pour cela.,"John Dashwood had then leisure to consider how much there might
prudently be in his power to do for them."
Mr,M,25,aligned,13,14,717,719,MI,Mr.
"John Dashwood had not the strong feelings of the rest of the family; but he was affected by a recommendation of such a nature at such a time, and he promised to do every thing in his power to make them comfortable","John Dashwood n'avait pas la sensibilite de son pere et de toute sa famille ; cependant emu par la solennite du moment et par les tendres supplications du meilleur des peres, il lui promit de faire tout ce qui dependrait de lui pour le bonheur des etres si chers a son coeur",26,aligned,3931,4205,4042,4255,"John Dashwood n'avait pas la sensibilite de son pere et de toute sa famille ; cependant emu par la solennite du moment et par les tendres supplications du meilleur des peres, il lui promit de faire tout ce qui dependrait de lui pour le bonheur des etres si chers a son coeur.","John Dashwood had not the strong feelings of the rest of the
family; but he was affected by a recommendation of such a nature at
such a time, and he promised to do every thing in his power to make
them comfortable."
"His father was rendered easy by such an assurance, and Mr","Les derniers instans du mourant furent adoucis par cette assurance ; il expira doucement dans les bras de sa femme et de ses filles, au desespoir de sa perte, et son fils, assis a quelques pas plus loin, reflechissait a sa promesse, et a ce qu'il pouvait et devait faire pour la remplir",27,aligned,4207,4493,4257,4314,"Les derniers instans du mourant furent adoucis par cette assurance ; il expira doucement dans les bras de sa femme et de ses filles, au desespoir de sa perte, et son fils, assis a quelques pas plus loin, reflechissait a sa promesse, et a ce qu'il pouvait et devait faire pour la remplir.","His father was rendered easy by such an assurance,
and Mr."
"John Dashwood had never been a favourite with any of her husband s family; but she had had no opportunity, till the present, of showing them with how little attention to the comfort of other people she could act when occasion required it.","Personne ne pouvait lui disputer le droit d'y venir, puisque du moment du deces de leur pere, cette terre leur appartenait ; mais le peu de delicatesse de ce procede aurait ete senti meme par une femme ordinaire, et madame Dashwood la mere, avec une sensibilite romanesque, un sens parfait des convenances, ne pouvait qu'etre tres-blessee de cette negligence",28,aligned,6812,7170,6290,6528,"Personne ne pouvait lui disputer le droit d'y venir, puisque du moment du deces de leur pere, cette terre leur appartenait ; mais le peu de delicatesse de ce procede aurait ete senti meme par une femme ordinaire, et madame Dashwood la mere, avec une sensibilite romanesque, un sens parfait des convenances, ne pouvait qu'etre tres-blessee de cette negligence.","John Dashwood had never been a favourite with
any of her husband s family; but she had had no opportunity, till the
present, of showing them with how little attention to the comfort of
other people she could act when occasion required it.
"
Mrs,"Les funerailles ne furent pas plutot achevees, que madame John Dashwood, sans en avertir sa belle-mere, arriva a Norland-Park, avec son fils et tous leurs domestiques",29,aligned,6644,6810,1012,1015,"Les funerailles ne furent pas plutot achevees, que madame John Dashwood, sans en avertir sa belle-mere, arriva a Norland-Park, avec son fils et tous leurs domestiques.",Mrs.
"He was not an ill-disposed young man, unless to be rather cold hearted and rather selfish is to be ill-disposed: but he was, in general, well respected; for he conducted himself with propriety in the discharge of his ordinary duties","~~~ Quoiqu'il fut naturellement froid et tres-egoiste, il jouissait cependant d'une bonne reputation ; il etait respecte comme un jeune homme qui avait des moeurs, qui s'etait toujours conduit avec sagesse et prudence, et qui remplissait exactement les devoirs de fils, de pere, de mari et ceux de societe",30,aligned,4551,4853,4423,4655," Quoiqu'il fut naturellement froid et tres-egoiste, il jouissait cependant d'une bonne reputation ; il etait respecte comme un jeune homme qui avait des moeurs, qui s'etait toujours conduit avec sagesse et prudence, et qui remplissait exactement les devoirs de fils, de pere, de mari et ceux de societe.","He was not an ill-disposed young man, unless to be rather cold hearted
and rather selfish is to be ill-disposed: but he was, in general, well
respected; for he conducted himself with propriety in the discharge of
his ordinary duties."
"No one could dispute her right to come; the house was her husband s from the moment of his father s decease; but the indelicacy of her conduct was so much the greater, and to a woman in Mrs","Allons, j'en suis bien aise ; je l'ai promis a mon pere mourant, et j'y suis resolu",31,aligned,6345,6428,5826,6015,"Allons, j'en suis bien aise ; je l'ai promis a mon pere mourant, et j'y suis resolu.","No one could dispute her
right to come; the house was her husband s from the moment of his
father s decease; but the indelicacy of her conduct was so much the
greater, and to a woman in Mrs."
"Dashwood s situation, with only common feelings, must have been highly unpleasing; but in _her_ mind there was a sense of honor so keen, a generosity so romantic, that any offence of the kind, by whomsoever given or received, was to her a source of immovable disgust","Il pensa de meme tout le jour, et meme plusieurs jours consecutivement sans qu'il s'en repentit ; il ne leur en parla pas encore dans le premier moment de leur douleur, mais il en prit l'engagement avec lui-meme",32,aligned,6430,6641,6017,6283,"Il pensa de meme tout le jour, et meme plusieurs jours consecutivement sans qu'il s'en repentit ; il ne leur en parla pas encore dans le premier moment de leur douleur, mais il en prit l'engagement avec lui-meme.","Dashwood s situation, with only common
feelings, must have been highly unpleasing; but in _her_ mind there was
a sense of honor so keen, a generosity so romantic, that any offence of
the kind, by whomsoever given or received, was to her a source of
immovable disgust."
"Had he married a more amiable woman, he might have been made still more respectable than he was: he might even have been made amiable himself; for he was very young when he married, and very fond of his wife","S'il avait eu une compagne plus aimable, il aurait joui de plus d'estime encore, et l'aurait mieux merite",33,aligned,4855,4960,4657,4864,"S'il avait eu une compagne plus aimable, il aurait joui de plus d'estime encore, et l'aurait mieux merite.","Had he married a more amiable woman, he might have
been made still more respectable than he was: he might even have been
made amiable himself; for he was very young when he married, and very
fond of his wife."
But Mrs,"~~~ Il s'etait marie fort jeune ; et passionnement amoureux de sa femme, elle avait pris sur lui beaucoup d'empire",34,aligned,4961,5072,4866,4873," Il s'etait marie fort jeune ; et passionnement amoureux de sa femme, elle avait pris sur lui beaucoup d'empire.",But Mrs.
John Dashwood was a strong caricature of himself; more narrow-minded and selfish,"Un esprit tres-etroit, des nerfs tres-irritables, un coeur qui n'aimait qu'elle-meme et son enfant, parce qu'il etait a elle et qu'il lui ressemblait : voila en deux mots le portrait de madame John Dashwood",35,aligned,5074,5280,4875,4955,"Un esprit tres-etroit, des nerfs tres-irritables, un coeur qui n'aimait qu'elle-meme et son enfant, parce qu'il etait a elle et qu'il lui ressemblait : voila en deux mots le portrait de madame John Dashwood.","John Dashwood was a strong caricature of
himself; more narrow-minded and selfish."
He then really thought himself equal to it,"John Dashwood en lui-meme a la suite de ses reflexions, il faut tenir ce que j'ai promis a mon pere mourant, il faut faire a mes soeurs un present qui les dedommage de leur perte et qui augmente leur bien-etre",36,aligned,5298,5507,5111,5153,"John Dashwood en lui-meme a la suite de ses reflexions, il faut tenir ce que j'ai promis a mon pere mourant, il faut faire a mes soeurs un present qui les dedommage de leur perte et qui augmente leur bien-etre.",He then really thought himself equal to it.
"~~~ The prospect of four thousand a-year, in addition to his present income, besides the remaining half of his own mother s fortune, warmed his heart, and made him feel capable of generosity","Si je leur donnais mille pieces a chacune ; il me semble que ce serait fort honnete, et je ne puis pas faire moins ; ma fortune s'augmente a present par la mort de mon pere de quatre mille livres sterling par annee des biens de mon vieux oncle, sans parler de la moitie du bien de ma mere dont mon pere jouissait",37,aligned,5509,5821,5154,5341,"Si je leur donnais mille pieces a chacune ; il me semble que ce serait fort honnete, et je ne puis pas faire moins ; ma fortune s'augmente a present par la mort de mon pere de quatre mille livres sterling par annee des biens de mon vieux oncle, sans parler de la moitie du bien de ma mere dont mon pere jouissait."," The
prospect of four thousand a-year, in addition to his present income,
besides the remaining half of his own mother s fortune, warmed his
heart, and made him feel capable of generosity."
"""Yes, he would give them three thousand pounds: it would be liberal and handsome! It would be enough to make them completely easy","Tout cela ajoute a mes revenus actuels, me met en etat d'etre genereux avec mes soeurs..",38,aligned,5823,5911,5344,5472,"Tout cela ajoute a mes revenus actuels, me met en etat d'etre genereux avec mes soeurs...","Yes, he would give
them three thousand pounds: it would be liberal and handsome! It would
be enough to make them completely easy."
"~~~ Three thousand pounds! he could spare so considerable a sum with little inconvenience."" He thought of it all day long, and for many days successively, and he did not repent","Oui, oui, je leur donnerai trois mille guinees, et je crois que c'est assez beau et qu'on parlera dans le monde de ma liberalite",39,aligned,5913,6041,5473,5646,"Oui, oui, je leur donnerai trois mille guinees, et je crois que c'est assez beau et qu'on parlera dans le monde de ma liberalite."," Three thousand pounds! he could
spare so considerable a sum with little inconvenience."" He thought of
it all day long, and for many days successively, and he did not repent."
"No sooner was his father s funeral over, than Mrs","Trois mille pieces ajoutees aux trois mille qu'elles ont eues de leur bon oncle et aux sept mille dont leur mere jouit, les mettront completement a leur aise",40,aligned,6043,6200,5649,5698,"Trois mille pieces ajoutees aux trois mille qu'elles ont eues de leur bon oncle et aux sept mille dont leur mere jouit, les mettront completement a leur aise.","No sooner was his father s funeral over, than Mrs."
"When he gave his promise to his father, he meditated within himself to increase the fortunes of his sisters by the present of a thousand pounds a-piece","Allons, dit M",41,aligned,5283,5296,4958,5109,"Allons, dit M.","When he gave his promise to his father, he meditated within himself to
increase the fortunes of his sisters by the present of a thousand
pounds a-piece."
"John Dashwood, without sending any notice of her intention to her mother-in-law, arrived with her child and their attendants","Quatre femmes ne peuvent pas depenser beaucoup, et trois mille pieces c'est une belle somme ; elles pourront faire des epargnes considerables",42,aligned,6202,6343,5700,5824,"Quatre femmes ne peuvent pas depenser beaucoup, et trois mille pieces c'est une belle somme ; elles pourront faire des epargnes considerables.","John Dashwood,
without sending any notice of her intention to her mother-in-law,
arrived with her child and their attendants."
"So acutely did Mrs. Dashwood feel this ungracious behaviour, and so earnestly did she despise her daughter-in-law for it, that, on the arrival of the latter, she would have quitted the house for ever, had not the entreaty of her eldest girl induced her first to reflect on the propriety of going, and her own tender love for all her three children determined her afterwards to stay, and for their sakes avoid a breach with their brother.","Madame Dashwood fut si aigrie de cette conduite peu amicale, et desirait si vivement de le faire sentir a sa belle-fille, qu'a l'arrivee de cette derniere, elle aurait quitte pour toujours la maison, si sa fille ainee ne lui avait fait observer qu'il ne fallait pas se brouiller avec leur frere. ~~~ Elle ceda a ses prieres, a ses representations et, pour l'amour de ses trois filles, consentit a rester pour le moment a Norland-Park.",43,aligned,7463,7893,6530,6967,"Madame Dashwood fut si aigrie de cette conduite peu amicale, et desirait si vivement de le faire sentir a sa belle-fille, qu'a l'arrivee de cette derniere, elle aurait quitte pour toujours la maison, si sa fille ainee ne lui avait fait observer qu'il ne fallait pas se brouiller avec leur frere. Elle ceda a ses prieres, a ses representations et, pour l'amour de ses trois filles, consentit a rester pour le moment a Norland-Park.
","So acutely did Mrs. Dashwood feel this ungracious behaviour, and so
earnestly did she despise her daughter-in-law for it, that, on the
arrival of the latter, she would have quitted the house for ever, had
not the entreaty of her eldest girl induced her first to reflect on the
propriety of going, and her own tender love for all her three children
determined her afterwards to stay, and for their sakes avoid a breach
with their brother.
"
"Elinor, this eldest daughter, whose advice was so effectual, possessed a strength of understanding, and coolness of judgment, which qualified her, though only nineteen, to be the counsellor of her mother, and enabled her frequently to counteract, to the advantage of them all, that eagerness of mind in Mrs. Dashwood which must generally have led to imprudence.","Elinor sa fille ainee, dont les avis etaient presque toujours suivis, possedait une force d'esprit, une raison eclairee, un jugement prompt et sur, qui la rendaient tres capable d'etre a dix neuf ans le conseil de sa mere, et lui assuraient le droit de contredire quelquefois, pour leur avantage a toutes, une vivacite d'esprit et d'imagination, qui chez madame Dashwood ressemblait souvent a l'imprudence ; mais Elinor n'abusait pas de cet empire.",44,aligned,7895,8343,6969,7330,"Elinor sa fille ainee, dont les avis etaient presque toujours suivis, possedait une force d'esprit, une raison eclairee, un jugement prompt et sur, qui la rendaient tres capable d'etre a dix neuf ans le conseil de sa mere, et lui assuraient le droit de contredire quelquefois, pour leur avantage a toutes, une vivacite d'esprit et d'imagination, qui chez madame Dashwood ressemblait souvent a l'imprudence ; mais Elinor n'abusait pas de cet empire. ","Elinor, this eldest daughter, whose advice was so effectual, possessed
a strength of understanding, and coolness of judgment, which qualified
her, though only nineteen, to be the counsellor of her mother, and
enabled her frequently to counteract, to the advantage of them all,
that eagerness of mind in Mrs. Dashwood which must generally have led
to imprudence. "
"She had an excellent heart; her disposition was affectionate, and her feelings were strong; but she knew how to govern them: it was a knowledge which her mother had yet to learn; and which one of her sisters had resolved never to be taught.","Elle avait un coeur excellent, elle etait douce, affectionnee, ses sentimens etaient tres-vifs, mais elle savait les gouverner ; c'est une science bien utile aux femmes, que sa mere n'avait jamais apprise, et qu'une de ses soeurs, celle qui la suivait immediatement, avait resolu de ne jamais pratiquer.",45,aligned,8344,8647,7331,7571,"Elle avait un coeur excellent, elle etait douce, affectionnee, ses sentimens etaient tres-vifs, mais elle savait les gouverner ; c'est une science bien utile aux femmes, que sa mere n'avait jamais apprise, et qu'une de ses soeurs, celle qui la suivait immediatement, avait resolu de ne jamais pratiquer.
","She had an excellent heart; her disposition was
affectionate, and her feelings were strong; but she knew how to govern
them: it was a knowledge which her mother had yet to learn; and which
one of her sisters had resolved never to be taught.
"
"They gave themselves up wholly to their sorrow, seeking increase of wretchedness in every reflection that could afford it, and resolved against ever admitting consolation in future","Par cette sage conduite, elle parvint a relever un peu l'esprit abattu de sa mere, et a lui donner au moins le desir de l'imiter",46,aligned,9850,9978,8190,8370,"Par cette sage conduite, elle parvint a relever un peu l'esprit abattu de sa mere, et a lui donner au moins le desir de l'imiter.","They gave themselves up wholly to their
sorrow, seeking increase of wretchedness in every reflection that could
afford it, and resolved against ever admitting consolation in future."
"Marianne s abilities were, in many respects, quite equal to Elinor s","Pour l'intelligence, l'esprit et les talens, Maria ne le cedait en rien a Elinor ; mais sa sensibilite toujours en mouvement, n'etait jamais reprimee par la raison",47,aligned,8649,8812,7573,7641,"Pour l'intelligence, l'esprit et les talens, Maria ne le cedait en rien a Elinor ; mais sa sensibilite toujours en mouvement, n'etait jamais reprimee par la raison.","Marianne s abilities were, in many respects, quite equal to Elinor s."
"She was sensible and clever; but eager in everything: her sorrows, her joys, could have no moderation","Elle s'abandonnait sans mesure et sans retenue a toutes ses impressions ; ses chagrins, ses joies etaient toujours extremes ; elle etait d'ailleurs aimable, genereuse, interessante sous tous les rapports, et meme par la chaleur de son coeur",48,aligned,8814,9054,7643,7744,"Elle s'abandonnait sans mesure et sans retenue a toutes ses impressions ; ses chagrins, ses joies etaient toujours extremes ; elle etait d'ailleurs aimable, genereuse, interessante sous tous les rapports, et meme par la chaleur de son coeur.","She was sensible and clever; but eager in everything: her sorrows, her
joys, could have no moderation."
"She was generous, amiable, interesting: she was everything but prudent","Elle avait toutes les vertus, excepte la prudence",49,aligned,9056,9105,7746,7816,"Elle avait toutes les vertus, excepte la prudence.","She was generous, amiable, interesting:
she was everything but prudent."
"Elinor, too, was deeply afflicted; but still she could struggle, she could exert herself","Sa soeur cadette, la jeune Emma, n'etait encore qu'une enfant ; mais a douze ans elle promettait deja d'etre dans quelques annees aussi belle et aussi aimable que ses soeurs",50,aligned,9981,10154,8372,8460,"Sa soeur cadette, la jeune Emma, n'etait encore qu'une enfant ; mais a douze ans elle promettait deja d'etre dans quelques annees aussi belle et aussi aimable que ses soeurs.","Elinor, too, was deeply afflicted; but still she could struggle, she
could exert herself."
The resemblance between her and her mother was strikingly great,Sa ressemblance avec sa mere etait frappante ; aussi etait-elle sa favorite decidee,51,aligned,9107,9190,7818,7881,Sa ressemblance avec sa mere etait frappante ; aussi etait-elle sa favorite decidee.,"The resemblance between her and her
mother was strikingly great."
