eng,fr,id,llm alignment result
"To him therefore the succession to the Norland estate was not so really important as to his sisters; for their fortune, independent of what might arise to them from their father s inheriting that property, could be but small.","La succession de la terre de Norland ne lui etait donc pas aussi necessaire qu'a ses trois soeurs qui n'avaient pas les memes esperances ; leur mere n'avait rien du tout a leur laisser, et leur pere ne pouvait disposer que de sept mille livres sterling.",11,aligned
"Their mother had nothing, and their father only seven thousand pounds in his own disposal; for the remaining moiety of his first wife s fortune was also secured to her child, and he had only a life-interest in it.","Tout le reste de sa fortune devait revenir apres lui a son fils, attendu qu'il n'avait eu pendant sa vie que la jouissance de la moitie du bien de sa premiere femme.",12,aligned
"Dashwood had wished for it more for the sake of his wife and daughters than for himself or his son; but to his son, and his son s son, a child of four years old, it was secured, in such a way, as to leave to himself no power of providing for those who were most dear to him, and who most needed a provision by any charge on the estate, or by any sale of its valuable woods","Mais a sa grande surprise son oncle, qui paraissait aussi les aimer tendrement, avait cependant substitue tous ses biens a ce fils et a son enfant age de trois ou quatre ans ; tellement que M",13,aligned
"He was neither so unjust, nor so ungrateful, as to leave his estate from his nephew; but he left it to him on such terms as destroyed half the value of the bequest",M,14,aligned
"The old gentleman died: his will was read, and like almost every other will, gave as much disappointment as pleasure","Le vieux oncle mourut ; son testament fut ouvert, et comme il arrive presque toujours, il fit beaucoup de mecontens",15,aligned
Mr,"Henri Dashwood devait naturellement s'attendre a etre le seul heritier, et l'etait en effet, mais de maniere a detruire pour lui la valeur de cet heritage, auquel il n'attachait de prix que pour faire un sort a sa femme et a ses trois filles, son fils etant deja si avantageusement pourvu du cote de la fortune",16,aligned
"The whole was tied up for the benefit of this child, who, in occasional visits with his father and mother at Norland, had so far gained on the affections of his uncle, by such attractions as are by no means unusual in children of two or three years old; an imperfect articulation, an earnest desire of having his own way, many cunning tricks, and a great deal of noise, as to outweigh all the value of all the attention which, for years, he had received from his niece and her daughters",Henri Dashwood n'avait plus le pouvoir d'en aliener la moindre partie pour faire un sort a sa femme et a ses filles,17,aligned
"He meant not to be unkind, however, and, as a mark of his affection for the three girls, he left them a thousand pounds a-piece","Pendant les dernieres annees de la vie du vieillard, M",18,aligned
Mr,"John Dashwood et sa femme avaient eu soin de lui faire beaucoup de visites, et d'amener avec eux leur petit garcon, qui caressait le vieux oncle, l'appelait bon grand papa, jouait autour de lui, l'amusait de son petit babil, et meme de ses sottises enfantines, et qui finit par lui faire oublier toutes les attentions que ses nieces lui avaient prodiguees pendant des annees",19,aligned
"Dashwood s disappointment was, at first, severe; but his temper was cheerful and sanguine; and he might reasonably hope to live many years, and by living economically, lay by a considerable sum from the produce of an estate already large, and capable of almost immediate improvement","Il leur laissait cependant a chacune mille pieces, comme une marque d'amitie ; mais c'etait tout ce qu'elles avaient a pretendre de son heritage",20,aligned
"But the fortune, which had been so tardy in coming, was his only one twelvemonth",M,21,aligned
"He survived his uncle no longer; and ten thousand pounds, including the late legacies, was all that remained for his widow and daughters.","Henri Dashwood fut d'abord consterne de ces dispositions ; il se consola cependant, en pensant que quoiqu'il fut deja grand-pere, il pouvait raisonnablement esperer de vivre encore bien des annees, et de faire d'assez fortes economies sur ses grands revenus pour laisser apres lui une somme considerable",22,aligned
"His son was sent for as soon as his danger was known, and to him Mr. Dashwood recommended, with all the strength and urgency which illness could command, the interest of his mother-in-law and sisters.","Aussitot que M. Henri Dashwood se sentit en danger, il fit venir son fils, et lui recommanda sa belle mere et ses trois soeurs, avec toute la force de la tendresse paternelle.",23,aligned
John Dashwood had then leisure to consider how much there might prudently be in his power to do for them,Dans le fond il etait alors tres-bien dispose pour cela,24,aligned
Mr,M,25,aligned
"John Dashwood had not the strong feelings of the rest of the family; but he was affected by a recommendation of such a nature at such a time, and he promised to do every thing in his power to make them comfortable","John Dashwood n'avait pas la sensibilite de son pere et de toute sa famille ; cependant emu par la solennite du moment et par les tendres supplications du meilleur des peres, il lui promit de faire tout ce qui dependrait de lui pour le bonheur des etres si chers a son coeur",26,aligned
"His father was rendered easy by such an assurance, and Mr","Les derniers instans du mourant furent adoucis par cette assurance ; il expira doucement dans les bras de sa femme et de ses filles, au desespoir de sa perte, et son fils, assis a quelques pas plus loin, reflechissait a sa promesse, et a ce qu'il pouvait et devait faire pour la remplir",27,aligned
"John Dashwood had never been a favourite with any of her husband s family; but she had had no opportunity, till the present, of showing them with how little attention to the comfort of other people she could act when occasion required it.","Personne ne pouvait lui disputer le droit d'y venir, puisque du moment du deces de leur pere, cette terre leur appartenait ; mais le peu de delicatesse de ce procede aurait ete senti meme par une femme ordinaire, et madame Dashwood la mere, avec une sensibilite romanesque, un sens parfait des convenances, ne pouvait qu'etre tres-blessee de cette negligence",28,aligned
Mrs,"Les funerailles ne furent pas plutot achevees, que madame John Dashwood, sans en avertir sa belle-mere, arriva a Norland-Park, avec son fils et tous leurs domestiques",29,aligned
"He was not an ill-disposed young man, unless to be rather cold hearted and rather selfish is to be ill-disposed: but he was, in general, well respected; for he conducted himself with propriety in the discharge of his ordinary duties","~~~ Quoiqu'il fut naturellement froid et tres-egoiste, il jouissait cependant d'une bonne reputation ; il etait respecte comme un jeune homme qui avait des moeurs, qui s'etait toujours conduit avec sagesse et prudence, et qui remplissait exactement les devoirs de fils, de pere, de mari et ceux de societe",30,aligned
"No one could dispute her right to come; the house was her husband s from the moment of his father s decease; but the indelicacy of her conduct was so much the greater, and to a woman in Mrs","Allons, j'en suis bien aise ; je l'ai promis a mon pere mourant, et j'y suis resolu",31,aligned
"Dashwood s situation, with only common feelings, must have been highly unpleasing; but in _her_ mind there was a sense of honor so keen, a generosity so romantic, that any offence of the kind, by whomsoever given or received, was to her a source of immovable disgust","Il pensa de meme tout le jour, et meme plusieurs jours consecutivement sans qu'il s'en repentit ; il ne leur en parla pas encore dans le premier moment de leur douleur, mais il en prit l'engagement avec lui-meme",32,aligned
"Had he married a more amiable woman, he might have been made still more respectable than he was: he might even have been made amiable himself; for he was very young when he married, and very fond of his wife","S'il avait eu une compagne plus aimable, il aurait joui de plus d'estime encore, et l'aurait mieux merite",33,aligned
But Mrs,"~~~ Il s'etait marie fort jeune ; et passionnement amoureux de sa femme, elle avait pris sur lui beaucoup d'empire",34,aligned
John Dashwood was a strong caricature of himself; more narrow-minded and selfish,"Un esprit tres-etroit, des nerfs tres-irritables, un coeur qui n'aimait qu'elle-meme et son enfant, parce qu'il etait a elle et qu'il lui ressemblait : voila en deux mots le portrait de madame John Dashwood",35,aligned
He then really thought himself equal to it,"John Dashwood en lui-meme a la suite de ses reflexions, il faut tenir ce que j'ai promis a mon pere mourant, il faut faire a mes soeurs un present qui les dedommage de leur perte et qui augmente leur bien-etre",36,aligned
"~~~ The prospect of four thousand a-year, in addition to his present income, besides the remaining half of his own mother s fortune, warmed his heart, and made him feel capable of generosity","Si je leur donnais mille pieces a chacune ; il me semble que ce serait fort honnete, et je ne puis pas faire moins ; ma fortune s'augmente a present par la mort de mon pere de quatre mille livres sterling par annee des biens de mon vieux oncle, sans parler de la moitie du bien de ma mere dont mon pere jouissait",37,aligned
"""Yes, he would give them three thousand pounds: it would be liberal and handsome! It would be enough to make them completely easy","Tout cela ajoute a mes revenus actuels, me met en etat d'etre genereux avec mes soeurs..",38,aligned
"~~~ Three thousand pounds! he could spare so considerable a sum with little inconvenience."" He thought of it all day long, and for many days successively, and he did not repent","Oui, oui, je leur donnerai trois mille guinees, et je crois que c'est assez beau et qu'on parlera dans le monde de ma liberalite",39,aligned
"No sooner was his father s funeral over, than Mrs","Trois mille pieces ajoutees aux trois mille qu'elles ont eues de leur bon oncle et aux sept mille dont leur mere jouit, les mettront completement a leur aise",40,aligned
"When he gave his promise to his father, he meditated within himself to increase the fortunes of his sisters by the present of a thousand pounds a-piece","Allons, dit M",41,aligned
"John Dashwood, without sending any notice of her intention to her mother-in-law, arrived with her child and their attendants","Quatre femmes ne peuvent pas depenser beaucoup, et trois mille pieces c'est une belle somme ; elles pourront faire des epargnes considerables",42,aligned
"So acutely did Mrs. Dashwood feel this ungracious behaviour, and so earnestly did she despise her daughter-in-law for it, that, on the arrival of the latter, she would have quitted the house for ever, had not the entreaty of her eldest girl induced her first to reflect on the propriety of going, and her own tender love for all her three children determined her afterwards to stay, and for their sakes avoid a breach with their brother.","Madame Dashwood fut si aigrie de cette conduite peu amicale, et desirait si vivement de le faire sentir a sa belle-fille, qu'a l'arrivee de cette derniere, elle aurait quitte pour toujours la maison, si sa fille ainee ne lui avait fait observer qu'il ne fallait pas se brouiller avec leur frere. ~~~ Elle ceda a ses prieres, a ses representations et, pour l'amour de ses trois filles, consentit a rester pour le moment a Norland-Park.",43,aligned
"Elinor, this eldest daughter, whose advice was so effectual, possessed a strength of understanding, and coolness of judgment, which qualified her, though only nineteen, to be the counsellor of her mother, and enabled her frequently to counteract, to the advantage of them all, that eagerness of mind in Mrs. Dashwood which must generally have led to imprudence.","Elinor sa fille ainee, dont les avis etaient presque toujours suivis, possedait une force d'esprit, une raison eclairee, un jugement prompt et sur, qui la rendaient tres capable d'etre a dix neuf ans le conseil de sa mere, et lui assuraient le droit de contredire quelquefois, pour leur avantage a toutes, une vivacite d'esprit et d'imagination, qui chez madame Dashwood ressemblait souvent a l'imprudence ; mais Elinor n'abusait pas de cet empire.",44,aligned
"She had an excellent heart; her disposition was affectionate, and her feelings were strong; but she knew how to govern them: it was a knowledge which her mother had yet to learn; and which one of her sisters had resolved never to be taught.","Elle avait un coeur excellent, elle etait douce, affectionnee, ses sentimens etaient tres-vifs, mais elle savait les gouverner ; c'est une science bien utile aux femmes, que sa mere n'avait jamais apprise, et qu'une de ses soeurs, celle qui la suivait immediatement, avait resolu de ne jamais pratiquer.",45,aligned
"They gave themselves up wholly to their sorrow, seeking increase of wretchedness in every reflection that could afford it, and resolved against ever admitting consolation in future","Par cette sage conduite, elle parvint a relever un peu l'esprit abattu de sa mere, et a lui donner au moins le desir de l'imiter",46,aligned
"Marianne s abilities were, in many respects, quite equal to Elinor s","Pour l'intelligence, l'esprit et les talens, Maria ne le cedait en rien a Elinor ; mais sa sensibilite toujours en mouvement, n'etait jamais reprimee par la raison",47,aligned
"She was sensible and clever; but eager in everything: her sorrows, her joys, could have no moderation","Elle s'abandonnait sans mesure et sans retenue a toutes ses impressions ; ses chagrins, ses joies etaient toujours extremes ; elle etait d'ailleurs aimable, genereuse, interessante sous tous les rapports, et meme par la chaleur de son coeur",48,aligned
"She was generous, amiable, interesting: she was everything but prudent","Elle avait toutes les vertus, excepte la prudence",49,aligned
"Elinor, too, was deeply afflicted; but still she could struggle, she could exert herself","Sa soeur cadette, la jeune Emma, n'etait encore qu'une enfant ; mais a douze ans elle promettait deja d'etre dans quelques annees aussi belle et aussi aimable que ses soeurs",50,aligned
The resemblance between her and her mother was strikingly great,Sa ressemblance avec sa mere etait frappante ; aussi etait-elle sa favorite decidee,51,aligned
"Elinor saw, with concern, the excess of her sister s sensibility; but by Mrs","Elinor voyait avec peine l'exces de la sensibilite de sa soeur, tandis que leur mere en etait enchantee, et l'excitait au lieu de la reprimer",52,aligned
Dashwood it was valued and cherished,"Elles s'encouragerent l'une l'autre dans leur affliction, la renouvelaient volontairement, et sans cesse, par toutes les reflexions qui pouvaient l'augmenter, et n'admettaient aucune espece de consolation, pas meme dans l'avenir",53,aligned
They encouraged each other now in the violence of their affliction,"Elinor etait tout aussi profondement affligee, mais elle s'efforcait de surmonter sa douleur, et d'etre utile a tout ce qui l'entourait",54,aligned
"~~~ The agony of grief which overpowered them at first, was voluntarily renewed, was sought for, was created again and again","Elle prit sur elle de mettre chaque chose en regle avec son frere pour recevoir sa belle-soeur a son arrivee, et lui aider dans son etablissement",55,aligned
"She could consult with her brother, could receive her sister-in-law on her arrival, and treat her with proper attention; and could strive to rouse her mother to similar exertion, and encourage her to similar forbearance",* * * CHAPITRE II.,56,aligned
Mrs. John Dashwood now installed herself mistress of Norland; and her mother and sisters-in-law were degraded to the condition of visitors.,"Madame John Dashwood fut donc installee par elle-meme dame et maitresse de Norland-Park, et sa belle-mere et ses belles-soeurs reduites a n'y paraitre plus que comme etrangeres et presque par grace.",57,aligned
"Altogether, they will have five hundred a-year amongst them, and what on earth can four women want for more than that? They will live so cheap! ~~~ Their housekeeping will be nothing at all","-- Je crois que vous parlez tres-sensement, ma chere Fanny, et je suivrai vos bons conseils ; ce sera beaucoup mieux en effet que de leur donner une rente fixe",58,aligned
"Dashwood, how excessively comfortable your mother-in-law and her daughters may live on the interest of seven thousand pounds, besides the thousand pounds belonging to each of the girls, which brings them in fifty pounds a year a-piece, and, of course, they will pay their mother for their board out of it","~~~ Vous serez charme peut-etre de pouvoir mettre de cote, cent ou cinquante pieces pour quelque depense de fantaisie que vous ne pouvez prevoir",59,aligned
"Do but consider, my dear Mr","Si j'etais de vous, je voudrais n'etre lie par rien et pouvoir donner ce qu'il me plairait, et quand il me plairait",60,aligned
"I ll lay my life that he meant nothing farther; indeed, it would be very strange and unreasonable if he did","Cette rente est assuree ; vous ne faites en la donnant que ce que vous devez, et on n'en a nulle reconnaissance",61,aligned
"The assistance he thought of, I dare say, was only such as might be reasonably expected of you; for instance, such as looking out for a comfortable small house for them, helping them to move their things, and sending them presents of fish and game, and so forth, whenever they are in season","-- Ajoutez, mon cher, qu'apres tout, on ne vous en sait aucun gre",62,aligned
"It may be very inconvenient some years to spare a hundred, or even fifty pounds from our own expenses."" ""I believe you are right, my love; it will be better that there should be no annuity in the case; whatever I may give them occasionally will be of far greater assistance than a yearly allowance, because they would only enlarge their style of living if they felt sure of a larger income, and would not be sixpence the richer for it at the end of the year",Et ces bonnes gens qui n'avaient garde de mourir ! elle en etait tout-a-fait impatientee,63,aligned
"A present of fifty pounds, now and then, will prevent their ever being distressed for money, and will, I think, be amply discharging my promise to my father."" ""To be sure it will","Pensez y bien, mon cher",64,aligned
~~~ It will certainly be much the best way,"Aussi j'ai pris une telle horreur des rentes viageres, que pour rien dans le monde je ne voudrais m'engager a en payer, quelle que petite qu'elle fut",65,aligned
"They will have no carriage, no horses, and hardly any servants; they will keep no company, and can have no expenses of any kind! Only conceive how comfortable they will be! Five hundred a year! I am sure I cannot imagine how they will spend half of it; and as to your giving them more, it is quite absurd to think of it","Ayant un revenu plus considerable, elles augmenteraient leur train, leurs depenses, et au bout de l'annee, elles n'en seraient pas plus riches",66,aligned
I would not bind myself to allow them any thing yearly,"Ses revenus n'etaient plus a elle, disait-elle",67,aligned
"~~~ If I were you, whatever I did should be done at my own discretion entirely","C'est precisement alors qu'on aurait une depense indispensable a faire pour soi-meme, et que cet argent qui se trouve la ferait plaisir, et il faut le donner a d'autres ; c'est vraiment insupportable ! Ma mere devait payer de petites rentes a trois vieux domestiques par le testament de mon pere ; j'ai souvent ete temoin du chagrin, de l'ennui que cela lui donnait",68,aligned
"~~~ Indeed, to say the truth, I am convinced within myself that your father had no idea of your giving them any money at all","-- Il est sur qu'il n'est pas du tout agreable que quelqu'un ait des droits sur notre revenu ; etre oblige a un paiement regulier, tel mois, tel jour, cela blesse l'independance",69,aligned
"They will be much more able to give _you_ something."" ""Upon my word,"" said Mr","Oui, oui, cela sera beaucoup mieux ; un petit present de vingt, de trente pieces de temps en temps, previendra tout embarras d'argent, et j'aurai rempli la promesse que j'ai faite a mon pere",70,aligned
"And I must say this: that you owe no particular gratitude to him, nor attention to his wishes; for we very well know that if he could, he would have left almost everything in the world to _them_."" This argument was irresistible.",Enfin je puis m'en rapporter a vous,71,aligned
My father certainly could mean nothing more by his request to me than what you say,"L'assistance, les secours qu'il demandait pour elles, etaient seulement ce qu'on peut attendre d'un bon frere : comme par exemple de leur aider a trouver une petite maison jolie et commode ; de leur preter vos chevaux pour transporter leurs effets ; de leur envoyer quelquefois du poisson, du gibier, des fruits dans leur saison",72,aligned
"I clearly understand it now, and I will strictly fulfil my engagement by such acts of assistance and kindness to them as you have described","Je parie ma vie que c'est la seulement ce qu'il entendait, et il ne pouvait vouloir autre chose",73,aligned
When my mother removes into another house my services shall be readily given to accommodate her as far as I can,"Pensez comme votre belle-mere sera bien avec l'interet de sept mille pieces, et vos soeurs avec celui de trois mille ; elles auront par an cinq cents pieces de revenu, et qu'ont-elles besoin d'en avoir davantage ? Elles ne depenseront pas cela ; leur menage sera si peu de chose",74,aligned
"Some little present of furniture too may be acceptable then."" ""Certainly,"" returned Mrs","Elles n'auront ni carosse, ni chevaux, tout au plus une fille pour les servir ; elles ne recevront point de compagnie, et n'auront presque aucune depense a faire",75,aligned
John Dashwood,"Ainsi vous voyez qu'elles seront a merveille, et qu'il ne leur manquera rien",76,aligned
"""But, however, _one_ thing must be considered",Cinq cents pieces par an ! je ne peux imaginer a quoi elles en emploieront la moitie ; et leur donner quelque chose de plus serait tout-a-fait absurde,77,aligned
"When your father and mother moved to Norland, though the furniture of Stanhill was sold, all the china, plate, and linen was saved, and is now left to your mother",Vous verrez que ce sont elles plutot qui pourront vous donner quelque chose et faire souvent quelque joli present a leur petit neveu,78,aligned
"Her house will therefore be almost completely fitted up as soon as she takes it."" ""That is a material consideration undoubtedly","-- Sur ma parole, dit M",79,aligned
"A valuable legacy indeed! And yet some of the plate would have been a very pleasant addition to our own stock here."" ""Yes; and the set of breakfast china is twice as handsome as what belongs to this house","John Dashwood en se frottant les mains, vous avez parfaitement raison",80,aligned
"A great deal too handsome, in my opinion, for any place _they_ can ever afford to live in","Mon pere ne pretendait rien de plus, je le comprends a present, et je veux strictement remplir mes engagemens par toutes les preuves de tendresse et de bonte fraternelles que vous m'indiquez ; car votre coeur est excellent, chere Fanny, et je vous rends bien justice",81,aligned
"But, however, so it is",Il est charmant a vous d'etre aussi bonne pour mes soeurs et ma belle-mere,82,aligned
~~~ Your father thought only of _them_,"Quand elles iront s'etablir ailleurs, je leur rendrai, et vous aussi, tous les petits services qui pourront leur etre utiles : quelques presens de meubles par exemple, de porcelaines",83,aligned
"They think themselves secure, you do no more than what is expected, and it raises no gratitude at all","Vous ne savez pas quel ennui vous allez vous donner, et comme on est malheureux quand le moment de l'echeance arrive",84,aligned
"Dashwood, ""I believe you are perfectly right","-- Parfaitement bien, et je vous le repete, mon cher, je suis convaincue qu'il n'a jamais eu dans la pensee que vous dussiez leur donner de l'argent",85,aligned
"To be tied down to the regular payment of such a sum, on every rent day, is by no means desirable: it takes away one s independence."" ""Undoubtedly; and after all you have no thanks for it",-- J'en conviens ; mais n'avez-vous pas observe que rien ne prolonge la vie comme une rente viagere ! C'est une affaire tres-serieuse que de s'engager a payer une rente annuelle,86,aligned
You are not aware of what you are doing,~~~ Trois mille trois cent trente-trois et quelque chose en sus,87,aligned
"Dashwood, ""to have those kind of yearly drains on one s income","Mais je reflechis que si madame Dashwood allait vivre vingt ans, alors nous serions en perte",88,aligned
"Something must be done for them whenever they leave Norland and settle in a new home."" ""Well, then, _let_ something be done for them; but _that_ something need not be three thousand pounds",-- Eh bien ! ~~~ a la bonne heure,89,aligned
"The promise, therefore, was given, and must be performed",Je dois faire quelque chose pour mes soeurs avant qu'elles quittent Norland pour s'etablir ailleurs,90,aligned
"But as he required the promise, I could not do less than give it; at least I thought so at the time","Peut-etre aurait-il mieux fait de s'en rapporter tout-a-fait a moi ; il ne pouvait pas supposer que je les negligerais, mais enfin il a exige de moi cette promesse ; je l'ai faite, et je veux la remplir",91,aligned
~~~ He could hardly suppose I should neglect them,"-- Mon pere, ma chere Fanny, n'a stipule aucune somme, il me demanda seulement de rendre la situation de sa femme et de ses filles aussi comfortable[1] qu'il etait en mon pouvoir",92,aligned
Perhaps it would have been as well if he had left it wholly to myself,"Si ses idees avaient ete bien nettes et qu'il n'eut pas reve a demi, il n'aurait jamais imagine de vous faire une demande aussi ridicule que celle d'oter a votre enfant la moitie de sa fortune",93,aligned
"Had he been in his right senses, he could not have thought of such a thing as begging you to give away half your fortune from your own child."" ""He did not stipulate for any particular sum, my dear Fanny; he only requested me, in general terms, to assist them, and make their situation more comfortable than it was in his power to do","Tous les gens a l'agonie disent de meme ; ils recommandent les survivans les uns aux autres ; leur tete n'y est plus, ce n'est que leur coeur qui leur parle encore pour ceux qu'ils ont aimes, et qu'ils sont pres de quitter",94,aligned
"One s fortune, as your mother justly says, is _not_ one s own","-- Vingt ans, chere Fanny ! vous plaisantez ; elle ne vivra pas la moitie de ce temps-la ; elle est trop sensible, trop nerveuse",95,aligned
"How could he answer it to himself to rob his child, and his only child too, of so large a sum? And what possible claim could the Miss Dashwoods, who were related to him only by half blood, which she considered as no relationship at all, have on his generosity to so large an amount","- C'etait (lui disait-il) la derniere requete de mon pere expirant, que je prendrais soin de sa veuve et de ses filles",96,aligned
"Consider,"" she added, ""that when the money is once parted with, it never can return",Quelque chose ; mais il n'est pas necessaire que ce quelque chose soit trois mille pieces,97,aligned
~~~ She begged him to think again on the subject,~~~ Cette fois cependant il ne ceda pas d'abord,98,aligned
John Dashwood did not at all approve of what her husband intended to do for his sisters,"Leur pere avait deja fait grand tort a son fils en se remariant et en ayant trois filles, auxquelles il avait injustement donne tout ce dont il pouvait disposer ; et vous voulez, dit-elle, encore ruiner votre pauvre petit Henri, en donnant a vos demi-soeurs tout son argent",99,aligned
Mrs,"N'etait-ce pas faire un tort irreparable a son fils unique ! sa conscience lui permettait-elle de le priver d'une telle somme ! et quel droit avaient mesdemoiselles Dashwood, qui n'etaient que ses demi-soeurs, (ce qu'elle regardait a peine comme une parente), sur cet exces de generosite ? Il etait recu dans le monde, qu'aucune affection ne pouvait etre supposee entre des enfans de deux lits differens",100,aligned
"But in sorrow she must be equally carried away by her fancy, and as far beyond consolation as in pleasure she was beyond alloy","John Dashwood fit part a sa femme de son projet de faire present a chacune de ses soeurs de mille guinees, et comme on peut le penser, elle fut loin de l'approuver : trois mille pieces otees de la fortune de son cher petit garcon, n'etaient pas une bagatelle ! Elle regardait comme inconcevable que le tendre pere d'un enfant aussi charmant, put seulement en avoir la pensee ; elle le supplia d'y reflechir encore",101,aligned
"In seasons of cheerfulness, no temper could be more cheerful than hers, or possess, in a greater degree, that sanguine expectation of happiness which is happiness itself",M,102,aligned
"A continuance in a place where everything reminded her of former delight, was exactly what suited her mind","Dans le temps du plaisir, personne n'avait plus de cette franche gaite, de cet enjouement qui rejette toute sensation penible, personne ne possedait a un plus haut degre cette confiance dans le bonheur, cet espoir dans sa duree, qui est deja le bonheur lui-meme ; mais dans le chagrin elle repoussait de meme toute idee de consolation, et s'y livrait en entier avec une sorte de volupte",103,aligned
"Dashwood as remaining there till she could accommodate herself with a house in the neighbourhood, his invitation was accepted","Madame Dashwood n'ayant encore aucun autre endroit ou elle put se fixer, accepta son invitation jusqu'a ce qu'elle eut trouve une maison a louer dans le voisinage : rester dans un lieu ou tout lui retracait et son bonheur passe, et la perte qu'elle avait faite, etait exactement ce qui lui plaisait et lui convenait le mieux",104,aligned
"He really pressed them, with some earnestness, to consider Norland as their home; and, as no plan appeared so eligible to Mrs","Il les pressa, et meme avec assez de vivacite, de regarder Norland comme leur demeure",105,aligned
"As such, however, they were treated by her with quiet civility; and by her husband with as much kindness as he could feel towards anybody beyond himself, his wife, and their child","Elles etaient traitees par madame Dashwood avec une froide civilite, et par leur frere avec autant de tendresse qu'il pouvait en temoigner a d'autres qu'a lui-meme, a sa femme et a son enfant",106,aligned
To take three thousand pounds from the fortune of their dear little boy would be impoverishing him to the most dreadful degree,"Tout cela fut dit avec ce ton de conviction et de tendresse maternelle, qui ne manquait jamais son effet sur le faible John",107,aligned
"~~~ Your sisters will marry, and it will be gone for ever","Passe encore si vos soeurs etaient agees et que cet argent put revenir une fois a votre fils ; mais considerez qu'une fois donne, vous ne le retrouverez plus",108,aligned
"It was very well known that no affection was ever supposed to exist between the children of any man by different marriages; and why was he to ruin himself, and their poor little Harry, by giving away all his money to his half sisters? ""It was my father s last request to me,"" replied her husband, ""that I should assist his widow and daughters."" ""He did not know what he was talking of, I dare say; ten to one but he was light-headed at the time","-- Il ne savait pas lui-meme ce qu'il disait, j'en suis bien sure, repliqua madame Dashwood",109,aligned
The time may come when Harry will regret that so large a sum was parted with,"Des familles etrangeres en jouiront, les dissiperont, et notre cher petit Henri en sera prive ; je vous demande, s'il y a la l'ombre de la justice",110,aligned
"If, indeed, it could be restored to our poor little boy "" ""Why, to be sure,"" said her husband, very gravely, ""that would make great difference","Vos soeurs sont jeunes et jolies ; si vous les dotez de cette maniere, elles se marieront bientot, et vos trois mille guinees seront perdues pour toujours",111,aligned
"Her income was not her own, she said, with such perpetual claims on it; and it was the more unkind in my father, because, otherwise, the money would have been entirely at my mother s disposal, without any restriction whatever","-- Cela est vrai, tres-vrai, dit John en se promenant avec l'air de reflechir ; ainsi dites-moi, ma chere, s'il ne vaudrait pas mieux faire quelque chose pour la mere, pendant qu'elle vit, une rente annuelle ? Mes soeurs en profiteront autant que si c'etait a elles",112,aligned
My mother was quite sick of it,"Si elles se marient, c'est une tres-belle dot, et elles epouseront surement des hommes riches ; si elles ne se marient pas elles vivront tres-comfortablement ensemble avec dix mille livres",113,aligned
"Twice every year these annuities were to be paid; and then there was the trouble of getting it to them; and then one of them was said to have died, and afterwards it turned out to be no such thing","Dix mille pieces a partager entr'elles, c'est plus que suffisant",114,aligned
