eng,fr,id,llm alignment result
The attitude of women in such cases was indeed one of the paradoxes of the place.,Un coucher de soleil de fin du monde.,35,not aligned
"Most of the women were of the kind vaguely called emancipated, and professed some protest against male supremacy.",Tout le ciel paraissait couvert d'un plumage palpable et vivant.,36,not aligned
"Yet these new women would always pay to a man the extravagant compliment which no ordinary woman ever pays to him, that of listening while he is talking.",,37,not aligned
"And Mr. Lucian Gregory, the red-haired poet, was really (in some sense) a man worth listening to, even if one only laughed at the end of it.",,38,not aligned
He put the old cant of the lawlessness of art and the art of lawlessness with a certain impudent freshness which gave at least a momentary pleasure.,,39,not aligned
"He was helped in some degree by the arresting oddity of his appearance, which he worked, as the phrase goes, for all it was worth.","Un ciel plein de plumes, de plumes qu'on croyait sentir vous effleurer le visage.",40,not aligned
"His dark red hair parted in the middle was literally like a woman's, and curved into the slow curls of a virgin in a pre-Raphaelite picture.","Au milieu du dome celeste, ces plumes etaient grises, avec de bizarres touches de violet, de mauve, de rose, de vert pale invraisemblablement.",41,not aligned
"From within this almost saintly oval, however, his face projected suddenly broad and brutal, the chin carried forward with a look of cockney contempt.","Mais il est impossible de rendre la transparence et le ton passionne de l'occident ; les dernieres plumes, d'un rouge feu, couvraient le soleil comme une chose trop belle pour que personne meritat de la voir.",42,not aligned
This combination at once tickled and terrified the nerves of a neurotic population.,Et tout cela etait si rapproche du sol qu'on ne pouvait s'expliquer le phenomene.,43,not aligned
"He seemed like a walking blasphemy, a blend of the angel and the ape.",L'empyree tout entier semblait l'expression d'un secret impenetrable.,44,not aligned
"This particular evening, if it is remembered for nothing else, will be remembered in that place for its strange sunset. ~~~ It looked like the end of the world.",Il etait l'image et l'expression de cette splendide petitesse qui est l'ame du patriotisme local : le ciel meme paraissait petit.,45,not aligned
"All the heaven seemed covered with a quite vivid and palpable plumage; you could only say that the sky was full of feathers, and of feathers that almost brushed the face.","Les uns, donc, se rappelleront cette soiree a cause de l'oppression que faisait peser le ciel ; les autres, parce qu'elle marqua l'apparition d'un second poete a Saffron Park.",46,not aligned
"Across the great part of the dome they were grey, with the strangest tints of violet and mauve and an unnatural pink or pale green; but towards the west the whole grew past description, transparent and passionate, and the last red-hot plumes of it covered up the sun like something too good to be seen.",,47,not aligned
"The whole was so close about the earth, as to express nothing but a violent secrecy.",Longtemps le revolutionnaire aux cheveux rouges avait regne sans rival.,48,not aligned
The very empyrean seemed to be a secret.,,49,not aligned
It expressed that splendid smallness which is the soul of local patriotism.,"Le soir du fameux coucher de soleil, sa solitude prit subitement fin.",50,not aligned
The very sky seemed small. ~~~ I say that there are some inhabitants who may remember the evening if only by that oppressive sky.,"Le nouveau poete, qui se presentait sous le nom de Gabriel Syme, avait les apparences d'un mortel de moeurs fort douces.",51,not aligned
There are others who may remember it because it marked the first appearance in the place of the second poet of Saffron Park.,"Les cheveux d'or pale ; la barbe blonde, taillee en pointe.",52,not aligned
For a long time the red-haired revolutionary had reigned without a rival; it was upon the night of the sunset that his solitude suddenly ended.,,53,not aligned
"The new poet, who introduced himself by the name of Gabriel Syme was a very mild-looking mortal, with a fair, pointed beard and faint, yellow hair.",,54,not aligned
But an impression grew that he was less meek than he looked.,"On le soupconnait, toutefois, assez vite d'etre moins doux qu'il n'en avait l'air.",55,aligned
"He signalised his entrance by differing with the established poet, Gregory, upon the whole nature of poetry.","Son entree fut signalee par un differend entre lui et le poete etabli, Gregory, sur la nature meme de la poesie.",56,aligned
"He said that he (Syme) was poet of law, a poet of order; nay, he said he was a poet of respectability.","Syme se donna pour le poete de la Loi, le poete de l'Ordre, -- bien plus : le poete des Convenances.",57,not aligned
So all the Saffron Parkers looked at him as if he had that moment fallen out of that impossible sky.,"Les gens de Saffron Park le regarderent avec stupeur, comme s'il venait de tomber de l'impossible ciel de ce soir-la.",58,aligned
"An artist disregards all governments, abolishes all conventions.","L'artiste nie tous les gouvernements, abolit toutes les conventions.",67,aligned
The poet delights in disorder only.,"Le desordre, voila l'atmosphere necessaire du poete.",68,not aligned
"If it were not so, the most poetical thing in the world would be the Underground Railway.""","Si je me trompais, il faudrait donc dire que le metropolitain de Londres est la chose la plus poetique du monde !",69,aligned
"""Nonsense!""",-- Ridicule !,71,aligned
"said Gregory, who was very rational when anyone else attempted paradox.",Non-sens ! ~~~ s'ecria Gregory qui devenait tout a coup tres raisonnable des qu'un autre se permettait devant lui quelque paradoxe.,72,not aligned
"""Why do all the clerks and navvies in the railway trains look so sad and tired, so very sad and tired?","-- Pourquoi, continua-t-il, tous les employes, tous les ouvriers qui prennent le metropolitain ont-ils l'air si triste et si fatigue, si profondement triste et fatigue ?",73,aligned
I will tell you.,Je vais vous le dire.,74,aligned
It is because they know that the train is going right.,C'est parce qu'ils savent que le train va comme il faut.,75,not aligned
It is because they know that whatever place they have taken a ticket for that place they will reach.,C'est parce qu'ils savent qu'ils arriveront a la station pour laquelle ils ont pris leur billet.,76,not aligned
"It is because after they have passed Sloane Square they know that the next station must be Victoria, and nothing but Victoria.",C'est parce qu'ils savent qu'apres Sloane Street la prochaine station sera Victoria et jamais une autre que Victoria.,77,aligned
"Oh, their wild rapture!",Oh !,78,not aligned
"oh, their eyes like stars and their souls again in Eden, if the next station were unaccountably Baker Street!""","quel ravissement, comme tous ces yeux morts jetteraient soudain des rayons, comme toutes ces ames mornes seraient emparadisees, si la prochaine station, sans qu'on put dire pourquoi, etait Baker Street !",79,not aligned
"""It is you who are unpoetical,"" replied the poet Syme.","-- C'est vous qui manquez de poesie, repliqua Syme.",80,aligned
"""If what you say of clerks is true, they can only be as prosaic as your poetry.","Si ce que vous dites des employes est vrai, c'est qu'ils sont aussi prosaiques que votre poesie.",81,not aligned
"The rare, strange thing is to hit the mark; the gross, obvious thing is to miss it.","Le rare, le merveilleux, c'est d'atteindre le but ; le vulgaire, le normal, c'est de le manquer.",82,not aligned
We feel it is epical when man with one wild arrow strikes a distant bird.,"Nous admirons comme un beau poeme epique qu'un homme d'une fleche tiree de son arc frappe un oiseau, loin dans le ciel.",83,aligned
Is it not also epical when man with one wild engine strikes a distant station?,N'est-il pas tout aussi epique que l'homme au moyen d'une sauvage machine atteigne une lointaine station ?,84,aligned
"Chaos is dull; because in chaos the train might indeed go anywhere, to Baker Street or to Bagdad.","Le chaos est stupide, et, que le train aille a Baker Street ou a Bagdad ou n'importe ou quand c'est a Victoria qu'il devrait aller, c'est le chaos.",85,not aligned
"But man is a magician, and his whole magic is in this, that he does say Victoria, and lo!","L'homme n'est un magicien que parce qu'il peut aller a Victoria, ayant dit : Je veux aller a Victoria.",86,aligned
"Take your Byron, who commemorates the defeats of man; give me Bradshaw, who commemorates his victories. ~~~ Give me Bradshaw, I say!""","Gardez votre Byron qui commemore les defaites des hommes, et donnez-moi l'horaire de Bradshaw qui raconte leurs victoires, donnez-moi l'horaire, entendez-vous !",88,aligned
"""Must you go?""",-- Allez-vous loin ?,89,not aligned
inquired Gregory sarcastically.,demanda Gregory sarcastique.,90,aligned
"And when I hear the guard shout out the word Victoria,' it is not an unmeaning word.","Ce n'est pas un mot depourvu de sens, pour moi, quand c'est le conducteur qui le crie !",93,aligned
"It is to me the cry of a herald announcing conquest. ~~~ It is to me indeed Victoria'; it is the victory of Adam.""",C'est pour moi le cri du heraut annoncant la victoire : la victoire d'Adam !,94,not aligned
"Gregory wagged his heavy, red head with a slow and sad smile.","Gregory, lentement, branla sa lourde tete fauve, en souriant avec melancolie.",95,aligned
"The girl winced for a flash at the unpleasant word, but Syme was too hot to heed her.","La jeune fille, a ce mot choquant, fit la grimace, mais Syme etait trop emporte pour y prendre garde.",106,aligned
"""It is things going right,"" he cried, ""that is poetical!",-- C'est le cours normal des choses qui est poetique !,107,not aligned
"Our digestions, for instance, going sacredly and silently right, that is the foundation of all poetry.","La digestion, par exemple, qui s'accomplit a souhait dans un silence sacre, voila le principe de toute poesie.",108,aligned
"""You don't expect me,"" he said, ""to revolutionise society on this lawn?""","-- Vous n'attendez pas de moi, fit-il, que je revolutionne la societe sur cette pelouse !",112,aligned
Syme looked straight into his eyes and smiled sweetly.,"Syme le regarda en face et sourit : -- Non, je ne vous demande rien de tel.",113,not aligned
"""No, I don't,"" he said; ""but I suppose that if you were serious about your anarchism, that is exactly what you would do.""","C'est pourtant ce que vous feriez, je pense, si vous etiez un anarchiste serieux.",114,aligned
"""I beg your pardon?""",-- Plait-il ?,117,aligned
said Syme.,fit Syme.,118,not aligned
"""Am I not serious about my anarchism?""","-- Oui ou non, suis-je un anarchiste serieux ?",119,not aligned
"cried Gregory, with knotted fists.",interrogea Gregory en serrant les poings.,120,not aligned
"""My dear fellow!""",-- Mon cher garcon !...,121,aligned
"said Syme, and strolled away.",dit Syme. ~~~ Et il s'eloigna.,122,aligned
"With surprise, but with a curious pleasure, he found Rosamond Gregory still in his company.","Avec surprise, mais non sans plaisir, il vit Rosamonde se lever pour l'accompagner.",123,not aligned
"""Mr. Syme,"" she said, ""do the people who talk like you and my brother often mean what they say?","-- Monsieur Syme, dit-elle en le rejoignant, les gens qui parlent comme vous et mon frere pensent-ils souvent ce qu'ils disent ?",124,aligned
"Do you mean what you say now?""",Pensez-vous vous-meme ce que vous venez de dire ?,125,not aligned
Syme smiled.,Syme sourit.,126,aligned
"""Do you?"" ~~~ he asked.",-- Pensez-vous vous-meme ce que vous dites ?,127,not aligned
"""What do you mean?""",demanda-t-il.,128,not aligned
"asked the girl, with grave eyes.",-- Comment l'entendez-vous ?,129,not aligned
,"fit la jeune fille, et il y avait de la gravite dans son regard.",130,not aligned
"""My dear Miss Gregory,"" said Syme gently, ""there are many kinds of sincerity and insincerity.","-- Chere miss Gregory, dit Syme doucement, la sincerite et l'insincerite ont bien des formes !",131,aligned
,Quand vous dites : << Merci !,132,not aligned
"When you say thank you' for the salt, do you mean what you say? ~~~ No.",">> a la personne qui vous passe le sel, pensez-vous ce que vous dites ?",133,not aligned
"When you say the world is round,' do you mean what you say? ~~~ No.","Quand vous dites : << La terre est ronde, >> pensez-vous ce que vous dites ?",134,aligned
"It is true, but you don't mean it.","Non, n'est-ce pas ?",135,not aligned
"Now, sometimes a man like your brother really finds a thing he does mean.","ce que vous dites alors est vrai, mais vous ne le pensez pas.",136,not aligned
,"Eh bien, il arrive parfois qu'un homme comme votre frere finisse par trouver quelque chose qu'il pense reellement.",137,not aligned
"It may be only a half-truth, quarter-truth, tenth-truth; but then he says more than he means from sheer force of meaning it.""","Peut-etre n'est-ce qu'a demi vrai, au quart, au dixieme : mais il le dit avec plus de force qu'il ne le pense, -- a force d'y penser.",138,aligned
"Syme broke into a great laugh, that seemed too large for his slight and somewhat dandified figure.","Syme eclata d'un rire enorme qui paraissait trop fort pour sa frele stature, d'un rire excessif pour le dandy qu'il etait un peu.",143,aligned
"""Good Lord, no!""",-- Seigneur !,144,not aligned
,"s'ecria-t-il, certes non !",145,not aligned
"he said, ""that has to be done anonymously.""",Cela ne se fait que sous l'anonymat.,146,aligned
"Once he heard very faintly in some distant street a barrel-organ begin to play, and it seemed to him that his heroic words were moving to a tiny tune from under or beyond the world.","A un certain moment, les sons lointains d'un orgue de Barbarie lui parvinrent et il lui sembla qu'une voix mysterieuse et menue s'elevait du fond de la terre ou d'au-dela pour accompagner ses heroiques discours.",154,aligned
"He stared and talked at the girl's red hair and amused face for what seemed to be a few minutes; and then, feeling that the groups in such a place should mix, rose to his feet.","Il n'y avait, semblait-il, que quelques minutes qu'il parlait ainsi, sans perdre du regard la fauve chevelure de la jeune fille, quand, songeant tout a coup qu'en un pareil endroit les couples ne devaient pas s'isoler, il se leva.",155,not aligned
"To his astonishment, he discovered the whole garden empty.","A sa grande surprise, il vit que le jardin etait desert.",156,aligned
"When Syme went out into the starlit street, he found it for the moment empty.","Ayant gagne la rue qu'eclairaient les etoiles, Syme la trouva deserte.",161,aligned
Then he realised (in some odd way) that the silence was rather a living silence than a dead one.,"Puis, il se rendit compte obscurement que le silence etait vivant.",162,not aligned
"Directly outside the door stood a street lamp, whose gleam gilded the leaves of the tree that bent out over the fence behind him.","Juste en face de la porte qui venait de se fermer derriere lui, brillait la lumiere d'un reverbere, jetant un eclat d'or sur les feuilles de l'arbre qui depassaient la grille.",163,aligned
About a foot from the lamp-post stood a figure almost as rigid and motionless as the lamp-post itself.,"A un pied, a peu pres, du reverbere se tenait un homme, presque aussi droit et immobile que le reverbere lui-meme.",164,aligned
"The tall hat and long frock coat were black; the face, in an abrupt shadow, was almost as dark.","Le grand chapeau et la longue redingote etaient noirs ; le visage, dans l'ombre, paraissait noir aussi.",165,not aligned
"Only a fringe of fiery hair against the light, and also something aggressive in the attitude, proclaimed that it was the poet Gregory.","A quelques meches de cheveux rouges qui depassaient les bords du chapeau et a je ne sais quoi d'agressif dans l'attitude, Syme reconnut le poete Gregory.",166,aligned
He had something of the look of a masked bravo waiting sword in hand for his foe.,"Il avait un peu l'air d'un bravo attendant, l'epee a la main, son ennemi.",167,not aligned
"He made a sort of doubtful salute, which Syme somewhat more formally returned.","Il esquissa un salut equivoque, que Syme lui rendit plus correctement.",168,aligned
"About what?""",Et de quoi ?,172,aligned
asked Syme in a sort of weak wonder.,demanda Syme avec une nuance d'etonnement.,173,not aligned
"Gregory struck out with his stick at the lamp-post, and then at the tree.","Gregory frappa de sa canne le reverbere, puis un arbre voisin.",174,aligned
"""All the same,"" replied Syme patiently, ""just at present you only see the tree by the light of the lamp.","-- Et pourtant, repliqua Syme avec patience, en ce moment meme vous ne pouvez voir l'arbre qu'a la lumiere de la lampe.",177,aligned
"I wonder when you would ever see the lamp by the light of the tree.""",Pourriez-vous jamais voir le reverbere a la lumiere de l'arbre ?,178,not aligned
"Then after a pause he said, ""But may I ask if you have been standing out here in the dark only to resume our little argument?""","Puis, apres un silence : -- Me permettez-vous de vous demander si vous etes reste ici, dans l'obscurite, uniquement pour reprendre notre petite discussion ?",179,not aligned
"""No,"" cried out Gregory, in a voice that rang down the street, ""I did not stand here to resume our argument, but to end it for ever.""","-- Non ! ~~~ cria Gregory, et sa voix remplit la rue.",180,not aligned
"The silence fell again, and Syme, though he understood nothing, listened instinctively for something serious.","Je ne vous ai pas attendu pour reprendre notre discussion, mais pour y mettre fin a jamais. ~~~ Le silence retomba.",181,not aligned
Gregory began in a smooth voice and with a rather bewildering smile.,"Syme, sans y rien comprendre, s'appretait a ecouter, s'attendant a quelque chose de serieux.",182,not aligned
"""Mr. Syme,"" he said, ""this evening you succeeded in doing something rather remarkable.","Gregory commenca, sur un ton singulierement radouci, avec un sourire inquietant : -- Monsieur Syme, ce soir, vous avez reussi quelque chose d'assez remarquable.",183,aligned
"You did something to me that no man born of woman has ever succeeded in doing before.""","Vous avez fait ce que, jusqu'a cette heure, personne, ni homme ni femme, n'etait encore parvenu a faire.",184,not aligned
"""Indeed!""",-- Vraiment !,185,aligned
"I am going, at the possible sacrifice of my life and honour, to _prove_ to you that you were wrong in what you said.""","Je vais vous prouver, au prix peut-etre de ma vie et de mon honneur, que vous avez eu tort de dire ce que vous avez dit.",194,aligned
"""In what I said?""",-- Qu'ai-je dit ?,195,not aligned
"""You said I was not serious about being an anarchist.""",-- Vous avez dit que je ne suis pas un anarchiste serieux.,196,aligned
Gregory stared at him steadily and painfully.,"Gregory le regardait fixement, avec douleur.",199,aligned
"""And in no other sense,"" he asked, ""you think me serious?",-- Et vous ne me croyez pas serieux en un autre sens encore ?,200,not aligned
You think me a _fl neur_ who lets fall occasional truths.,"Vous me prenez pour un oisif, pour un flaneur qui laisse parfois tomber de ses levres quelque verite, par hasard ?",201,aligned
he cried.,s'ecria-t-il.,205,aligned
"""Good Lord!",Eh !,206,not aligned
is this street serious?,bon Dieu !,207,not aligned
Are these damned Chinese lanterns serious? ~~~ Is the whole caboodle serious?,"qu'y a-t-il de serieux dans cette rue, dans les lanternes venitiennes et dans toute la boutique ?",208,not aligned
"One comes here and talks a pack of bosh, and perhaps some sense as well, but I should think very little of a man who didn't keep something in the background of his life that was more serious than all this talking something more serious, whether it was religion or only drink.""","On arrive ici, on parle a tort et a travers... Peut-etre aussi dit-on quelques paroles sensees ; mais je n'aurais pas haute opinion d'un homme qui ne saurait se reserver a l'arriere-plan de son existence quelque chose de plus serieux que de telles conversations, -- oui, quelque chose de plus serieux, que ce soit une religion, ou seulement de l'ivrognerie !",209,aligned
Syme stood waiting with his usual air of mildness until Gregory again opened his lips.,"Syme attendit, avec son expression familiere de douceur extreme, que Gregory ouvrit de nouveau la bouche.",211,aligned
"""You spoke just now of having a religion.",-- Vous venez de parler de religion.,212,not aligned
"Is it really true that you have one?""",Est-il donc vrai que vous en ayez une ?,213,aligned
"inquired Syme, as the other paused.","demanda Syme, comme l'autre s'interrompait.",218,aligned
"""I will promise you a very entertaining evening.""",-- Je vous promets une soiree vraiment amusante.,219,not aligned
Syme suddenly took off his hat.,Syme aussitot enleva son chapeau.,220,aligned
"""Your offer,"" he said, ""is far too idiotic to be declined.",-- L'offre que vous me faites est trop seduisante pour que je la decline.,221,not aligned
You say that a poet is always an anarchist.,Vous pretendez que tout poete est un anarchiste.,222,aligned
,Ce n'est pas mon avis.,223,not aligned
I disagree; but I hope at least that he is always a sportsman.,"Mais j'espere, du moins, que tout poete est un galant homme.",224,not aligned
"Permit me, here and now, to swear as a Christian, and promise as a good comrade and a fellow-artist, that I will not report anything of this, whatever it is, to the police.","Ici et maintenant, je vous jure, foi de chretien, et je vous promets en bon camarade et compagnon d'art que je ne rapporterai rien de tout ceci -- quoi que ce soit -- a la police.",225,aligned
"And now, in the name of Colney Hatch, what is it?""","Et maintenant, au nom de Colney Hatch, de quoi s'agit-il ?",226,aligned
"""I think,"" said Gregory, with placid irrelevancy, ""that we will call a cab.""","-- Je pense, dit Gregory avec placidite, que nous allons prendre un cab.",227,not aligned
"He gave two long whistles, and a hansom came rattling down the road.","Il siffla deux fois, longuement ; un cab ne tarda pas a se ranger au pied du reverbere.",228,not aligned
The two got into it in silence.,"Ils prirent place, en silence, sur la banquette.",229,not aligned
Gregory gave through the trap the address of an obscure public-house on the Chiswick bank of the river.,"Gregory donna au cocher l'adresse d'un bar obscur, situe au bord de la riviere du cote de Chiswick.",230,aligned
"The cab whisked itself away again, and in it these two fantastics quitted their fantastic town.",Le cab partit d'un trait. ~~~ Ainsi les deux fantasques poetes quitterent le fantastique faubourg.,231,not aligned
"CHAPTER II. ~~~ THE SECRET OF GABRIEL SYME The cab pulled up before a particularly dreary and greasy beershop, into which Gregory rapidly conducted his companion.","* * * CHAPITRE II LE SECRET DE GABRIEL SYME Le cab s'arreta devant un bar particulierement sale et repugnant, ou Gregory se hata d'introduire son compagnon.",232,aligned
"""The _p t de foie gras_ is not good here, but I can recommend the game.""",Le pate de foie gras n'est pas fameux ici ; mais je peux vous recommander le gibier.,237,aligned
"Syme received the remark with stolidity, imagining it to be a joke.","Syme ne broncha pas, croyant a une plaisanterie, et, dans la meme veine d'humour, avec le ton detache d'un homme bien eleve : -- Donnez-moi plutot une langouste a la mayonnaise, dit-il.",238,not aligned
"Accepting the vein of humour, he said, with a well-bred indifference ""Oh, bring me some lobster mayonnaise.""","A sa grande surprise, il entendit le garcon lui repondre : -- Bien, monsieur.",239,not aligned
"To his indescribable astonishment, the man only said ""Certainly, sir!""","Et il le vit s'eloigner, sans doute pour aller chercher ce qu'on venait de lui demander.",240,not aligned
and went away apparently to get it.,-- Que boirez-vous ?,241,not aligned
"""What will you drink?""",reprit Gregory.,242,not aligned
"resumed Gregory, with the same careless yet apologetic air.","Pour moi, je ne prendrai qu'une creme de menthe ; j'ai dine.",243,not aligned
"""I shall only have a _cr me de menthe_ myself; I have dined.",Mais le champagne de cette maison n'est pas a dedaigner.,244,not aligned
But the champagne can really be trusted.,,245,not aligned
