eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
No artist desires to prove anything.,L'artiste ne desire prouver quoi que ce soit.,15,aligned,1131,1176,1062,1098,L'artiste ne desire prouver quoi que ce soit. ,"No artist desires to prove
anything. "
Even things that are true can be proved.,Meme les choses vraies peuvent etre prouvees.,16,aligned,1177,1222,1099,1139,"Meme les choses vraies peuvent etre prouvees.
",Even things that are true can be proved. 
No artist has ethical sympathies.,L'artiste n'a point de sympathies ethiques.,17,aligned,1224,1267,1140,1173,L'artiste n'a point de sympathies ethiques. ,"No artist has
ethical sympathies. "
An ethical sympathy in an artist is an unpardonnable mannerism of style.,Une sympathie morale dans un artiste amene un manierisme impardonnable du style.,18,aligned,1268,1348,-1,-1,"Une sympathie morale dans un artiste amene un manierisme impardonnable du style.
",
No artist is ever morbid.,(No direct equivalent in text),19,not aligned,-1,-1,1246,1271,,No artist is ever morbid. 
The artist can express everything.,Il peut exprimer toute chose.,20,aligned,1391,1420,1272,1306,"Il peut exprimer toute chose.
","The artist can express
everything. "
Thought and language are to the artist instruments of an art.,"Pour l'artiste, la pensee et le langage sont les instruments d'un art.",21,aligned,1422,1492,1307,1368,"Pour l'artiste, la pensee et le langage sont les instruments d'un art.
","Thought and language are to the artist instruments of an
art. "
Vice and virtue are to the artist materials for an art.,Le vice et la vertu en sont les materiaux.,22,aligned,1494,1536,1369,1424,Le vice et la vertu en sont les materiaux. ,Vice and virtue are to the artist materials for an art. 
"From the point of view of form, the type of all the arts is the art of the musician.","Au point de vue de la forme, le type de tous les arts est la musique.",23,aligned,1537,1606,1425,1509,"Au point de vue de la forme, le type de tous les arts est la musique. ","From the
point of view of form, the type of all the arts is the art of the
musician. "
"From the point of view of feeling, the actor's craft is the type.","Au point de vue de la sensation, c'est le metier de comedien.",24,aligned,1607,1668,-1,-1,"Au point de vue de la sensation, c'est le metier de comedien.
",
Those who go beneath the surface do so at their peril.,Ceux qui cherchent sous la surface le font a leurs risques et perils.,25,aligned,1714,1783,1615,1669,"Ceux qui cherchent sous la surface le font a leurs risques et perils.
","Those who go beneath the
surface do so at their peril. "
Those who read the symbol do so at their peril.,Ceux-la aussi qui tentent de penetrer le symbole.,26,aligned,1785,1834,1670,1717,"Ceux-la aussi qui tentent de penetrer le symbole.
","Those who read the symbol do so at their
peril. "
"It is the spectator, and not life, that art really mirrors.","C'est le spectateur, et non la vie, que l'Art reflete reellement.",27,aligned,1836,1901,1718,1777,"C'est le spectateur, et non la vie, que l'Art reflete reellement.
","It is the spectator, and not life, that art really mirrors.
"
All art is at once surface and symbol.,Tout art est a la fois surface et symbole.,28,aligned,1670,1712,1576,1614,"Tout art est a la fois surface et symbole.
",All art is at once surface and symbol. 
"Diversity of opinion about a work of art shows that the work is new, complex, and vital.","Les diversites d'opinion sur une oeuvre d'art montrent que cette oeuvre est nouvelle, complexe et viable.",29,aligned,1903,2008,1778,1866,"Les diversites d'opinion sur une oeuvre d'art montrent que cette oeuvre est nouvelle, complexe et viable.
","Diversity of opinion about a work of art shows that the work is new,
complex, and vital. "
"When critics disagree, the artist is in accord with himself.","Alors que les critiques different, l'artiste est en accord avec lui-meme.",30,aligned,2010,2083,1867,1927,"Alors que les critiques different, l'artiste est en accord avec lui-meme.
","When critics disagree, the artist is in accord with
himself. "
We can forgive a man for making a useful thing as long as he does not admire it.,Nous pouvons pardonner a un homme d'avoir fait une chose utile aussi longtemps qu'il ne l'admire pas.,31,aligned,2085,2186,1928,2008,Nous pouvons pardonner a un homme d'avoir fait une chose utile aussi longtemps qu'il ne l'admire pas. ,"We can forgive a man for making a useful thing as long as he
does not admire it. "
The only excuse for making a useless thing is that one admires it intensely.,La seule excuse d'avoir fait une chose inutile est de l'admirer intensement.,32,aligned,2187,2263,2009,2085,"La seule excuse d'avoir fait une chose inutile est de l'admirer intensement.
","The only excuse for making a useless thing is that
one admires it intensely.
"
All art is quite useless. OSCAR WILDE,L'Art est tout a fait inutile. OSCAR WILDE.,33,aligned,2265,2313,2087,2125,"L'Art est tout a fait inutile.





OSCAR WILDE.
","All art is quite useless.

OSCAR WILDE
"
"CHAPTER I. The studio was filled with the rich odour of roses, and when the light summer wind stirred amidst the trees of the garden, there came through the open door the heavy scent of the lilac, or the more delicate perfume of the pink-flowering thorn.","L'atelier etait plein de l'odeur puissante des roses, et quand une legere brise d'ete souffla parmi les arbres du jardin, il vint par la porte ouverte, la senteur lourde des lilas et le parfum plus subtil des eglantiers.",34,aligned,2372,2592,2130,2386,"L'atelier etait plein de l'odeur puissante des roses, et quand une legere brise d'ete souffla parmi les arbres du jardin, il vint par la porte ouverte, la senteur lourde des lilas et le parfum plus subtil des eglantiers.
","CHAPTER I.


The studio was filled with the rich odour of roses, and when the light
summer wind stirred amidst the trees of the garden, there came through
the open door the heavy scent of the lilac, or the more delicate
perfume of the pink-flowering thorn.
"
"From the corner of the divan of Persian saddle-bags on which he was lying, smoking, as was his custom, innumerable cigarettes, Lord Henry Wotton could just catch the gleam of the honey-sweet and honey-coloured blossoms of a laburnum, whose tremulous branches seemed hardly able to bear the burden of a beauty so flamelike as theirs; and now and then the fantastic shadows of birds in flight flitted across the long tussore-silk curtains that were stretched in front of the huge window, producing a kind of momentary Japanese effect, and making him think of those pallid, jade-faced painters of Tokyo who, through the medium of an art that is necessarily immobile, seek to convey the sense of swiftness and motion.","D'un coin du divan fait de sacs persans sur lequel il etait etendu, fumant, selon sa coutume, d'innombrables cigarettes, lord Henry Wotton pouvait tout juste apercevoir le rayonnement des douces fleurs couleur de miel d'un aubour dont les tremblantes branches semblaient a peine pouvoir supporter le poids d'une aussi flamboyante splendeur ; et de temps a autre, les ombres fantastiques des oiseaux fuyants passaient sur les longs rideaux de tussor tendus devant la large fenetre, produisant une sorte d'effet japonais momentane, le faisant penser a ces peintres de Tokio a la figure de jade pallide, qui, par le moyen d'un art necessairement immobile, tentent d'exprimer le sens de la vitesse et du mouvement.",35,aligned,2594,3304,2388,3101,"D'un coin du divan fait de sacs persans sur lequel il etait etendu, fumant, selon sa coutume, d'innombrables cigarettes, lord Henry Wotton pouvait tout juste apercevoir le rayonnement des douces fleurs couleur de miel d'un aubour dont les tremblantes branches semblaient a peine pouvoir supporter le poids d'une aussi flamboyante splendeur ; et de temps a autre, les ombres fantastiques des oiseaux fuyants passaient sur les longs rideaux de tussor tendus devant la large fenetre, produisant une sorte d'effet japonais momentane, le faisant penser a ces peintres de Tokio a la figure de jade pallide, qui, par le moyen d'un art necessairement immobile, tentent d'exprimer le sens de la vitesse et du mouvement. ","From the corner of the divan of Persian saddle-bags on which he was
lying, smoking, as was his custom, innumerable cigarettes, Lord Henry
Wotton could just catch the gleam of the honey-sweet and honey-coloured
blossoms of a laburnum, whose tremulous branches seemed hardly able to
bear the burden of a beauty so flamelike as theirs; and now and then
the fantastic shadows of birds in flight flitted across the long
tussore-silk curtains that were stretched in front of the huge window,
producing a kind of momentary Japanese effect, and making him think of
those pallid, jade-faced painters of Tokyo who, through the medium of
an art that is necessarily immobile, seek to convey the sense of
swiftness and motion. "
"The sullen murmur of the bees shouldering their way through the long unmown grass, or circling with monotonous insistence round the dusty gilt horns of the straggling woodbine, seemed to make the stillness more oppressive.","Le murmure monotone des abeilles cherchant leur chemin dans les longues herbes non fauchees ou voltigeant autour des poudreuses baies dorees d'un chevrefeuille isole, faisait plus oppressant encore ce grand calme.",36,aligned,3305,3518,3102,3324,"Le murmure monotone des abeilles cherchant leur chemin dans les longues herbes non fauchees ou voltigeant autour des poudreuses baies dorees d'un chevrefeuille isole, faisait plus oppressant encore ce grand calme. ","The sullen murmur of the bees shouldering their
way through the long unmown grass, or circling with monotonous
insistence round the dusty gilt horns of the straggling woodbine,
seemed to make the stillness more oppressive. "
The dim roar of London was like the bourdon note of a distant organ.,Le sourd grondement de Londres semblait comme la note bourdonnante d'un orgue eloigne.,37,aligned,3519,3605,3325,3393,"Le sourd grondement de Londres semblait comme la note bourdonnante d'un orgue eloigne.
","The dim roar of London
was like the bourdon note of a distant organ.
"
"In the centre of the room, clamped to an upright easel, stood the full-length portrait of a young man of extraordinary personal beauty, and in front of it, some little distance away, was sitting the artist himself, Basil Hallward, whose sudden disappearance some years ago caused, at the time, such public excitement and gave rise to so many strange conjectures.","Au milieu de la chambre sur un chevalet droit, s'erigeait le portrait grandeur naturelle d'un jeune homme d'une extraordinaire beaute, et en face, etait assis, un peu plus loin, le peintre lui-meme, Basil Hallward, dont la disparition soudaine quelques annees auparavant, avait cause un grand emoi public et donne naissance a tant de conjectures.",38,aligned,3607,3953,3395,3757,"Au milieu de la chambre sur un chevalet droit, s'erigeait le portrait grandeur naturelle d'un jeune homme d'une extraordinaire beaute, et en face, etait assis, un peu plus loin, le peintre lui-meme, Basil Hallward, dont la disparition soudaine quelques annees auparavant, avait cause un grand emoi public et donne naissance a tant de conjectures.
","In the centre of the room, clamped to an upright easel, stood the
full-length portrait of a young man of extraordinary personal beauty,
and in front of it, some little distance away, was sitting the artist
himself, Basil Hallward, whose sudden disappearance some years ago
caused, at the time, such public excitement and gave rise to so many
strange conjectures.
"
"As the painter looked at the gracious and comely form he had so skilfully mirrored in his art, a smile of pleasure passed across his face, and seemed about to linger there.","Comme le peintre regardait la gracieuse et charmante figure que son art avait si subtilement reproduite, un sourire de plaisir passa sur sa face et parut s'y attarder.",39,aligned,3955,4122,3759,3931,"Comme le peintre regardait la gracieuse et charmante figure que son art avait si subtilement reproduite, un sourire de plaisir passa sur sa face et parut s'y attarder. ","As the painter looked at the gracious and comely form he had so
skilfully mirrored in his art, a smile of pleasure passed across his
face, and seemed about to linger there. "
"But he suddenly started up, and closing his eyes, placed his fingers upon the lids, as though he sought to imprison within his brain some curious dream from which he feared he might awake.","Mais il tressaillit soudain, et fermant les yeux, mit les doigts sur ses paupieres comme s'il eut voulu emprisonner dans son cerveau quelque etrange reve dont il eut craint de se reveiller.",40,aligned,4123,4312,3932,4120,"Mais il tressaillit soudain, et fermant les yeux, mit les doigts sur ses paupieres comme s'il eut voulu emprisonner dans son cerveau quelque etrange reve dont il eut craint de se reveiller.
","But he suddenly started up, and
closing his eyes, placed his fingers upon the lids, as though he sought
to imprison within his brain some curious dream from which he feared he
might awake.
"
"""It is your best work, Basil, the best thing you have ever done,"" said Lord Henry languidly.","-- Ceci est votre meilleure oeuvre, Basil, la meilleure chose que vous ayez jamais faite, dit lord Henry languissamment.",41,aligned,4314,4434,4123,4214,"-- Ceci est votre meilleure oeuvre, Basil, la meilleure chose que vous ayez jamais faite, dit lord Henry languissamment. ","It is your best work, Basil, the best thing you have ever done,"" said
Lord Henry languidly. "
"""You must certainly send it next year to the Grosvenor.",Il faut l'envoyer l'annee prochaine a l'exposition Grosvenor.,42,aligned,4435,4496,4216,4270,Il faut l'envoyer l'annee prochaine a l'exposition Grosvenor. ,"You must certainly send it next year to the
Grosvenor. "
The Academy is too large and too vulgar.,L'Academie est trop grande et trop vulgaire.,43,aligned,4497,4541,4271,4311,L'Academie est trop grande et trop vulgaire. ,The Academy is too large and too vulgar. 
"Whenever I have gone there, there have been either so many people that I have not been able to see the pictures, which was dreadful, or so many pictures that I have not been able to see the people, which was worse.","Chaque fois que j'y suis alle, il y avait la tant de monde qu'il m'a ete impossible de voir les tableaux, ce qui etait epouvantable, ou tant de tableaux que je n'ai pu y voir le monde, ce qui etait encore plus horrible.",44,aligned,4542,4761,4312,4526,"Chaque fois que j'y suis alle, il y avait la tant de monde qu'il m'a ete impossible de voir les tableaux, ce qui etait epouvantable, ou tant de tableaux que je n'ai pu y voir le monde, ce qui etait encore plus horrible. ","Whenever I have
gone there, there have been either so many people that I have not been
able to see the pictures, which was dreadful, or so many pictures that
I have not been able to see the people, which was worse. "
"The Grosvenor is really the only place."" ~~~ ""I don t think I shall send it anywhere,"" he answered, tossing his head back in that odd way that used to make his friends laugh at him at Oxford.","Grosvenor est encore le seul endroit convenable... -- Je ne crois pas que j'enverrai ceci quelque part, repondit le peintre en rejetant la tete de cette singuliere facon qui faisait se moquer de lui ses amis d'Oxford.",45,aligned,4762,4980,4527,4715,"Grosvenor est encore le seul endroit convenable...

-- Je ne crois pas que j'enverrai ceci quelque part, repondit le peintre en rejetant la tete de cette singuliere facon qui faisait se moquer de lui ses amis d'Oxford. ","The Grosvenor
is really the only place.""

""I don t think I shall send it anywhere,"" he answered, tossing his head
back in that odd way that used to make his friends laugh at him at
Oxford. "
"""No, I won t send it anywhere.""","Non, je n'enverrai ceci nulle part.",46,aligned,4981,5016,4717,4746,"Non, je n'enverrai ceci nulle part.
","No, I won t send it anywhere."""
"Lord Henry elevated his eyebrows and looked at him in amazement through the thin blue wreaths of smoke that curled up in such fanciful whorls from his heavy, opium-tainted cigarette.","Lord Henry leva les yeux, le regardant avec etonnement a travers les minces spirales de fumee bleue qui s'entrelacaient fantaisistement au bout de sa cigarette opiacee.",47,aligned,5018,5186,4749,4931,"Lord Henry leva les yeux, le regardant avec etonnement a travers les minces spirales de fumee bleue qui s'entrelacaient fantaisistement au bout de sa cigarette opiacee.
","Lord Henry elevated his eyebrows and looked at him in amazement through
the thin blue wreaths of smoke that curled up in such fanciful whorls
from his heavy, opium-tainted cigarette. "
"""You do anything in the world to gain a reputation.""",'Vous remuez le monde pour acquerir de la reputation ;',48,aligned,5342,5395,5030,5080,Vous remuez le monde pour acquerir de la reputation ; ,"You
do anything in the world to gain a reputation. "
"""Have you any reason?""",'Quelle raison donnez-vous ?',49,aligned,5252,5279,4976,4996,Quelle raison donnez-vous ? ,Have you any reason? 
"""My dear fellow, why?""",'Et pourquoi mon cher ami ?',50,aligned,5225,5251,4955,4975,Et pourquoi mon cher ami ? ,"My dear
fellow, why? "
"""Not send it anywhere?""",'-- Vous n'enverrez cela nulle part ?',51,aligned,5188,5224,4933,4954,-- Vous n'enverrez cela nulle part ? ,Not send it anywhere? 
"""As soon as you have one, you seem to want to throw it away.""","'aussitot que vous l'avez, vous semblez vouloir vous en debarrasser.'",52,aligned,5396,5463,5081,5140,"aussitot que vous l'avez, vous semblez vouloir vous en debarrasser. ","As soon as you have one,
you seem to want to throw it away. "
"""What odd chaps you painters are!""","'Quels singuliers bonshommes vous etes, vous autres peintres ?'",53,aligned,5280,5341,4997,5029,"Quels singuliers bonshommes vous etes, vous autres peintres ? ",What odd chaps you painters are! 
"It is silly of you, for there is only one thing in the world worse than being talked about, and that is not being talked about.","C'est ridicule de votre part, car s'il n'y a qu'une chose au monde pire que la renommee, c'est de n'en pas avoir.",54,aligned,5464,5577,5141,5268,"C'est ridicule de votre part, car s'il n'y a qu'une chose au monde pire que la renommee, c'est de n'en pas avoir. ","It is silly of you, for there is
only one thing in the world worse than being talked about, and that is
not being talked about. "
"A portrait like this would set you far above all the young men in England, and make the old men quite jealous, if old men are ever capable of any emotion.""","Un portrait comme celui-ci vous mettrait au-dessus de tous les jeunes gens de l'Angleterre, et rendrait les vieux jaloux, si les vieux pouvaient encore ressentir quelque emotion.",55,aligned,5578,5756,5269,5423,"Un portrait comme celui-ci vous mettrait au-dessus de tous les jeunes gens de l'Angleterre, et rendrait les vieux jaloux, si les vieux pouvaient encore ressentir quelque emotion.
","A portrait like this would set you far above
all the young men in England, and make the old men quite jealous, if
old men are ever capable of any emotion."""
"""I know you will laugh at me,"" he replied, ""but I really can t exhibit it.","-- Je sais que vous rirez de moi, repliqua-t-il, mais je ne puis reellement l'exposer.",56,aligned,5758,5844,5427,5500,"-- Je sais que vous rirez de moi, repliqua-t-il, mais je ne puis reellement l'exposer. ","I know you will laugh at me,"" he replied, ""but I really can t exhibit
it. "
"I have put too much of myself into it.""",J'ai mis trop de moi-meme la-dedans.,57,aligned,5845,5881,5501,5539,"J'ai mis trop de moi-meme la-dedans.
","I have put too much of myself into it."""
"Lord Henry stretched himself out on the divan and laughed. ~~~ ""Yes, I knew you would; but it is quite true, all the same.""","Lord Henry s'etendit sur le divan en riant... -- Je savais que vous ririez, mais c'est tout a fait la meme chose.",58,aligned,5883,5997,5542,5661,"Lord Henry s'etendit sur le divan en riant...

-- Je savais que vous ririez, mais c'est tout a fait la meme chose.
","Lord Henry stretched himself out on the divan and laughed.

""Yes, I knew you would; but it is quite true, all the same."""
"""Too much of yourself in it!",-- Trop de vous-meme !...,59,aligned,5999,6024,5665,5692,-- Trop de vous-meme !... ,Too much of yourself in it! 
"Upon my word, Basil, I didn t know you were so vain; and I really can t see any resemblance between you, with your rugged strong face and your coal-black hair, and this young Adonis, who looks as if he was made out of ivory and rose-leaves.","Sur ma parole, Basil, je ne vous savais pas si vain ; je ne vois vraiment pas de ressemblance entre vous, avec votre rude et forte figure, votre chevelure noire comme du charbon et ce jeune Adonis qui a l'air fait d'ivoire et de feuilles de roses.",60,aligned,6025,6272,5693,5933,"Sur ma parole, Basil, je ne vous savais pas si vain ; je ne vois vraiment pas de ressemblance entre vous, avec votre rude et forte figure, votre chevelure noire comme du charbon et ce jeune Adonis qui a l'air fait d'ivoire et de feuilles de roses. ","Upon my word, Basil, I didn t know you
were so vain; and I really can t see any resemblance between you, with
your rugged strong face and your coal-black hair, and this young
Adonis, who looks as if he was made out of ivory and rose-leaves. "
"Why, my dear Basil, he is a Narcissus, and you well, of course you have an intellectual expression and all that.","Car, mon cher, c'est Narcisse lui-meme, tandis que vous !... ~~~ Il est evident que votre face respire l'intelligence et le reste...",61,aligned,6273,6401,5934,6046,"Car, mon cher, c'est Narcisse lui-meme, tandis que vous !... Il est evident que votre face respire l'intelligence et le reste... ","Why,
my dear Basil, he is a Narcissus, and you well, of course you have an
intellectual expression and all that. "
"But beauty, real beauty, ends where an intellectual expression begins.","Mais la beaute, la reelle beaute finit ou commence l'expression intellectuelle.",62,aligned,6402,6481,6047,6117,"Mais la beaute, la reelle beaute finit ou commence l'expression intellectuelle. ","But beauty, real beauty, ends
where an intellectual expression begins. "
"Intellect is in itself a mode of exaggeration, and destroys the harmony of any face.","L'intellectualite est en elle-meme un mode d'exageration, et detruit l'harmonie de n'importe quelle face.",63,aligned,6482,6587,6118,6202,"L'intellectualite est en elle-meme un mode d'exageration, et detruit l'harmonie de n'importe quelle face. ","Intellect is in itself a mode
of exaggeration, and destroys the harmony of any face. "
"The moment one sits down to think, one becomes all nose, or all forehead, or something horrid.","Au moment ou l'on s'assoit pour penser, on devient tout nez, ou tout front, ou quelque chose d'horrible.",64,aligned,6588,6692,6203,6297,"Au moment ou l'on s'assoit pour penser, on devient tout nez, ou tout front, ou quelque chose d'horrible. ","The moment one
sits down to think, one becomes all nose, or all forehead, or something
horrid. "
Look at the successful men in any of the learned professions. ~~~ How perfectly hideous they are!,"Voyez les hommes ayant reussi dans une profession savante, combien ils sont parfaitement hideux !",65,aligned,6693,6790,6298,6391,"Voyez les hommes ayant reussi dans une profession savante, combien ils sont parfaitement hideux ! ","Look at the successful men in any of the learned professions.
How perfectly hideous they are! "
"Except, of course, in the Church.","Excepte, naturellement, dans l'Eglise.",66,aligned,6791,6829,6392,6425,"Excepte, naturellement, dans l'Eglise. ","Except, of course, in the Church. "
But then in the Church they don t think.,"Mais dans l'Eglise, ils ne pensent point.",67,aligned,6830,6871,6426,6466,"Mais dans l'Eglise, ils ne pensent point. ","But
then in the Church they don t think. "
"A bishop keeps on saying at the age of eighty what he was told to say when he was a boy of eighteen, and as a natural consequence he always looks absolutely delightful.",Un eveque dit a l'age de quatre-vingts ans ce qu'on lui apprit a dire a dix-huit et la consequence naturelle en est qu'il a toujours l'air charmant.,68,aligned,6872,7020,6467,6635,Un eveque dit a l'age de quatre-vingts ans ce qu'on lui apprit a dire a dix-huit et la consequence naturelle en est qu'il a toujours l'air charmant. ,"A bishop keeps on saying at the
age of eighty what he was told to say when he was a boy of eighteen,
and as a natural consequence he always looks absolutely delightful.
"
I feel quite sure of that.,Je suis sur de cela.,69,aligned,7150,7170,6755,6781,Je suis sur de cela. ,"I feel quite sure of
that. "
"He is some brainless beautiful creature who should be always here in winter when we have no flowers to look at, and always here in summer when we want something to chill our intelligence.","C'est une admirable creature sans cervelle qui pourrait toujours ici nous remplacer en hiver les fleurs absentes, et nous rafraichir l'intelligence en ete.",70,aligned,7171,7326,6782,6969,"C'est une admirable creature sans cervelle qui pourrait toujours ici nous remplacer en hiver les fleurs absentes, et nous rafraichir l'intelligence en ete. ","He is some brainless beautiful creature who should be always here
in winter when we have no flowers to look at, and always here in summer
when we want something to chill our intelligence. "
"Your mysterious young friend, whose name you have never told me, but whose picture really fascinates me, never thinks.","Votre mysterieux jeune ami dont vous ne m'avez jamais dit le nom, mais dont le portrait me fascine reellement, n'a jamais pense.",71,aligned,7021,7149,6636,6754,"Votre mysterieux jeune ami dont vous ne m'avez jamais dit le nom, mais dont le portrait me fascine reellement, n'a jamais pense. ","Your mysterious young friend, whose name you have never told me, but
whose picture really fascinates me, never thinks. "
"Don t flatter yourself, Basil: you are not in the least like him.""","Ne vous flattez pas, Basil : vous ne lui ressemblez pas le moins du monde.",72,aligned,7327,7401,6970,7035,"Ne vous flattez pas, Basil : vous ne lui ressemblez pas le moins du monde.
","Don t flatter
yourself, Basil: you are not in the least like him."""
"""You don t understand me, Harry,"" answered the artist.","-- Vous ne me comprenez point, Harry, repondit l'artiste.",73,aligned,7403,7460,7039,7092,"-- Vous ne me comprenez point, Harry, repondit l'artiste. ","You don t understand me, Harry,"" answered the artist. "
"""Of course I am not like him. ~~~ I know that perfectly well.",Je sais bien que je ne lui ressemble pas ; je le sais parfaitement bien.,74,aligned,7461,7533,7094,7150,Je sais bien que je ne lui ressemble pas ; je le sais parfaitement bien. ,"Of course I am
not like him. I know that perfectly well. "
"Indeed, I should be sorry to look like him.",Je serais meme fache de lui ressembler.,75,aligned,7534,7573,7151,7194,Je serais meme fache de lui ressembler. ,"Indeed, I should be sorry to
look like him. "
You shrug your shoulders?,Vous levez les epaules ?...,76,aligned,7574,7601,7195,7220,Vous levez les epaules ?... ,You shrug your shoulders? 
I am telling you the truth.,Je vous dis la verite.,77,aligned,7602,7624,7221,7248,Je vous dis la verite. ,"I am telling you the truth.
"
"There is a fatality about all physical and intellectual distinction, the sort of fatality that seems to dog through history the faltering steps of kings.","Une fatalite pese sur les distinctions physiques et intellectuelles, cette sorte de fatalite qui suit a la piste a travers l'histoire les faux pas des rois.",78,aligned,7625,7781,7249,7402,"Une fatalite pese sur les distinctions physiques et intellectuelles, cette sorte de fatalite qui suit a la piste a travers l'histoire les faux pas des rois. ","There is a fatality about all physical and intellectual distinction,
the sort of fatality that seems to dog through history the faltering
steps of kings. "
It is better not to be different from one s fellows.,Il vaut mieux ne pas etre different de ses contemporains.,79,aligned,7782,7839,7403,7455,Il vaut mieux ne pas etre different de ses contemporains. ,"It is better not to be different from one s fellows.
"
The ugly and the stupid have the best of it in this world.,Les laids et les sots sont les mieux partages sous ce rapport dans ce monde.,80,aligned,7840,7916,7456,7514,Les laids et les sots sont les mieux partages sous ce rapport dans ce monde. ,The ugly and the stupid have the best of it in this world. 
They can sit at their ease and gape at the play.,Ils peuvent s'asseoir a leur aise et bailler au spectacle.,81,aligned,7917,7975,7515,7563,Ils peuvent s'asseoir a leur aise et bailler au spectacle. ,"They can sit
at their ease and gape at the play. "
"If they know nothing of victory, they are at least spared the knowledge of defeat.","S'ils ne savent rien de la victoire, la connaissance de la defaite leur est epargnee.",82,aligned,7976,8061,7564,7646,"S'ils ne savent rien de la victoire, la connaissance de la defaite leur est epargnee. ","If they know nothing of victory,
they are at least spared the knowledge of defeat. "
"""Oh, I can't explain.",-- Oh ! je ne puis vous l'expliquer.,83,aligned,8626,8662,-1,-1,-- Oh ! je ne puis vous l'expliquer. ,
