eng,fr,id,llm alignment result
You do anything in the world to gain a reputation.,"Quels singuliers bonshommes vous etes, vous autres peintres ?",52,not aligned
"As soon as you have one, you seem to want to throw it away.","Vous remuez le monde pour acquerir de la reputation ; aussitot que vous l'avez, vous semblez vouloir vous en debarrasser.",53,aligned
"Your mysterious young friend, whose name you have never told me, but whose picture really fascinates me, never thinks.","Votre mysterieux jeune ami dont vous ne m'avez jamais dit le nom, mais dont le portrait me fascine reellement, n'a jamais pense.",69,aligned
I feel quite sure of that.,Je suis sur de cela.,70,not aligned
"He is some brainless beautiful creature who should be always here in winter when we have no flowers to look at, and always here in summer when we want something to chill our intelligence.","C'est une admirable creature sans cervelle qui pourrait toujours ici nous remplacer en hiver les fleurs absentes, et nous rafraichir l'intelligence en ete.",71,aligned
"They live as we all should live undisturbed, indifferent, and without disquiet.","Ils vivent comme nous voudrions vivre, sans etre troubles, indifferents et tranquilles.",83,aligned
"They neither bring ruin upon others, nor ever receive it from alien hands.","Ils n'importunent personne, ni ne sont importunes.",84,not aligned
"Your rank and wealth, Harry; my brains, such as they are my art, whatever it may be worth; Dorian Gray s good looks we shall all suffer for what the gods have given us, suffer terribly."" ~~~ ""Dorian Gray? ~~~ Is that his name?""","Mais vous, avec votre rang et votre fortune, Harry, moi, avec mon cerveau tel qu'il est, mon art aussi imparfait qu'il puisse etre, Dorian Gray avec sa beaute, nous souffrirons tous pour ce que les dieux nous ont donne, nous souffrirons terriblement... -- Dorian Gray ?",85,aligned
"asked Lord Henry, walking across the studio towards Basil Hallward.","Est-ce son nom, demanda lord Henry, en allant vers Basil Hallward.",86,not aligned
"""Yes, that is his name.","-- Oui, c'est son nom.",87,aligned
"I didn t intend to tell it to you.""",Je n'avais pas l'intention de vous le dire.,88,not aligned
"""But why not?""",-- Et pourquoi ?,89,not aligned
,-- Oh !,90,not aligned
"""Oh, I can t explain.",je ne puis vous l'expliquer.,91,aligned
"When I like people immensely, I never tell their names to any one.","Quand j'aime quelqu'un intensement, je ne dis son nom a personne.",92,aligned
It is like surrendering a part of them.,C'est presque une trahison.,93,not aligned
I have grown to love secrecy.,J'ai appris a aimer le secret.,94,aligned
"It is a silly habit, I dare say, but somehow it seems to bring a great deal of romance into one s life.","C'est une mauvaise habitude, je l'avoue, mais en quelque sorte, elle apporte dans la vie une part de romanesque...",98,aligned
"I suppose you think me awfully foolish about it?""",Je suis sur que vous devez me croire fou a m'entendre parler ainsi ?...,99,not aligned
"""Not at all,"" answered Lord Henry, ""not at all, my dear Basil.","-- Pas du tout, repondit lord Henry, pas du tout, mon cher Basil.",100,aligned
"When we meet we do meet occasionally, when we dine out together, or go down to the Duke s we tell each other the most absurd stories with the most serious faces.","Quand nous nous rencontrons -- et nous nous rencontrons de temps a autre, quand nous dinons ensemble dehors, ou que nous allons chez le duc -- nous nous contons les plus absurdes histoires de l'air le plus serieux du monde.",103,aligned
"My wife is very good at it much better, in fact, than I am.","Dans cet ordre d'idees, ma femme m'est superieure.",104,not aligned
"She never gets confused over her dates, and I always do. ~~~ But when she does find me out, she makes no row at all. ~~~ I sometimes wish she would; but she merely laughs at me.""","Elle n'est jamais embarrassee pour les dates, et je le suis toujours ; quand elle s'en rend compte, elle ne me fait point de scene ; parfois je desirerais qu'elle m'en fit ; mais elle se contente de me rire au nez.",105,aligned
You are an extraordinary fellow.,Vous etes un etre vraiment extraordinaire.,108,aligned
"You never say a moral thing, and you never do a wrong thing.","Vous ne dites jamais une chose morale, et jamais vous ne faites une chose mauvaise.",109,not aligned
"Your cynicism is simply a pose.""",Votre cynisme est simplement une pose.,110,aligned
"""I am afraid I must be going, Basil,"" he murmured, ""and before I go, I insist on your answering a question I put to you some time ago.""","-- Je dois m'en aller, Basil, murmura-t-il, mais avant de partir, j'aimerais avoir une reponse a la question que je vous ai posee tout a l'heure.",114,aligned
"""What is that?""",-- Quelle question ?,115,not aligned
"said the painter, keeping his eyes fixed on the ground.","dit le peintre, restant les yeux fixes a terre.",116,aligned
"""You know quite well."" ~~~ ""I do not, Harry.""","-- Vous la savez... -- Mais non, Harry.",117,not aligned
"""Well, I will tell you what it is.","-- Bien, je vais vous la redire.",118,aligned
"I want the real reason.""",Je desire en connaitre la vraie raison.,120,aligned
"""I told you the real reason.""",-- Je vous l'ai dite.,121,not aligned
"""No, you did not.",-- Non pas.,122,not aligned
"You said it was because there was too much of yourself in it. ~~~ Now, that is childish.""",Vous m'avez dit que c'etait parce qu'il y avait beaucoup trop de vous-meme dans ce portrait.,123,aligned
"Lord Henry laughed. ~~~ ""And what is that?""",Lord Henry se mit a rire... -- Et quel est-il ?,128,aligned
"he asked. ~~~ ""I will tell you,"" said Hallward; but an expression of perplexity came over his face.","-- Je vous le dirai, repondit Hallward, la figure assombrie.",129,not aligned
"""I am all expectation, Basil,"" continued his companion, glancing at him.","-- Je suis tout oreilles, Basil, continua son compagnon. ~~~ -- Oh !",130,not aligned
"""Oh, there is really very little to tell, Harry,"" answered the painter; ""and I am afraid you will hardly understand it.","c'est vraiment peu de chose, Harry, repartit le peintre, et je crois bien que vous ne le comprendrez point.",131,aligned
"The wind shook some blossoms from the trees, and the heavy lilac-blooms, with their clustering stars, moved to and fro in the languid air.",Le vent detacha quelques fleurs des arbustes et les lourdes grappes de lilas se balancerent dans l'air languide.,134,aligned
"A grasshopper began to chirrup by the wall, and like a blue thread a long thin dragon-fly floated past on its brown gauze wings.","Une cigale stridula pres du mur, et, comme un fil bleu, passa une longue et mince libellule dont on entendit fremir les brunes ailes de gaze.",135,not aligned
"Lord Henry felt as if he could hear Basil Hallward s heart beating, and wondered what was coming.","Lord Henry restait silencieux comme s'il avait voulu percevoir les battements du coeur de Basil Hallward, se demandant ce qui allait se passer.",136,aligned
,"-- Voici l'histoire, dit le peintre apres un temps.",137,not aligned
"""The story is simply this,"" said the painter after some time.","Il y a deux mois, j'allais en soiree chez Lady Brandon.",138,not aligned
"""Two months ago I went to a crush at Lady Brandon s. You know we poor artists have to show ourselves in society from time to time, just to remind the public that we are not savages.","Vous savez que nous autres, pauvres artistes, nous avons a nous montrer dans le monde de temps a autre, juste assez pour prouver que nous ne sommes pas des sauvages.",139,aligned
"I knew that I had come face to face with some one whose mere personality was so fascinating that, if I allowed it to do so, it would absorb my whole nature, my whole soul, my very art itself.","Je compris que j'etais en face de quelqu'un dont la simple personnalite etait si fascinante que, si je me laissais faire, elle m'absorberait en entier, moi, ma nature, mon ame et mon talent meme.",145,aligned
I did not want any external influence in my life.,Je ne veux aucune ingerence exterieure dans mon existence.,146,not aligned
"You know yourself, Harry, how independent I am by nature.","Vous savez, Harry, combien ma vie est independante.",147,not aligned
"I have always been my own master; had at least always been so, till I met Dorian Gray.","J'ai toujours ete mon maitre -- je l'avais, tout au moins toujours ete, jusqu'au jour de ma rencontre avec Dorian Gray.",148,aligned
It was not conscience that made me do so: it was a sort of cowardice.,"Ce n'est pas ma conscience qui me faisait agir ainsi, il y avait une sorte de lachete dans mon action.",153,aligned
"I take no credit to myself for trying to escape.""",Je ne vis point d'autre issue pour m'echapper.,154,not aligned
"""Conscience and cowardice are really the same things, Basil.","-- La conscience et la lachete sont reellement les memes choses, Basil.",155,aligned
Conscience is the trade-name of the firm.,La conscience est le surnom de la fermete.,156,not aligned
"That is all.""",C'est tout.,157,aligned
"""I don t believe that, Harry, and I don t believe you do either.","-- Je ne crois pas cela, Harry, et je pense que vous ne le croyez pas non plus.",158,aligned
"However, whatever was my motive and it may have been pride, for I used to be very proud I certainly struggled to the door.","Cependant, quel qu'en fut alors le motif -- c'etait peut-etre l'orgueil, car je suis tres orgueilleux -- je me precipitai vers la porte.",159,not aligned
"There, of course, I stumbled against Lady Brandon.","La, naturellement, je me heurtai contre lady Brandon.",160,aligned
"You are not going to run away so soon, Mr. Hallward? ~~~ she screamed out. ~~~ You know her curiously shrill voice?""","<< Vous n'avez pas l'intention de partir si vite, M. Hallward >> s'ecria-t-elle... Vous connaissez le timbre aigu de sa voix ?...",161,not aligned
"""Yes; she is a peacock in everything but beauty,"" said Lord Henry, pulling the daisy to bits with his long nervous fingers. ~~~ ""I could not get rid of her.","-- Oui, elle me fait l'effet d'etre un paon en toutes choses, excepte en beaute, dit lord Henry, effeuillant la marguerite de ses longs doigts nerveux... -- Je ne pus me debarrasser d'elle.",162,aligned
She spoke of me as her dearest friend.,Elle parla de moi comme de son meilleur ami.,164,aligned
"I had only met her once before, but she took it into her head to lionize me.","Je l'avais seulement rencontree une fois auparavant, mais elle s'etait mis en tete de me lancer.",165,not aligned
"I believe some picture of mine had made a great success at the time, at least had been chattered about in the penny newspapers, which is the nineteenth-century standard of immortality.","Je crois que l'un de mes tableaux avait alors un grand succes et qu'on en parlait dans les journaux de deux sous qui sont, comme vous le savez, les etendards d'immortalite du dix-neuvieme siecle.",166,aligned
"Suddenly I found myself face to face with the young man whose personality had so strangely stirred me. ~~~ We were quite close, almost touching.","Soudain, je me trouvai face a face avec le jeune homme dont la personnalite m'avait si singulierement intrigue ; nous nous touchions presque ; de nouveau nos regards se rencontrerent.",167,aligned
"Our eyes met again. ~~~ It was reckless of me, but I asked Lady Brandon to introduce me to him.","Ce fut independant de ma volonte, mais je demandai a Lady Brandon de nous presenter l'un a l'autre.",168,not aligned
"Perhaps it was not so reckless, after all.",,169,not aligned
It was simply inevitable.,,170,not aligned
We would have spoken to each other without any introduction. ~~~ I am sure of that.,"Peut-etre apres tout, n'etait-ce pas si temeraire, mais simplement inevitable.",171,not aligned
"Dorian told me so afterwards. ~~~ He, too, felt that we were destined to know each other.""","Il est certain que nous nous serions parle sans presentation prealable ; j'en suis sur pour ma part, et Dorian plus tard me dit la meme chose ; il avait senti, lui aussi, que nous etions destines a nous connaitre.",172,aligned
I like to find out people for myself. ~~~ But Lady Brandon treats her guests exactly as an auctioneer treats his goods.,Cela me mit en fuite ; j'aime connaitre les gens par moi-meme... Lady Brandon traite exactement ses invites comme un commissaire-priseur ses marchandises.,176,aligned
"She either explains them entirely away, or tells one everything about them except what one wants to know.""","Elle explique les manies et coutumes de chacun, mais oublie naturellement tout ce qui pourrait vous interesser au personnage.",177,not aligned
"""Poor Lady Brandon!",-- Pauvre lady Brandon !,178,aligned
"You are hard on her, Harry!"" ~~~ said Hallward listlessly.","Vous etes dur pour elle, observa nonchalamment Hallward.",179,not aligned
"""My dear fellow, she tried to found a _salon_, and only succeeded in opening a restaurant.","-- Mon cher ami, elle essaya de fonder un salon et elle ne reussit qu'a ouvrir un restaurant.",180,aligned
"But tell me, what did she say about Mr. Dorian Gray?""","Mais, dites-moi, que vous confia-t-elle sur M. Dorian Gray ?",182,aligned
"""Oh, something like, Charming boy poor dear mother and I absolutely inseparable.",-- Oh ! ~~~ quelque chose de tres vague dans ce genre : << Charmant garcon !,183,not aligned
"Quite forget what he does afraid he doesn t do anything oh, yes, plays the piano or is it the violin, dear Mr. Gray?","Sa pauvre chere mere et moi, etions inseparables. ~~~ Tout a fait oublie ce qu'il fait, ou plutot, je crains... qu'il ne fasse rien ! ~~~ Ah !",184,not aligned
"Neither of us could help laughing, and we became friends at once.""","si, il joue du piano... Ne serait-ce pas plutot du violon, mon cher M. Gray ?",185,not aligned
,>> Nous ne pumes tous deux nous empecher de rire et du coup nous devinmes amis.,186,not aligned
"""Laughter is not at all a bad beginning for a friendship, and it is far the best ending for one,"" said the young lord, plucking another daisy.","-- L'hilarite n'est pas du tout un mauvais commencement d'amitie, et c'est loin d'en etre une mauvaise fin, dit le jeune lord en cueillant une autre marguerite.",187,aligned
"Hallward shook his head. ~~~ ""You don t understand what friendship is, Harry,"" he murmured ""or what enmity is, for that matter.","Hallward secoua la tete.... -- Vous ne pouvez comprendre, Harry, murmura-t-il, quelle sorte d'amitie ou quelle sorte de haine cela peut devenir, dans ce cas particulier.",188,not aligned
"You like every one; that is to say, you are indifferent to every one.""","Vous n'aimez personne, ou, si vous le preferez, personne ne vous interesse.",189,not aligned
"""How horribly unjust of you!""",-- Comme vous etes injuste !,190,aligned
"cried Lord Henry, tilting his hat back and looking up at the little clouds that, like ravelled skeins of glossy white silk, were drifting across the hollowed turquoise of the summer sky.","s'ecria lord Henry, mettant en arriere son chapeau et regardant au ciel les petits nuages, qui, comme les floches d'echeveau d'une blanche soie luisante, fuyaient dans le bleu profond de turquoise de ce ciel d'ete.",191,aligned
"""Yes; horribly unjust of you.","<< Oui, horriblement injuste !...",192,not aligned
I make a great difference between people.,J'etablis une grande difference entre les gens.,193,aligned
"I think it is rather vain.""",Je crois que c'est plutot... vain.,196,aligned
"""I should think it was, Harry.",-- Je pense que ca l'est aussi Harry.,197,not aligned
"But according to your category I must be merely an acquaintance.""","Mais m'en referant a votre maniere de selection, je dois etre pour vous un simple camarade.",198,not aligned
"""My dear old Basil, you are much more than an acquaintance."" ~~~ ""And much less than a friend. ~~~ A sort of brother, I suppose?""","-- Mon bon et cher Basil, vous m'etes mieux qu'un camarade... -- Et moins qu'un ami : Une sorte de...... frere, je suppose !",199,aligned
"""Oh, brothers!",-- Un frere !..,200,not aligned
I don t care for brothers.,Je me moque pas mal des freres !...,201,aligned
"My elder brother won t die, and my younger brothers seem never to do anything else.""","Mon frere aine ne veut pas mourir, et mes plus jeunes semblent vouloir l'imiter.",202,not aligned
"""Harry!""",-- Harry !,203,aligned
"exclaimed Hallward, frowning.",,204,not aligned
"""My dear fellow, I am not quite serious.",protesta Hallward sur un ton chagrin.,205,not aligned
But I can t help detesting my relations.,"-- Mon bon, je ne suis pas tout a fait serieux.",206,not aligned
I suppose it comes from the fact that none of us can stand other people having the same faults as ourselves.,Mais je ne puis m'empecher de detester mes parents ; je suppose que cela vient de ce que chacun de nous ne peut supporter de voir d'autres personnes ayant les memes defauts que soi-meme.,207,aligned
"""How extraordinary!",-- Vraiment curieux !,224,aligned
"I thought you would never care for anything but your art.""",,225,not aligned
"""He is all my art to me now,"" said the painter gravely. ~~~ ""I sometimes think, Harry, that there are only two eras of any importance in the world s history.","Je pensais que vous ne vous souciez d'autre chose que de votre art... -- Il est tout mon art, maintenant, repliqua le peintre, gravement ; je pense quelquefois, Harry, qu'il n'y a que deux eres de quelque importance dans l'histoire du monde.",226,not aligned
"The first is the appearance of a new medium for art, and the second is the appearance of a new personality for art also.","La premiere est l'apparition d'un nouveau moyen d'art, et la seconde l'avenement d'une nouvelle personnalite artistique.",227,aligned
"It is not merely that I paint from him, draw from him, sketch from him. ~~~ Of course, I have done all that.","Ce n'est pas simplement parce que je le peins, que je le dessine ou que j'en prends des esquisses ; j'ai fait tout cela d'abord.",229,aligned
But he is much more to me than a model or a sitter.,Il m'est beaucoup plus qu'un modele.,230,not aligned
"I won t tell you that I am dissatisfied with what I have done of him, or that his beauty is such that art cannot express it.",Cela ne veut point dire que je sois peu satisfait de ce que j'ai fait d'apres lui ou que sa beaute soit telle que l'Art ne la puisse rendre.,231,not aligned
"There is nothing that art cannot express, and I know that the work I have done, since I met Dorian Gray, is good work, is the best work of my life.","Il n'est rien que l'Art ne puisse rendre, et je sais fort bien que l'oeuvre que j'ai faite depuis ma rencontre avec Dorian Gray est une belle oeuvre, la meilleure de ma vie.",232,aligned
"I see things differently, I think of them differently.",Je vois les choses differemment ; je les pense differemment.,234,aligned
I can now recreate life in a way that was hidden from me before.,Je puis maintenant vivre une existence qui m'etait cachee auparavant.,235,not aligned
A dream of form in days of thought who is it who says that?,<< Une forme revee en des jours de pensee >> qui a dit cela ?,236,aligned
It is one of the best things I have ever done.,C'est une des meilleures choses que j'aie jamais faites.,246,aligned
And why is it so?,Et savez-vous pourquoi ?,247,not aligned
"Because, while I was painting it, Dorian Gray sat beside me.","Parce que, tandis que je le peignais, Dorian Gray etait assis a cote de moi.",248,aligned
Hallward got up from the seat and walked up and down the garden.,Hallward se leva de son siege et marcha de long en large dans le jardin......,252,aligned
"After some time he came back. ~~~ ""Harry,"" he said, ""Dorian Gray is to me simply a motive in art. ~~~ You might see nothing in him.","Il revint un instant apres... -- Harry, dit-il, Dorian Gray m'est simplement un motif d'art ; vous, vous ne verriez rien en lui ; moi, j'y vois tout.",253,not aligned
I see everything in him. ~~~ He is never more present in my work than when no image of him is there.,Il n'est jamais plus present dans ma pensee que quand je ne vois rien de lui me le rappelant.,254,not aligned
"He is a suggestion, as I have said, of a new manner.","Il est une suggestion comme je vous l'ai dit, d'une nouvelle maniere.",255,not aligned
"I find him in the curves of certain lines, in the loveliness and subtleties of certain colours.","Je le trouve dans les courbes de certaines lignes, dans l'adorable et le subtil de certaines nuances.",256,not aligned
"That is all.""",C'est tout.,257,aligned
"""Because, without intending it, I have put into it some expression of all this curious artistic idolatry, of which, of course, I have never cared to speak to him. ~~~ He knows nothing about it.","-- Parce que, sans le vouloir, j'ai mis dans cela quelque expression de toute cette etrange idolatrie artistique dont je ne lui ai jamais parle.",259,aligned
He shall never know anything about it.,Il n'en sait rien ; il l'ignorera toujours.,260,not aligned
"But the world might guess it, and I will not bare my soul to their shallow prying eyes. ~~~ My heart shall never be put under their microscope.","Mais le monde peut la deviner, et je ne veux decouvrir mon ame aux bas regards queteurs ; mon coeur ne sera jamais mis sous un microscope...",261,aligned
"There is too much of myself in the thing, Harry too much of myself!""","Il y a trop de moi-meme dans cette chose, Harry, trop de moi-meme !...",262,aligned
"""Poets are not so scrupulous as you are. ~~~ They know how useful passion is for publication.",-- Les poetes ne sont pas aussi scrupuleux que vous l'etes ; ils savent combien la passion utilement divulguee aide a la vente.,263,not aligned
"Nowadays a broken heart will run to many editions.""",Aujourd'hui un coeur brise se tire a plusieurs editions.,264,not aligned
"""I hate them for it,"" cried Hallward.","-- Je les hais pour cela, clama Hallward...",265,aligned
"""I think you are wrong, Basil, but I won t argue with you.","-- Je pense que vous avez tort, Basil, mais je ne veux pas discuter avec vous.",270,aligned
"It is only the intellectually lost who ever argue. ~~~ Tell me, is Dorian Gray very fond of you?""","Je ne m'occupe que de la perte intellectuelle... Dites-moi, Dorian Gray vous aime-t-il ?...",271,not aligned
The painter considered for a few moments.,Le peintre sembla reflechir quelques instants.,272,aligned
"""He likes me,"" he answered after a pause; ""I know he likes me.","-- Il m'aime, repondit-il apres une pause, je sais qu'il m'aime...",273,not aligned
Of course I flatter him dreadfully.,"Je le flatte beaucoup, cela se comprend.",274,aligned
"Then I feel, Harry, that I have given away my whole soul to some one who treats it as if it were a flower to put in his coat, a bit of decoration to charm his vanity, an ornament for a summer s day.""","Je sens, Harry, que j'ai donne mon ame entiere a un etre qui la traite comme une fleur a mettre a son habit, comme un bout de ruban pour sa vanite, comme la parure d'un jour d'ete... -- Les jours d'ete sont bien longs, souffla lord Henry... Peut-etre vous fatiguerez-vous de lui plutot qu'il ne le voudra.",278,aligned
"""Days in summer, Basil, are apt to linger,"" murmured Lord Henry. ~~~ ""Perhaps you will tire sooner than he will.","C'est une triste chose a penser, mais on ne saurait douter que l'esprit dure plus longtemps que la beaute.",279,not aligned
"It is a sad thing to think of, but there is no doubt that genius lasts longer than beauty.",Cela explique pourquoi nous prenons tant de peine a nous instruire.,280,not aligned
"That accounts for the fact that we all take such pains to over-educate ourselves. ~~~ In the wild struggle for existence, we want to have something that endures, and so we fill our minds with rubbish and facts, in the silly hope of keeping our place.","Nous avons besoin, pour la lutte effrayante de la vie, de quelque chose qui demeure, et nous nous emplissons l'esprit de ruines et de faits, dans l'esperance niaise de garder notre place.",281,aligned
The thoroughly well-informed man that is the modern ideal.,L'homme bien informe : voila le moderne ideal...,282,aligned
And the mind of the thoroughly well-informed man is a dreadful thing.,Le cerveau de cet homme bien informe est une chose etonnante.,283,not aligned
"It is like a _bric- -brac_ shop, all monsters and dust, with everything priced above its proper value.","C'est comme la boutique d'un bric-a-brac, ou l'on trouverait des monstres et... de la poussiere, et toute chose cotee au-dessus de sa reelle valeur.",284,aligned
"Some day you will look at your friend, and he will seem to you to be a little out of drawing, or you won t like his tone of colour, or something. ~~~ You will bitterly reproach him in your own heart, and seriously think that he has behaved very badly to you.","Quelque jour, vous regarderez votre ami et il vous semblera que << ca n'est plus ca >> ; vous n'aimerez plus son teint, ou toute autre chose... Vous le lui reprocherez au fond de vous-meme et finirez par penser qu'il s'est mal conduit envers vous.",286,aligned
"The next time he calls, you will be perfectly cold and indifferent.","Le jour suivant, vous serez parfaitement calme et indifferent.",287,not aligned
"It will be a great pity, for it will alter you.","C'est regrettable, car cela vous changera...",288,aligned
"What you have told me is quite a romance, a romance of art one might call it, and the worst of having a romance of any kind is that it leaves one so unromantic."" ~~~ ""Harry, don t talk like that.","Ce que vous m'avez dit est tout a fait un roman, un roman d'art, l'appellerai-je, et le desolant de cette maniere de roman est qu'il vous laisse un souvenir peu romanesque... -- Harry, ne parlez pas comme cela.",289,aligned
"As long as I live, the personality of Dorian Gray will dominate me.","Aussi longtemps que Dorian Gray existera, je serai domine par sa personnalite.",290,not aligned
You can t feel what I feel.,Vous ne pouvez sentir de la meme facon que moi.,291,aligned
"Those who are faithful know only the trivial side of love: it is the faithless who know love s tragedies.""",Ceux qui sont fideles connaissent seulement le cote trivial de l'amour ; c'est la trahison qui en connait les tragedies.,294,aligned
"And Lord Henry struck a light on a dainty silver case and began to smoke a cigarette with a self-conscious and satisfied air, as if he had summed up the world in a phrase.","Et lord Henry frottant une allumette sur une jolie boite d'argent, commenca a fumer avec la placidite d'une conscience tranquille et un air satisfait, comme s'il avait defini le monde en une phrase.",295,not aligned
"There was a rustle of chirruping sparrows in the green lacquer leaves of the ivy, and the blue cloud-shadows chased themselves across the grass like swallows. ~~~ How pleasant it was in the garden!","Un vol piaillant de passereaux s'abattit dans le vert profond des lierres... Comme une troupe d'hirondelles, l'ombre bleue des nuages passa sur le gazon... Quel charme s'emanait de ce jardin !",296,aligned
"As he thought of his aunt, an idea seemed to strike him.","Soudain, comme il pensait a sa tante, une idee lui vint.",303,aligned
"He turned to Hallward and said, ""My dear fellow, I have just remembered.""","Il se tourna vers Hallward... -- Mon cher ami, je me souviens.",304,not aligned
"""Remembered what, Harry?""","-- Vous vous souvenez de quoi, Harry ?",305,aligned
"""Where was it?""",-- Ou etait-ce ?,307,aligned
"asked Hallward, with a slight frown.","demanda Hallward, avec un leger froncement de sourcils... -- Ne me regardez pas d'un air si furieux, Basil...",308,not aligned
"""Don t look so angry, Basil.","C'etait chez ma tante, Lady Agathe.",309,not aligned
"It was at my aunt, Lady Agatha s. She told me she had discovered a wonderful young man who was going to help her in the East End, and that his name was Dorian Gray.",Elle me dit qu'elle avait fait la connaissance d'un << merveilleux >> jeune homme qui voulait bien l'accompagner dans le East-End et qu'il s'appelait Dorian Gray.,310,aligned
I am bound to state that she never told me he was good-looking.,Je puis assurer qu'elle ne me parla jamais de lui comme d'un beau jeune homme.,311,aligned
"Women have no appreciation of good looks; at least, good women have not.",Les femmes ne se rendent pas un compte exact de ce que peut etre un beau jeune homme ; les braves femmes tout au moins...,312,not aligned
She said that he was very earnest and had a beautiful nature.,Elle me dit qu'il etait tres serieux et qu'il avait un bon caractere.,313,aligned
"""Why?""",-- Et pourquoi ?,317,aligned
"""I don t want you to meet him.""",-- Je ne desire pas que vous le connaissiez.,318,not aligned
"""You don t want me to meet him?"" ~~~ ""No.""",-- Vous ne desirez pas que je le connaisse ?...,319,not aligned
"""Mr. Dorian Gray is in the studio, sir,"" said the butler, coming into the garden.","-- Non... -- M. Dorian Gray est dans l'atelier, monsieur, dit le majordome en entrant dans le jardin.",320,aligned
"The painter turned to his servant, who stood blinking in the sunlight. ~~~ ""Ask Mr. Gray to wait, Parker: I shall be in in a few moments.""","Le peintre se tourna vers le serviteur qui restait au soleil, les yeux clignotants : -- Dites a M. Gray d'attendre, Parker ; je suis a lui dans un moment.",322,aligned
The man bowed and went up the walk.,L'homme s'inclina et retourna sur ses pas.,323,not aligned
"Then he looked at Lord Henry. ~~~ ""Dorian Gray is my dearest friend,"" he said.","Hallward regarda lord Henry... -- Dorian Gray est mon plus cher ami, dit-il.",324,aligned
"""He has a simple and a beautiful nature.",C'est une simple et belle nature.,325,not aligned
Your aunt was quite right in what she said of him.,,326,not aligned
Don t spoil him. ~~~ Don t try to influence him. ~~~ Your influence would be bad.,Votre tante a eu parfaitement raison de dire de lui ce que vous m'avez rapporte... Ne me le gatez pas ; n'essayez point de l'influencer ; votre influence lui serait pernicieuse.,327,aligned
Don t take away from me the one person who gives to my art whatever charm it possesses: my life as an artist depends on him.,Ne m'enlevez pas la seule personne qui donne a mon art le charme qu'il peut posseder ; ma vie d'artiste depend de lui.,329,aligned
"Mind, Harry, I trust you.""","Faites attention, Harry, je vous en conjure...",330,not aligned
"He spoke very slowly, and the words seemed wrung out of him almost against his will. ~~~ ""What nonsense you talk!"" ~~~ said Lord Henry, smiling, and taking Hallward by the arm, he almost led him into the house. ~~~ CHAPTER II.","Il parlait a voix basse et les mots semblaient jaillir de ses levres malgre sa volonte... -- Quelle betise me dites-vous, dit lord Henry souriant, et prenant Hallward par le bras, il le conduisit presque malgre lui dans la maison.",331,aligned
"""You must lend me these, Basil,"" he cried.","-- Vous allez me les preter, Basil, cria-t-il...",334,aligned
"""I want to learn them.",Il faut que je les apprenne.,335,not aligned
"They are perfectly charming.""",C'est tout a fait charmant.,336,not aligned
"""That entirely depends on how you sit to-day, Dorian.""","-- Cela depend comment vous poserez aujourd'hui, Dorian... -- Oh !",337,not aligned
"""Oh, I am tired of sitting, and I don t want a life-sized portrait of myself,"" answered the lad, swinging round on the music-stool in a wilful, petulant manner.","Je suis fatigue de poser, et je n'ai pas besoin d'un portrait grandeur naturelle, riposta l'adolescent en evoluant sur le tabouret du piano d'une maniere petulante et volontaire...",338,aligned
