eng,fr,id,llm alignment result
"Alice opened the door and found that it led into a small passage, not much larger than a rat-hole: she knelt down and looked along the passage into the loveliest garden you ever saw.","Alice ouvrit la porte, et vit qu'elle conduisait dans un etroit passage a peine plus large qu'un trou a rat. ~~~ Elle s'agenouilla, et, jetant les yeux le long du passage, decouvrit le plus ravissant jardin du monde.",53,aligned
"How she longed to get out of that dark hall, and wander about among those beds of bright flowers and those cool fountains, but she could not even get her head through the doorway; ""and even if my head would go through,"" thought poor Alice, ""it would be of very little use without my shoulders.","Oh ! ~~~ Qu'il lui tardait de sortir de cette salle tenebreuse et d'errer au milieu de ces carres de fleurs brillantes, de ces fraiches fontaines ! ~~~ Mais sa tete ne pouvait meme pas passer par la porte.",54,aligned
"Oh, how I wish I could shut up like a telescope!","<< Et quand meme ma tete y passerait, >> pensait Alice, << a quoi cela servirait-il sans mes epaules ? ~~~ Oh !",55,not aligned
,que je voudrais donc avoir la faculte de me fermer comme un telescope !,56,not aligned
"I think I could, if I only knew how to begin.""","Ca se pourrait peut-etre, si je savais comment m'y prendre.",57,aligned
"For, you see, so many out-of-the-way things had happened lately, that Alice had begun to think that very few things indeed were really impossible.",">> Il lui etait deja arrive tant de choses extraordinaires, qu'Alice commencait a croire qu'il n'y en avait guere d'impossibles.",58,aligned
"There seemed to be no use in waiting by the little door, so she went back to the table, half hoping she might find another key on it, or at any rate a book of rules for shutting people up like telescopes: this time she found a little bottle on it, (""which certainly was not here before,"" said Alice,) and round the neck of the bottle was a paper label, with the words ""DRINK ME,"" beautifully printed on it in large letters.","Comme cela n'avancait a rien de passer son temps a attendre a la petite porte, elle retourna vers la table, esperant presque y trouver une autre clef, ou tout au moins quelque grimoire donnant les regles a suivre pour se fermer comme un telescope. ~~~ Cette fois elle trouva sur la table une petite bouteille (qui certes n'etait pas la tout a l'heure). ~~~ Au cou de cette petite bouteille etait attachee une etiquette en papier, avec ces mots << BUVEZ-MOI >> admirablement imprimes en grosses lettres.",59,aligned
"It was all very well to say ""Drink me,"" but the wise little Alice was not going to do _that_ in a hurry.","C'est bien facile a dire << Buvez-moi, >> mais Alice etait trop fine pour obeir a l'aveuglette.",60,aligned
"""No, I'll look first,"" she said, ""and see whether it's marked '_poison_' or not""; for she had read several nice little histories about children who had got burnt, and eaten up by wild beasts and other unpleasant things, all because they _would_ not remember the simple rules their friends had taught them: such as, that a red-hot poker will burn you if you hold it too long; and that if you cut your finger _very_ deeply with a knife, it usually bleeds; and she had never forgotten that, if you drink much from a bottle marked ""poison,"" it is almost certain to disagree with you, sooner or later.","<< Examinons d'abord, >> dit-elle, << et voyons s'il y a ecrit dessus << Poison >> ou non. ~~~ >> Car elle avait lu dans de jolis petits contes, que des enfants avaient ete brules, devores par des betes feroces, et qu'il leur etait arrive d'autres choses tres-desagreables, tout cela pour ne s'etre pas souvenus des instructions bien simples que leur donnaient leurs parents : par exemple, que le tisonnier chauffe a blanc brule les mains qui le tiennent trop longtemps ; que si on se fait au doigt une coupure profonde, il saigne d'ordinaire ; et elle n'avait point oublie que si l'on boit immoderement d'une bouteille marquee << Poison >> cela ne manque pas de brouiller le coeur tot ou tard.",61,aligned
"However, this bottle was _not_ marked ""poison,"" so Alice ventured to taste it, and finding it very nice, (it had, in fact, a sort of mixed flavour of cherry-tart, custard, pine-apple, roast turkey, toffee, and hot buttered toast,) she very soon finished it off.","Cependant, comme cette bouteille n'etait pas marquee << Poison, >> Alice se hasarda a en gouter le contenu, et le trouvant fort bon, (au fait c'etait comme un melange de tarte aux cerises, de creme, d'ananas, de dinde truffee, de nougat, et de roties au beurre,) elle eut bientot tout avale.",62,aligned
"* * * * * * * * * * * * * * * * * * * * ""What a curious feeling!""","<< Je me sens toute drole, >> dit Alice, << on dirait que je rentre en moi-meme et que je me ferme comme un telescope.",63,not aligned
"said Alice; ""I must be shutting up like a telescope.""",>> C'est bien ce qui arrivait en effet.,64,not aligned
"And so it was indeed: she was now only ten inches high, and her face brightened up at the thought that she was now the right size for going through the little door into that lovely garden.","Elle n'avait plus que dix pouces de haut, et un eclair de joie passa sur son visage a la pensee qu'elle etait maintenant de la grandeur voulue pour penetrer par la petite porte dans ce beau jardin.",65,aligned
"First, however, she waited for a few minutes to see if she was going to shrink any further: she felt a little nervous about this; ""for it might end, you know,"" said Alice to herself, ""in my going out altogether, like a candle.","Elle attendit pourtant quelques minutes, pour voir si elle allait rapetisser encore.",66,aligned
"I wonder what I should be like then?""",Cela lui faisait bien un peu peur.,67,not aligned
"And she tried to fancy what the flame of a candle is like after the candle is blown out, for she could not remember ever having seen such a thing.","<< Songez donc, >> se disait Alice, << je pourrais bien finir par m'eteindre comme une chandelle. ~~~ Que deviendrais-je alors ?",68,aligned
"After a while, finding that nothing more happened, she decided on going into the garden at once; but, alas for poor Alice!",">> Et elle cherchait a s'imaginer l'air que pouvait avoir la flamme d'une chandelle eteinte, car elle ne se rappelait pas avoir jamais rien vu de la sorte.",69,not aligned
"when she got to the door, she found she had forgotten the little golden key, and when she went back to the table for it, she found she could not possibly reach it: she could see it quite plainly through the glass, and she tried her best to climb up one of the legs of the table, but it was too slippery; and when she had tired herself out with trying, the poor little thing sat down and cried.","Un moment apres, voyant qu'il ne se passait plus rien, elle se decida a aller de suite au jardin ; mais helas, pauvre Alice ! ~~~ en arrivant a la porte, elle s'apercut qu'elle avait oublie la petite clef d'or.",70,aligned
"""Come, there's no use in crying like that!""",Elle revint sur ses pas pour la prendre sur la table.,71,not aligned
"said Alice to herself, rather sharply; ""I advise you to leave off this minute!""",Bah ! ~~~ impossible d'atteindre a la clef qu'elle voyait bien clairement a travers le verre.,72,not aligned
"She generally gave herself very good advice, (though she very seldom followed it), and sometimes she scolded herself so severely as to bring tears into her eyes; and once she remembered trying to box her own ears for having cheated herself in a game of croquet she was playing against herself, for this curious child was very fond of pretending to be two people.","Elle fit alors tout son possible pour grimper le long d'un des pieds de la table, mais il etait trop glissant ; et enfin, epuisee de fatigue, la pauvre enfant s'assit et pleura. ~~~ << Allons, a quoi bon pleurer ainsi, >> se dit Alice vivement.",73,not aligned
"""But it's no use now,"" thought poor Alice, ""to pretend to be two people!","<< Je vous conseille, Mademoiselle, de cesser tout de suite !",74,not aligned
,">> Elle avait pour habitude de se donner de tres-bons conseils (bien qu'elle les suivit rarement), et quelquefois elle se grondait si fort que les larmes lui en venaient aux yeux ; une fois meme elle s'etait donne des tapes pour avoir triche dans une partie de croquet qu'elle jouait toute seule ; car cette etrange enfant aimait beaucoup a faire deux personnages.",75,not aligned
"Why, there's hardly enough of me left to make _one_ respectable person!""","<< Mais, >> pensa la pauvre Alice, << il n'y a plus moyen de faire deux personnages, a present qu'il me reste a peine de quoi en faire un.",76,aligned
"Soon her eye fell on a little glass box that was lying under the table: she opened it, and found in it a very small cake, on which the words ""EAT ME"" were beautifully marked in currants.",">> Elle apercut alors une petite boite en verre qui etait sous la table, l'ouvrit et y trouva un tout petit gateau sur lequel les mots << MANGEZ-MOI >> etaient admirablement traces avec des raisins de Corinthe.",77,aligned
"""Well, I'll eat it,"" said Alice, ""and if it makes me grow larger, I can reach the key; and if it makes me grow smaller, I can creep under the door; so either way I'll get into the garden, and I don't care which happens!""","<< Tiens, je vais le manger, >> dit Alice : << si cela me fait grandir, je pourrai atteindre a la clef ; si cela me fait rapetisser, je pourrai ramper sous la porte ; d'une facon ou de l'autre, je penetrerai dans le jardin, et alors, arrive que pourra !",78,aligned
"She ate a little bit, and said anxiously to herself, ""Which way?",">> Elle mangea donc un petit morceau du gateau, et, portant sa main sur sa tete, elle se dit tout inquiete : << Lequel est-ce ?",79,not aligned
Which way?,Lequel est-ce ?,80,not aligned
""", holding her hand on the top of her head to feel which way it was growing, and she was quite surprised to find that she remained the same size: to be sure, this generally happens when one eats cake, but Alice had got so much into the way of expecting nothing but out-of-the-way things to happen, that it seemed quite dull and stupid for life to go on in the common way.",">> Elle voulait savoir si elle grandissait ou rapetissait, et fut tout etonnee de rester la meme ; franchement, c'est ce qui arrive le plus souvent lorsqu'on mange du gateau ; mais Alice avait tellement pris l'habitude de s'attendre a des choses extraordinaires, que cela lui paraissait ennuyeux et stupide de vivre comme tout le monde.",81,aligned
"So she set to work, and very soon finished off the cake.","Aussi elle se remit a l'oeuvre, et eut bien vite fait disparaitre le gateau.",82,aligned
* * * * * * * * * * * * * * * * * * * * CHAPTER II.,CHAPITRE II. ~~~ LA MARE AUX LARMES.,83,not aligned
"The Pool of Tears ""Curiouser and curiouser!""",<< De plus tres-curieux en plus tres-curieux !,84,aligned
"cried Alice (she was so much surprised, that for the moment she quite forgot how to speak good English); ""now I'm opening out like the largest telescope that ever was!",>> s'ecria Alice (sa surprise etait si grande qu'elle ne pouvait s'exprimer correctement) : << Voila que je m'allonge comme le plus grand telescope qui fut jamais !,85,aligned
"Good-bye, feet!""",Adieu mes pieds !,86,aligned
"(for when she looked down at her feet, they seemed to be almost out of sight, they were getting so far off).",">> (Elle venait de baisser les yeux, et ses pieds lui semblaient s'eloigner a perte de vue.) ~~~ << Oh !",87,not aligned
"""Oh, my poor little feet, I wonder who will put on your shoes and stockings for you now, dears?","mes pauvres petits pieds ! ~~~ Qui vous mettra vos bas et vos souliers maintenant, mes mignons ?",88,aligned
I'm sure _I_ shan't be able!,"Quant a moi, je ne le pourrai certainement pas !",89,aligned
"I shall be a great deal too far off to trouble myself about you: you must manage the best way you can;--but I must be kind to them,"" thought Alice, ""or perhaps they won't walk the way I want to go!","Je serai bien trop loin pour m'occuper de vous : arrangez-vous du mieux que vous pourrez. ~~~ -- Il faut cependant que je sois bonne pour eux, >> pensa Alice, << sans cela ils refuseront peut-etre d'aller du cote que je voudrai. ~~~ Ah !",90,aligned
"Let me see: I'll give them a new pair of boots every Christmas.""",je sais ce que je ferai : je leur donnerai une belle paire de bottines a Noel.,91,not aligned
And she went on planning to herself how she would manage it.,>> Puis elle chercha dans son esprit comment elle s'y prendrait.,92,aligned
"""They must go by the carrier,"" she thought; ""and how funny it'll seem, sending presents to one's own feet!","<< Il faudra les envoyer par le messager, >> pensa-t-elle ; << quelle etrange chose d'envoyer des presents a ses pieds !",93,aligned
And how odd the directions will look!,Et l'adresse donc ! ~~~ C'est cela qui sera drole.,94,not aligned
"_Alice's Right Foot, Esq., Hearthrug, near the Fender,_ (_with Alice's love_).","A Monsieur Lepiedroit d'Alice, Tapis du foyer, Pres le garde-feu. ~~~ (De la part de Mlle Alice.)",95,aligned
"Oh dear, what nonsense I'm talking!""",Oh ! ~~~ que d'enfantillages je dis la !,96,aligned
"Just then her head struck against the roof of the hall: in fact she was now more than nine feet high, and she at once took up the little golden key and hurried off to the garden door.",">> Au meme instant, sa tete heurta contre le plafond de la salle : c'est qu'elle avait alors un peu plus de neuf pieds de haut. ~~~ Vite elle saisit la petite clef d'or et courut a la porte du jardin.",97,aligned
Poor Alice!,Pauvre Alice !,98,aligned
"It was as much as she could do, lying down on one side, to look through into the garden with one eye; but to get through was more hopeless than ever: she sat down and began to cry again.","C'est tout ce qu'elle put faire, apres s'etre etendue de tout son long sur le cote, que de regarder du coin de l'oeil dans le jardin. ~~~ Quant a traverser le passage, il n'y fallait plus songer. ~~~ Elle s'assit donc, et se remit a pleurer.",99,aligned
"""You ought to be ashamed of yourself,"" said Alice, ""a great girl like you,"" (she might well say this), ""to go on crying in this way!",<< Quelle honte ! ~~~ >> dit Alice. ~~~ << Une grande fille comme vous >> (<< grande >> etait bien le mot) << pleurer de la sorte !,100,aligned
"Stop this moment, I tell you!""","Allons, finissez, vous dis-je !",101,not aligned
"But she went on all the same, shedding gallons of tears, until there was a large pool all round her, about four inches deep and reaching half down the hall.",">> Mais elle continua de pleurer, versant des torrents de larmes, si bien qu'elle se vit a la fin entouree d'une grande mare, profonde d'environ quatre pouces et s'etendant jusqu'au milieu de la salle.",102,aligned
"After a time she heard a little pattering of feet in the distance, and she hastily dried her eyes to see what was coming.","Quelque temps apres, elle entendit un petit bruit de pas dans le lointain ; vite, elle s'essuya les yeux pour voir ce que c'etait.",103,aligned
"It was the White Rabbit returning, splendidly dressed, with a pair of white kid gloves in one hand and a large fan in the other: he came trotting along in a great hurry, muttering to himself as he came, ""Oh!","C'etait le Lapin Blanc, en grande toilette, tenant d'une main une paire de gants paille, et de l'autre un large eventail. ~~~ Il accourait tout affaire, marmottant entre ses dents : << Oh !",104,aligned
"the Duchess, the Duchess!","la Duchesse, la Duchesse !",105,aligned
"Oh! ~~~ won't she be savage if I've kept her waiting!""",Elle sera dans une belle colere si je l'ai fait attendre !,106,aligned
"Alice felt so desperate that she was ready to ask help of any one; so, when the Rabbit came near her, she began, in a low, timid voice, ""If you please, sir--"" The Rabbit started violently, dropped the white kid gloves and the fan, and skurried away into the darkness as hard as he could go.",">> Alice se trouvait si malheureuse, qu'elle etait disposee a demander secours au premier venu ; ainsi, quand le Lapin fut pres d'elle, elle lui dit d'une voix humble et timide, << Je vous en prie, Monsieur -- >> Le Lapin tressaillit d'epouvante, laissa tomber les gants et l'eventail, se mit a courir a toutes jambes et disparut dans les tenebres.",107,aligned
"Alice took up the fan and gloves, and, as the hall was very hot, she kept fanning herself all the time she went on talking: ""Dear, dear! ~~~ How queer everything is to-day!","Alice ramassa les gants et l'eventail, et, comme il faisait tres-chaud dans cette salle, elle s'eventa tout en se faisant la conversation : << Que tout est etrange, aujourd'hui !",108,aligned
And yesterday things went on just as usual.,Hier les choses se passaient comme a l'ordinaire.,109,aligned
I wonder if I've been changed in the night?,Peut-etre m'a-t-on changee cette nuit !,110,aligned
Let me think: was I the same when I got up this morning?,"Voyons, etais-je la meme petite fille ce matin en me levant ?",111,aligned
I almost think I can remember feeling a little different.,-- Je crois bien me rappeler que je me suis trouvee un peu differente.,112,aligned
"But if I'm not the same, the next question is, Who in the world am I?","-- Mais si je ne suis pas la meme, qui suis-je donc, je vous prie ?",113,aligned
"Ah, _that's_ the great puzzle!""",Voila l'embarras.,114,aligned
"And she began thinking over all the children she knew that were of the same age as herself, to see if she could have been changed for any of them.",">> Elle se mit a passer en revue dans son esprit toutes les petites filles de son age qu'elle connaissait, pour voir si elle avait ete transformee en l'une d'elles.",115,aligned
"""I'm sure I'm not Ada,"" she said, ""for her hair goes in such long ringlets, and mine doesn't go in ringlets at all; and I'm sure I can't be Mabel, for I know all sorts of things, and she, oh!",,116,not aligned
she knows such a very little!,"<< Bien sur, je ne suis pas Ada, >> dit-elle.",117,not aligned
"Besides, _she's_ she, and _I'm_ I, and--oh dear, how puzzling it all is!",<< Elle a de longs cheveux boucles et les miens ne frisent pas du tout.,118,not aligned
,"-- Assurement je ne suis pas Mabel, car je sais tout plein de choses et Mabel ne sait presque rien ; et puis, du reste, Mabel, c'est Mabel ; Alice c'est Alice !",119,not aligned
I'll try if I know all the things I used to know.,-- Oh ! ~~~ mais quelle enigme que cela !,120,not aligned
"Let me see: four times five is twelve, and four times six is thirteen, and four times seven is--oh dear!","-- Voyons si je me souviendrai de tout ce que je savais : quatre fois cinq font douze, quatre fois six font treize, quatre fois sept font -- je n'arriverai jamais a vingt de ce train-la.",121,aligned
I shall never get to twenty at that rate!,Mais peu importe la table de multiplication.,122,not aligned
"However, the Multiplication Table doesn't signify: let's try Geography. ~~~ London is the capital of Paris, and Paris is the capital of Rome, and Rome--no, _that's_ all wrong, I'm certain!","Essayons de la Geographie : Londres est la capitale de Paris, Paris la capitale de Rome, et Rome la capitale de -- Mais non, ce n'est pas cela, j'en suis bien sure !",123,aligned
I must have been changed for Mabel!,Je dois etre changee en Mabel !,124,not aligned
"I'll try and say '_How doth the little_--'"" and she crossed her hands on her lap as if she were saying lessons, and began to repeat it, but her voice sounded hoarse and strange, and the words did not come the same as they used to do:-- ""How doth the little crocodile Improve his shining tail, And pour the waters of the Nile On every golden scale!""","-- Je vais tacher de reciter Maitre Corbeau. ~~~ >> Elle croisa les mains sur ses genoux comme quand elle disait ses lecons, et se mit a repeter la fable, d'une voix rauque et etrange, et les mots ne se presentaient plus comme autrefois : << Maitre Corbeau sur un arbre perche, Faisait son nid entre des branches ; Il avait releve ses manches, Car il etait tres-affaire.",125,not aligned
,"Maitre Renard, par la passant, Lui dit : << Descendez donc, compere ; Venez embrasser votre frere.",126,not aligned
,">> Le Corbeau, le reconnaissant, Lui repondit en son ramage : << Fromage.",127,not aligned
