eng,fr,id,llm alignment result
"""Well!"" thought Alice to herself, ""after such a fall as this, I shall think nothing of tumbling down stairs!","<< Certes, >> dit Alice, << apres une chute pareille je ne me moquerai pas mal de degringoler l'escalier !'",10,aligned
"Either the well was very deep, or she fell very slowly, for she had plenty of time as she went down to look about her and to wonder what was going to happen next.","De deux choses l'une, ou le puits etait vraiment bien profond, ou elle tombait bien doucement ; car elle eut tout le loisir, dans sa chute, de regarder autour d'elle et de se demander avec etonnement ce qu'elle allait devenir.",11,aligned
"then she looked at the sides of the well, and noticed that they were filled with cupboards and book-shelves;","Ensuite elle porta les yeux sur les parois du puits, et s'apercut qu'elles etaient garnies d'armoires et d'etageres ;",12,aligned
"First, she tried to look down and make out what she was coming to, but it was too dark to see anything;",D'abord elle regarda dans le fond du trou pour savoir ou elle allait ; mais il y faisait bien trop sombre pour y rien voir.,13,aligned
"she did not like to drop the jar for fear of killing somebody underneath, so managed to put it into one of the cupboards as she fell past it.",elle n'osait le laisser tomber dans la crainte de tuer quelqu'un ; aussi s'arrangea-t-elle de maniere a le deposer en passant dans une des armoires.,14,aligned
"She took down a jar from one of the shelves as she passed; it was labelled ""ORANGE MARMALADE"", but to her great disappointment it was empty:","En passant elle prit sur un rayon un pot de confiture portant cette etiquette, << MARMELADE D'ORANGES. >> Mais, a son grand regret, le pot etait vide :",15,aligned
here and there she saw maps and pictures hung upon pegs.,"ca et la, elle vit pendues a des clous des cartes geographiques et des images.",16,aligned
How brave they'll all think me at home!,Comme ils vont me trouver brave chez nous !,17,aligned
"Why, I wouldn't say anything about it, even if I fell off the top of the house!""",Je tomberais du haut des toits que je ne ferais pas entendre une plainte.,18,aligned
(Which was very likely true.),>> (Ce qui etait bien probable.),19,aligned
"Down, down, down.","Tombe, tombe, tombe !",20,aligned
she said aloud.,dit-elle tout haut.,21,aligned
"""I wonder how many miles I've fallen by this time?""","Je suis curieuse de savoir combien de milles j'ai deja faits,",22,aligned
Would the fall _never_ come to an end?,Cette chute n'en finira donc pas !,23,aligned
"""I must be getting somewhere near the centre of the earth.",<< Je dois etre bien pres du centre de la terre.,24,aligned
"Let me see: that would be four thousand miles down, I think--"" (for, you see, Alice had learnt several things of this sort in her lessons in the schoolroom, and though this was not a _very_ good opportunity for showing off her knowledge, as there was no one to listen to her, still it was good practice to say it over) ""--yes, that's about the right distance--but then I wonder what Latitude or Longitude I've got to?""","Voyons donc, cela serait a quatre mille milles de profondeur, il me semble. ~~~ >> (Comme vous voyez, Alice avait appris pas mal de choses dans ses lecons ; et bien que ce ne fut pas la une tres-bonne occasion de faire parade de son savoir, vu qu'il n'y avait point d'auditeur, cependant c'etait un bon exercice que de repeter sa lecon.) ~~~ << Oui, c'est bien a peu pres cela ; mais alors a quel degre de latitude ou de longitude est-ce que je me trouve ?",25,aligned
"(Alice had no idea what Latitude was, or Longitude either, but thought they were nice grand words to say.)",">> (Alice n'avait pas la moindre idee de ce que voulait dire latitude ou longitude, mais ces grands mots lui paraissaient beaux et sonores.)",26,aligned
"Presently she began again. ~~~ ""I wonder if I shall fall right _through_ the earth!",Bientot elle reprit : << Si j'allais traverser completement la terre ?,27,aligned
(Dinah was the cat.),(Dinah c'etait son chat.),28,aligned
"Down, down, down.","Tombe, tombe, tombe !",29,aligned
Do you think you could manage it?),"Dites-moi un peu, comment vous y prendriez-vous ?)",30,aligned
"There was nothing else to do, so Alice soon began talking again.","Donc Alice, faute d'avoir rien de mieux a faire, se remit a se parler :",31,aligned
"No, it'll never do to ask: perhaps I shall see it written up somewhere.""","Non, il ne faut pas demander cela ; peut-etre le verrai-je ecrit quelque part.",32,aligned
"""And what an ignorant little girl she'll think me for asking!",Quelle petite ignorante ! pensera la dame quand je lui ferai cette question.,33,aligned
"""Dinah'll miss me very much to-night, I should think!""","<< Dinah remarquera mon absence ce soir, bien sur.",34,aligned
fancy _curtseying_ as you're falling through the air!,(Quelle idee ! Faire la reverence en l'air !,35,aligned
(and she tried to curtsey as she spoke--,-- En meme temps elle essaya de faire la reverence.,36,aligned
"Please, Ma'am, is this New Zealand or Australia?","Pardon, Madame, est-ce ici la Nouvelle-Zemble ou l'Australie ?",37,aligned
"--but I shall have to ask them what the name of the country is, you know.","Eh mais, j'aurai a leur demander le nom du pays.",38,aligned
"(she was rather glad there _was_ no one listening, this time, as it didn't sound at all the right word)","(Elle n'etait pas fachee cette fois qu'il n'y eut personne la pour l'entendre, car ce mot ne lui faisait pas l'effet d'etre bien juste.)",39,aligned
"The Antipathies, I think--","Aux Antipathies, je crois.",40,aligned
How funny it'll seem to come out among the people that walk with their heads downward!,Comme ca serait drole de se trouver au milieu de gens qui marchent la tete en bas.,41,aligned
"""I hope they'll remember her saucer of milk at tea-time. ~~~ Dinah my dear!",<< Pourvu qu'on n'oublie pas de lui donner sa jatte de lait a l'heure du the.,42,aligned
I wish you were down here with me!,"Dinah, ma minette, que n'es-tu ici avec moi ?",43,aligned
"There are no mice in the air, I'm afraid, but you might catch a bat, and that's very like a mouse, you know.","Il n'y a pas de souris dans les airs, j'en ai bien peur ; mais tu pourrais attraper une chauve-souris, et cela ressemble beaucoup a une souris, tu sais.",44,aligned
"But do cats eat bats, I wonder?""",Mais les chats mangent-ils les chauves-souris ?,45,aligned
"And here Alice began to get rather sleepy, and went on saying to herself, in a dreamy sort of way, ""Do cats eat bats?",">> Ici le sommeil commenca a gagner Alice. ~~~ Elle repetait, a moitie endormie : << Les chats mangent-ils les chauves-souris ?",46,aligned
"Do cats eat bats?""",Les chats mangent-ils les chauves-souris ?,47,aligned
"and sometimes, ""Do bats eat cats?""",>> Et quelquefois : << Les chauves-souris mangent-elles les chats ?,48,aligned
"for, you see, as she couldn't answer either question, it didn't much matter which way she put it.",">> Car vous comprenez bien que, puisqu'elle ne pouvait repondre ni a l'une ni a l'autre de ces questions, peu importait la maniere de les poser.",49,aligned
"She felt that she was dozing off, and had just begun to dream that she was walking hand in hand with Dinah, and saying to her very earnestly, ""Now, Dinah, tell me the truth: did you ever eat a bat?""","Elle s'assoupissait et commencait a rever qu'elle se promenait tenant Dinah par la main, lui disant tres-serieusement : << Voyons, Dinah, dis-moi la verite, as-tu jamais mange des chauves-souris ?",50,aligned
"when suddenly, thump!",">> Quand tout a coup, pouf !",51,aligned
"thump! ~~~ down she came upon a heap of sticks and dry leaves, and the fall was over.","la voila etendue sur un tas de fagots et de feuilles seches, -- et elle a fini de tomber.",52,aligned
"Alice was not a bit hurt, and she jumped up on to her feet in a moment: she looked up, but it was all dark overhead; before her was another long passage, and the White Rabbit was still in sight, hurrying down it.",Alice ne s'etait pas fait le moindre mal. ~~~ Vite elle se remet sur ses pieds et regarde en l'air ; mais tout est noir la-haut. ~~~ Elle voit devant elle un long passage et le Lapin Blanc qui court a toutes jambes.,53,aligned
"There was not a moment to be lost: away went Alice like the wind, and was just in time to hear it say, as it turned a corner, ""Oh my ears and whiskers, how late it's getting!""","Il n'y a pas un instant a perdre ; Alice part comme le vent et arrive tout juste a temps pour entendre le Lapin dire, tandis qu'il tourne le coin : << Par ma moustache et mes oreilles, comme il se fait tard !",54,aligned
"She was close behind it when she turned the corner, but the Rabbit was no longer to be seen: she found herself in a long, low hall, which was lit up by a row of lamps hanging from the roof.",">> Elle n'en etait plus qu'a deux pas : mais le coin tourne, le Lapin avait disparu. ~~~ Elle se trouva alors dans une salle longue et basse, eclairee par une rangee de lampes pendues au plafond.",55,aligned
"There were doors all round the hall, but they were all locked; and when Alice had been all the way down one side and up the other, trying every door, she walked sadly down the middle, wondering how she was ever to get out again.","Il y avait des portes tout autour de la salle : ces portes etaient toutes fermees, et, apres avoir vainement tente d'ouvrir celles du cote droit, puis celles du cote gauche, Alice se promena tristement au beau milieu de cette salle, se demandant comment elle en sortirait.",56,aligned
"Suddenly she came upon a little three-legged table, all made of solid glass; there was nothing on it except a tiny golden key, and Alice's first thought was that it might belong to one of the doors of the hall; but, alas!","Tout a coup elle rencontra sur son passage une petite table a trois pieds, en verre massif, et rien dessus qu'une toute petite clef d'or. ~~~ Alice pensa aussitot que ce pouvait etre celle d'une des portes ; mais helas !",57,aligned
"either the locks were too large, or the key was too small, but at any rate it would not open any of them.","soit que les serrures fussent trop grandes, soit que la clef fut trop petite, elle ne put toujours en ouvrir aucune.",58,aligned
"However, on the second time round, she came upon a low curtain she had not noticed before, and behind it was a little door about fifteen inches high: she tried the little golden key in the lock, and to her great delight it fitted!","Cependant, ayant fait un second tour, elle apercut un rideau place tres-bas et qu'elle n'avait pas vu d'abord ; par derriere se trouvait encore une petite porte a peu pres quinze pouces de haut ; elle essaya la petite clef d'or a la serrure, et, a sa grande joie, il se trouva qu'elle y allait a merveille.",59,aligned
"Alice opened the door and found that it led into a small passage, not much larger than a rat-hole: she knelt down and looked along the passage into the loveliest garden you ever saw.","Alice ouvrit la porte, et vit qu'elle conduisait dans un etroit passage a peine plus large qu'un trou a rat. ~~~ Elle s'agenouilla, et, jetant les yeux le long du passage, decouvrit le plus ravissant jardin du monde.",60,aligned
"""it would be of very little use without my shoulders.",<< a quoi cela servirait-il sans mes epaules ?,61,aligned
"""and even if my head would go through,"" thought poor Alice,","<< Et quand meme ma tete y passerait, >> pensait Alice,",62,aligned
but she could not even get her head through the doorway;,Mais sa tete ne pouvait meme pas passer par la porte.,63,aligned
"How she longed to get out of that dark hall, and wander about among those beds of bright flowers and those cool fountains,","Oh ! Qu'il lui tardait de sortir de cette salle tenebreuse et d'errer au milieu de ces carres de fleurs brillantes, de ces fraiches fontaines !",64,aligned
"Oh, how I wish I could shut up like a telescope!",Oh ! que je voudrais donc avoir la faculte de me fermer comme un telescope !,65,aligned
"I think I could, if I only knew how to begin.","Ca se pourrait peut-etre, si je savais comment m'y prendre.",66,aligned
"For, you see, so many out-of-the-way things had happened lately, that Alice had begun to think that very few things indeed were really impossible.",">> Il lui etait deja arrive tant de choses extraordinaires, qu'Alice commencait a croire qu'il n'y en avait guere d'impossibles.",67,aligned
"There seemed to be no use in waiting by the little door, so she went back to the table, half hoping she might find another key on it, or at any rate a book of rules for shutting people up like telescopes: this time she found a little bottle on it, (""which certainly was not here before,"" said Alice,) and round the neck of the bottle was a paper label, with the words ""DRINK ME,"" beautifully printed on it in large letters.","Comme cela n'avancait a rien de passer son temps a attendre a la petite porte, elle retourna vers la table, esperant presque y trouver une autre clef, ou tout au moins quelque grimoire donnant les regles a suivre pour se fermer comme un telescope. ~~~ Cette fois elle trouva sur la table une petite bouteille (qui certes n'etait pas la tout a l'heure). ~~~ Au cou de cette petite bouteille etait attachee une etiquette en papier, avec ces mots << BUVEZ-MOI >> admirablement imprimes en grosses lettres.",68,aligned
"It was all very well to say ""Drink me,"" but the wise little Alice was not going to do _that_ in a hurry.","C'est bien facile a dire << Buvez-moi, >> mais Alice etait trop fine pour obeir a l'aveuglette.",69,aligned
"""No, I'll look first,"" she said, ""and see whether it's marked '_poison_' or not""; for she had read several nice little histories about children who had got burnt, and eaten up by wild beasts and other unpleasant things, all because they _would_ not remember the simple rules their friends had taught them: such as, that a red-hot poker will burn you if you hold it too long; and that if you cut your finger _very_ deeply with a knife, it usually bleeds; and she had never forgotten that, if you drink much from a bottle marked ""poison,"" it is almost certain to disagree with you, sooner or later.","<< Examinons d'abord, >> dit-elle, << et voyons s'il y a ecrit dessus << Poison >> ou non. ~~~ >> Car elle avait lu dans de jolis petits contes, que des enfants avaient ete brules, devores par des betes feroces, et qu'il leur etait arrive d'autres choses tres-desagreables, tout cela pour ne s'etre pas souvenus des instructions bien simples que leur donnaient leurs parents : par exemple, que le tisonnier chauffe a blanc brule les mains qui le tiennent trop longtemps ; que si on se fait au doigt une coupure profonde, il saigne d'ordinaire ; et elle n'avait point oublie que si l'on boit immoderement d'une bouteille marquee << Poison >> cela ne manque pas de brouiller le coeur tot ou tard.",70,aligned
"'She generally gave herself very good advice, (though she very seldom followed it), and sometimes she scolded herself so severely as to bring tears into her eyes;'","'Elle avait pour habitude de se donner de tres-bons conseils (bien qu'elle les suivit rarement), et quelquefois elle se grondait si fort que les larmes lui en venaient aux yeux ;'",71,aligned
"'she could see it quite plainly through the glass, and she tried her best to climb up one of the legs of the table, but it was too slippery;'","'Bah ! ~~~ impossible d'atteindre a la clef qu'elle voyait bien clairement a travers le verre. Elle fit alors tout son possible pour grimper le long d'un des pieds de la table, mais il etait trop glissant ;'",72,aligned
"'""What a curious feeling!"" said Alice; ""I must be shutting up like a telescope.""'","'<< Je me sens toute drole, >> dit Alice, << on dirait que je rentre en moi-meme et que je me ferme comme un telescope. >>'",73,aligned
"'And so it was indeed: she was now only ten inches high, and her face brightened up at the thought that she was now the right size for going through the little door into that lovely garden.'","'C'est bien ce qui arrivait en effet. Elle n'avait plus que dix pouces de haut, et un eclair de joie passa sur son visage a la pensee qu'elle etait maintenant de la grandeur voulue pour penetrer par la petite porte dans ce beau jardin.'",74,aligned
"'First, however, she waited for a few minutes to see if she was going to shrink any further: she felt a little nervous about this;'","'Elle attendit pourtant quelques minutes, pour voir si elle allait rapetisser encore. Cela lui faisait bien un peu peur.'",75,aligned
"'""for it might end, you know,"" said Alice to herself, ""in my going out altogether, like a candle. I wonder what I should be like then?""'","'<< Songez donc, >> se disait Alice, << je pourrais bien finir par m'eteindre comme une chandelle. ~~~ Que deviendrais-je alors ? >>'",76,aligned
"'And she tried to fancy what the flame of a candle is like after the candle is blown out, for she could not remember ever having seen such a thing.'","'Et elle cherchait a s'imaginer l'air que pouvait avoir la flamme d'une chandelle eteinte, car elle ne se rappelait pas avoir jamais rien vu de la sorte.'",77,aligned
"'and once she remembered trying to box her own ears for having cheated herself in a game of croquet she was playing against herself, for this curious child was very fond of pretending to be two people.'",'une fois meme elle s'etait donne des tapes pour avoir triche dans une partie de croquet qu'elle jouait toute seule ; car cette etrange enfant aimait beaucoup a faire deux personnages.',78,aligned
"'After a while, finding that nothing more happened, she decided on going into the garden at once; but, alas for poor Alice!'","'Un moment apres, voyant qu'il ne se passait plus rien, elle se decida a aller de suite au jardin ; mais helas, pauvre Alice !'",79,aligned
"'""Come, there's no use in crying like that!"" said Alice to herself, rather sharply; ""I advise you to leave off this minute!""'","'<< Allons, a quoi bon pleurer ainsi, >> se dit Alice vivement. << Je vous conseille, Mademoiselle, de cesser tout de suite ! >>'",80,aligned
"'and when she had tired herself out with trying, the poor little thing sat down and cried.'","'et enfin, epuisee de fatigue, la pauvre enfant s'assit et pleura.'",81,aligned
"'when she got to the door, she found she had forgotten the little golden key, and when she went back to the table for it, she found she could not possibly reach it:'","'en arrivant a la porte, elle s'apercut qu'elle avait oublie la petite clef d'or. Elle revint sur ses pas pour la prendre sur la table.'",82,aligned
"'However, this bottle was _not_ marked ""poison,"" so Alice ventured to taste it, and finding it very nice, (it had, in fact, a sort of mixed flavour of cherry-tart, custard, pine-apple, roast turkey, toffee, and hot buttered toast,) she very soon finished it off.'","'Cependant, comme cette bouteille n'etait pas marquee << Poison, >> Alice se hasarda a en gouter le contenu, et le trouvant fort bon, (au fait c'etait comme un melange de tarte aux cerises, de creme, d'ananas, de dinde truffee, de nougat, et de roties au beurre,) elle eut bientot tout avale.'",83,aligned
"'""But it's no use now,"" thought poor Alice, ""to pretend to be two people! Why, there's hardly enough of me left to make _one_ respectable person!""'","'<< Mais, >> pensa la pauvre Alice, << il n'y a plus moyen de faire deux personnages, a present qu'il me reste a peine de quoi en faire un.'",84,aligned
"Soon her eye fell on a little glass box that was lying under the table: she opened it, and found in it a very small cake, on which the words ""EAT ME"" were beautifully marked in currants.",">> Elle apercut alors une petite boite en verre qui etait sous la table, l'ouvrit et y trouva un tout petit gateau sur lequel les mots << MANGEZ-MOI >> etaient admirablement traces avec des raisins de Corinthe.",85,aligned
"'""Well, I'll eat it,"" said Alice, ""and if it makes me grow larger, I can reach the key; and if it makes me grow smaller, I can creep under the door; so either way I'll get into the garden, and I don't care which happens!""'","'<< Tiens, je vais le manger, >> dit Alice : << si cela me fait grandir, je pourrai atteindre a la clef ; si cela me fait rapetisser, je pourrai ramper sous la porte ; d'une facon ou de l'autre, je penetrerai dans le jardin, et alors, arrive que pourra ! >>'",86,aligned
"'She ate a little bit, and said anxiously to herself, ""Which way? Which way? "", holding her hand on the top of her head to feel which way it was growing, and she was quite surprised to find that she remained the same size:'","'Elle mangea donc un petit morceau du gateau, et, portant sa main sur sa tete, elle se dit tout inquiete : << Lequel est-ce ? Lequel est-ce ? >> Elle voulait savoir si elle grandissait ou rapetissait, et fut tout etonnee de rester la meme ;'",87,aligned
"'to be sure, this generally happens when one eats cake, but Alice had got so much into the way of expecting nothing but out-of-the-way things to happen, that it seemed quite dull and stupid for life to go on in the common way.'","'franchement, c'est ce qui arrive le plus souvent lorsqu'on mange du gateau ; mais Alice avait tellement pris l'habitude de s'attendre a des choses extraordinaires, que cela lui paraissait ennuyeux et stupide de vivre comme tout le monde.'",88,aligned
"'So she set to work, and very soon finished off the cake.'","'Aussi elle se remit a l'oeuvre, et eut bien vite fait disparaitre le gateau.'",89,aligned
'* * * * * * * * * * * * * * * * * * * * CHAPTER II. The Pool of Tears','CHAPITRE II. ~~~ LA MARE AUX LARMES.',90,aligned
"'""Curiouser and curiouser!""'",'<< De plus tres-curieux en plus tres-curieux !',91,aligned
"cried Alice (she was so much surprised, that for the moment she quite forgot how to speak good English); ""now I'm opening out like the largest telescope that ever was!",>> s'ecria Alice (sa surprise etait si grande qu'elle ne pouvait s'exprimer correctement) : << Voila que je m'allonge comme le plus grand telescope qui fut jamais !,92,aligned
"""Good-bye, feet!""",'Adieu mes pieds !',93,aligned
"(for when she looked down at her feet, they seemed to be almost out of sight, they were getting so far off).","(Elle venait de baisser les yeux, et ses pieds lui semblaient s'eloigner a perte de vue.)",94,aligned
"""Oh, my poor little feet, I wonder who will put on your shoes and stockings for you now, dears?""","'Oh ! mes pauvres petits pieds ! Qui vous mettra vos bas et vos souliers maintenant, mes mignons ?'",95,aligned
I'm sure _I_ shan't be able!,"Quant a moi, je ne le pourrai certainement pas !",96,aligned
"'_Alice's Right Foot, Esq., Hearthrug, near the Fender,_ (_with Alice's love_).'","'A Monsieur Lepiedroit d'Alice, Tapis du foyer, Pres le garde-feu. ~~~ (De la part de Mlle Alice.)'",97,aligned
"'""and how funny it'll seem, sending presents to one's own feet! And how odd the directions will look!'",'<< quelle etrange chose d'envoyer des presents a ses pieds ! Et l'adresse donc ! ~~~ C'est cela qui sera drole.',98,aligned
"'--but I must be kind to them,"" thought Alice, ""or perhaps they won't walk the way I want to go!'","'-- Il faut cependant que je sois bonne pour eux, >> pensa Alice, << sans cela ils refuseront peut-etre d'aller du cote que je voudrai.'",99,aligned
'And she went on planning to herself how she would manage it.','Puis elle chercha dans son esprit comment elle s'y prendrait.',100,aligned
"'Let me see: I'll give them a new pair of boots every Christmas."" '",'Ah ! je sais ce que je ferai : je leur donnerai une belle paire de bottines a Noel. >>',101,aligned
'I shall be a great deal too far off to trouble myself about you: you must manage the best way you can;','Je serai bien trop loin pour m'occuper de vous : arrangez-vous du mieux que vous pourrez.',102,aligned
"'""They must go by the carrier,"" she thought;'","'<< Il faudra les envoyer par le messager, >> pensa-t-elle ;'",103,aligned
"Oh dear, what nonsense I'm talking!""",Oh ! ~~~ que d'enfantillages je dis la !,104,aligned
"Just then her head struck against the roof of the hall: in fact she was now more than nine feet high, and she at once took up the little golden key and hurried off to the garden door.",">> Au meme instant, sa tete heurta contre le plafond de la salle : c'est qu'elle avait alors un peu plus de neuf pieds de haut. ~~~ Vite elle saisit la petite clef d'or et courut a la porte du jardin.",105,aligned
Poor Alice!,Pauvre Alice !,106,aligned
"It was as much as she could do, lying down on one side, to look through into the garden with one eye; but to get through was more hopeless than ever: she sat down and began to cry again.","C'est tout ce qu'elle put faire, apres s'etre etendue de tout son long sur le cote, que de regarder du coin de l'oeil dans le jardin. ~~~ Quant a traverser le passage, il n'y fallait plus songer. ~~~ Elle s'assit donc, et se remit a pleurer.",107,aligned
"""to go on crying in this way! Stop this moment, I tell you!""","""<< pleurer de la sorte ! Allons, finissez, vous dis-je ! >>""",108,aligned
"until there was a large pool all round her, about four inches deep and reaching half down the hall.","""si bien qu'elle se vit a la fin entouree d'une grande mare, profonde d'environ quatre pouces et s'etendant jusqu'au milieu de la salle.""",109,aligned
"But she went on all the same, shedding gallons of tears,","""Mais elle continua de pleurer, versant des torrents de larmes,""",110,aligned
"""a great girl like you,"" (she might well say this),","""<< Une grande fille comme vous >> (<< grande >> etait bien le mot)""",111,aligned
"""You ought to be ashamed of yourself,"" said Alice,","""<< Quelle honte ! >> dit Alice.""",112,aligned
"After a time she heard a little pattering of feet in the distance, and she hastily dried her eyes to see what was coming.","Quelque temps apres, elle entendit un petit bruit de pas dans le lointain ; vite, elle s'essuya les yeux pour voir ce que c'etait.",113,aligned
"It was the White Rabbit returning, splendidly dressed, with a pair of white kid gloves in one hand and a large fan in the other: he came trotting along in a great hurry, muttering to himself as he came, ""Oh!","C'etait le Lapin Blanc, en grande toilette, tenant d'une main une paire de gants paille, et de l'autre un large eventail. ~~~ Il accourait tout affaire, marmottant entre ses dents : << Oh !",114,aligned
"the Duchess, the Duchess!","la Duchesse, la Duchesse !",115,aligned
"Oh! ~~~ won't she be savage if I've kept her waiting!""",Elle sera dans une belle colere si je l'ai fait attendre !,116,aligned
"Alice felt so desperate that she was ready to ask help of any one; so, when the Rabbit came near her, she began, in a low, timid voice, ""If you please, sir--"" The Rabbit started violently, dropped the white kid gloves and the fan, and skurried away into the darkness as hard as he could go.",">> Alice se trouvait si malheureuse, qu'elle etait disposee a demander secours au premier venu ; ainsi, quand le Lapin fut pres d'elle, elle lui dit d'une voix humble et timide, << Je vous en prie, Monsieur -- >> Le Lapin tressaillit d'epouvante, laissa tomber les gants et l'eventail, se mit a courir a toutes jambes et disparut dans les tenebres.",117,aligned
"Alice took up the fan and gloves, and, as the hall was very hot, she kept fanning herself all the time she went on talking: ""Dear, dear! ~~~ How queer everything is to-day!","Alice ramassa les gants et l'eventail, et, comme il faisait tres-chaud dans cette salle, elle s'eventa tout en se faisant la conversation : << Que tout est etrange, aujourd'hui !",118,aligned
And yesterday things went on just as usual.,Hier les choses se passaient comme a l'ordinaire.,119,aligned
I wonder if I've been changed in the night?,Peut-etre m'a-t-on changee cette nuit !,120,aligned
Let me think: was I the same when I got up this morning?,"Voyons, etais-je la meme petite fille ce matin en me levant ?",121,aligned
I almost think I can remember feeling a little different.,-- Je crois bien me rappeler que je me suis trouvee un peu differente.,122,aligned
"But if I'm not the same, the next question is, Who in the world am I?","-- Mais si je ne suis pas la meme, qui suis-je donc, je vous prie ?",123,aligned
"Ah, _that's_ the great puzzle!""",Voila l'embarras.,124,aligned
"cried Alice, with a sudden burst of tears, ""I do wish they _would_ put their heads down! I am so _very_ tired of being all alone here!""",">> dit Alice en fondant en larmes, << je donnerais tout au monde pour les voir montrer la tete la-haut ! Je m'ennuie tant d'etre ici toute seule. >>",125,aligned
"and she crossed her hands on her lap as if she were saying lessons, and began to repeat it, but her voice sounded hoarse and strange, and the words did not come the same as they used to do:-- ""How doth the little crocodile Improve his shining tail, And pour the waters of the Nile On every golden scale!"" ""How cheerfully he seems to grin, How neatly spread his claws, And welcome little fishes in With gently smiling jaws!""","~~~ >> Elle croisa les mains sur ses genoux comme quand elle disait ses lecons, et se mit a repeter la fable, d'une voix rauque et etrange, et les mots ne se presentaient plus comme autrefois : << Maitre Corbeau sur un arbre perche, Faisait son nid entre des branches ; Il avait releve ses manches, Car il etait tres-affaire. Maitre Renard, par la passant, Lui dit : << Descendez donc, compere ; Venez embrasser votre frere. >> Le Corbeau, le reconnaissant, Lui repondit en son ramage : << Fromage. >> >>",126,aligned
"I'll try and say '_How doth the little_--'""",Je vais tacher de reciter Maitre Corbeau.,127,aligned
I must have been changed for Mabel!,Je dois etre changee en Mabel !,128,aligned
"London is the capital of Paris, and Paris is the capital of Rome, and Rome--no, _that's_ all wrong, I'm certain!","Londres est la capitale de Paris, Paris la capitale de Rome, et Rome -- Mais non, ce n'est pas cela, j'en suis bien sure !",129,aligned
"However, the Multiplication Table doesn't signify: let's try Geography.",Mais peu importe la table de multiplication. Essayons de la Geographie :,130,aligned
"Let me see: four times five is twelve, and four times six is thirteen, and four times seven is--oh dear! I shall never get to twenty at that rate!","quatre fois cinq font douze, quatre fois six font treize, quatre fois sept font -- je n'arriverai jamais a vingt de ce train-la.",131,aligned
"Besides, _she's_ she, and _I'm_ I, and--oh dear, how puzzling it all is!","et puis, du reste, Mabel, c'est Mabel ; Alice c'est Alice ! -- Oh ! ~~~ mais quelle enigme que cela !",132,aligned
