eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"Mr. Henfrey not only took off the hands of the clock, and the face, but extracted the works; and he tried to work in as slow and quiet and unassuming a manner as possible.",(No direct equivalent in text),172,not aligned,-1,-1,16105,16276,,"Mr.
Henfrey not only took off the hands of the clock, and the face, but
extracted the works; and he tried to work in as slow and quiet and
unassuming a manner as possible. "
"""And if I might make so bold as to ask...""",Si j'osais me permettre de demander...,173,aligned,17258,17296,-1,-1,"Si j'osais me permettre de demander...
",
"So still, it got on Henfrey's nerves.",Si bien immobile que cela finit par agacer Henfrey.,178,aligned,18184,18235,-1,-1,Si bien immobile que cela finit par agacer Henfrey. ,
"""Why don't you finish and go?"" said the rigid figure, evidently in a state of painfully suppressed rage.","-- Pourquoi ne terminez-vous pas et ne partez-vous pas ? dit la figure rigide, evidemment en proie a une fureur difficilement contenue.",187,aligned,18830,18965,-1,-1,"-- Pourquoi ne terminez-vous pas et ne partez-vous pas ? dit la figure rigide, evidemment en proie a une fureur difficilement contenue. ",
"""The weather..."" he began.","-- Le temps..., commenca-t-il.",188,aligned,18798,18828,-1,-1,"-- Le temps..., commenca-t-il.
",
"""Certainly, sir... one minute more. I overlooked...""","-- Bien, monsieur... Une seule minute encore. Je revoyais avec soin...",190,aligned,19082,19152,-1,-1,"-- Bien, monsieur... Une seule minute encore. Je revoyais avec soin...
",
"""All you've got to do is to fix the hour-hand on its axle. You're simply humbugging...""","-- Tout ce que vous etes parvenu a faire, c'est de resserrer l'aiguille sur le cadran. Vous vous moquez du monde !",191,aligned,18966,19080,-1,-1,"-- Tout ce que vous etes parvenu a faire, c'est de resserrer l'aiguille sur le cadran. Vous vous moquez du monde !
",
"""Rum-looking customer stopping at the Coach and Horses,"" said Teddy.","-- Un client qui a l'air bien original est descendu chez vous, mon vieux !...",204,aligned,20213,20290,-1,-1,"-- Un client qui a l'air bien original est descendu chez vous, mon vieux !...
",
"""My sakes!""",(No direct equivalent in text),205,not aligned,-1,-1,11312,11321,,My sakes! 
"""Carrier s darg,"" he said ""bit en.""",(No direct equivalent in text),249,not aligned,-1,-1,23179,23212,,"Carrier s darg,"" he said ""bit en."""
"""I'm rare sorry the darg""",Je suis tout a fait desole que cet animal...,272,aligned,27788,27832,-1,-1,"Je suis tout a fait desole que cet animal...
",
The chemist's shop in Bramblehurst could not boast half so many. Quite a sight it was.,Le pharmacien de Bramblehurst n'aurait pu se vanter d'en posseder autant dans sa boutique. C'etait une vraie curiosite.,274,aligned,28926,29045,-1,-1,Le pharmacien de Bramblehurst n'aurait pu se vanter d'en posseder autant dans sa boutique. C'etait une vraie curiosite. ,
"Directly the first crate was, in accordance with his directions, carried into the parlour, the stranger flung himself upon it with extraordinary eagerness, and began to unpack it, scattering the straw with an utter disregard of Mrs. Hall's carpet.","Des que la premiere manne eut ete, conformement a ses ordres, apportee dans le salon, l'etranger se jeta dessus avec une ardeur incroyable et en commenca le deballage, eparpillant la paille, sans egard pour le tapis de madame Hall.",275,aligned,27966,28197,-1,-1,"Des que la premiere manne eut ete, conformement a ses ordres, apportee dans le salon, l'etranger se jeta dessus avec une ardeur incroyable et en commenca le deballage, eparpillant la paille, sans egard pour le tapis de madame Hall. ",
"""He ought to have it cauterised at once,"" said Mr. Huxter; ""especially if it's at all inflamed.""","Il aurait du cauteriser la plaie immediatement, prononca M. Huxter, surtout si elle est a vif.",279,aligned,27190,27284,-1,-1,"Il aurait du cauteriser la plaie immediatement, prononca M. Huxter, surtout si elle est a vif.
",
"""The sooner you get those things in the better I'll be pleased.""","Plus vite vous aurez rentre tout cela, plus je serai content.",280,aligned,27586,27647,-1,-1,"Plus vite vous aurez rentre tout cela, plus je serai content.
",
"""I'd shoot en, that's what I'd do,"" said a lady in the group.","Moi, je tuerais la bete, voila ce que je ferais ! dit une femme, dans le groupe.",283,aligned,-1,-1,-1,-1,,
"""We'd better be a-takin' of his luggage in.""",Il vaudrait mieux rentrer ses bagages a l'interieur.,284,aligned,27133,27185,-1,-1,"Il vaudrait mieux rentrer ses bagages a l'interieur.
",
"""He don't want no help, he says,"" he said in answer to his wife's inquiry.","Il pretend n'avoir besoin de personne, -- repondit-il a une question de sa femme.",285,aligned,27048,27129,-1,-1,"Il pretend n'avoir besoin de personne, -- repondit-il a une question de sa femme. ",
"And from it he began to produce bottles little fat bottles containing powders, small and slender bottles containing coloured and white fluids, fluted blue bottles labeled Poison, bottles with round bodies and slender necks, large green-glass bottles, large white-glass bottles, bottles with glass stoppers and frosted labels, bottles with fine corks, bottles with bungs, bottles with wooden caps, wine bottles, salad-oil bottles putting them in rows on the chiffonnier, on the mantel, on the table under the window, round the floor, on the bookshelf everywhere.","Il en tira des bouteilles, des bouteilles petites et ventrues contenant des poudres ; des bouteilles petites et longues contenant des liquides colores ou incolores ; des bouteilles cannelees, en verre bleu, etiquetees : poison ; des bouteilles a panse ronde et a col elance ; d'enormes bouteilles en verre bleu, d'enormes bouteilles en verre blanc ; des bouteilles avec des bouchons de cristal et des etiquettes, des bouteilles avec des bouchons de liege, des bouteilles avec des bondes, des bouteilles a chape de bois, des bouteilles a vin, des bouteilles a huile, etc., etc. Il les mettait en rangs sur le chiffonnier, sur la cheminee, sur la table devant la fenetre, sur le parquet, sur les rayons a livres, partout, partout.",289,aligned,-1,-1,25740,26301,,"And from it he began to
produce bottles little fat bottles containing powders, small and
slender bottles containing coloured and white fluids, fluted blue
bottles labeled Poison, bottles with round bodies and slender necks,
large green-glass bottles, large white-glass bottles, bottles with
glass stoppers and frosted labels, bottles with fine corks, bottles
with bungs, bottles with wooden caps, wine bottles, salad-oil
bottles putting them in rows on the chiffonnier, on the mantel, on the
table under the window, round the floor, on the bookshelf everywhere.
"
"I have told the circumstances of the stranger's arrival in Iping with a certain fulness of detail, in order that the curious impression he created may be understood by the reader.",J'ai rappele avec detail les circonstances de l'arrivee de l'etranger a Iping afin que le lecteur puisse comprendre la curiosite qu'excita cet homme.,337,aligned,34083,34232,-1,-1,J'ai rappele avec detail les circonstances de l'arrivee de l'etranger a Iping afin que le lecteur puisse comprendre la curiosite qu'excita cet homme. ,
He seemed under a chronic irritation of the greatest intensity.,(No direct equivalent in text),354,not aligned,-1,-1,32492,32555,,"He seemed under a chronic irritation of the greatest
intensity. "
"Lord! I thought, _that s_ a deformity!","'Je pensais : << C\'est une difformite. Il a, je suppose, un bras artificiel, et il l\'aura perdu. >>'",421,aligned,-1,-1,40615,40653,,"Lord! I thought, _that s_ a deformity!
"
"Got a cork arm, I suppose, and has taken it off.",(No direct equivalent in text),422,not aligned,-1,-1,40654,40702,,"Got a cork arm, I suppose, and has taken it off. "
"What the devil keeps that sleeve up and open, if there s nothing in it?","'Pourquoi diable cette manche reste-t-elle en l\'air, s\'il n\'y a rien dedans ?'",424,aligned,-1,-1,40751,40822,,"What the devil keeps that sleeve up and
open, if there s nothing in it? "
Interrogative cough.,'Il poussa un grognement d\'interrogation.',426,aligned,-1,-1,41303,41323,,Interrogative cough. 
"I was saying, said he, that there was the prescription burning, wasn t I?","'<< Je disais donc, reprit-il, que ma formule brulait, n\'est-ce pas ? >>'",427,aligned,-1,-1,41226,41301,,"I was saying,  said he,  that there was the
prescription burning, wasn t I? "
"""That s all. He never said a word; just glared, and put his sleeve back in his pocket quickly.","'-- C\'est tout. Il ne dit pas un mot. ~~~ Ses yeux brillerent et, rapidement, il enfonca la manche dans sa poche.'",428,aligned,-1,-1,41131,41224,,"That s all. He never said a word; just glared, and put his sleeve back
in his pocket quickly. "
Then he stopped.,'Alors il s\'arreta.',431,aligned,-1,-1,41032,41048,,Then he stopped. 
Good God! I said.,'<< Bon Dieu ! >> m\'ecriai-je.',432,aligned,-1,-1,41013,41031,,Good God!  I said. 
"I could see right down it to the elbow, and there was a glimmer of light shining through a tear of the cloth.","'Mon regard plongeait jusqu\'a l\'epaule, et un peu de jour passait par une dechirure du vetement.'",433,aligned,-1,-1,40902,41011,,"I could see right down it to
the elbow, and there was a glimmer of light shining through a tear of
the cloth. "
Put it down; turned his head.,(No direct equivalent in text),447,not aligned,-1,-1,40226,40255,,"Put it down; turned
his head. "
"There was nothing in it, I tell you.","'Et il n\'y avait rien dedans, vous dis-je.'",455,aligned,-1,-1,40823,40859,,"There was nothing in it, I tell you.
"
"""Well? said I, clearing my throat, there's nothing in it. ""","<< Eh bien, -- repetai-je, faisant effort pour parler, -- il n'y a rien dedans ! >>",469,aligned,46468,46545,-1,-1,"Eh bien, -- repetai-je, faisant effort pour parler, -- il n'y a rien dedans ! ",
"Certainly, I said.",(No direct equivalent in text),475,not aligned,-1,-1,41828,41847,,"Certainly,  I said. "
"I didn't flinch, though I'm hanged if that bandaged knob of his, and those blinkers, aren't enough to unnerve any one, coming quietly up to you.","Je ne bronchai point. Pourtant, je veux etre pendu si cette grosse boule, avec ses bandeaux et ses oeilleres, marchant sur vous tranquillement, n'avait pas de quoi faire perdre contenance a n'importe qui :",478,aligned,45877,46082,-1,-1,"Je ne bronchai point. Pourtant, je veux etre pendu si cette grosse boule, avec ses bandeaux et ses oeilleres, marchant sur vous tranquillement, n'avait pas de quoi faire perdre contenance a n'importe qui : ",
"""He turned round in a helpless way and took a second glass of the excellent vicar's very inferior sherry.""","'Il tournait sur lui-meme, dans un etat de grande faiblesse. Il but un second verre du mauvais sherry de l'excellent ministre.'",489,aligned,47301,47426,-1,-1,"Il tournait sur lui-meme, dans un etat de grande faiblesse. Il but un second verre du mauvais sherry de l'excellent ministre.
",
"""It's all very well for you to laugh, but I tell you I was so startled, I hit his cuff hard, and turned around, and cut out of the room I left him""","'C'est facile de rire ! ~~~ Mais je vous l'assure, j'etais si affole que je frappai violemment cette manche : je me retournai, je m'enfuis de la chambre, je le plantai la.'",492,aligned,47054,47220,-1,-1,"C'est facile de rire ! Mais je vous l'assure, j'etais si affole que je frappai violemment cette manche : je me retournai, je m'enfuis de la chambre, je le plantai la.
",
One thing kept Mr. Bunting's courage; the persuasion that this burglar was a resident in the village.,Une consideration leur donna du courage : la conviction que le cambrioleur etait un habitant du village.,521,aligned,49841,49945,-1,-1,"Une consideration leur donna du courage : la conviction que le cambrioleur etait un habitant du village.
",
"""Of all the strange occurrences...""",'-- C'est bien la le cas le plus extraordinaire...,543,aligned,51121,51170,-1,-1,"-- C'est bien la le cas le plus extraordinaire...
",
"""And the money's gone!"" She went hastily to the doorway.",'Et l'argent a disparu ! Elle se precipita vers la porte.,544,aligned,51062,51119,-1,-1,"Et l'argent a disparu !

Elle se precipita vers la porte.
",
There was no answer.,"(No direct equivalent in text, implied in previous sentence)",551,aligned,-1,-1,48835,48855,,There was no answer. 
On the landing he was surprised to see that the stranger's door was ajar.,"Sur le palier, il fut surpris de voir entre-baillee la porte de l'etranger.",556,aligned,52836,52911,-1,-1,"Sur le palier, il fut surpris de voir entre-baillee la porte de l'etranger. ",
And with a flash of inspiration he connected this with the stranger's room upstairs and the suggestions of Mr. Teddy Henfrey.,"Dans une lueur soudaine d'intelligence, il fit un rapprochement entre ce fait, la chambre de l'etranger ouverte, la-haut, et les hypotheses de Teddy Henfrey.",559,aligned,53211,53368,-1,-1,"Dans une lueur soudaine d'intelligence, il fit un rapprochement entre ce fait, la chambre de l'etranger ouverte, la-haut, et les hypotheses de Teddy Henfrey. ",
He rapped at the stranger's door.,Il frappa chez l'etranger : pas de reponse.,562,aligned,53465,53508,-1,-1,Il frappa chez l'etranger : pas de reponse. ,
It was a minute or more before they entered the kitchen.,(No direct equivalent in text),567,not aligned,-1,-1,47187,47243,,"It was a minute or more before they entered the
kitchen.
"
"Then as swiftly came the sponge from the washstand; and then the chair, flinging the stranger's coat and trousers carelessly aside, and laughing drily in a voice singularly like the stranger's, turned itself up with its four legs at Mrs. Hall, seemed to take aim at her for a moment, and charged at her.","Puis la chaise, laissant tomber habits et pantalon, riant sechement d'une voix toute semblable a celle de l'etranger, se tourna avec ses quatre pieds dans la direction de madame Hall, parut un instant la viser et fondit sur elle.",590,aligned,56104,56333,-1,-1,"Puis la chaise, laissant tomber habits et pantalon, riant sechement d'une voix toute semblable a celle de l'etranger, se tourna avec ses quatre pieds dans la direction de madame Hall, parut un instant la viser et fondit sur elle. ",
"Immediately after, the stranger's hat hopped off the bed-post, described a whirling flight in the air through the better part of a circle, and then dashed straight at Mrs. Hall's face.","Aussitot apres, le chapeau fit un bond, tournoya en decrivant presque un cercle et s'elanca droit au nez de madame Hall.",591,aligned,55941,56061,-1,-1,"Aussitot apres, le chapeau fit un bond, tournoya en decrivant presque un cercle et s'elanca droit au nez de madame Hall. ",
(No direct equivalent in text),Aussi rapidement vint l'eponge du lavabo.,595,not aligned,56062,56103,-1,-1,Aussi rapidement vint l'eponge du lavabo. ,
"'""Well, if that don't lick everything!"" said Mr. Wadgers, and left the alternative unsaid.'","'-- Eh bien, celle-la est encore plus forte, par exemple !... dit M. Wadgers. ~~~ Et il n'acheva pas sa phrase.'",637,aligned,59832,59939,-1,-1,"-- Eh bien, celle-la est encore plus forte, par exemple !... dit M. Wadgers.

Et il n'acheva pas sa phrase. ",
"'""I'd go in and ask about it,"" said Wadgers, to Mr. Hall.'","'Il ajouta, s'adressant a M. ~~~ Hall : -- A votre place, je l'interrogerais. '",639,aligned,59940,60013,-1,-1,"Il ajouta, s'adressant a M. Hall :

-- A votre place, je l'interrogerais. ",
"'At last he rapped, opened the door, and got as far as, ""Excuse me...""'","'A la fin, il frappa, passa la tete et put dire : -- Excusez-moi...'",640,aligned,60124,60191,-1,-1,"A la fin, il frappa, passa la tete et put dire :

-- Excusez-moi...
",
'It took some time to bring the landlady's husband up to that pitch.','Il fallut quelque temps pour amener a cette idee le mari de la patronne.',641,aligned,60051,60123,-1,-1,Il fallut quelque temps pour amener a cette idee le mari de la patronne. ,
"'""I'd demand an explanation.""'",'Je lui demanderais une explication.',642,aligned,60014,60049,-1,-1,"Je lui demanderais une explication.
",
"""Well, I've found some more""","'Oui, mais j'en ai retrouve d'autres.'",676,aligned,65067,65103,-1,-1,"Oui, mais j'en ai retrouve d'autres.
",
"""I've told you my remittance hasn't come.""",'Je vous ai dit que mon argent n'etait pas arrive...',679,aligned,64840,64891,-1,-1,"Je vous ai dit que mon argent n'etait pas arrive...
",
"""Don't good woman _me_,"" said Mrs. Hall.",'-- Il ne s'agit pas de << brave dame >>.',680,aligned,64795,64835,-1,-1,"-- Il ne s'agit pas de << brave dame >>.
",
"""Look here, my good woman"" he began.","'Dites donc, ma brave dame, reprit l'autre...'",683,aligned,64749,64793,-1,-1,"Dites donc, ma brave dame, reprit l'autre...
",
"""That's what I want to know.""",'Voila ce que je voudrais bien savoir !',684,aligned,63999,64037,-1,-1,"Voila ce que je voudrais bien savoir !
",
"""I told you two days ago I wasn't going to await no remittances. You can't grumble if your breakfast waits a bit, if my bill's been waiting these five days, can you?""","'Et je vous ai repondu, il y a trois jours, que je n'avais pas a attendre vos entrees de fonds. Vous ne pouvez pas vous plaindre de ce que votre dejeuner est un peu en retard, puisque ma note est bien en retard depuis cinq jours, n'est-ce pas ?'",686,aligned,64113,64356,-1,-1,"Et je vous ai repondu, il y a trois jours, que je n'avais pas a attendre vos entrees de fonds. Vous ne pouvez pas vous plaindre de ce que votre dejeuner est un peu en retard, puisque ma note est bien en retard depuis cinq jours, n'est-ce pas ?
",
"""You told me three days ago that you hadn't anything but a sovereign's worth of silver upon you.""","'Vous m'avez dit, il y a trois jours, que vous n'aviez plus sur vous qu'un souverain environ.'",687,aligned,64970,65062,-1,-1,"Vous m'avez dit, il y a trois jours, que vous n'aviez plus sur vous qu'un souverain environ.
",
"""And I'd thank you kindly, sir, if you'd keep your swearing to yourself, sir,"" said Mrs. Hall.","'Je vous serais vraiment obligee, monsieur, si vous vouliez garder vos jurons pour vous.'",689,aligned,64449,64536,-1,-1,"Je vous serais vraiment obligee, monsieur, si vous vouliez garder vos jurons pour vous.
",
"""he said.""",(No direct equivalent in text),693,not aligned,-1,-1,2389,2397,,he said. 
For a moment they resisted him.,(No direct equivalent in text),710,not aligned,-1,-1,60923,60954,,For a moment they resisted him. 
The nose it was the stranger's nose! pink and shining rolled on the floor.,Le nez -- c'etait le nez rose et luisant de l'etranger -- roula sur le parquet avec un bruit sourd de carton creux.,713,aligned,66599,66714,-1,-1,"Le nez -- c'etait le nez rose et luisant de l'etranger -- roula sur le parquet avec un bruit sourd de carton creux.
",
They saw Mrs. Hall fall down and Mr. Teddy Henfrey jump to avoid tumbling over her.,Ils virent madame Hall tomber et Teddy Henfrey sauter pour ne pas culbuter sur elle.,725,aligned,67800,67884,-1,-1,Ils virent madame Hall tomber et Teddy Henfrey sauter pour ne pas culbuter sur elle. ,
These increased suddenly.,(No direct equivalent in text),728,not aligned,-1,-1,62032,62057,,"These increased suddenly.
"
Didn't take ten seconds.,Cela n'a pas pris dix secondes...,744,aligned,69586,69619,-1,-1,Cela n'a pas pris dix secondes... ,
Not a moment ago.,"Il n'y a qu'une minute,...",745,aligned,-1,-1,63358,63375,,Not a moment ago. 
Went in that there door.,...il a passe par cette porte-ci...,746,aligned,-1,-1,63376,63400,,Went in that there door. 
"""Can't use em as I can see.""","""je ne peux pas m'en servir, a ce que je vois...""",778,aligned,73234,73281,-1,-1,"je ne peux pas m'en servir, a ce que je vois...
",
"""""Why!"" said Huxter, suddenly, ""that's not a man at all. It's just empty clothes.""","""-- Mais ! s'ecria Huxter, tandis qu'il etait ainsi penche, ce n'est pas un homme ! Ce ne sont que des vetements sans corps !""",782,aligned,73537,73661,-1,-1,"-- Mais ! s'ecria Huxter, tandis qu'il etait ainsi penche, ce n'est pas un homme ! Ce ne sont que des vetements sans corps ! ",
"""""I wish you'd keep your fingers out of my eye,"" said the aerial voice, in a tone of savage expostulation.""","""-- Je vous prie d'oter vos doigts de mes yeux ! ~~~ -- disait la voix aerienne du ton d'une priere farouche.""",784,aligned,73866,73970,-1,-1,-- Je vous prie d'oter vos doigts de mes yeux ! -- disait la voix aerienne du ton d'une priere farouche. ,
"""The fact is, I'm all here head, hands, legs, and all the rest of it, but it happens I'm invisible.""","""La verite est que je suis la tout entier, tete, mains, jambes, et le reste ; mais il se trouve que je suis invisible.""",785,aligned,73974,74091,-1,-1,"La verite est que je suis la tout entier, tete, mains, jambes, et le reste ; mais il se trouve que je suis invisible. ",
"""It's a confounded nuisance, but I am. That's no reason why I should be poked to pieces by every stupid bumpkin in Iping, is it?""","""C'est bien ennuyeux, mais c'est ainsi. Ce n'est vraiment pas une raison, il me semble, pour que je sois mis en pieces par tous les imbeciles d'Iping !""",786,aligned,74092,74242,-1,-1,"C'est bien ennuyeux, mais c'est ainsi. Ce n'est vraiment pas une raison, il me semble, pour que je sois mis en pieces par tous les imbeciles d'Iping !
",
"'""Invisible, eh?"" said Huxter, ignoring the stranger's abuse.","'-- Invisible, he ? dit Huxter, qui ignorait les mefaits de l'etranger.",790,aligned,74475,74545,-1,-1,"-- Invisible, he ? dit Huxter, qui ignorait les mefaits de l'etranger. ",
"""There's a house been broke into and money took.""",'On s'est introduit dans une maison ; on a pris de l'argent...',794,aligned,74979,75040,-1,-1,"On s'est introduit dans une maison ; on a pris de l'argent...
",
"""And circumstances certainly point...""",'-- Et les circonstances donnent a penser...',796,aligned,75059,75102,-1,-1,"-- Et les circonstances donnent a penser...
",
"""I hope so, sir; but I've got my instructions.""","'-- Je le veux bien, monsieur. Mais j'ai recu des ordres...'",798,aligned,75163,75221,-1,-1,"-- Je le veux bien, monsieur. Mais j'ai recu des ordres...
",
"""Well,"" said the stranger, ""I'll come. I'll _come_. But no handcuffs.""",'-- Soit ! Je vous suivrai. Mais pas de menottes !',799,aligned,75223,75272,-1,-1,"-- Soit ! Je vous suivrai. Mais pas de menottes !
",
"""It's the regular thing,"" said Jaffers.",'-- C'est la consigne ! declara Jaffers.',800,aligned,75274,75313,-1,-1,"-- C'est la consigne ! declara Jaffers.
",
"""What I'm after ain't no invisibility, it's burglary.""",'Ce que je poursuis n'est pas invisible : c'est le vol commis au presbytere.',802,aligned,74903,74978,-1,-1,Ce que je poursuis n'est pas invisible : c'est le vol commis au presbytere. ,
"""that's a different matter,"" said Jaffers.","'cela, c'est autre chose ! ~~~ riposta Jaffers.'",803,aligned,74726,74768,-1,-1,"cela, c'est autre chose ! riposta Jaffers. ",
"""No doubt you are a bit difficult to see in this light, but I got a warrant and it's all correct.""","'Point de doute que vous ne soyez un peu difficile a distinguer en plein jour. Mais je suis porteur d'un mandat, et tout est en regle.'",804,aligned,74769,74902,-1,-1,"Point de doute que vous ne soyez un peu difficile a distinguer en plein jour. Mais je suis porteur d'un mandat, et tout est en regle. ",
CHAPTER IX.,(No direct equivalent in text),844,not aligned,-1,-1,72364,72375,,"CHAPTER IX.
"
"Gibbons had heard nothing of the morning's occurrences, but the phenomenon was so striking and disturbing that his philosophical tranquillity vanished; he got up hastily, and hurried down the steepness of the hill towards the village, as fast as he could go.","Gibbins ne savait rien encore des evenements de la matinee ; mais le phenomene etait si frappant, si troublant, que sa serenite de philosophe n'y resista point : il se releva precipitamment et descendit au pas de course la pente raide de la cote, dans la direction du village, aussi vite qu'il le put.",845,aligned,79719,80020,-1,-1,"Gibbins ne savait rien encore des evenements de la matinee ; mais le phenomene etait si frappant, si troublant, que sa serenite de philosophe n'y resista point : il se releva precipitamment et descendit au pas de course la pente raide de la cote, dans la direction du village, aussi vite qu'il le put.
",
"""And if you'll believe me, I've raised nothing in the whole blessed country, try as I would, but _them_.""","""Vous me croirez si vous voulez, j'ai eu beau chercher, je n'ai pas trouve autre chose, dans ce sacre pays !...""",860,aligned,82332,82442,-1,-1,"Vous me croirez si vous voulez, j'ai eu beau chercher, je n'ai pas trouve autre chose, dans ce sacre pays !... ",
"""I've worn worse in fact, I've worn none. ~~~ But none so owdacious ugly if you'll allow the expression.""","""-- Au fond, j'en ai porte de plus mauvaises... il m'est meme arrive de ne pas en porter du tout... mais pas de plus cyniquement laides, passez-moi l'expression !...""",862,aligned,81956,82120,-1,-1,"-- Au fond, j'en ai porte de plus mauvaises... il m'est meme arrive de ne pas en porter du tout... mais pas de plus cyniquement laides, passez-moi l'expression !... ",
"""I've been cadging boots in particular for days. Because I was sick of _them_.""","""Dire que j'ai mendie des chaussures pendant des jours, parce que j'etais degoute de celles que j'ai !...""",863,aligned,82121,82225,-1,-1,"Dire que j'ai mendie des chaussures pendant des jours, parce que j'etais degoute de celles que j'ai !... ",
"""Hm,"" said the Voice.","""-- Hem ! ~~~ fit la voix.""",864,aligned,81933,81954,-1,-1,"-- Hem ! fit la voix.
",
"""They are charity boots,"" said Mr. Thomas Marvel, with his head on one side regarding them distastefully; ""and which is the ugliest pair in the whole blessed universe, I'm darned if I know!""","""-- Oui, des chaussures donnees, -- repondit M. Marvel, les considerant, la tete penchee, avec mepris. -- Quelle est la paire la moins horrible des deux ? Sacristi ! je veux etre pendu si je le sais !""",865,aligned,81732,81931,-1,-1,"-- Oui, des chaussures donnees, -- repondit M. Marvel, les considerant, la tete penchee, avec mepris. -- Quelle est la paire la moins horrible des deux ? Sacristi ! je veux etre pendu si je le sais !
",
"""They're boots, anyhow,"" said the Voice.","""-- En tout cas, ce sont des chaussures ! disait cette voix.""",866,aligned,81671,81730,-1,-1,"-- En tout cas, ce sont des chaussures ! disait cette voix.
",
"""They're sound enough, of course.""","""Celles-ci, evidemment, sont en bon etat...""",867,aligned,82226,82268,-1,-1,"Celles-ci, evidemment, sont en bon etat... ",
He lay quiet for a moment.,(No direct equivalent in text),916,not aligned,-1,-1,78280,78306,,He lay quiet for a moment. 
Rot away.,(No direct equivalent in text),935,not aligned,-1,-1,78605,78614,,Rot away. 
"""What! Ain t there any stuff to you. _Vox et_ what is it? jabber.  Is it that?""","-- Ainsi, vous n'avez rien de materiel ? Une voix et, comment dirai-je ? des phrases... des mots... Est-ce cela ?",945,aligned,87883,87996,-1,-1,"-- Ainsi, vous n'avez rien de materiel ? Une voix et, comment dirai-je ? des phrases... des mots... Est-ce cela ?
",
I have come to that,(No direct equivalent in text),963,not aligned,-1,-1,80807,80826,,"I have come to
that "
"""Howjer manage it! How the dooce is it done?""",-- Mais comment vous y etes-vous pris ? Comment diable cela se fait-il ?,967,aligned,-1,-1,80601,80644,,"Howjer manage it! How the dooce is it done?"""
