eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"She was not sure she had heard him, and was about to repeat her question.","N'etant pas sure d'avoir bien entendu, elle allait repeter sa question, quand il retourna la tete et, la regardant :",10,aligned,2195,2311,2031,2104,"N'etant pas sure d'avoir bien entendu, elle allait repeter sa question, quand il retourna la tete et, la regardant :
","She was not sure she had heard him, and was about to repeat her
question.
"
"""No,"" he said without turning.","- Non, repondit l'autre sans se retourner.",11,aligned,2151,2193,2000,2029,"- Non, repondit l'autre sans se retourner.
","No,"" he said without turning.
"
"And with that much introduction, that and a couple of sovereigns flung upon the table, he took up his quarters in the inn.","Sans autre preambule, et jetant deux souverains sur la table, il s'installa dans l'auberge.",12,aligned,1005,1096,871,993,"Sans autre preambule, et jetant deux souverains sur la table, il s'installa dans l'auberge.
","And with that much introduction, that and a couple
of sovereigns flung upon the table, he took up his quarters in the inn.
"
"His gloved hands were clasped behind him, and he seemed to be lost in thought.",Ses mains toujours gantees etaient croisees derriere son dos. Il paraissait perdu dans ses reflexions.,13,aligned,1822,1924,1735,1813,"Ses mains toujours gantees etaient croisees derriere son dos. Il paraissait perdu dans ses reflexions.
","His
gloved hands were clasped behind him, and he seemed to be lost in
thought. "
"Although the fire was burning up briskly, she was surprised to see that her visitor still wore his hat and coat, standing with his back to her and staring out of the window at the falling snow in the yard.","Quoique le feu brulat vivement, elle constata, non sans surprise, que le voyageur conservait toujours son chapeau et son manteau, et se tenait de maniere a dissimuler son visage.",14,aligned,1643,1821,1529,1734,"Quoique le feu brulat vivement, elle constata, non sans surprise, que le voyageur conservait toujours son chapeau et son manteau, et se tenait de maniere a dissimuler son visage. ","Although the fire was burning up briskly, she was surprised to see that
her visitor still wore his hat and coat, standing with his back to her
and staring out of the window at the falling snow in the yard. "
"she carried the cloth, plates, and glasses into the parlour and began to lay them with the utmost _ clat_.","l'hotesse apporta nappe, assiettes et verres dans la salle et commenca de mettre le couvert avec le plus d'elegance possible.",15,aligned,1517,1642,1422,1528,"l'hotesse apporta nappe, assiettes et verres dans la salle et commenca de mettre le couvert avec le plus d'elegance possible. ","she carried the cloth, plates, and glasses
into the parlour and began to lay them with the utmost _ clat_.
"
"As soon as the bacon was well under way, and Millie, her lymphatic maid, had been brisked up a bit by a few deftly chosen expressions of contempt,","Des que le jambon fut bien a point, des que Millie, la lymphatique servante, eut ete un peu reveillee par quelques injures adroitement choisies,",16,aligned,1372,1516,1275,1421,"Des que le jambon fut bien a point, des que Millie, la lymphatique servante, eut ete un peu reveillee par quelques injures adroitement choisies, ","As soon as the bacon was well under way, and Millie, her
lymphatic maid, had been brisked up a bit by a few deftly chosen
expressions of contempt, "
and she was resolved to show herself worthy of her good fortune.,Elle etait resolue a se montrer digne de sa bonne fortune.,17,aligned,1312,1370,1210,1274,"Elle etait resolue a se montrer digne de sa bonne fortune.
","and she was resolved to show herself worthy of her good
fortune. "
"A guest to stop at Iping in the wintertime was an unheard-of piece of luck, let alone a guest who was no ""haggler,""","Un hote s'arretant a Iping en hiver, c'etait une aubaine dont on n'avait jamais entendu parler.",18,aligned,1173,1268,1094,1208,"Un hote s'arretant a Iping en hiver, c'etait une aubaine dont on n'avait jamais entendu parler. ","A guest to stop at Iping in the wintertime
was an unheard-of piece of luck, let alone a guest who was no
""haggler,"""
Mrs. Hall lit the fire and left him there while she went to prepare him a meal with her own hands.,Madame Hall disposa le feu et alla preparer le repas de ses propres mains.,19,aligned,1098,1172,995,1093,Madame Hall disposa le feu et alla preparer le repas de ses propres mains. ,"Mrs. Hall lit the fire and left him there while she went to prepare him
a meal with her own hands. "
She noticed that the melting snow that still sprinkled his shoulders dripped upon her carpet.,"Elle remarqua que la neige fondue qui saupoudrait encore ses epaules, tombait goutte a goutte sur le tapis.",20,aligned,1926,2033,1814,1907,"Elle remarqua que la neige fondue qui saupoudrait encore ses epaules, tombait goutte a goutte sur le tapis.
","She noticed that the melting snow that still sprinkled his
shoulders dripped upon her carpet. "
"""Can I take your hat and coat, sir?"" she said, ""and give them a good dry in the kitchen?""","-- Voulez-vous me permettre, monsieur, dit-elle, de prendre vos effets, pour les mettre a secher dans la cuisine ?",21,aligned,2035,2149,1909,1996,"-- Voulez-vous me permettre, monsieur, dit-elle, de prendre vos effets, pour les mettre a secher dans la cuisine ?
","Can I take your hat and coat, sir?""
she said, ""and give them a good dry in the kitchen?"""
"When she returned he was still standing there, like a man of stone, his back hunched, his collar turned up, his dripping hat-brim turned down, hiding his face and ears completely.","Quand elle revint, son hote etait toujours la, debout, immobile comme une statue de pierre, faisant le gros dos, le collet releve, le bord du chapeau rabattu et degouttant, la figure et les yeux tout a fait invisibles.",22,aligned,2836,3054,2669,2848,"Quand elle revint, son hote etait toujours la, debout, immobile comme une statue de pierre, faisant le gros dos, le collet releve, le bord du chapeau rabattu et degouttant, la figure et les yeux tout a fait invisibles. ","When she returned he was still standing there, like a man
of stone, his back hunched, his collar turned up, his dripping hat-brim
turned down, hiding his face and ears completely. "
Then he swung round and approached the table with a certain eager quickness.,Alors seulement il fit volte-face et s'approcha de la table avec une certaine impatience.,23,aligned,3283,3372,3063,3139,"Alors seulement il fit volte-face et s'approcha de la table avec une certaine impatience.
","Then he swung round and approached the table with a
certain eager quickness.
"
"She put down the eggs and bacon with considerable emphasis, and called rather than said to him, ""Your lunch is served, sir.""","Elle servit d'un geste important les oeufs au jambon et cria, plutot qu'elle ne dit : -- Votre dejeuner est pret, monsieur !",24,aligned,3055,3180,2849,2972,"Elle servit d'un geste important les oeufs au jambon et cria, plutot qu'elle ne dit :

-- Votre dejeuner est pret, monsieur !
","She put down the eggs
and bacon with considerable emphasis, and called rather than said to
him, ""Your lunch is served, sir."""
"""Thank you,"" he said at the same time, and did not stir until she was closing the door.","-- Merci, fit-il aussitot. ~~~ Mais il ne bougea pas jusqu'a ce qu'elle eut referme la porte sur elle.",25,aligned,3182,3281,2976,3062,"-- Merci, fit-il aussitot.

Mais il ne bougea pas jusqu'a ce qu'elle eut referme la porte sur elle.
","Thank you,"" he said at the same time, and did not stir until she was
closing the door. "
"As she went behind the bar to the kitchen she heard a sound repeated at regular intervals. ~~~ Chirk, chirk, chirk, it went, the sound of a spoon being rapidly whisked round a basin.","Comme elle arrivait a la cuisine, en passant derriere le comptoir, madame Hall entendit un bruit renouvele a intervalles reguliers : tac, tac, tac, cela se repetait toujours ; c'etait le bruit d'une cuiller tournant dans un bol. ~~~ -- Ah !",26,aligned,3374,3611,3141,3319,"Comme elle arrivait a la cuisine, en passant derriere le comptoir, madame Hall entendit un bruit renouvele a intervalles reguliers : tac, tac, tac, cela se repetait toujours ; c'etait le bruit d'une cuiller tournant dans un bol.

-- Ah ! ","As she went behind the bar to the kitchen she heard a sound repeated at
regular intervals. Chirk, chirk, chirk, it went, the sound of a spoon
being rapidly whisked round a basin. "
"""That girl!"" she said.",'cette fille ! s'ecria-t-elle.',27,aligned,3612,3641,3321,3342,cette fille ! s'ecria-t-elle. ,"That girl!"" she said. "
"""There! I clean forgot it.""",'La ! j'ai tout a fait oublie la moutarde.',28,aligned,3642,3683,3344,3369,La ! j'ai tout a fait oublie la moutarde. ,"There! I
clean forgot it. "
"""It s her being so long!""",'C'est sa faute : pourquoi est-elle toujours si lente ?',29,aligned,3684,3738,3370,3393,"C'est sa faute : pourquoi est-elle toujours si lente ?
","It s her being so long!"""
"And while she herself finished mixing the mustard, she gave Millie a few verbal stabs for her excessive slowness.","'Et, tout en achevant elle-meme de battre la moutarde, elle lanca vers Millie quelques amenites sur les inconvenients de l'indolence.'",30,aligned,3740,3872,3395,3508,"Et, tout en achevant elle-meme de battre la moutarde, elle lanca vers Millie quelques amenites sur les inconvenients de l'indolence. ","And while she herself
finished mixing the mustard, she gave Millie a few verbal stabs for her
excessive slowness. "
"She had cooked the ham and eggs, laid the table, and done everything, while Millie (help indeed!)","N'avait-elle pas de ses mains prepare les oeufs et le jambon, mis le couvert, et tout fait en somme, tandis que Millie, mon Dieu ! ~~~ mon Dieu !",31,aligned,3873,4014,3509,3605,"N'avait-elle pas de ses mains prepare les oeufs et le jambon, mis le couvert, et tout fait en somme, tandis que Millie, mon Dieu ! mon Dieu ! ","She had cooked the ham and eggs, laid the table,
and done everything, while Millie (help indeed!)"
'It would seem he was picking something from the floor.','le voyageur avait l'air de ramasser quelque chose sur le parquet.',32,aligned,4443,4508,3983,4037,le voyageur avait l'air de ramasser quelque chose sur le parquet. ,"It would seem he was picking something from the
floor. "
'had only succeeded in delaying the mustard.','n'avait reussi qu'a l'empecher de servir la moutarde !',33,aligned,4015,4069,3607,3650,n'avait reussi qu'a l'empecher de servir la moutarde ! ,"had only succeeded in
delaying the mustard. "
"'As she did so her visitor moved quickly, so that she got but a glimpse of a white object disappearing behind the table.'",'Aussitot l'etranger fit un mouvement rapide : elle n'eut que le temps d'entrevoir un objet blanc qui disparaissait derriere la table ;',34,aligned,4308,4442,3863,3982,Aussitot l'etranger fit un mouvement rapide : elle n'eut que le temps d'entrevoir un objet blanc qui disparaissait derriere la table ; ,"As she did so her visitor moved
quickly, so that she got but a glimpse of a white object disappearing
behind the table. "
'She rapped and entered promptly.','Elle frappa et entra tout de suite.',35,aligned,4272,4307,3830,3862,Elle frappa et entra tout de suite. ,She rapped and entered promptly. 
"'Then she filled the mustard pot, and, putting it with a certain stateliness upon a gold and black tea-tray, carried it into the parlour.'","'Alors l'hotesse remplit le moutardier et, le placant avec ceremonie sur le plateau a the, noir et or, elle le porta dans le salon.'",36,aligned,4140,4270,3692,3828,"Alors l'hotesse remplit le moutardier et, le placant avec ceremonie sur le plateau a the, noir et or, elle le porta dans le salon.
","Then she
filled the mustard pot, and, putting it with a certain stateliness upon
a gold and black tea-tray, carried it into the parlour.
"
'And him a new guest and wanting to stay!',"'Et cela, avec un nouvel hote, qui montrait l'intention de sejourner !'",37,aligned,4070,4139,3651,3691,"Et cela, avec un nouvel hote, qui montrait l'intention de sejourner ! ",And him a new guest and wanting to stay! 
"'""Leave the hat,"" said her visitor, in a muffled voice, and turning she saw he had raised his head and was sitting and looking at her.'","'-- Laissez le chapeau ! >> repondit le visiteur d'une voix sourde. En se retournant, elle vit qu'il avait leve la tete et qu'il la regardait.'",38,aligned,4896,5038,4372,4504,"-- Laissez le chapeau ! >> repondit le visiteur d'une voix sourde.

En se retournant, elle vit qu'il avait leve la tete et qu'il la regardait. ","Leave the hat,"" said her visitor, in a muffled voice, and turning she
saw he had raised his head and was sitting and looking at her.
"
"'""I suppose I may have them to dry now,"" she said in a voice that brooked no denial.'","'et, d'un ton qui n'admettait pas de refus : -- Maintenant, sans doute, je puis prendre tout cela pour le faire secher.'",39,aligned,4775,4894,4287,4369,"et, d'un ton qui n'admettait pas de refus :

-- Maintenant, sans doute, je puis prendre tout cela pour le faire secher.
","I suppose I may have them
to dry now,"" she said in a voice that brooked no denial.
"
'She went to these things resolutely.',"'Elle s'avanca resolument vers cette defroque,'",40,aligned,4729,4774,4249,4285,"Elle s'avanca resolument vers cette defroque, ",She went to these things resolutely. 
"'For a moment she stood gaping at him, too surprised to speak.'","'Pendant une minute, elle le considera fixement, trop surprise pour dire un mot.'",41,aligned,5039,5118,4506,4567,"Pendant une minute, elle le considera fixement, trop surprise pour dire un mot.
","For a moment she stood gaping at him, too surprised to speak.
"
"'She rapped down the mustard pot on the table, and then she noticed the overcoat and hat had been taken off and put over a chair in front of the fire, and a pair of wet boots threatened rust to her steel fender.'",'Ce n'est qu'apres avoir depose son plateau qu'elle remarqua que pardessus et chapeau avaient ete otes et places sur une chaise devant le feu. Une paire de souliers mouilles menacait de la rouille son garde-feu en acier.',42,aligned,4509,4728,4038,4248,Ce n'est qu'apres avoir depose son plateau qu'elle remarqua que pardessus et chapeau avaient ete otes et places sur une chaise devant le feu. Une paire de souliers mouilles menacait de la rouille son garde-feu en acier. ,"She rapped down the mustard pot on the table, and then she
noticed the overcoat and hat had been taken off and put over a chair in
front of the fire, and a pair of wet boots threatened rust to her steel
fender. "
"He held a white cloth it was a serviette he had brought with him over the lower part of his face, so that his mouth and jaws were completely hidden, and that was the reason of his muffled voice.","Il tenait un linge blanc, une serviette apportee par lui, sur la partie inferieure de sa figure, de facon que sa bouche et ses machoires fussent completement cachees : cela expliquait le timbre assourdi de sa voix.",43,aligned,5120,5334,4569,4763,"Il tenait un linge blanc, une serviette apportee par lui, sur la partie inferieure de sa figure, de facon que sa bouche et ses machoires fussent completement cachees : cela expliquait le timbre assourdi de sa voix. ","He held a white cloth it was a serviette he had brought with him over
the lower part of his face, so that his mouth and jaws were completely
hidden, and that was the reason of his muffled voice. "
But it was not that which startled Mrs. Hall.,Mais ce n'etait pas cela qui etonnait le plus madame Hall.,44,aligned,5335,5393,4764,4809,Mais ce n'etait pas cela qui etonnait le plus madame Hall. ,"But it was not
that which startled Mrs. Hall. "
The visitor sat and listened to her retreating feet.,Le voyageur s'assit et tendit l'oreille au bruit des pas qui s'eloignaient.,45,aligned,7355,7430,6472,6524,Le voyageur s'assit et tendit l'oreille au bruit des pas qui s'eloignaient. ,The visitor sat and listened to her retreating feet. 
"""There!"" She went quite softly to the kitchen, and was too preoccupied to ask Millie what she was messing about with now, when she got there.","Elle retourna tout doucement a la cuisine, trop preoccupee pour demander a Millie ce que celle-ci fricotait juste a ce moment.",46,aligned,7227,7353,-1,-1,"Elle retourna tout doucement a la cuisine, trop preoccupee pour demander a Millie ce que celle-ci fricotait juste a ce moment.
",
"""I never,"" she whispered.","-- Non, jamais je n'ai..., dit-elle tout bas.",47,aligned,7180,7225,-1,-1,"-- Non, jamais je n'ai..., dit-elle tout bas.
",
"She shivered a little as she closed the door behind her, and her face was eloquent of her surprise and perplexity.","Elle frissonna un peu quand elle eut ferme la porte derriere elle, et son visage exprimait bien toute sa surprise, toute sa perplexite.",48,aligned,7043,7178,6184,6298,"Elle frissonna un peu quand elle eut ferme la porte derriere elle, et son visage exprimait bien toute sa surprise, toute sa perplexite.
","She shivered a little as she closed the
door behind her, and her face was eloquent of her surprise and
perplexity. "
She glanced at his white-swathed head and blue goggles again as she was going out of the door; but his napkin was still in front of his face.,"Elle lanca un dernier coup d'oeil vers cette tete emmaillotee de blanc, vers ces lunettes sans expression ; la serviette cachait toujours la figure.",49,aligned,6894,7042,6042,6183,"Elle lanca un dernier coup d'oeil vers cette tete emmaillotee de blanc, vers ces lunettes sans expression ; la serviette cachait toujours la figure. ","She glanced at his white-swathed head and blue
goggles again as she was going out of the door; but his napkin was
still in front of his face. "
"It was the fact that all his forehead above his blue glasses was covered by a white bandage, and that another covered his ears, leaving not a scrap of his face exposed excepting only his pink, peaked nose.","En effet, tout le front du voyageur, au-dessus des lunettes bleues, etait couvert d'un bandeau blanc ; un autre bandeau, applique sur les oreilles, ne laissait pas apercevoir le moindre bout de visage, si ce n'est un nez rouge et pointu, toujours aussi rouge et luisant que tout a l'heure, a l'arrivee.",50,aligned,5394,5696,4810,5015,"En effet, tout le front du voyageur, au-dessus des lunettes bleues, etait couvert d'un bandeau blanc ; un autre bandeau, applique sur les oreilles, ne laissait pas apercevoir le moindre bout de visage, si ce n'est un nez rouge et pointu, toujours aussi rouge et luisant que tout a l'heure, a l'arrivee. ","It was the fact that all his forehead
above his blue glasses was covered by a white bandage, and that another
covered his ears, leaving not a scrap of his face exposed excepting
only his pink, peaked nose. "
"""Thank you,"" he said drily, glancing from her to the door and then at her again.","-- Je vous remercie, fit-il sechement. Ses regards allaient alternativement d'elle a la porte.",51,aligned,6693,6788,5865,5944,"-- Je vous remercie, fit-il sechement.

Ses regards allaient alternativement d'elle a la porte.
","Thank you,"" he said drily, glancing from her to the door and then at
her again.
"
"""Leave the hat,"" he said, speaking very distinctly through the white cloth.","-- Laissez le chapeau ! ~~~ repetait-il, parlant indistinctement a travers sa serviette blanche.",52,aligned,6386,6478,5604,5678,"-- Laissez le chapeau ! repetait-il, parlant indistinctement a travers sa serviette blanche.
","Leave the hat,"" he said, speaking very distinctly
through the white cloth.
"
"He wore a dark-brown velvet jacket with a high, black, linen-lined collar turned up about his neck.","L'homme portait une jaquette de velours fonce, avec un large collet noir, releve autour du cou et laissant passer une ligne de linge.",53,aligned,5697,5830,5077,5176,"L'homme portait une jaquette de velours fonce, avec un large collet noir, releve autour du cou et laissant passer une ligne de linge. ","He wore a dark-brown velvet jacket with a high,
black, linen-lined collar turned up about his neck. "
"""I'll have them nicely dried, sir, at once,"" she said, and carried his clothes out of the room.","-- Je vais les faire bien secher tout de suite >>, dit-elle en sortant de la piece avec les vetements.",54,aligned,6790,6892,-1,-1,"-- Je vais les faire bien secher tout de suite >>, dit-elle en sortant de la piece avec les vetements.
",
"The thick black hair, escaping as it could below and between the cross bandages, projected in curious tails and horns, giving him the strangest appearance conceivable.","La chevelure, epaisse et brune, qui s'echappait au hasard, en petites queues, en petites cornes singulieres, de dessous les deux bandeaux croises, donnait a la physionomie l'aspect le plus etrange que l'on put imaginer.",55,aligned,5831,6050,5177,5344,"La chevelure, epaisse et brune, qui s'echappait au hasard, en petites queues, en petites cornes singulieres, de dessous les deux bandeaux croises, donnait a la physionomie l'aspect le plus etrange que l'on put imaginer. ","The thick black
hair, escaping as it could below and between the cross bandages,
projected in curious tails and horns, giving him the strangest
appearance conceivable. "
"This muffled and bandaged head was so unlike what she had anticipated, that for a moment she was rigid.","Cette tete, enveloppee, emmitouflee, etait si differente de ce qu'avait prevu madame Hall que celle-ci, pendant un moment, demeura petrifiee.",56,aligned,6051,6192,5345,5448,"Cette tete, enveloppee, emmitouflee, etait si differente de ce qu'avait prevu madame Hall que celle-ci, pendant un moment, demeura petrifiee.
","This muffled and bandaged head was so unlike
what she had anticipated, that for a moment she was rigid.
"
"He did not remove the serviette, but remained holding it, as she saw now, with a brown gloved hand, and regarding her with his inscrutable blue glasses.","Lui, n'ecartait point sa serviette ; il continuait a la tenir sous son nez, ainsi qu'elle le voyait maintenant, d'une main gantee de marron, et, de ses verres impenetrables, il la regardait.",57,aligned,6194,6384,5450,5602,"Lui, n'ecartait point sa serviette ; il continuait a la tenir sous son nez, ainsi qu'elle le voyait maintenant, d'une main gantee de marron, et, de ses verres impenetrables, il la regardait.
","He did not remove the serviette, but remained holding it, as she saw
now, with a brown gloved hand, and regarding her with his inscrutable
blue glasses. "
"It was bright, pink, and shiny just as it had been at first.",(No direct equivalent in text),58,not aligned,-1,-1,5016,5076,,"It was bright, pink, and shiny just as it
had been at first. "
Her nerves began to recover from the shock they had received.,Les nerfs de madame Hall commencaient a se remettre de la secousse eprouvee.,59,aligned,6480,6556,5680,5741,Les nerfs de madame Hall commencaient a se remettre de la secousse eprouvee. ,Her nerves began to recover from the shock they had received. 
"""I didn't know, sir,"" she began, ""that..."" and she stopped embarrassed.","-- Je ne savais pas, monsieur, que... que... Et elle s'arreta, tout embarrassee.",60,aligned,6610,6691,-1,-1,"-- Je ne savais pas, monsieur, que... que...

Et elle s'arreta, tout embarrassee.
",
She placed the hat on the chair again by the fire.,Elle laissa le chapeau sur la chaise aupres du feu.,61,aligned,6557,6608,5742,5792,"Elle laissa le chapeau sur la chaise aupres du feu.
","She
placed the hat on the chair again by the fire. "
"He glanced inquiringly at the window before he removed his serviette, and resumed his meal.","Avec inquietude il observa le dehors, a travers la fenetre, avant d'ecarter sa serviette ; puis il reprit son repas.",62,aligned,7431,7547,6525,6616,"Avec inquietude il observa le dehors, a travers la fenetre, avant d'ecarter sa serviette ; puis il reprit son repas. ","He glanced
inquiringly at the window before he removed his serviette, and resumed
his meal. "
"He took a mouthful, glanced suspiciously at the window, took another mouthful, then rose and, taking the serviette in his hand, walked across the room and pulled the blind down to the top of the white muslin that obscured the lower panes.","Il avala une bouchee, jeta vers la croisee un nouveau regard de mefiance, mangea une autre bouchee ; puis il se leva, et, tenant a la main sa serviette, il traversa la chambre et abaissa le store jusqu'a la hauteur du rideau de mousseline qui couvrait les carreaux du bas.",63,aligned,7548,7820,6617,6855,"Il avala une bouchee, jeta vers la croisee un nouveau regard de mefiance, mangea une autre bouchee ; puis il se leva, et, tenant a la main sa serviette, il traversa la chambre et abaissa le store jusqu'a la hauteur du rideau de mousseline qui couvrait les carreaux du bas. ","He took a mouthful, glanced suspiciously at the window, took
another mouthful, then rose and, taking the serviette in his hand,
walked across the room and pulled the blind down to the top of the
white muslin that obscured the lower panes. "
This left the room in a twilight.,La piece fut plongee dans une demi-obscurite.,64,aligned,7821,7866,6856,6889,La piece fut plongee dans une demi-obscurite. ,"This left the room in a
twilight. "
"This done, he returned with an easier air to the table and his meal.","Apres quoi, il revint, l'air plus tranquille, a la table et au repas.",65,aligned,7867,7936,6890,6958,"Apres quoi, il revint, l'air plus tranquille, a la table et au repas.
","This done, he returned with an easier air to the table and
his meal.
"
"""The poor soul s had an accident or an op ration or somethin ,"" said Mrs. Hall.","<< Le pauvre homme a eu un accident, ou une operation, ou quelque chose, se dit madame Hall.",66,aligned,7941,8030,6961,7039,"Le pauvre homme a eu un accident, ou une operation, ou quelque chose, se dit madame Hall. ","The poor soul s had an accident or an op ration or somethin ,"" said
Mrs. Hall. "
"She put on some more coal, unfolded the clothes-horse, and extended the traveller s coat upon this.","Elle raviva le feu, ouvrit un chevalet et etendit dessus les vetements de son hote.",67,aligned,8096,8179,7094,7193,"Elle raviva le feu, ouvrit un chevalet et etendit dessus les vetements de son hote.
","She put on some more coal, unfolded the clothes-horse, and extended the
traveller s coat upon this. "
She hung his muffler on a corner of the horse.,Elle pendit le cache-nez a un coin du support.,68,aligned,8288,8334,7273,7319,"Elle pendit le cache-nez a un coin du support.
","She hung his muffler on a corner of
the horse. "
"""What a turn them bandages did give me, to be sure!""","'Mon Dieu, quelle peur il m'a faite, avec tous ses bandeaux !'",69,aligned,8031,8091,7041,7091,"Mon Dieu, quelle peur il m'a faite, avec tous ses bandeaux ! ","What a turn them bandages did give me, to be sure!"""
"""And holding that handkerchief over his mouth all the time. Talkin through it! ... Perhaps his mouth was hurt too maybe.""",'Et il tient tout le temps ce mouchoir sur sa bouche ! Il parle a travers... Peut-etre aussi a-t-il quelque chose a la bouche. Qui sait ?',70,aligned,8339,8475,7321,7441,Et il tient tout le temps ce mouchoir sur sa bouche ! Il parle a travers... Peut-etre aussi a-t-il quelque chose a la bouche. Qui sait ? ,"And holding that handkerchief over his mouth all the time.
Talkin  through it! ... Perhaps his mouth was hurt too maybe."""
