eng,fr,id,llm alignment result
,"N'etant pas sure d'avoir bien entendu, elle allait repeter sa question, quand il retourna la tete et, la regardant : -- Je prefere les garder, ajouta-t-il nettement.",17,not aligned
"""I prefer to keep them on,"" he said with emphasis, and she noticed that he wore big blue spectacles with sidelights, and had a bush side-whisker over his coat-collar that completely hid his cheeks and face.","Madame Hall observa qu'il portait de grosses lunettes bleues, avec des verres a angle droit, et que d'epais favoris, repandus sur le col de son vetement, empechaient de rien voir de ses joues ni de son visage.",18,aligned
"""Very well, sir,"" she said.","-- Tres bien, monsieur, comme il vous plaira...",19,not aligned
"""_As_ you like.",Dans un moment la piece sera plus chaude.,20,not aligned
"In a bit the room will be warmer.""",Il ne repliqua pas et se detourna de nouveau.,21,not aligned
"He made no answer, and had turned his face away from her again, and Mrs. Hall, feeling that her conversational advances were ill-timed, laid the rest of the table things in a quick staccato and whisked out of the room.","Madame Hall, sentant ses avances inopportunes, acheva lestement de dresser la table et s'empressa, en trottinant, de sortir.",22,aligned
"She put down the eggs and bacon with considerable emphasis, and called rather than said to him, ""Your lunch is served, sir.""","Elle servit d'un geste important les oeufs au jambon et cria, plutot qu'elle ne dit : -- Votre dejeuner est pret, monsieur !",24,aligned
"""Thank you,"" he said at the same time, and did not stir until she was closing the door.","-- Merci, fit-il aussitot. ~~~ Mais il ne bougea pas jusqu'a ce qu'elle eut referme la porte sur elle.",25,not aligned
Then he swung round and approached the table with a certain eager quickness.,Alors seulement il fit volte-face et s'approcha de la table avec une certaine impatience.,26,aligned
"""That girl!""",cette fille !,28,aligned
she said.,s'ecria-t-elle.,29,not aligned
"""There!",La !,30,not aligned
I clean forgot it.,j'ai tout a fait oublie la moutarde.,31,not aligned
"It s her being so long!""",C'est sa faute : pourquoi est-elle toujours si lente ?,32,not aligned
"And while she herself finished mixing the mustard, she gave Millie a few verbal stabs for her excessive slowness.","Et, tout en achevant elle-meme de battre la moutarde, elle lanca vers Millie quelques amenites sur les inconvenients de l'indolence.",33,aligned
had only succeeded in delaying the mustard.,n'avait reussi qu'a l'empecher de servir la moutarde !,35,aligned
And him a new guest and wanting to stay!,"Et cela, avec un nouvel hote, qui montrait l'intention de sejourner !",36,not aligned
"Then she filled the mustard pot, and, putting it with a certain stateliness upon a gold and black tea-tray, carried it into the parlour.","Alors l'hotesse remplit le moutardier et, le placant avec ceremonie sur le plateau a the, noir et or, elle le porta dans le salon.",37,aligned
She rapped and entered promptly.,Elle frappa et entra tout de suite.,38,aligned
,Aussitot l'etranger fit un mouvement rapide : elle n'eut que le temps d'entrevoir un objet blanc qui disparaissait derriere la table ; le voyageur avait l'air de ramasser quelque chose sur le parquet.,39,not aligned
"As she did so her visitor moved quickly, so that she got but a glimpse of a white object disappearing behind the table.",Ce n'est qu'apres avoir depose son plateau qu'elle remarqua que pardessus et chapeau avaient ete otes et places sur une chaise devant le feu.,40,not aligned
It would seem he was picking something from the floor.,Une paire de souliers mouilles menacait de la rouille son garde-feu en acier.,41,not aligned
"She rapped down the mustard pot on the table, and then she noticed the overcoat and hat had been taken off and put over a chair in front of the fire, and a pair of wet boots threatened rust to her steel fender.","Elle s'avanca resolument vers cette defroque, et, d'un ton qui n'admettait pas de refus : -- Maintenant, sans doute, je puis prendre tout cela pour le faire secher.",42,not aligned
She went to these things resolutely.,-- Laissez le chapeau !,43,not aligned
"""I suppose I may have them to dry now,"" she said in a voice that brooked no denial.",>> repondit le visiteur d'une voix sourde.,44,not aligned
"""Leave the hat,"" said her visitor, in a muffled voice, and turning she saw he had raised his head and was sitting and looking at her.","En se retournant, elle vit qu'il avait leve la tete et qu'il la regardait.",45,not aligned
"For a moment she stood gaping at him, too surprised to speak.","Pendant une minute, elle le considera fixement, trop surprise pour dire un mot.",46,aligned
"It was the fact that all his forehead above his blue glasses was covered by a white bandage, and that another covered his ears, leaving not a scrap of his face exposed excepting only his pink, peaked nose.","En effet, tout le front du voyageur, au-dessus des lunettes bleues, etait couvert d'un bandeau blanc ; un autre bandeau, applique sur les oreilles, ne laissait pas apercevoir le moindre bout de visage, si ce n'est un nez rouge et pointu, toujours aussi rouge et luisant que tout a l'heure, a l'arrivee.",49,aligned
"It was bright, pink, and shiny just as it had been at first.","L'homme portait une jaquette de velours fonce, avec un large collet noir, releve autour du cou et laissant passer une ligne de linge.",50,not aligned
"He wore a dark-brown velvet jacket with a high, black, linen-lined collar turned up about his neck.","La chevelure, epaisse et brune, qui s'echappait au hasard, en petites queues, en petites cornes singulieres, de dessous les deux bandeaux croises, donnait a la physionomie l'aspect le plus etrange que l'on put imaginer.",51,not aligned
"The thick black hair, escaping as it could below and between the cross bandages, projected in curious tails and horns, giving him the strangest appearance conceivable.","Cette tete, enveloppee, emmitouflee, etait si differente de ce qu'avait prevu madame Hall que celle-ci, pendant un moment, demeura petrifiee.",52,not aligned
"This muffled and bandaged head was so unlike what she had anticipated, that for a moment she was rigid.","Lui, n'ecartait point sa serviette ; il continuait a la tenir sous son nez, ainsi qu'elle le voyait maintenant, d'une main gantee de marron, et, de ses verres impenetrables, il la regardait.",53,not aligned
"He did not remove the serviette, but remained holding it, as she saw now, with a brown gloved hand, and regarding her with his inscrutable blue glasses.","-- Laissez le chapeau ! ~~~ repetait-il, parlant indistinctement a travers sa serviette blanche.",54,not aligned
"""Leave the hat,"" he said, speaking very distinctly through the white cloth.",Les nerfs de madame Hall commencaient a se remettre de la secousse eprouvee.,55,not aligned
Her nerves began to recover from the shock they had received.,Elle laissa le chapeau sur la chaise aupres du feu.,56,not aligned
She placed the hat on the chair again by the fire.,"-- Je ne savais pas, monsieur, que... que... Et elle s'arreta, tout embarrassee.",57,not aligned
"""I didn t know, sir,"" she began, ""that "" and she stopped embarrassed.","-- Je vous remercie, fit-il sechement.",58,not aligned
"""Thank you,"" he said drily, glancing from her to the door and then at her again.",Ses regards allaient alternativement d'elle a la porte.,59,not aligned
"""I ll have them nicely dried, sir, at once,"" she said, and carried his clothes out of the room.","-- Je vais les faire bien secher tout de suite >>, dit-elle en sortant de la piece avec les vetements.",60,not aligned
She glanced at his white-swathed head and blue goggles again as she was going out of the door; but his napkin was still in front of his face.,"Elle lanca un dernier coup d'oeil vers cette tete emmaillotee de blanc, vers ces lunettes sans expression ; la serviette cachait toujours la figure.",61,not aligned
"She shivered a little as she closed the door behind her, and her face was eloquent of her surprise and perplexity.","Elle frissonna un peu quand elle eut ferme la porte derriere elle, et son visage exprimait bien toute sa surprise, toute sa perplexite.",62,aligned
"""I _never_,"" she whispered. ~~~ ""There!""","-- Non, jamais je n'ai..., dit-elle tout bas.",63,not aligned
"She went quite softly to the kitchen, and was too preoccupied to ask Millie what she was messing about with _now_, when she got there.","Elle retourna tout doucement a la cuisine, trop preoccupee pour demander a Millie ce que celle-ci fricotait juste a ce moment.",64,not aligned
The visitor sat and listened to her retreating feet.,Le voyageur s'assit et tendit l'oreille au bruit des pas qui s'eloignaient.,65,aligned
"""What a turn them bandages did give me, to be sure!""","Mon Dieu, quelle peur il m'a faite, avec tous ses bandeaux !",71,aligned
"She put on some more coal, unfolded the clothes-horse, and extended the traveller s coat upon this.",">> Elle raviva le feu, ouvrit un chevalet et etendit dessus les vetements de son hote.",72,not aligned
"""And they goggles!",<< Et ces lunettes !...,73,not aligned
,"A coup sur, il avait l'air d'un scaphandrier plutot que d'un homme ordinaire !",74,not aligned
"Why, he looked more like a divin helmet than a human man!""",>> Elle pendit le cache-nez a un coin du support.,75,not aligned
She hung his muffler on a corner of the horse.,<< Et il tient tout le temps ce mouchoir sur sa bouche !,76,not aligned
"""And holding that handkerchief over his mouth all the time.",Il parle a travers... Peut-etre aussi a-t-il quelque chose a la bouche.,77,aligned
Talkin through it!,Qui sait ?,78,not aligned
"... Perhaps his mouth was hurt too maybe.""",">> Elle tourna sur elle-meme, comme frappee d'un brusque souvenir : -- Que Dieu me benisse !",79,not aligned
"She turned round, as one who suddenly remembers.",s'ecria-t-elle en changeant subitement de sujet.,80,not aligned
"""Bless my soul alive!""","N'avez-vous pas encore fait ces pommes de terre, Millie ?",81,not aligned
"she said, going off at a tangent; ""ain t you done them taters _yet_, Millie?""",">> Lorsque madame Hall vint pour desservir le dejeuner de l'etranger, elle fut confirmee dans son idee qu'il devait avoir eu la bouche blessee et deformee par un accident.",82,not aligned
"When Mrs. Hall went to clear away the stranger s lunch, her idea that his mouth must also have been cut or disfigured in the accident she supposed him to have suffered, was confirmed, for he was smoking a pipe, and all the time that she was in the room he never loosened the silk muffler he had wrapped round the lower part of his face to put the mouthpiece to his lips.","En effet, il fumait une pipe et, pendant tout le temps qu'elle resta dans la piece, il ne se separa point, pour porter le tuyau a ses levres, du foulard de soie dont il avait enveloppe la partie inferieure de sa figure.",83,aligned
he said.,dit-il.,90,aligned
"""There is no speedier delivery?""",N'est-il pas possible d'avoir cela plus rapidement ?,91,not aligned
"and seemed quite disappointed when she answered, ""No.""",Il parut contrarie quand elle lui repondit que non.,92,aligned
Was she quite sure?,En etait-elle bien sure ?,93,aligned
No man with a trap who would go over?,N'y avait-il pas un homme qui voulut y aller avec une charrette ?...,94,not aligned
"Mrs. Hall, nothing loath, answered his questions and developed a conversation.","Madame Hall, sans hesiter, lui expliqua les difficultes du pays, et la conversation s'engagea.",95,aligned
"There was my sister s son, Tom, jest cut his arm with a scythe, tumbled on it in the ayfield, and, bless me!","Tenez, mon neveu, Tom, il s'est coupe au bras, en jouant avec une faux, en tombant dessus dans un champ ou l'on faisait les foins.",102,aligned
he was three months tied up sir. ~~~ You d hardly believe it.,"Dieu me pardonne, il est reste trois mois, monsieur, sans pouvoir rien faire.",103,not aligned
"It s regular given me a dread of a scythe, sir.""","C'est a ne pas le croire : j'ai toujours, depuis lors, grand-peur des faux.",104,not aligned
"""I can quite understand that,"" said the visitor.",- Je comprends cela !,105,not aligned
"""He was afraid, one time, that he d have to have an op ration he was that bad, sir.""","- Nous avons craint, une fois, qu'il n'eut a subir une operation. ~~~ Il etait si mal, monsieur !",106,not aligned
"The visitor laughed abruptly, a bark of a laugh that he seemed to bite and kill in his mouth.",Le visiteur eclata brusquement d'un rire qu'il parut reprimer et etouffer dans sa bouche. ~~~ -- Ah !,107,aligned
"""He was, sir.","- Oui, monsieur.",110,aligned
"And no laughing matter to them as had the doing for him, as I had my sister being took up with her little ones so much.","Et il n'y avait pas de quoi rire, occupee de lui comme je l'etais, parce que ma soeur avait assez de besogne avec son petit monde.",111,not aligned
"There was bandages to do, sir, and bandages to undo.","Il y avait des pansements a faire, a defaire.",112,not aligned
"So that if I may make so bold as to say it, sir "" ""Will you get me some matches?""","En sorte que, si j'osais le dire, monsieur... - Voulez-vous me donner des allumettes ?",113,not aligned
"said the visitor, quite abruptly.",fit brusquement l'etranger.,114,not aligned
"""My pipe is out.""",Ma pipe est eteinte.,115,aligned
Mrs. Hall was pulled up suddenly.,Madame Hall fut arretee net.,116,aligned
"It was certainly rude of him, after telling him all she had done.","Cela etait vraiment malhonnete de la part de ce monsieur, apres qu'elle venait de lui dire tout ce qu'elle avait eu d'ennuis !...",117,not aligned
"She gasped at him for a moment, and remembered the two sovereigns.","Elle le devisagea un moment, interloquee ; puis elle se rappela les deux souverains donnes a l'arrivee, et cela fit qu'elle alla chercher des allumettes.",118,not aligned
She went for the matches.,-- Merci !,119,not aligned
"""Thanks,"" he said concisely, as she put them down, and turned his shoulder upon her and stared out of the window again.",,120,not aligned
It was altogether too discouraging.,"fit-il, quand elle lui en apporta.",121,not aligned
Evidently he was sensitive on the topic of operations and bandages.,Et il se detourna pour regarder de nouveau par la fenetre.,122,not aligned
"She did not ""make so bold as to say,"" however, after all.",Evidemment il etait chatouilleux sur la question des operations et des pansements.,123,not aligned
"But his snubbing way had irritated her, and Millie had a hot time of it that afternoon.","Elle n'osa plus rien dire, mais cette maniere de la rudoyer l'avait irritee... Millie eut lieu de s'en apercevoir pendant l'apres-midi.",124,not aligned
"The visitor remained in the parlour until four o clock, without giving the ghost of an excuse for an intrusion. ~~~ For the most part he was quite still during that time; it would seem he sat in the growing darkness smoking in the firelight perhaps dozing.","Le voyageur resta dans le salon jusqu'a quatre heures, sans donner a son hotesse pretexte a y entrer ; il demeura presque continuellement immobile, sans doute assis, dans l'obscurite croissante, fumant a la lueur du foyer, ou peut-etre sommeillant.",125,aligned
"Her visitor, she saw as she opened the door, was seated in the armchair before the fire, dozing it would seem, with his bandaged head drooping on one side.","Son hote - elle le vit en entrant - etait assis dans le fauteuil devant le feu, assoupi a ce qu'il semblait ; sa tete emmaillotee s'inclinait de cote.",136,aligned
"The only light in the room was the red glow from the fire which lit his eyes like adverse railway signals, but left his downcast face in darkness and the scanty vestiges of the day that came in through the open door.","Pour toute lumiere dans la chambre, la lueur rougeatre qui venait du foyer. ~~~ Tout etait ou violemment eclaire ou tout a fait sombre.",137,not aligned
"Everything was ruddy, shadowy, and indistinct to her, the more so since she had just been lighting the bar lamp, and her eyes were dazzled.",Elle avait d'autant plus de peine a rien distinguer qu'elle venait precisement d'allumer la lampe du bar et que ses yeux etaient encore eblouis.,138,aligned
"The shadows, she fancied, had tricked her.","L'obscurite, pensa-t-elle, l'avait trompee.",143,aligned
"""Would you mind, sir, this man a-coming to look at the clock, sir?""",-- Est-ce que vous voudriez bien permettre que monsieur vienne arranger l'horloge ?,144,not aligned
"she said, recovering from the momentary shock.",dit-elle en surmontant son trouble.,145,aligned
"""Look at the clock?""",-- Arranger l'horloge ?,146,not aligned
"he said, staring round in a drowsy manner, and speaking over his hand, and then, getting more fully awake, ""certainly.""","repeta le voyageur, jetant autour de lui des regards endormis et parlant par-dessus sa main ; puis, tout a fait reveille : -- Mais, certainement !...",147,aligned
"Then came the light, and Mr. Teddy Henfrey, entering, was confronted by this bandaged person.","Alors, la piece eclairee, M. Teddy Henfrey se trouva face a face avec l'homme aux bandeaux.",149,aligned
"He was, he says, ""taken aback.""","Il en fut, disait-il, << tout chose >>.",150,not aligned
"""Good afternoon,"" said the stranger, regarding him as Mr. Henfrey says, with a vivid sense of the dark spectacles ""like a lobster.""","-- Bonjour ! ~~~ lui dit l'etranger, en le fixant << avec des yeux de langouste >>, selon l'expression pittoresque de M. Henfrey qui designait ainsi les lunettes aux verres fumes.",151,not aligned
"""I hope,"" said Mr. Henfrey, ""that it s no intrusion.""","-- J'espere, dit celui-ci, que je ne vous gene pas.",152,aligned
"""None whatever,"" said the stranger.","-- Non, pas du tout, repondit l'etranger.",153,aligned
"""Though, I understand,"" he said turning to Mrs. Hall, ""that this room is really to be mine for my own private use.""",,154,not aligned
"""I thought, sir,"" said Mrs. Hall, ""you d prefer the clock "" ""Certainly,"" said the stranger, ""certainly but, as a rule, I like to be alone and undisturbed.""","Pourtant, j'entends - et il se tournait vers madame Hall - que cette piece soit bien a moi, pour mon usage particulier.",155,not aligned
"""But I m really glad to have the clock seen to,"" he said, seeing a certain hesitation in Mr. Henfrey s manner. ~~~ ""Very glad.""","-- Je pensais, monsieur, que vous prefereriez que l'horloge... -- Certainement, certainement...",156,not aligned
"Mr. Henfrey had intended to apologise and withdraw, but this anticipation reassured him.","Mais, regle generale, je desire etre seul et que l'on ne me derange pas.",157,not aligned
The stranger turned round with his back to the fireplace and put his hands behind his back.,"Il fit volte-face, les epaules a la cheminee, les mains derriere son dos.",158,aligned
"""And presently,"" he said, ""when the clock-mending is over, I think I should like to have some tea.","-- Et maintenant, ajouta-t-il, quand la reparation sera faite, je voudrais avoir du the...",159,aligned
"But not till the clock-mending is over.""",Mais pas avant que la reparation soit terminee.,160,not aligned
"Mrs. Hall was about to leave the room she made no conversational advances this time, because she did not want to be snubbed in front of Mr. Henfrey when her visitor asked her if she had made any arrangements about his boxes at Bramblehurst.","Madame Hall etait sur le point de sortir -- cette fois, elle n'essaya pas d'engager la conversation, pour ne pas s'exposer a etre rabrouee devant M. Henfrey -- lorsque le client lui demanda si elle avait pris ses dispositions au sujet des malles restees a Bramblehurst.",161,not aligned
"She told him she had mentioned the matter to the postman, and that the carrier could bring them over on the morrow.",Elle repondit qu'elle avait parle au facteur et que le voiturier les apporterait le lendemain.,162,aligned
"""You are certain that is the earliest?"" ~~~ he said.",-- Etes-vous sure que ce soit le moyen le plus rapide ?,163,not aligned
"She was certain, with a marked coldness.","Elle en etait sure, elle l'affirma avec froideur.",164,aligned
"""I should explain,"" he added, ""what I was really too cold and fatigued to do before, that I am an experimental investigator.""","-- C'est que, voyez-vous... ~~~ Je vais vous expliquer ce que je n'ai pu vous dire plus tot parce que j'etais trop gele et trop fatigue : je suis un travailleur, un homme de laboratoire... -- Ah !",165,not aligned
"""Indeed, sir,"" said Mrs. Hall, much impressed.","vraiment, monsieur ! ~~~ fit madame Hall, tres interessee.",166,aligned
I do not wish to be disturbed in my work.,Je tiens a n'etre pas trouble dans mon travail.,171,aligned
"In addition to my work, an accident "" ""I thought as much,"" said Mrs. Hall to herself. ""","En plus, d'ailleurs, de mon travail, un accident qui m'est arrive... (<< Je le pensais bien !",172,not aligned
necessitates a certain retirement.,>> se dit madame Hall)... exige une certaine retraite.,173,not aligned
My eyes are sometimes so weak and painful that I have to shut myself up in the dark for hours together. ~~~ Lock myself up.,"Mes yeux sont quelquefois si affaiblis et si douloureux que je dois m'enfermer dans l'obscurite des heures entieres, m'enfermer a clef.",174,aligned
"At such times the slightest disturbance, the entry of a stranger into the room, is a source of excruciating annoyance to me it is well these things should be understood.""","A ces moments-la, le moindre derangement, par exemple l'entree de quelqu'un dans ma chambre, est pour moi une cause de veritable torture... ~~~ Il est bon que cela soit entendu.",177,aligned
"""Certainly, sir,"" said Mrs. Hall.","-- Parfaitement, monsieur.",178,not aligned
"""And if I might make so bold as to ask "" ""That I think, is all,"" said the stranger, with that quietly irresistible air of finality he could assume at will.","Si j'osais me permettre de demander... -- C'est bien tout, je crois, -- dit l'etranger, de ce ton tranquille et sans replique qu'il savait prendre pour couper court aux interrogations.",179,aligned
Mrs. Hall reserved her question and sympathy for a better occasion.,Madame Hall dut garder sa question et sa pitie pour une circonstance meilleure.,180,aligned
"After Mrs. Hall had left the room, he remained standing in front of the fire, glaring, so Mr. Henfrey puts it, at the clock-mending.","Quand elle eut quitte la piece, il resta debout devant le foyer, attentif - M. Henfrey le rapporta - a la reparation de l'horloge.",181,not aligned
"Mr. Henfrey not only took off the hands of the clock, and the face, but extracted the works; and he tried to work in as slow and quiet and unassuming a manner as possible. ~~~ He worked with the lamp close to him, and the green shade threw a brilliant light upon his hands, and upon the frame and wheels, and left the rest of the room shadowy.","M. Henfrey travaillait, une lampe posee tout pres de lui : l'abat-jour vert jetait une lumiere plus vive sur ses mains, sur le cadran et sur les petites roues de l'horloge, laissant dans l'ombre le reste du salon.",182,aligned
"So still, it got on Henfrey s nerves.",Si bien immobile que cela finit par agacer Henfrey.,186,aligned
"He felt alone in the room and looked up, and there, grey and dim, was the bandaged head and huge blue lenses staring fixedly, with a mist of green spots drifting in front of them.","Il eut l'impression d'etre seul et regarda : grise et peu eclairee, se dressait l'enorme tete a bandeaux, qui l'examinait avec ses grosses lunettes sombres, obscurcies d'une buee verdatre.",187,not aligned
It was so uncanny to Henfrey that for a minute they remained staring blankly at one another.,"Cela devint pour Henfrey si insupportable que, pendant une minute, ils demeurerent tous deux a se considerer d'un air confus.",188,aligned
He looked up as if to take aim with that introductory shot.,Il se redressa comme pour choisir l'instant de placer cette remarque.,193,aligned
"""The weather "" he began.","-- Le temps..., commenca-t-il.",194,not aligned
"""Why don t you finish and go?""",-- Pourquoi ne terminez-vous pas et ne partez-vous pas ?,195,aligned
"said the rigid figure, evidently in a state of painfully suppressed rage.","dit la figure rigide, evidemment en proie a une fureur difficilement contenue.",196,aligned
,"-- Tout ce que vous etes parvenu a faire, c'est de resserrer l'aiguille sur le cadran.",197,not aligned
"""All you ve got to do is to fix the hour-hand on its axle.","Vous vous moquez du monde ! ~~~ -- Bien, monsieur...",198,not aligned
"You re simply humbugging "" ""Certainly, sir one minute more.",Une seule minute encore.,199,not aligned
"I overlooked "" and Mr. Henfrey finished and went.",Je revoyais avec soin... M. Henfrey finit sa besogne et s'en alla.,200,not aligned
But he went feeling excessively annoyed.,Mais il s'en alla extremement contrarie.,201,aligned
"And again, ""Can t a man look at you?",>> Puis : << Un homme n'a-t-il donc pas le droit de vous regarder ?,204,aligned
"Ugly!""",Vilain singe !,205,not aligned
"And yet again, ""Seemingly not.",">> Et encore : << Non, a ce qu'il parait...",206,aligned
"Hall had evidently been ""stopping a bit"" at Sidderbridge, to judge by his driving. ""","A n'en pas douter, << il s'etait arrete un brin >> a Sidderbridge : il suffisait, pour en etre sur, de le voir conduire.",209,aligned
"Ow do, Teddy?""","-- Comment va, Teddy ?",210,not aligned
"he said, passing.",demanda-t-il en passant.,211,aligned
"""You got a rum un up home!""",-- Ah ! ~~~ vous avez chez vous un drole de corps !,212,aligned
said Teddy. ~~~ Hall very sociably pulled up.,"Hall, sans se faire prier, arreta son cheval.",213,not aligned
"""What s that?""",-- Quoi donc ?,214,not aligned
"he asked. ~~~ ""Rum-looking customer stopping at the Coach and Horses, "" said Teddy.","-- Un client qui a l'air bien original est descendu chez vous, mon vieux !...",215,not aligned
"""My sakes!"" ~~~ And he proceeded to give Hall a vivid description of his grotesque guest.",Et Teddy commenca de faire a Hall une description pittoresque de l'hote bizarre de sa femme.,216,aligned
"""Looks a bit like a disguise, don t it?",-- Il a un peu l'air d'un deguise.,217,not aligned
"I d like to see a man s face if I had him stopping in _my_ place,"" said Henfrey.","Moi, je tiendrais a voir la figure d'un homme si j'avais a le loger dans mon etablissement.",218,aligned
"""But women are that trustful where strangers are concerned.","Mais les femmes sont si pleines de confiance, des qu'il s'agit d'etrangers !",219,not aligned
"He s took your rooms and he ain t even given a name, Hall.""","Hall, il s'est installe chez vous, et il n'a meme pas encore donne de nom !",220,aligned
"said Hall, who was a man of sluggish apprehension.","repondit Hall, qui avait l'intelligence plutot paresseuse.",222,aligned
,-- Parfaitement !,223,not aligned
"""Yes,"" said Teddy.",reprit Teddy.,224,not aligned
"""By the week. ~~~ Whatever he is, you can t get rid of him under the week.","Il a loue a la semaine, et vous ne serez pas debarrasse de lui avant huit jours.",225,aligned
Altogether he left Hall vaguely suspicious.,"Bref, il laissa Hall vaguement inquiet.",229,aligned
"""Get up, old girl,"" said Hall.","-- Hue, donc ! ~~~ fit celui-ci.",230,not aligned
"""I s pose I must see bout this.""",Il faut que j'y aille voir.,231,not aligned
Teddy trudged on his way with his mind considerably relieved.,"Teddy poursuivit sa route, l'esprit tout a fait soulage.",232,aligned
"Instead of ""seeing bout it,"" however, Hall on his return was severely rated by his wife on the length of time he had spent in Sidderbridge, and his mild inquiries were answered snappishly and in a manner not to the point.","Au lieu << d'y aller voir >>, Hall, a son retour chez lui, fut severement attrape par sa femme pour le temps qu'il avait passe a Sidderbridge ; ses questions timides furent accueillies avec aigreur, sans qu'elle repondit a l'objet de ses preoccupations.",233,aligned
But the seed of suspicion Teddy had sown germinated in the mind of Mr. Hall in spite of these discouragements.,"Mais, en depit des rebuffades, la graine de mefiance semee par Teddy germait dans sa cervelle. ~~~ -- Vous ne savez pas tout, vous autres femmes !",234,not aligned
"""You wim don t know everything,"" said Mr. Hall, resolved to ascertain more about the personality of his guest at the earliest possible opportunity.","dit M. ~~~ Hall, resolu a etre renseigne le plus tot possible sur la qualite de son hote. ~~~ Des que l'etranger fut couche, vers neuf heures et demie, M.",235,not aligned
"And after the stranger had gone to bed, which he did about half-past nine, Mr. Hall went very aggressively into the parlour and looked very hard at his wife s furniture, just to show that the stranger wasn t master there, and scrutinised closely and a little contemptuously a sheet of mathematical computations the stranger had left.","Hall entra, l'air agressif, dans le salon, et il examina d'un oeil soupconneux le mobilier de sa femme, pour bien affirmer que l'etranger n'etait pas maitre dans la place ; il reluqua, non sans un peu de mepris, une feuille d'operations mathematiques oubliee par l'autre.",236,aligned
When retiring for the night he instructed Mrs. Hall to look very closely at the stranger s luggage when it came next day.,"En se retirant, il recommanda a madame Hall de veiller de tres pres aux bagages, quand ils arriveraient le lendemain.",237,not aligned
"""You mind your own business, Hall,"" said Mrs. Hall, ""and I ll mind mine.""","-- Occupez-vous de vos affaires, Hall ! ~~~ repliqua celle-ci ; moi, je m'occuperai des miennes.",238,aligned
"""Whup!""",-- Oust !,251,aligned
"cried Hall, jumping back, for he was no hero with dogs, and Fearenside howled, ""Lie down!""","cria Hall, en reculant, car il n'etait pas brave. ~~~ Fearenside hurla : -- Allez coucher !",252,not aligned
and snatched his whip.,-- et prit son fouet.,253,aligned
"They saw the dog s teeth had slipped the hand, heard a kick, saw the dog execute a flanking jump and get home on the stranger s leg, and heard the rip of his trousering.","Tous deux virent les dents du chien effleurer la main, la bete executer un saut de cote et saisir la jambe de l'etranger : le pantalon se dechira, avec un bruit sec.",254,aligned
