eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"He had dawdled over his cigar because he was at heart a dilettante, and thinking over a pleasure to come often gave him a subtler satisfaction than its realisation.","Il avait flane en fumant parce qu'etant au fond un dilettante, savourer d'avance un plaisir lui donnait souvent une satisfaction plus subtile que le plaisir meme.",10,aligned,2446,2608,2619,2783,"Il avait flane en fumant parce qu'etant au fond un dilettante, savourer d'avance un plaisir lui donnait souvent une satisfaction plus subtile que le plaisir meme. ","He had dawdled
over his cigar because he was at heart a dilettante, and thinking over
a pleasure to come often gave him a subtler satisfaction than its
realisation. "
"This was especially the case when the pleasure was a delicate one, as his pleasures mostly were; and on this occasion the moment he looked forward to was so rare and exquisite in quality that--well, if he had timed his arrival in accord with the prima donna's stage-manager he could not have entered the Academy at a more significant moment than just as she was singing: ""He loves me--he loves me not--HE LOVES ME!--"" and sprinkling the falling daisy petals with notes as clear as dew.","Cela etait vrai surtout quand il s'agissait d'un plaisir delicat, -- comme l'etaient du reste la plupart des siens, -- et, dans cette occasion, le moment qu'il escomptait etait d'une qualite si rare et si exquise que, s'il avait pu fixer avec le regisseur la minute precise de son arrivee, il n'aurait pu choisir un moment plus propice que celui ou la prima-donna chantait : << Il m'aime, -- il ne m'aime pas, -- il m'aime, >> en laissant tomber avec les petales d'une marguerite des notes limpides comme des gouttes de rosee.",11,aligned,2609,3135,2785,3271,"Cela etait vrai surtout quand il s'agissait d'un plaisir delicat, -- comme l'etaient du reste la plupart des siens, -- et, dans cette occasion, le moment qu'il escomptait etait d'une qualite si rare et si exquise que, s'il avait pu fixer avec le regisseur la minute precise de son arrivee, il n'aurait pu choisir un moment plus propice que celui ou la prima-donna chantait : << Il m'aime, -- il ne m'aime pas, -- il m'aime, >> en laissant tomber avec les petales d'une marguerite des notes limpides comme des gouttes de rosee.
","This was especially the case when the pleasure was a
delicate one, as his pleasures mostly were; and on this occasion the
moment he looked forward to was so rare and exquisite in quality
that--well, if he had timed his arrival in accord with the prima
donna's stage-manager he could not have entered the Academy at a more
significant moment than just as she was singing:  ""He loves me--he
loves me not--HE LOVES ME!--"" and sprinkling the falling daisy petals
with notes as clear as dew.
"
"She sang, of course, ""M'ama!"" ~~~ and not ""he loves me,"" since an unalterable and unquestioned law of the musical world required that the German text of French operas sung by Swedish artists should be translated into Italian for the clearer understanding of English-speaking audiences.","Naturellement, elle chantait << M'ama, >> et non << il m'aime, >> puisque une loi immuable et incontestee du monde musical voulait que le texte allemand d'un opera francais, chante par des artistes suedois, fut traduit en italien, afin d'etre plus facilement compris d'un public de langue anglaise.",12,aligned,3137,3435,3273,3554,"Naturellement, elle chantait << M'ama, >> et non << il m'aime, >> puisque une loi immuable et incontestee du monde musical voulait que le texte allemand d'un opera francais, chante par des artistes suedois, fut traduit en italien, afin d'etre plus facilement compris d'un public de langue anglaise. ","She sang, of course, ""M'ama!"" and not ""he loves me,"" since an
unalterable and unquestioned law of the musical world required that the
German text of French operas sung by Swedish artists should be
translated into Italian for the clearer understanding of
English-speaking audiences. "
"This seemed as natural to Newland Archer as all the other conventions on which his life was moulded: such as the duty of using two silver-backed brushes with his monogram in blue enamel to part his hair, and of never appearing in society without a flower (preferably a gardenia) in his buttonhole.","Ceci semblait aussi naturel a Newland Archer que toutes les autres conventions sur lesquelles sa vie etait fondee : telles que le devoir de se servir de deux brosses a dos d'argent, chiffrees d'email bleu, pour faire sa raie, et de ne jamais paraitre dans le monde sans une fleur a la boutonniere, de preference un gardenia.",13,aligned,3436,3760,3556,3853,"Ceci semblait aussi naturel a Newland Archer que toutes les autres conventions sur lesquelles sa vie etait fondee : telles que le devoir de se servir de deux brosses a dos d'argent, chiffrees d'email bleu, pour faire sa raie, et de ne jamais paraitre dans le monde sans une fleur a la boutonniere, de preference un gardenia.
","This seemed as natural to Newland Archer
as all the other conventions on which his life was moulded: such as the
duty of using two silver-backed brushes with his monogram in blue
enamel to part his hair, and of never appearing in society without a
flower (preferably a gardenia) in his buttonhole.
"
"""M'ama ... non m'ama ..."" the prima donna sang, and ""M'ama!","<< M'ama, -- non m'ama, >> chantait la prima-donna, et << M'ama !",14,aligned,3765,3827,3856,3914,"M'ama, -- non m'ama, >> chantait la prima-donna, et << M'ama ! ","M'ama ... non m'ama ..."" the prima donna sang, and ""M'ama!"""
""", with a final burst of love triumphant, as she pressed the dishevelled daisy to her lips and lifted her large eyes to the sophisticated countenance of the little brown Faust-Capoul, who was vainly trying, in a tight purple velvet doublet and plumed cap, to look as pure and true as his artless victim.",">> dans une explosion finale d'amour triomphant. ~~~ Pressant sur ses levres la marguerite effeuillee, elle levait ses grands yeux sur le visage astucieux du petit tenor, Faust-Capoul, qui, sangle dans un pourpoint de velours violet, coiffe d'une toque emplumee, essayait vainement de paraitre aussi sincere que sa candide victime.",15,aligned,3831,4155,3915,4217,"dans une explosion finale d'amour triomphant. Pressant sur ses levres la marguerite effeuillee, elle levait ses grands yeux sur le visage astucieux du petit tenor, Faust-Capoul, qui, sangle dans un pourpoint de velours violet, coiffe d'une toque emplumee, essayait vainement de paraitre aussi sincere que sa candide victime.
",", with a
final burst of love triumphant, as she pressed the dishevelled daisy to
her lips and lifted her large eyes to the sophisticated countenance of
the little brown Faust-Capoul, who was vainly trying, in a tight purple
velvet doublet and plumed cap, to look as pure and true as his artless
victim.
"
"Newland Archer, leaning against the wall at the back of the club box, turned his eyes from the stage and scanned the opposite side of the house.",Newland Archer detourna les yeux de la scene pour les plonger dans la loge d'en face.,16,aligned,4157,4242,4219,4363,Newland Archer detourna les yeux de la scene pour les plonger dans la loge d'en face. ,"Newland Archer, leaning against the wall at the back of the club box,
turned his eyes from the stage and scanned the opposite side of the
house. "
"Directly facing him was the box of old Mrs. Manson Mingott, whose monstrous obesity had long since made it impossible for her to attend the Opera, but who was always represented on fashionable nights by some of the younger members of the family.","C'etait celle de la vieille Mrs Manson Mingott, qu'une monstrueuse obesite empechait depuis longtemps de se rendre a l'opera, mais qui s'y faisait toujours representer, les jours de premiere, par quelques personnes de sa famille.",17,aligned,4243,4472,4365,4610,"C'etait celle de la vieille Mrs Manson Mingott, qu'une monstrueuse obesite empechait depuis longtemps de se rendre a l'opera, mais qui s'y faisait toujours representer, les jours de premiere, par quelques personnes de sa famille. ","Directly facing him was the box of old Mrs. Manson Mingott,
whose monstrous obesity had long since made it impossible for her to
attend the Opera, but who was always represented on fashionable nights
by some of the younger members of the family. "
"On this occasion, the front of the box was filled by her daughter-in-law, Mrs. Lovell Mingott, and her daughter, Mrs. Welland; and slightly withdrawn behind these brocaded matrons sat a young girl in white with eyes ecstatically fixed on the stagelovers.","Ce soir-la, le devant de la loge etait occupe par sa belle-fille, Mrs Lovell Mingott, et par sa niece, Mrs Welland ; et un peu en arriere des matrones embrocardees etait assise une jeune fille en toilette blanche, dont les yeux extasies ne quittaient pas les amants sur la scene.",18,aligned,4473,4752,4612,4866,"Ce soir-la, le devant de la loge etait occupe par sa belle-fille, Mrs Lovell Mingott, et par sa niece, Mrs Welland ; et un peu en arriere des matrones embrocardees etait assise une jeune fille en toilette blanche, dont les yeux extasies ne quittaient pas les amants sur la scene.
","On this occasion, the
front of the box was filled by her daughter-in-law, Mrs. Lovell
Mingott, and her daughter, Mrs. Welland; and slightly withdrawn behind
these brocaded matrons sat a young girl in white with eyes ecstatically
fixed on the stagelovers. "
"As Madame Nilsson's ""M'ama!"" ~~~ thrilled out above the silent house (the boxes always stopped talking during the Daisy Song) a warm pink mounted to the girl's cheek, mantled her brow to the roots of her fair braids, and suffused the young slope of her breast to the line where it met a modest tulle tucker fastened with a single gardenia.","Comme le << m'ama >> de Mme Nilsson vibrait dans la salle silencieuse, -- les loges se taisaient toujours pendant l'air de la marguerite, -- un incarnat plus vif monta aux joues de la jeune fille, embrasant son front jusqu'aux racines de ses tresses cendrees et envahissant le contour de sa jeune poitrine, ou une modeste guimpe de tulle etait attachee par un seul gardenia.",19,aligned,4754,5128,4868,5203,"Comme le << m'ama >> de Mme Nilsson vibrait dans la salle silencieuse, -- les loges se taisaient toujours pendant l'air de la marguerite, -- un incarnat plus vif monta aux joues de la jeune fille, embrasant son front jusqu'aux racines de ses tresses cendrees et envahissant le contour de sa jeune poitrine, ou une modeste guimpe de tulle etait attachee par un seul gardenia. ","As Madame Nilsson's ""M'ama!"" thrilled out
above the silent house (the boxes always stopped talking during the
Daisy Song) a warm pink mounted to the girl's cheek, mantled her brow
to the roots of her fair braids, and suffused the young slope of her
breast to the line where it met a modest tulle tucker fastened with a
single gardenia. "
"She dropped her eyes to the immense bouquet of lilies-of-the-valley on her knee, and Newland Archer saw her white-gloved finger-tips touch the flowers softly.","Elle abaissa les yeux sur l'enorme bouquet de muguets pose sur ses genoux, et Newland Archer la vit caresser doucement les fleurs du bout de ses doigts gantes de blanc.",20,aligned,5129,5297,5205,5363,"Elle abaissa les yeux sur l'enorme bouquet de muguets pose sur ses genoux, et Newland Archer la vit caresser doucement les fleurs du bout de ses doigts gantes de blanc. ","She dropped her eyes to the immense bouquet of
lilies-of-the-valley on her knee, and Newland Archer saw her
white-gloved finger-tips touch the flowers softly. "
"The foreground, to the footlights, was covered with emerald green cloth.","Le devant de la scene, jusqu'a la rampe, etait recouvert d'un drap vert emeraude.",21,aligned,5494,5575,5613,5685,"Le devant de la scene, jusqu'a la rampe, etait recouvert d'un drap vert emeraude. ","The foreground, to the footlights,
was covered with emerald green cloth. "
He drew a breath of satisfied vanity and his eyes returned to the stage.,"Il poussa un soupir satisfait, et se retourna vers la scene.",22,aligned,5298,5358,5365,5437,"Il poussa un soupir satisfait, et se retourna vers la scene.
","He drew a breath of
satisfied vanity and his eyes returned to the stage.
"
"No expense had been spared on the setting, which was acknowledged to be very beautiful even by people who shared his acquaintance with the Opera houses of Paris and Vienna.","Aucune depense n'avait ete epargnee pour les decors, dont la beaute satisfaisait meme les familiers des operas de Paris et de Vienne.",23,aligned,5360,5493,5439,5611,"Aucune depense n'avait ete epargnee pour les decors, dont la beaute satisfaisait meme les familiers des operas de Paris et de Vienne. ","No expense had been spared on the setting, which was acknowledged to be
very beautiful even by people who shared his acquaintance with the
Opera houses of Paris and Vienna. "
In the middle distance symmetrical mounds of woolly green moss bounded by croquet hoops formed the base of shrubs shaped like orange-trees but studded with large pink and red roses.,"Au second plan, dans des parterres symetriques, en laine verte moussue, et bordes d'arceaux de croquet, etaient plantes des arbustes en forme d'orangers, mais fleuris de roses variees.",24,aligned,5576,5760,5687,5868,"Au second plan, dans des parterres symetriques, en laine verte moussue, et bordes d'arceaux de croquet, etaient plantes des arbustes en forme d'orangers, mais fleuris de roses variees. ","In the middle distance
symmetrical mounds of woolly green moss bounded by croquet hoops formed
the base of shrubs shaped like orange-trees but studded with large pink
and red roses. "
"Gigantic pansies, considerably larger than the roses, and closely resembling the floral pen-wipers made by female parishioners for fashionable clergymen, sprang from the moss beneath the rose-trees; and here and there a daisy grafted on a rose-branch flowered with a luxuriance prophetic of Mr. Luther Burbank's far-off prodigies.","Sous ces rosiers, dans la mousse, poussaient des pensees gigantesques, toutes pareilles a ces essuie-plumes que les vieilles filles brodent pour leurs pasteurs. ~~~ Ca et la une marguerite s'epanouissait sur une branche de rosier, presageant deja les futurs prodiges du celebre horticulteur Luther Burbank. ~~~ Au centre de ce jardin enchante, Mme Nilsson ecoutait les declarations passionnees de M. Capoul.",25,aligned,5761,6161,5870,6200,"Sous ces rosiers, dans la mousse, poussaient des pensees gigantesques, toutes pareilles a ces essuie-plumes que les vieilles filles brodent pour leurs pasteurs. Ca et la une marguerite s'epanouissait sur une branche de rosier, presageant deja les futurs prodiges du celebre horticulteur Luther Burbank.

Au centre de ce jardin enchante, Mme Nilsson ecoutait les declarations passionnees de M. Capoul. ","Gigantic pansies, considerably larger than the roses,
and closely resembling the floral pen-wipers made by female
parishioners for fashionable clergymen, sprang from the moss beneath
the rose-trees; and here and there a daisy grafted on a rose-branch
flowered with a luxuriance prophetic of Mr. Luther Burbank's far-off
prodigies.
"
"In the centre of this enchanted garden Madame Nilsson, in white cashmere slashed with pale blue satin, a reticule dangling from a blue girdle, and large yellow braids carefully disposed on each side of her muslin chemisette, listened with downcast eyes to M. Capoul's impassioned wooing, and affected a guileless incomprehension of his designs whenever, by word or glance, he persuasively indicated the ground floor window of the neat brick villa projecting obliquely from the right wing.","Elle etait vetue d'une robe de cachemire blanc, ornee de creves de satin bleu de ciel. ~~~ Une aumoniere pendait de sa ceinture bleue, et ses epaisses nattes jaunes etaient soigneusement disposees de chaque cote de sa chemisette de mousseline. ~~~ Elle affectait une ignorance ingenue lorsque, de la parole et du regard, l'amoureux lui indiquait la fenetre du rez-de-chaussee du pimpant chalet de briques qui sortait de biais de la coulisse droite.",26,aligned,6162,6602,6202,6690,"Elle etait vetue d'une robe de cachemire blanc, ornee de creves de satin bleu de ciel. Une aumoniere pendait de sa ceinture bleue, et ses epaisses nattes jaunes etaient soigneusement disposees de chaque cote de sa chemisette de mousseline. Elle affectait une ignorance ingenue lorsque, de la parole et du regard, l'amoureux lui indiquait la fenetre du rez-de-chaussee du pimpant chalet de briques qui sortait de biais de la coulisse droite.
","In the centre of this enchanted garden Madame Nilsson, in white
cashmere slashed with pale blue satin, a reticule dangling from a blue
girdle, and large yellow braids carefully disposed on each side of her
muslin chemisette, listened with downcast eyes to M. Capoul's
impassioned wooing, and affected a guileless incomprehension of his
designs whenever, by word or glance, he persuasively indicated the
ground floor window of the neat brick villa projecting obliquely from
the right wing.
"
"""The darling!"" ~~~ thought Newland Archer, his glance flitting back to the young girl with the lilies-of-the-valley. ~~~ ""She doesn't even guess what it's all about.""","<< L'adorable enfant, >> pensa Newland Archer, son regard revenant vers la jeune fille aux muguets, << elle ne se doute meme pas de ce que cela veut dire.",27,aligned,6607,6758,6693,6850,"L'adorable enfant, >> pensa Newland Archer, son regard revenant vers la jeune fille aux muguets, << elle ne se doute meme pas de ce que cela veut dire. ","The darling!"" thought Newland Archer, his glance flitting back to the
young girl with the lilies-of-the-valley.  ""She doesn't even guess what
it's all about."""
And he contemplated her absorbed young face with a thrill of possessorship in which pride in his own masculine initiation was mingled with a tender reverence for her abysmal purity.,>> Et il contempla le joli visage pensif avec un fremissement ou l'orgueil de son initiation masculine se melait a un tendre respect pour la purete profonde de la jeune fille.,28,aligned,6762,6934,6852,7033,Et il contempla le joli visage pensif avec un fremissement ou l'orgueil de son initiation masculine se melait a un tendre respect pour la purete profonde de la jeune fille. ,"And he contemplated her absorbed young face with a
thrill of possessorship in which pride in his own masculine initiation
was mingled with a tender reverence for her abysmal purity. "
"""We'll read Faust together ... by the Italian lakes ..."" he thought, somewhat hazily confusing the scene of his projected honey-moon with the masterpieces of literature which it would be his manly privilege to reveal to his bride.","<< Nous lirons Faust ensemble au bord des lacs italiens, >> se dit-il, les scenes de sa future lune de miel se confondant vaguement dans sa pensee avec les chefs-d'oeuvre de la litterature que son privilege d'epoux lui reservait de reveler a sa jeune femme.",29,aligned,6938,7192,7036,7265,"Nous lirons Faust ensemble au bord des lacs italiens, >> se dit-il, les scenes de sa future lune de miel se confondant vaguement dans sa pensee avec les chefs-d'oeuvre de la litterature que son privilege d'epoux lui reservait de reveler a sa jeune femme. ","We'll
read Faust together ... by the Italian lakes ..."" he thought, somewhat
hazily confusing the scene of his projected honey-moon with the
masterpieces of literature which it would be his manly privilege to
reveal to his bride. "
"It was only that afternoon that May Welland had let him guess that she ""cared"" (New York's consecrated phrase of maiden avowal), and already his imagination, leaping ahead of the engagement ring, the betrothal kiss and the march from Lohengrin, pictured her at his side in some scene of old European witchery.","C'etait seulement dans ce meme apres-midi que May Welland lui avait permis de deviner ses sentiments, et deja les reves du jeune homme, allant plus loin que la bague de fiancailles, le premier baiser et la Marche Nuptiale de Lohengrin, la lui representaient a ses cotes dans quelque paysage magique de la vieille Europe.",30,aligned,7193,7513,7267,7576,"C'etait seulement dans ce meme apres-midi que May Welland lui avait permis de deviner ses sentiments, et deja les reves du jeune homme, allant plus loin que la bague de fiancailles, le premier baiser et la Marche Nuptiale de Lohengrin, la lui representaient a ses cotes dans quelque paysage magique de la vieille Europe.
","It was only that afternoon that May Welland had
let him guess that she ""cared"" (New York's consecrated phrase of maiden
avowal), and already his imagination, leaping ahead of the engagement
ring, the betrothal kiss and the march from Lohengrin, pictured her at
his side in some scene of old European witchery.
"
He did not in the least wish the future Mrs. Newland Archer to be a simpleton.,"Loin de vouloir que la future Mrs Newland Archer fit preuve de naivete et d'ignorance,",31,aligned,7515,7601,7578,7656,"Loin de vouloir que la future Mrs Newland Archer fit preuve de naivete et d'ignorance, ","He did not in the least wish the future Mrs. Newland Archer to be a
simpleton. "
"He meant her (thanks to his enlightening companionship) to develop a social tact and readiness of wit enabling her to hold her own with the most popular married women of the ""younger set,"" in which it was the recognised custom to attract masculine homage while playfully discouraging it.","il desirait qu'elle acquit a la lumiere de sa propre influence un tact mondain et une vivacite d'esprit la mettant a meme de rivaliser avec les plus admirees des jeunes femmes de son entourage : car dans ce milieu c'etait un usage consacre d'attirer les hommages masculins, tout en les decourageant.",32,aligned,7602,7901,7658,7945,"il desirait qu'elle acquit a la lumiere de sa propre influence un tact mondain et une vivacite d'esprit la mettant a meme de rivaliser avec les plus admirees des jeunes femmes de son entourage : car dans ce milieu c'etait un usage consacre d'attirer les hommages masculins, tout en les decourageant. ","He meant her (thanks to his enlightening companionship) to
develop a social tact and readiness of wit enabling her to hold her own
with the most popular married women of the ""younger set,"" in which it
was the recognised custom to attract masculine homage while playfully
discouraging it. "
If he had probed to the bottom of his vanity (as he sometimes nearly did),"Si Archer avait pu sonder le fond meme de sa propre vanite, -- ce qui lui arrivait parfois, --",33,aligned,7902,7996,7947,8019,"Si Archer avait pu sonder le fond meme de sa propre vanite, -- ce qui lui arrivait parfois, -- ","If he had probed to the bottom of his vanity (as he
sometimes nearly did)"
he would have found there the wish that his wife should be as worldly-wise and as eager to please as the married lady whose charms had held his fancy through two mildly agitated years;,"il y aurait trouve le souci que sa femme fut aussi avertie, aussi desireuse de plaire que cette autre femme dont les charmes avaient retenu son caprice pendant deux annees.",34,aligned,7997,8169,8021,8205,"il y aurait trouve le souci que sa femme fut aussi avertie, aussi desireuse de plaire que cette autre femme dont les charmes avaient retenu son caprice pendant deux annees. ","he would have found there the wish that his wife
should be as worldly-wise and as eager to please as the married lady
whose charms had held his fancy through two mildly agitated years;
"
"without, of course, any hint of the frailty which had so nearly marred that unhappy being's life, and had disarranged his own plans for a whole winter.","Cependant, chez la compagne de sa vie, il n'admettrait, naturellement, aucune faiblesse semblable a celle qui avait failli gacher l'avenir de cette malheureuse, et qui avait derange ses projets a lui pendant tout un hiver.",35,aligned,8170,8392,8206,8357,"Cependant, chez la compagne de sa vie, il n'admettrait, naturellement, aucune faiblesse semblable a celle qui avait failli gacher l'avenir de cette malheureuse, et qui avait derange ses projets a lui pendant tout un hiver.
","without, of course, any hint of the frailty which had so nearly marred
that unhappy being's life, and had disarranged his own plans for a
whole winter.
"
