eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"--""he always addressed Archer as ""sir""--""I have sent for you to go into a little matter; a matter which, for the moment, I prefer not to mention either to Mr. Skipworth or Mr. ~~~ Redwood.""","-- Mr Letterblair, tres ceremonieux, disait toujours << monsieur >> a son jeune associe, -- je vous ai fait demander a propos d'une petite affaire, une affaire dont, pour le moment, je prefere ne pas parler a Mr Lamson ni a Mr Low.",1037,aligned,148218,148449,-1,-1,"-- Mr Letterblair, tres ceremonieux, disait toujours << monsieur >> a son jeune associe, -- je vous ai fait demander a propos d'une petite affaire, une affaire dont, pour le moment, je prefere ne pas parler a Mr Lamson ni a Mr Low. ",
"The gentlemen he spoke of were the other senior partners of the firm; for, as was always the case with legal associations of old standing in New York, all the partners named on the office letter-head were long since dead; and Mr. Letterblair, for example, was, professionally speaking, his own grandson.",(No direct equivalent in text),1038,not aligned,-1,-1,145914,146217,,"The
gentlemen he spoke of were the other senior partners of the firm; for,
as was always the case with legal associations of old standing in New
York, all the partners named on the office letter-head were long since
dead; and Mr. Letterblair, for example, was, professionally speaking,
his own grandson.
"
If one had habitually breathed the New York air there were times when anything less crystalline seemed stifling.,(No direct equivalent in text),1088,not aligned,-1,-1,150806,150918,,"If one had habitually
breathed the New York air there were times when anything less
crystalline seemed stifling.
"
"The only thing to do was to persuade him, as early as possible, to marry a nice girl, and then trust to her to look after him.",(No direct equivalent in text),1105,not aligned,-1,-1,154100,154226,,"The only thing to do was to persuade him, as early as possible, to
marry a nice girl, and then trust to her to look after him.
"
"All the elderly ladies whom Archer knew regarded any woman who loved imprudently as necessarily unscrupulous and designing, and mere simple-minded man as powerless in her clutches.",(No direct equivalent in text),1107,not aligned,-1,-1,153919,154099,,"All the elderly ladies whom Archer knew
regarded any woman who loved imprudently as necessarily unscrupulous
and designing, and mere simple-minded man as powerless in her clutches.
"
"The note was written on a rather untidy half-sheet, without date or address, but her hand was firm and free.",(No direct equivalent in text),1108,not aligned,-1,-1,155024,155132,,"The note was written on a rather untidy half-sheet,
without date or address, but her hand was firm and free. "
"""You agree with me?"" Mr. Letterblair resumed, after a waiting silence.",(No direct equivalent in text),1136,not aligned,-1,-1,158297,158366,,"You agree with me?"" Mr. Letterblair resumed, after a waiting silence.
"
She returned his glance coolly.,(No direct equivalent in text),1224,not aligned,-1,-1,170844,170875,,She returned his glance coolly. 
"""You want to try not to?""",(No direct equivalent in text),1246,not aligned,-1,-1,171999,172022,,"You want to try not to?"""
He waited a moment and cleared his throat.,(No direct equivalent in text),1254,not aligned,-1,-1,172494,172536,,He waited a moment and cleared his throat. 
She raised her straight eyebrows a little.,(No direct equivalent in text),1258,not aligned,-1,-1,172177,172219,,She raised her straight eyebrows a little. 
XIII.,(No direct equivalent in text),1336,not aligned,-1,-1,180220,180225,,"XIII.
"
This tendency he had felt from the first in Madame Olenska.,(No direct equivalent in text),1366,not aligned,-1,-1,183430,183489,,"This tendency he had felt from the
first in Madame Olenska. "
All the members of this family adored one another.,Tous les membres de cette famille s'adoraient entre eux.,1393,aligned,190074,190130,-1,-1,Tous les membres de cette famille s'adoraient entre eux. ,
"""And I wanted to tell you that I DO feel you were right; and that I'm grateful to you,"" she ended, lifting her opera-glass quickly to her eyes.","'-- Je voulais vous dire que j'ai reconnu que vous aviez raison, et que je vous en ai de la gratitude, acheva-t-elle, en portant vivement sa lorgnette a ses yeux.",1407,aligned,191688,191849,-1,-1,"-- Je voulais vous dire que j'ai reconnu que vous aviez raison, et que je vous en ai de la gratitude, acheva-t-elle, en portant vivement sa lorgnette a ses yeux.
",
"And above all, why did he couple it with Lefferts's?",(No direct equivalent in text),1428,not aligned,-1,-1,193620,193672,,"And above all,
why did he couple it with Lefferts's? "
"""There was nothing extraordinary in the tale: any woman would have done as much for a neighbour's child.""",(No direct equivalent in text),1437,not aligned,-1,-1,194317,194420,,"There was nothing
extraordinary in the tale: any woman would have done as much for a
neighbour's child. "
"""I'm down and out; nothing to be done about it.""",(No direct equivalent in text),1456,not aligned,-1,-1,198098,198144,,I'm down and out; nothing to be done about it. 
No one was deceived by his pretense of professional activity.,(No direct equivalent in text),1473,not aligned,-1,-1,200864,200925,,"No one was deceived by his pretense of professional
activity. "
"But none of these young men had much hope of really advancing in his profession, or any earnest desire to do so; and over many of them the green mould of the perfunctory was already perceptibly spreading.",(No direct equivalent in text),1475,not aligned,-1,-1,201550,201754,,"But none of these young men had
much hope of really advancing in his profession, or any earnest desire
to do so; and over many of them the green mould of the perfunctory was
already perceptibly spreading.
"
"But you couldn't make a man like Winsett see that; and that was why the New York of literary clubs and exotic restaurants, though a first shake made it seem more of a kaleidoscope, turned out, in the end, to be a smaller box, with a more monotonous pattern, than the assembled atoms of Fifth Avenue.",(No direct equivalent in text),1481,not aligned,-1,-1,200195,200494,,"But you
couldn't make a man like Winsett see that; and that was why the New
York of literary clubs and exotic restaurants, though a first shake
made it seem more of a kaleidoscope, turned out, in the end, to be a
smaller box, with a more monotonous pattern, than the assembled atoms
of Fifth Avenue.
"
Those who had never been to Italy believed it; so did some who had.,(No direct equivalent in text),1518,not aligned,-1,-1,206844,206911,,"Those who had never been to Italy believed it; so did
some who had. "
She paused.,'~~~',1594,aligned,-1,-1,213842,213853,,She paused. 
"Archer, as the three strolled back through the park, was aware of this odd sense of disembodiment; and humbling as it was to his vanity it gave him the ghostly advantage of observing unobserved.",(No direct equivalent in text),1613,not aligned,-1,-1,216292,216486,,"Archer, as the three strolled back through the park, was
aware of this odd sense of disembodiment; and humbling as it was to his
vanity it gave him the ghostly advantage of observing unobserved.
"
"During his journey back to New York the next morning, Archer relived with a fatiguing vividness his last moments at Skuytercliff.",(No direct equivalent in text),1614,not aligned,-1,-1,215879,216008,,"During his journey back to New York the next morning, Archer relived
with a fatiguing vividness his last moments at Skuytercliff.
"
"at any rate, she had evidently not told him where she was going when she left New York, and her unexplained departure had exasperated him.","(Partially covered by existing alignments, but not a direct, single sentence equivalent)",1622,aligned,-1,-1,216754,216892,,"at any rate,
she had evidently not told him where she was going when she left New
York, and her unexplained departure had exasperated him. "
"If she had done that, she ceased to be an object of interest, she threw in her lot with the vulgarest of dissemblers: a woman engaged in a love affair with Beaufort ""classed"" herself irretrievably.",(No direct equivalent in text),1631,not aligned,-1,-1,219859,220056,,"If she had done that, she ceased to be
an object of interest, she threw in her lot with the vulgarest of
dissemblers: a woman engaged in a love affair with Beaufort ""classed""
herself irretrievably.
"
A longing to enlighten her was strong in him; and there were moments when he imagined that all she asked was to be enlightened.,(No direct equivalent in text),1637,not aligned,-1,-1,221631,221758,,"A longing to enlighten her
was strong in him; and there were moments when he imagined that all she
asked was to be enlightened.
"
(No direct equivalent in text),"La verite, la realite, la vraie vie se trouvaient la !",1655,not aligned,221325,221379,-1,-1,"La verite, la realite, la vraie vie se trouvaient la ! ",
"""Come late tomorrow: I must explain to you. Ellen."" These were the only words it contained.",(No direct equivalent in text),1662,not aligned,-1,-1,224003,224095,,"Come late tomorrow: I must explain
to you.  Ellen.""  These were the only words it contained.
"
"""Why shouldn't we be married in Lent?"" he rejoined; but she looked so shocked that he saw his mistake.","-- Enfin, bientot apres Paques, afin que nous puissions nous embarquer a la fin d'avril... (No direct equivalent in text)",1731,aligned,-1,-1,234946,235047,,"Why shouldn't we be married in Lent?"" he rejoined; but she looked so
shocked that he saw his mistake.
"
"""Of course I didn't mean that, dearest; but soon after Easter--so that we could sail at the end of April. I know I could arrange it at the office.""",(No direct equivalent in text),1732,not aligned,-1,-1,235050,235196,,"Of course I didn't mean that, dearest; but soon after Easter--so that
we could sail at the end of April.  I know I could arrange it at the
office."""
It was like hearing him read aloud out of his poetry books the beautiful things that could not possibly happen in real life.,(No direct equivalent in text),1734,not aligned,-1,-1,235293,235417,,"It was like hearing him read aloud out of
his poetry books the beautiful things that could not possibly happen in
real life.
"
"""She dropped back into her seat and went on:""",'Elle s\'assit a cote de lui et continua :',1759,aligned,-1,-1,238037,238080,,She dropped back into her seat and went on: 
"""I remembered it afterward, when we were engaged.""","'~~~ Je m\'en suis souvenue apres, quand nous avons ete fiances.'",1765,aligned,-1,-1,238545,238593,,"I remembered it afterward, when we were engaged."""
"""Ah!""","""-- Ah ! ~~~ tiens !..."" (Partial match)",1836,aligned,-1,-1,-1,-1,,
"Her hair, which had tried to turn white and only succeeded in fading, was surmounted by a Spanish comb and black lace scarf, and silk mittens, visibly darned, covered her rheumatic hands.",(No direct equivalent in text - details already covered),1862,aligned,-1,-1,251233,251420,,"Her hair, which had tried to turn white and only succeeded in fading,
was surmounted by a Spanish comb and black lace scarf, and silk
mittens, visibly darned, covered her rheumatic hands.
"
"This garment, which appeared to be made for a person of prodigious size, had evidently seen long and hard wear, and its greenish-black folds gave out a moist sawdusty smell suggestive of prolonged sessions against bar-room walls.",(No direct equivalent in text - details already covered),1883,aligned,-1,-1,250435,250664,,"This garment, which appeared to be made for a person of
prodigious size, had evidently seen long and hard wear, and its
greenish-black folds gave out a moist sawdusty smell suggestive of
prolonged sessions against bar-room walls. "
"""Very well; tomorrow evening,"" he repeated, inwardly resolved that he would not go early, and that by reaching her door late he would either prevent her from going to Mrs. Struthers's, or else arrive after she had started--which, all things considered, would no doubt be the simplest solution.",(No direct equivalent in text),1897,not aligned,-1,-1,249150,249442,,"Very well; tomorrow evening,"" he repeated, inwardly resolved that he
would not go early, and that by reaching her door late he would either
prevent her from going to Mrs. Struthers's, or else arrive after she
had started--which, all things considered, would no doubt be the
simplest solution.
"
"He reflected, however, that Mrs. Struthers's Sunday evenings were not like a ball, and that her guests, as if to minimise their delinquency, usually went early.",(No direct equivalent in text),1899,not aligned,-1,-1,249632,249792,,"He reflected,
however, that Mrs. Struthers's Sunday evenings were not like a ball,
and that her guests, as if to minimise their delinquency, usually went
early.
"
Why had she bidden him to come early if she was having people to dine?,(No direct equivalent in text - already covered),1901,aligned,-1,-1,249905,249975,,"Why had she bidden him to come
early if she was having people to dine? "
"""That,"" said Dr. Carver, ""is unfortunate--but here is my card."" He handed it to Archer, who read on it, in Gothic characters: +---------------------------+ | Agathon Carver | | The Valley of Love | | Kittasquattamy, N. Y. | +---------------------------+",(No direct equivalent in text),1915,not aligned,-1,-1,255392,255678,,"That,"" said Dr. Carver, ""is unfortunate--but here is my card.""  He
handed it to Archer, who read on it, in Gothic characters:

  +---------------------------+
  |      Agathon Carver       |
  |    The Valley of Love     |
  |   Kittasquattamy, N. Y.   |
  +---------------------------+
"
"""Oh, dear friend, if it were possible--I am sure she would be too happy. But I fear my Ellen counts on Mr. Archer herself.""",(No direct equivalent in text),1916,not aligned,-1,-1,255266,255388,,"Oh, dear friend, if it were possible--I am sure she would be too
happy.  But I fear my Ellen counts on Mr. Archer herself."""
"Dr. Carver looked thoughtfully at Archer. ""Perhaps, if this young gentleman is interested in my experiences, Mrs. Blenker might allow you to bring him with you?""",(No direct equivalent in text),1917,not aligned,-1,-1,255101,255262,,"Dr. Carver looked thoughtfully at Archer.  ""Perhaps, if this young
gentleman is interested in my experiences, Mrs. Blenker might allow you
to bring him with you?"""
"'Pictures, priceless furniture, music, brilliant conversation--ah, that, my dear young man, if you'll excuse me, is what you've no conception of here!'",(No direct equivalent in text),1938,not aligned,-1,-1,258257,258406,,"Pictures, priceless
furniture, music, brilliant conversation--ah, that, my dear young man,
if you'll excuse me, is what you've no conception of here! "
"Everything about her shimmered and glimmered softly, as if her dress had been woven out of candle-beams; and she carried her head high, like a pretty woman challenging a roomful of rivals.",(No direct equivalent in text),1970,not aligned,-1,-1,260232,260420,,"Everything about her shimmered and
glimmered softly, as if her dress had been woven out of candle-beams;
and she carried her head high, like a pretty woman challenging a
roomful of rivals.
"
"Archer paused a moment; then he answered with sudden resolution: ""It makes me understand what your aunt has been saying about you.""","Archer hesita, puis il risqua : -- Cela me fait comprendre ce que votre tante m'a dit de vous...",1992,aligned,-1,-1,263535,263666,,"Archer paused a moment; then he answered with sudden resolution:  ""It
makes me understand what your aunt has been saying about you."""
The expression of her face had not changed; and Archer remembered that he had before noticed her apparent incapacity for surprise.,(No direct equivalent in text),2004,not aligned,-1,-1,264746,264876,,"The expression of her face had not
changed; and Archer remembered that he had before noticed her apparent
incapacity for surprise.
"
"She blushed seldom and painfully, as if it hurt her like a burn.",(No direct equivalent in text),2007,not aligned,-1,-1,266127,266191,,"She blushed seldom and
painfully, as if it hurt her like a burn.
"
"Really, I don't know why she came.""",(No direct equivalent in text),2015,not aligned,-1,-1,265531,265565,,"Really, I don't know why she
came."""
I think she was with them as a sort of paid companion.,(No direct equivalent in text),2016,not aligned,-1,-1,265475,265529,,"I think she was
with them as a sort of paid companion. "
But perhaps the people in Cuba just got tired of her!,(No direct equivalent in text),2017,not aligned,-1,-1,265420,265473,,But perhaps the people in Cuba just got tired of her! 
"Medora's hints--""",(No direct equivalent in text),2021,not aligned,-1,-1,265056,265072,,"Medora's hints--"""
There's no reason why we shouldn't be married then.,(No direct equivalent in text),2040,not aligned,-1,-1,267136,267187,,"There's no reason why we shouldn't be married then."""
"""Merciful heavens--a bad sign?""",(No direct equivalent in text),2044,not aligned,-1,-1,267568,267597,,"Merciful heavens--a bad sign?"""
"""If I want to.""",(No direct equivalent in text),2046,not aligned,-1,-1,268038,268051,,"If I want to."""
Madame Olenska examined this curiously.,(No direct equivalent in text),2047,not aligned,-1,-1,267773,267812,,Madame Olenska examined this curiously. 
"""Possible for either of us?""",(No direct equivalent in text),2062,not aligned,-1,-1,270030,270056,,"Possible for either of us?"""
"'Ah,' she broke out with a sudden laugh.",Elle eut un eclat de rire convulsif.,2100,aligned,263434,263470,-1,-1,"Elle eut un eclat de rire convulsif.
",
"""Nonsense!",(No direct equivalent in text),2115,not aligned,-1,-1,273085,273094,,Nonsense! 
"Do you?""",(No direct equivalent in text),2122,not aligned,-1,-1,273558,273565,,"Do you?"""
He gave a reckless shrug.,(No direct equivalent in text),2123,not aligned,-1,-1,273568,273593,,He gave a reckless shrug. 
"He stood up too, flushed and resolute.",(No direct equivalent in text),2126,not aligned,-1,-1,273044,273082,,"He stood up too, flushed and resolute. "
At that he broke into a laugh.,(No direct equivalent in text),2134,not aligned,-1,-1,274488,274518,,"At that he broke into a laugh.
"
At length he began to plead again.,(No direct equivalent in text),2156,not aligned,-1,-1,278113,278147,,"At length he began to plead again.
"
"Her tone and her look still enveloped her in a soft inaccessibility, and Archer groaned out again: ""I don't understand you!""",(No direct equivalent in text),2157,not aligned,-1,-1,277199,277323,,"Her tone and her look still enveloped her in a soft inaccessibility,
and Archer groaned out again:  ""I don't understand you!"""
"""Yet you understand May!""",(No direct equivalent in text),2162,not aligned,-1,-1,277327,277350,,"Yet you understand May!"""
"The door opened, and his sister stood before him in her immemorial purple flannel dressing-gown, with her hair ""on pins.""",(No direct equivalent in text),2191,not aligned,-1,-1,280041,280161,,"The door opened, and his sister stood before
him in her immemorial purple flannel dressing-gown, with her hair ""on
pins."""
"Archer opened his eyes (but could they really have been shut, as he imagined? ), and felt his heart beginning to resume its usual task.","Archer ouvrit les yeux (les avait-il vraiment fermes, comme il le croyait ?)",2201,aligned,283088,283163,-1,-1,"Archer ouvrit les yeux (les avait-il vraiment fermes, comme il le croyait ?)",
and in the circumstances no one had expected either of the ladies to return for the wedding.,(No direct equivalent in text),2208,not aligned,-1,-1,291249,291341,,"and in the
circumstances no one had expected either of the ladies to return for
the wedding. "
