eng_source,eng_idColName,eng_iden,eng_text,fr_text,eng_startByte,eng_endByte,fr_startByte,fr_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID
pdnc,qID,Q10-0,sir,,5809,5812,,,24,18,1,M_79
pdnc,qID,Q11-0,you,vous,5871,5874,6699.0,6703.0,15,19,1,M_80
booknlp,COREF,152,he,il,5877,5879,6718.0,6720.0,24,19,1,M_81
pdnc,qID,Q12-0,sir,,5976,5979,,,24,20,1,M_82
booknlp,COREF,152,his,,6013,6016,,,24,20,1,M_83
booknlp,COREF,152,his,,6057,6060,,,24,20,1,M_84
booknlp,COREF,152,his,,6141,6144,,,24,20,1,M_85
booknlp,COREF,152,his,,6174,6177,,,24,20,1,M_86
exp,exp_name,the visitor,The visitor,,6472,6483,,,24,21,1,M_87
booknlp,COREF,152,He,il,6525,6527,7447.0,7449.0,24,21,1,M_88
booknlp,COREF,152,he,il,6569,6571,7447.0,7449.0,24,21,1,M_89
booknlp,COREF,152,his,sa,6580,6583,7507.0,7509.0,24,21,1,M_90
booknlp,COREF,152,his,son,6607,6610,7537.0,7540.0,24,21,1,M_91
booknlp,COREF,152,He,il,6617,6619,7548.0,7550.0,24,21,1,M_92
booknlp,COREF,152,his,sa,6735,6738,7687.0,7689.0,24,21,1,M_93
booknlp,COREF,152,he,il,6901,6903,7879.0,7881.0,24,21,1,M_94
booknlp,COREF,152,his,il,6949,6952,7879.0,7881.0,24,21,1,M_95
pdnc,qID,Q14-0,The poor soul,Le pauvre homme,6961,6974,7941.0,7956.0,24,22,1,M_96
exp,exp_name,mrs. hall,Mrs. Hall,madame,7029,7038,8018.0,8024.0,15,22,1,M_97
pdnc,qID,Q15-0,he,il,7218,7220,8217.0,8219.0,24,23,1,M_98
booknlp,COREF,152,his,,7282,7285,,,24,23,1,M_99
pdnc,qID,Q16-0,his,sa,7356,7359,8381.0,8383.0,24,23,1,M_100
pdnc,qID,Q16-0,his,sa,7412,7415,8381.0,8383.0,24,23,1,M_101
booknlp,COREF,152,you,vous,7557,7560,8627.0,8631.0,24,24,1,M_102
exp,exp_name,mrs. hall,Mrs. Hall,madame Hall,7600,7609,8690.0,8701.0,15,25,1,M_103
exp,exp_name,the stranger,the stranger,l'etranger,7629,7641,8737.0,8747.0,24,25,1,M_104
booknlp,COREF,152,his,il,7665,7668,8785.0,8787.0,24,25,1,M_105
booknlp,COREF,152,him,il,7742,7745,8785.0,8787.0,24,25,1,M_106
booknlp,COREF,152,he,il,7783,7785,8861.0,8863.0,24,25,1,M_107
booknlp,COREF,152,he,il,7848,7850,8861.0,8863.0,24,25,1,M_108
booknlp,COREF,152,he,il,7883,7885,9017.0,9019.0,24,25,1,M_109
booknlp,COREF,152,his,sa,7922,7925,9060.0,9062.0,24,25,1,M_110
booknlp,COREF,152,his,ses,7956,7959,8981.0,8984.0,24,25,1,M_111
booknlp,COREF,152,he,le,8008,8010,9114.0,9116.0,24,25,1,M_112
booknlp,COREF,152,He,il,8047,8049,9168.0,9170.0,24,25,1,M_113
booknlp,COREF,152,his,il,8073,8076,9168.0,9170.0,24,25,1,M_114
booknlp,COREF,152,his,ses,8279,8282,9339.0,9342.0,24,25,1,M_115
booknlp,COREF,152,I,J',8326,8327,9429.0,9431.0,24,26,1,M_116
booknlp,COREF,152,he,il,8348,8350,9477.0,9479.0,24,26,1,M_117
booknlp,COREF,152,he,il,8388,8390,9477.0,9479.0,24,26,1,M_118
booknlp,COREF,152,he,il,8405,8407,9477.0,9479.0,24,26,1,M_119
booknlp,COREF,152,He,il,8428,8430,9553.0,9555.0,24,26,1,M_120
booknlp,COREF,152,his,sa,8437,8440,9564.0,9566.0,24,26,1,M_121
booknlp,COREF,152,he,,8521,8523,,,24,26,1,M_122
exp,exp_name,mrs. hall,Mrs. Hall,Madame Hall,8677,8686,9855.0,9866.0,15,27,1,M_123
booknlp,COREF,152,his,,8712,8715,,,24,27,1,M_124
pdnc,qID,Q20-0,sir,monsieur,8788,8791,9962.0,9970.0,24,27,1,M_125
pdnc,qID,Q21-0,sir,monsieur,8998,9001,10225.0,10233.0,24,27,1,M_126
exp,exp_name,the visitor,the visitor,le visiteur,9041,9052,10277.0,10288.0,24,28,1,M_127
booknlp,COREF,152,he,,9095,9097,,,24,28,1,M_128
booknlp,COREF,152,his,son,9111,9114,10368.0,10371.0,24,28,1,M_129
booknlp,COREF,152,his,ses,9151,9154,10433.0,10436.0,24,28,1,M_130
booknlp,COREF,152,my,mon,9244,9246,10544.0,10547.0,24,29,1,M_131
booknlp,COREF,73,Tom,Tom,9261,9264,10555.0,10558.0,12,29,1,M_132
booknlp,COREF,152,me,me,9340,9342,10673.0,10675.0,24,29,1,M_133
pdnc,qID,Q23-0,sir,monsieur,9372,9375,10711.0,10719.0,24,29,1,M_134
pdnc,qID,Q23-0,You,,9377,9380,,,24,29,1,M_135
booknlp,COREF,152,me,,9421,9423,,,24,29,1,M_136
pdnc,qID,Q23-0,sir,,9445,9448,,,24,29,1,M_137
booknlp,COREF,174,I,Je,9453,9454,10825.0,10827.0,24,30,1,M_138
exp,exp_name,the visitor,the visitor,,9488,9499,,,24,30,1,M_139
pdnc,qID,Q25-0,sir,monsieur,9581,9584,10929.0,10937.0,24,31,1,M_140
exp,exp_name,the visitor,The visitor,Le visiteur,9588,9599,10941.0,10952.0,24,32,1,M_141
booknlp,COREF,174,he,il,9641,9643,10985.0,10987.0,24,32,1,M_142
booknlp,COREF,174,his,il,9671,9674,10985.0,10987.0,24,32,1,M_143
booknlp,COREF,174,he,,9694,9696,,,24,32,1,M_144
pdnc,qID,Q27-0,sir,monsieur,9713,9716,11070.0,11078.0,24,33,1,M_145
booknlp,COREF,174,I,je,9778,9779,11135.0,11137.0,24,33,1,M_146
booknlp,COREF,174,my,ma,9784,9786,11157.0,11159.0,24,33,1,M_147
pdnc,qID,Q27-0,sir,,9864,9867,,,24,33,1,M_148
booknlp,COREF,174,I,j',9902,9903,11274.0,11276.0,24,33,1,M_149
pdnc,qID,Q27-0,sir,monsieur,9935,9938,11291.0,11299.0,24,33,1,M_150
pdnc,qID,Q28-0,you,,9948,9951,,,15,34,1,M_151
booknlp,COREF,174,me,me,9956,9958,11318.0,11320.0,24,34,1,M_152
exp,exp_name,the visitor,the visitor,l'etranger,9979,9990,11361.0,11371.0,24,34,1,M_153
booknlp,COREF,174,My,Ma,10009,10011,11373.0,11375.0,24,34,1,M_154
exp,exp_name,mrs. hall,Mrs. Hall,Madame Hall,10027,10036,11395.0,11406.0,15,35,1,M_155
booknlp,COREF,174,him,lui,10086,10089,11506.0,11509.0,24,35,1,M_156
booknlp,COREF,174,him,lui,10105,10108,11506.0,11509.0,24,35,1,M_157
booknlp,COREF,174,him,,10141,10144,,,24,35,1,M_158
booknlp,COREF,174,he,,10231,10233,,,24,36,1,M_159
booknlp,COREF,174,his,il,10283,10286,11724.0,11726.0,24,36,1,M_160
booknlp,COREF,174,he,il,10387,10389,11827.0,11829.0,24,36,1,M_161
booknlp,COREF,174,his,,10507,10510,,,24,36,1,M_162
exp,exp_name,the visitor,The visitor,Le voyageur,10592,10603,12036.0,12047.0,24,37,1,M_163
booknlp,COREF,174,he,il,10722,10724,12139.0,12141.0,24,37,1,M_164
booknlp,COREF,174,he,il,10773,10775,12139.0,12141.0,24,37,1,M_165
booknlp,COREF,174,him,l',10896,10899,12329.0,12331.0,24,38,1,M_166
booknlp,COREF,174,he,il,10948,10950,12314.0,12316.0,24,38,1,M_167
booknlp,COREF,174,He,Il,10980,10982,12414.0,12416.0,24,38,1,M_168
booknlp,COREF,174,himself,lui-meme,11007,11014,12438.0,12446.0,24,38,1,M_169
booknlp,COREF,174,he,il,11045,11047,12462.0,12464.0,24,38,1,M_170
exp,exp_name,mr. teddy henfrey,MR. TEDDY HENFREY,il,11080,11097,12578.0,12580.0,17,39,2,M_171
exp,exp_name,mrs. hall,Mrs. Hall,madame Hall,11165,11174,12622.0,12633.0,15,40,2,M_172
booknlp,COREF,174,he,il,11235,11237,12578.0,12580.0,24,40,2,M_173
exp,exp_name,teddy henfrey,Teddy Henfrey,il,11259,11272,12578.0,12580.0,17,40,2,M_174
booknlp,COREF,174,My,,11312,11314,,,24,40,2,M_175
pdnc,qID,Q30-0,Mrs. Hall,madame Hall,11322,11331,12783.0,12794.0,15,40,2,M_176
booknlp,COREF,174,he,,11339,11341,,,24,40,2,M_177
exp,exp_name,mrs. hall,Mrs. Hall,Madame Hall,11428,11437,12886.0,12897.0,15,41,2,M_178
booknlp,COREF,174,he,lui,11463,11465,12975.0,12978.0,24,41,2,M_179
booknlp,COREF,174,his,sa,11470,11473,12959.0,12961.0,24,41,2,M_180
booknlp,COREF,174,him,lui,11483,11486,12975.0,12978.0,24,41,2,M_181
pdnc,qID,Q31-0,you,vous,11493,11496,12996.0,13000.0,17,41,2,M_182
pdnc,qID,Q31-0,Mr. Teddy,monsieur Teddy,11506,11515,13010.0,13024.0,17,41,2,M_183
pdnc,qID,Q31-1,you,vous,11544,11547,12996.0,13000.0,17,41,2,M_184
pdnc,qID,Q32-0,you,vous,12872,12875,14366.0,14370.0,24,44,2,M_185
pdnc,qID,Q32-0,sir,monsieur,12882,12885,14399.0,14407.0,24,44,2,M_186
pdnc,qID,Q32-0,this man,monsieur,12887,12895,14399.0,14407.0,17,44,2,M_187
pdnc,qID,Q32-0,sir,monsieur,12927,12930,14399.0,14407.0,24,44,2,M_188
exp,exp_name,mrs. hall,Mrs. Hall,Madame Hall,13123,13132,14648.0,14659.0,15,46,2,M_189
exp,exp_name,mr. teddy henfrey,Mr. Teddy Henfrey,M. Teddy Henfrey,13218,13235,14742.0,14758.0,17,46,2,M_190
booknlp,COREF,74,He,il,13287,13289,14808.0,14810.0,17,46,2,M_191
booknlp,COREF,74,he,il,13295,13297,14808.0,14810.0,17,46,2,M_192
exp,exp_name,the stranger,the stranger,l'etranger,13343,13355,14870.0,14880.0,24,47,2,M_193
exp,exp_name,mr. henfrey,Mr. Henfrey,M. Henfrey,13374,13385,14963.0,14973.0,17,47,2,M_194
booknlp,COREF,74,I,je,13454,13455,15057.0,15059.0,17,48,2,M_195
exp,exp_name,mr. henfrey,Mr. Henfrey,celui-ci,13468,13479,15043.0,15051.0,17,48,2,M_196
exp,exp_name,the stranger,the stranger,l'etranger,13530,13542,15109.0,15119.0,24,49,2,M_197
exp,exp_name,mrs. hall,Mrs. Hall,madame Hall,13587,13596,15166.0,15177.0,15,49,2,M_198
pdnc,qID,Q40-0,sir,,13673,13676,,,24,50,2,M_199
exp,exp_name,mrs. hall,Mrs. Hall,,13684,13693,,,15,50,2,M_200
pdnc,qID,Q40-1,you,,13696,13699,,,24,50,2,M_201
exp,exp_name,the stranger,the stranger,,13740,13752,,,24,51,2,M_202
booknlp,COREF,152,I,je,13781,13782,15361.0,15363.0,24,51,2,M_203
exp,exp_name,mr. henfrey,Mr. Henfrey,,13908,13919,,,17,52,2,M_204
exp,exp_name,mr. henfrey,Mr. Henfrey,,13943,13954,,,17,52,2,M_205
booknlp,COREF,74,him,,14027,14030,,,17,52,2,M_206
exp,exp_name,the stranger,The stranger,,14032,14044,,,24,52,2,M_207
booknlp,COREF,152,his,son,14063,14066,15478.0,15481.0,24,52,2,M_208
booknlp,COREF,152,his,son,14097,14100,15478.0,15481.0,24,52,2,M_209
booknlp,COREF,152,his,son,14114,14117,15478.0,15481.0,24,52,2,M_210
booknlp,COREF,152,he,,14141,14143,,,24,52,2,M_211
booknlp,COREF,152,I,je,14183,14184,15551.0,15553.0,24,52,2,M_212
booknlp,COREF,152,I,je,14191,14192,15551.0,15553.0,24,52,2,M_213
exp,exp_name,mrs. hall,Mrs. Hall,Madame Hall,14265,14274,15628.0,15639.0,15,53,2,M_214
exp,exp_name,mr. henfrey,Mr. Henfrey,M. Henfrey,14401,14412,15774.0,15784.0,17,53,2,M_215
booknlp,COREF,74,his,ses,14479,14482,15837.0,15840.0,17,53,2,M_216
booknlp,COREF,74,him,,14515,14518,,,17,53,2,M_217
pdnc,qID,Q42-4,You,vous,14623,14626,16002.0,16006.0,15,53,2,M_218
booknlp,COREF,74,he,,14662,14664,,,17,53,2,M_219
booknlp,COREF,74,I,Je,14715,14716,16130.0,16132.0,17,55,2,M_220
booknlp,COREF,74,he,,14734,14736,,,17,55,2,M_221
booknlp,COREF,74,I,je,14750,14751,16236.0,16238.0,17,55,2,M_222
booknlp,COREF,74,I,Je,14804,14805,16130.0,16132.0,17,55,2,M_223
exp,exp_name,mrs. hall,Mrs. Hall,madame Hall,14861,14870,16321.0,16332.0,15,56,2,M_224
booknlp,COREF,74,my,mes,14894,14896,16358.0,16361.0,17,57,2,M_225
exp,exp_name,mrs. hall,Mrs. Hall,,14990,14999,,,15,58,2,M_226
booknlp,COREF,74,I,je,15007,15008,16475.0,16477.0,17,59,2,M_227
booknlp,COREF,74,my,mes,15049,15051,16507.0,16510.0,17,59,2,M_228
booknlp,COREF,74,My,,15085,15087,,,17,61,2,M_229
booknlp,COREF,74,he,il,15117,15119,16599.0,16601.0,17,61,2,M_230
booknlp,COREF,74,I,Je,15202,15203,16661.0,16663.0,17,61,2,M_231
booknlp,COREF,74,my,mon,15235,15237,16696.0,16699.0,17,61,2,M_232
booknlp,COREF,74,my,mon,15259,15261,16733.0,16736.0,17,61,2,M_233
exp,exp_name,mrs. hall,Mrs. Hall,madame Hall,15309,15318,16813.0,16824.0,15,62,2,M_234
booknlp,COREF,74,My,Mes,15369,15371,16858.0,16861.0,17,63,2,M_235
booknlp,COREF,74,I,je,15416,15417,16918.0,16920.0,17,63,2,M_236
booknlp,COREF,74,myself,m',15431,15437,16926.0,16928.0,17,63,2,M_237
booknlp,COREF,74,myself,,15478,15484,,,17,63,2,M_238
exp,exp_name,stranger,stranger,,15596,15604,,,24,63,2,M_239
booknlp,COREF,74,me,,15661,15663,,,17,63,2,M_240
pdnc,qID,Q52-0,sir,monsieur,15724,15727,17248.0,17256.0,24,64,2,M_241
exp,exp_name,mrs. hall,Mrs. Hall,,15735,15744,,,15,64,2,M_242
booknlp,COREF,152,I,je,15794,15795,17318.0,17320.0,24,65,2,M_243
exp,exp_name,the stranger,the stranger,l'etranger,15817,15829,17335.0,17345.0,24,65,2,M_244
booknlp,COREF,152,he,il,15878,15880,17363.0,17365.0,24,65,2,M_245
exp,exp_name,mrs. hall,Mrs. Hall,Madame Hall,15903,15912,17445.0,17456.0,15,65,2,M_246
exp,exp_name,mrs. hall,Mrs. Hall,,15978,15987,,,15,66,2,M_247
booknlp,COREF,152,he,il,16007,16009,17558.0,17560.0,24,66,2,M_248
exp,exp_name,mr. henfrey,Mr. Henfrey,M. Henfrey,16062,16073,17602.0,17612.0,17,66,2,M_249
exp,exp_name,mr. henfrey,Mr. Henfrey,,16105,16116,,,17,66,2,M_250
booknlp,COREF,74,he,,16202,16204,,,17,66,2,M_251
booknlp,COREF,74,He,lui,16277,16279,17711.0,17714.0,17,66,2,M_252
booknlp,COREF,74,him,lui,16310,16313,17711.0,17714.0,17,66,2,M_253
booknlp,COREF,74,his,ses,16364,16367,17767.0,17770.0,17,66,2,M_254
booknlp,COREF,74,he,il,16450,16452,17880.0,17882.0,17,66,2,M_255
booknlp,COREF,74,his,sa,16489,16492,17897.0,17899.0,17,66,2,M_256
booknlp,COREF,74,he,il,16543,16545,17972.0,17974.0,17,66,2,M_257
booknlp,COREF,74,his,son,16625,16628,18053.0,18056.0,17,66,2,M_258
exp,exp_name,the stranger,the stranger,l'etranger,16682,16694,18124.0,18134.0,24,66,2,M_259
exp,exp_name,the stranger,the stranger,celui-ci,16700,16712,18141.0,18149.0,24,66,2,M_260
exp,exp_name,henfrey,Henfrey,,16774,16781,,,17,66,2,M_261
booknlp,COREF,74,He,Il,16792,16794,18236.0,18238.0,17,66,2,M_262
exp,exp_name,henfrey,Henfrey,Henfrey,16993,17000,18442.0,18449.0,17,66,2,M_263
exp,exp_name,henfrey,Henfrey,Henfrey,17070,17077,18556.0,18563.0,17,66,2,M_264
booknlp,COREF,74,he,il,17166,17168,18659.0,18661.0,17,66,2,M_265
booknlp,COREF,74,He,Il,17230,17232,18727.0,18729.0,17,67,2,M_266
booknlp,COREF,74,he,,17305,17307,,,17,67,2,M_267
booknlp,COREF,74,you,,17327,17330,,,17,68,2,M_268
booknlp,COREF,74,you,,17426,17429,,,17,68,2,M_269
booknlp,COREF,74,You,,17480,17483,,,17,68,2,M_270
pdnc,qID,Q56-0,sir,,17520,17523,,,7,69,2,M_271
booknlp,COREF,74,I,,17541,17542,,,17,69,2,M_272
exp,exp_name,mr. henfrey,Mr. Henfrey,M. Henfrey,17560,17571,19154.0,19164.0,17,69,2,M_273
booknlp,COREF,74,he,il,17596,17598,19201.0,19203.0,17,70,2,M_274
exp,exp_name,mr. henfrey,Mr. Henfrey,,17649,17660,,,17,70,2,M_275
booknlp,COREF,74,himself,se disait-il,17664,17671,19256.0,19268.0,17,70,2,M_276
exp,exp_name,a man,a man,,17726,17731,,,1,70,2,M_277
exp,exp_name,a man,a man,Un homme,17786,17791,19421.0,19429.0,1,71,2,M_278
pdnc,qID,Q58-0,you,vous,17800,17803,19460.0,19464.0,24,71,2,M_279
pdnc,qID,Q59-0,you,,17870,17873,,,24,72,2,M_280
pdnc,qID,Q59-0,you,,17874,17877,,,24,72,2,M_281
booknlp,COREF,74,he,il,17939,17941,19669.0,19671.0,17,73,2,M_282
exp,exp_name,hall,Hall,Hall,17946,17950,19676.0,19680.0,7,73,2,M_283
exp,exp_name,the stranger,the stranger,quelqu'un,17977,17989,19853.0,19862.0,24,73,2,M_284
booknlp,COREF,74,him,lui,18144,18147,19904.0,19907.0,17,73,2,M_285
booknlp,COREF,74,his,lui,18151,18154,19904.0,19907.0,17,73,2,M_286
exp,exp_name,hall,Hall,,18179,18183,,,7,73,2,M_287
booknlp,COREF,74,his,le,18249,18252,20033.0,20035.0,17,73,2,M_288
pdnc,qID,Q60-0,Teddy,Teddy,18271,18276,20067.0,20072.0,17,73,2,M_289
booknlp,COREF,74,he,il,18279,18281,20085.0,20087.0,17,73,2,M_290
pdnc,qID,Q61-0,You,vous,18299,18302,20109.0,20113.0,7,74,2,M_291
exp,exp_name,teddy,Teddy,,18331,18336,,,17,74,2,M_292
exp,exp_name,hall,Hall,Hall,18339,18343,20150.0,20154.0,7,75,2,M_293
booknlp,COREF,74,he,,18384,18386,,,17,75,2,M_294
pdnc,qID,Q63-0,Rum-looking customer,,18396,18416,,,24,76,2,M_295
exp,exp_name,teddy,Teddy,,18459,18464,,,17,76,2,M_296
booknlp,COREF,74,My,,18467,18469,,,17,76,2,M_297
booknlp,COREF,74,he,,18483,18485,,,17,77,2,M_298
exp,exp_name,hall,Hall,Hall,18504,18508,20321.0,20325.0,7,77,2,M_299
booknlp,COREF,74,his,sa,18532,18535,20375.0,20377.0,17,77,2,M_300
booknlp,COREF,74,I,Moi,18593,18594,20421.0,20424.0,17,77,2,M_301
exp,exp_name,a man,a man,un homme,18609,18614,20458.0,20466.0,1,77,2,M_302
booknlp,COREF,74,I,Moi,18625,18626,20421.0,20424.0,17,77,2,M_303
booknlp,COREF,1463,him,le,18631,18634,20480.0,20482.0,1,77,2,M_304
booknlp,COREF,74,my,mon,18648,18650,20494.0,20497.0,17,77,2,M_305
exp,exp_name,henfrey,Henfrey,,18665,18672,,,17,77,2,M_306
pdnc,qID,Q64-1,He,il,18734,18736,20566.0,20568.0,24,77,2,M_307
pdnc,qID,Q64-1,your,vous,18744,18748,20619.0,20623.0,7,77,2,M_308
pdnc,qID,Q64-1,he,il,18759,18761,20596.0,20598.0,24,77,2,M_309
pdnc,qID,Q64-1,Hall,il,18787,18791,20566.0,20568.0,7,77,2,M_310
pdnc,qID,Q65-0,You,,18796,18799,,,17,78,2,M_311
exp,exp_name,hall,Hall,Hall,18820,18824,20690.0,20694.0,7,78,2,M_312
exp,exp_name,a man,a man,,18834,18839,,,1,78,2,M_313
exp,exp_name,teddy,Teddy,Teddy,18879,18884,20766.0,20771.0,17,79,2,M_314
pdnc,qID,Q66-1,he,lui,18909,18911,20832.0,20835.0,24,79,2,M_315
pdnc,qID,Q66-1,you,vous,18916,18919,20800.0,20804.0,7,79,2,M_316
pdnc,qID,Q66-1,him,lui,18937,18940,20832.0,20835.0,24,79,2,M_317
pdnc,qID,Q66-1,he,il,18961,18963,20857.0,20859.0,24,79,2,M_318
pdnc,qID,Q66-1,he,il,19008,19010,20857.0,20859.0,24,79,2,M_319
pdnc,qID,Q66-1,Hall,Hall,19057,19061,20935.0,20939.0,7,79,2,M_320
booknlp,COREF,74,He,Il,19065,19067,21005.0,21007.0,17,80,2,M_321
exp,exp_name,hall,Hall,,19073,19077,,,7,80,2,M_322
booknlp,COREF,74,his,,19082,19085,,,17,80,2,M_323
exp,exp_name,stranger,stranger,etranger,19126,19134,21071.0,21079.0,24,80,2,M_324
booknlp,COREF,74,he,il,19171,19173,21118.0,21120.0,17,80,2,M_325
exp,exp_name,hall,Hall,,19179,19183,,,7,80,2,M_326
exp,exp_name,hall,Hall,,19229,19233,,,7,80,2,M_327
exp,exp_name,teddy,Teddy,Teddy,19270,19275,21211.0,21216.0,17,81,2,M_328
booknlp,COREF,74,his,sa,19287,19290,21228.0,21230.0,17,81,2,M_329
booknlp,COREF,74,his,,19300,19303,,,17,81,2,M_330
