eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"""Would you care to try it?""",'Auriez-vous envie d'en tater ?',10,aligned,1935,1965,1667,1692,"Auriez-vous envie d'en tater ?
","Would you care to try it?"""
"""No, indeed,"" I answered, brusquely.","'Non, repliquai-je brusquement,'",11,aligned,1970,2000,1696,1731,"Non, repliquai-je brusquement, ","No, indeed,"" I answered, brusquely. "
"""Perhaps you are right, Watson,"" he said.","'Peut-etre avez-vous raison, Watson, me dit-il.'",12,aligned,2150,2196,1872,1912,"Peut-etre avez-vous raison, Watson, me dit-il. ","Perhaps you are right, Watson,"" he said. "
He smiled at my vehemence.,'Ma vivacite le fit sourire.',13,aligned,2118,2145,1844,1870,"Ma vivacite le fit sourire.
",He smiled at my vehemence. 
"""I suppose that its influence is physically a bad one. ~~~ I find it, however, so transcendently stimulating and clarifying to the mind that its secondary action is a matter of small moment.""",Je crois bien qu'au point de vue physique l'influence de cette drogue peut etre pernicieuse ; mais je trouve que c'est un stimulant d'une telle puissance pour activer les fonctions du cerveau et lui donner de la lucidite que peu m'importent ses effets secondaires.,14,aligned,2197,2461,1914,2099,"Je crois bien qu'au point de vue physique l'influence de cette drogue peut etre pernicieuse ; mais je trouve que c'est un stimulant d'une telle puissance pour activer les fonctions du cerveau et lui donner de la lucidite que peu m'importent ses effets secondaires.
","I suppose that its influence is physically a bad one. I find it, however, so transcendently stimulating and clarifying to the mind that its secondary action is a matter of small moment."""
"""But consider!"" ~~~ I said, earnestly.","-- Songez donc a ce que vous faites, m'ecriai-je vivement.",15,aligned,2463,2521,2103,2136,"-- Songez donc a ce que vous faites, m'ecriai-je vivement. ","But consider!"" I said, earnestly. "
"'Why should you, for a mere passing pleasure, risk the loss of those great powers with which you have been endowed?'","'A quoi bon, pour une jouissance passagere, risquer de detruire les magnifiques facultes dont vous etes doue ?'",16,aligned,2960,3069,2430,2544,"A quoi bon, pour une jouissance passagere, risquer de detruire les magnifiques facultes dont vous etes doue ? ","Why should you, for a mere passing pleasure, risk the loss of those great powers with which you have been endowed? "
'Surely the game is hardly worth the candle.',"'Voyons, le jeu en vaut-il la chandelle ?'",17,aligned,2919,2959,2386,2429,"Voyons, le jeu en vaut-il la chandelle ? ",Surely the game is hardly worth the candle. 
"""Count the cost!""",'Voyez ce que vous risquez.',18,aligned,2522,2548,2138,2153,Voyez ce que vous risquez. ,Count the cost! 
"'Your brain may, as you say, be roused and excited, but it is a pathological and morbid process, which involves increased tissue-change and may at last leave a permanent weakness.'","'Vous pouvez sans doute, comme vous le dites, produire par ce moyen une surexcitation momentanee dans votre cerveau. Mais ce processus purement pathologique est un processus morbide qui va s'aggravant chaque jour et doit a la longue amener un affaiblissement certain.'",19,aligned,2549,2815,2154,2332,"Vous pouvez sans doute, comme vous le dites, produire par ce moyen une surexcitation momentanee dans votre cerveau. Mais ce processus purement pathologique est un processus morbide qui va s'aggravant chaque jour et doit a la longue amener un affaiblissement certain. ","Your brain may, as you say, be roused and excited, but it is a pathological and morbid process, which involves increased tissue-change and may at last leave a permanent weakness. "
"'You know, too, what a black reaction comes upon you.'",'Ne sentez-vous pas d'ailleurs vous-meme la terrible reaction qui se manifeste apres chaque operation ?',20,aligned,2816,2918,2333,2385,Ne sentez-vous pas d'ailleurs vous-meme la terrible reaction qui se manifeste apres chaque operation ? ,"You know, too, what a black reaction comes upon you. "
"Remember that I speak not only as one comrade to another, but as a medical man to one for whose constitution he is to some extent answerable.""","Remarquez bien que je ne parle pas seulement en ami, mais aussi en medecin, et comme tel je me sens jusqu'a un certain point responsable de votre sante.",21,aligned,3070,3222,2545,2686,"Remarquez bien que je ne parle pas seulement en ami, mais aussi en medecin, et comme tel je me sens jusqu'a un certain point responsable de votre sante. ","Remember that I speak not only as one comrade to another, but as a medical man to one for whose constitution he is to some extent answerable."""
"He did not seem offended. ~~~ On the contrary, he put his finger-tips together and leaned his elbows on the arms of his chair, like one who has a relish for conversation.",">> Ce petit discours, loin de le contrarier, sembla l'inciter a causer, car il s'etablit confortablement dans son fauteuil, les coudes appuyes, les bouts des doigts reunis.",22,aligned,3227,3396,2689,2855,"Ce petit discours, loin de le contrarier, sembla l'inciter a causer, car il s'etablit confortablement dans son fauteuil, les coudes appuyes, les bouts des doigts reunis.
","He did not seem offended. On the contrary, he put his finger-tips together and leaned his elbows on the arms of his chair, like one who has a relish for conversation.
"
"""My mind,"" he said, ""rebels at stagnation.","<< Mon esprit, dit-il, ne peut rester en repos.",23,aligned,3401,3445,2858,2899,"Mon esprit, dit-il, ne peut rester en repos. ","My mind,"" he said, ""rebels at stagnation. "
"Give me problems, give me work, give me the most abstruse cryptogram or the most intricate analysis, and I am in my own proper atmosphere.","Fournissez-moi soit des problemes a resoudre, soit un travail a faire, proposez-moi l'enigme la plus indechiffrable ou l'analyse la plus subtile, je me sentirai aussitot dans l'atmosphere qui me convient.",24,aligned,3446,3650,2900,3038,"Fournissez-moi soit des problemes a resoudre, soit un travail a faire, proposez-moi l'enigme la plus indechiffrable ou l'analyse la plus subtile, je me sentirai aussitot dans l'atmosphere qui me convient. ","Give me problems, give me work, give me the most abstruse cryptogram or the most intricate analysis, and I am in my own proper atmosphere. "
I can dispense then with artificial stimulants.,C'est alors que les stimulants artificiels me deviennent inutiles.,25,aligned,3651,3717,3039,3086,C'est alors que les stimulants artificiels me deviennent inutiles. ,I can dispense then with artificial stimulants. 
But I abhor the dull routine of existence.,Mais j'abhorre la stupide monotonie de la vie courante.,26,aligned,3718,3773,3087,3129,Mais j'abhorre la stupide monotonie de la vie courante. ,But I abhor the dull routine of existence. 
"I crave for mental exaltation. ~~~ That is why I have chosen my own particular profession, or rather created it, for I am the only one in the world.""","Je ne puis vivre sans excitation intellectuelle, voila pourquoi j'ai choisi une carriere speciale, ou plutot pourquoi je l'ai creee ; car je suis le seul au monde de mon espece.",27,aligned,3774,3951,3130,3274,"Je ne puis vivre sans excitation intellectuelle, voila pourquoi j'ai choisi une carriere speciale, ou plutot pourquoi je l'ai creee ; car je suis le seul au monde de mon espece.
","I crave for mental exaltation. That is why I have chosen my own particular profession, or rather created it, for I am the only one in the world."""
"""The only unofficial detective?""",-- Le seul detective amateur ?,28,aligned,3953,3983,3278,3308,-- Le seul detective amateur ? ,"The only unofficial detective?"""
"I said, raising my eyebrows.",dis-je en soulevant mes paupieres.,29,aligned,3984,4018,3310,3338,"dis-je en soulevant mes paupieres.
","I said, raising my eyebrows.
"
"""The only unofficial consulting detective,"" he answered. ~~~ ""I am the last and highest court of appeal in detection.","-- Le seul detective consultant amateur, rectifia-t-il Je suis dans ma partie la cour d'appel la plus haute, celle qui juge en dernier ressort.",30,aligned,4020,4163,3341,3453,"-- Le seul detective consultant amateur, rectifia-t-il Je suis dans ma partie la cour d'appel la plus haute, celle qui juge en dernier ressort. ","The only unofficial consulting detective,"" he answered. ""I am the last and highest court of appeal in detection. "
"You have attempted to tinge it with romanticism, which produces much the same effect as if you worked a love-story or an elopement into the fifth proposition of Euclid.""","Votre procede est donc faux, absolument faux, et vous me faites l'effet d'avoir voulu tirer un roman d'un theoreme de geometrie.",31,aligned,5312,5440,4312,4480,"Votre procede est donc faux, absolument faux, et vous me faites l'effet d'avoir voulu tirer un roman d'un theoreme de geometrie.
","You have attempted to tinge it with romanticism, which produces much the same effect as if you worked a love-story or an elopement into the fifth proposition of Euclid."""
"Detection is, or ought to be, an exact science, and should be treated in the same cold and unemotional manner.","La science du detective est -- ou devrait etre -- une science exacte. En consequence, l'expose doit etre precis, froid et depourvu de cette teinte romanesque que vous lui avez donnee.",32,aligned,5128,5311,4201,4311,"La science du detective est -- ou devrait etre -- une science exacte. En consequence, l'expose doit etre precis, froid et depourvu de cette teinte romanesque que vous lui avez donnee. ","Detection is, or ought to be, an exact science, and should be treated in the same cold and unemotional manner. "
"""He shook his head sadly.",>> Il secoua la tete avec tristesse.,33,aligned,5021,5054,4100,4124,"Il secoua la tete avec tristesse.
",He shook his head sadly. 
"When Gregson or Lestrade or Athelney Jones are out of their depths which, by the way, is their normal state the matter is laid before me.","Lorsque Greyson, ou Lestrade, ou Athelney Jones ne savent plus ou donner de la tete -- ce qui par parenthese leur arrive plus souvent qu'a leur tour, -- ils viennent m'exposer leur cas.",34,aligned,4164,4349,3454,3591,"Lorsque Greyson, ou Lestrade, ou Athelney Jones ne savent plus ou donner de la tete -- ce qui par parenthese leur arrive plus souvent qu'a leur tour, -- ils viennent m'exposer leur cas. ","When Gregson or Lestrade or Athelney Jones are out of their depths which, by the way, is their normal state the matter is laid before me. "
"I examine the data, as an expert, and pronounce a specialist s opinion.",J'examine les donnees du probleme et je me prononce ensuite avec l'autorite qui resulte des connaissances particulieres que j'ai amassees.,35,aligned,4350,4488,3592,3663,J'examine les donnees du probleme et je me prononce ensuite avec l'autorite qui resulte des connaissances particulieres que j'ai amassees. ,"I examine the data, as an expert, and pronounce a specialist s opinion. "
I claim no credit in such cases.,Je ne cherche pas a me prevaloir de mes succes.,36,aligned,4489,4536,3664,3696,Je ne cherche pas a me prevaloir de mes succes. ,I claim no credit in such cases. 
My name figures in no newspaper.,"Jamais vous ne verrez mon nom figurer dans un journal,",37,aligned,4537,4591,3697,3729,"Jamais vous ne verrez mon nom figurer dans un journal, ",My name figures in no newspaper. 
"The work itself, the pleasure of finding a field for my peculiar powers, is my highest reward.","mais le seul plaisir de travailler, la jouissance de decouvrir un champ ou je puisse exercer mes facultes speciales, voila pour moi les recompenses les plus enviables.",38,aligned,4592,4759,3730,3824,"mais le seul plaisir de travailler, la jouissance de decouvrir un champ ou je puisse exercer mes facultes speciales, voila pour moi les recompenses les plus enviables. ","The work itself, the pleasure of finding a field for my peculiar powers, is my highest reward. "
"""Honestly, I cannot congratulate you upon it.",vraiment je ne puis vous en feliciter.,39,aligned,5089,5127,4156,4200,vraiment je ne puis vous en feliciter. ,"Honestly, I cannot congratulate you upon it. "
"""Yes, indeed,"" said I, cordially.","-- Certainement, dis-je,",40,aligned,4858,4882,3920,3952,"-- Certainement, dis-je, ","Yes, indeed,"" said I, cordially. "
"""But the romance was there,"" I remonstrated.","-- Mais le roman y etait bien, repondis-je timidement.",41,aligned,5442,5496,4484,4527,"-- Mais le roman y etait bien, repondis-je timidement. ","But the romance was there,"" I remonstrated. "
"""I could not tamper with the facts.""",Je ne pouvais pourtant pas denaturer les faits.,42,aligned,5497,5544,4529,4563,"Je ne pouvais pourtant pas denaturer les faits.
","I could not tamper with the facts."""
"But you have yourself had some experience of my methods of work in the Jefferson Hope case.""",D'ailleurs vous avez pu juger vous-meme de ma maniere de proceder dans l'affaire Jefferson Hope.,43,aligned,4760,4856,3825,3916,"D'ailleurs vous avez pu juger vous-meme de ma maniere de proceder dans l'affaire Jefferson Hope.
","But you have yourself had some experience of my methods of work in the Jefferson Hope case."""
"""I glanced over it,"" said he.","<< Je l'ai parcourue, dit-il,",44,aligned,5059,5085,4126,4154,"Je l'ai parcourue, dit-il, ","I glanced over it,"" said he. "
I was never so struck by anything in my life.,"jamais je n'ai ete plus etonne,",45,aligned,4883,4914,3954,3999,"jamais je n'ai ete plus etonne, ",I was never so struck by anything in my life. 
I even embodied it in a small brochure with the somewhat fantastic title of A Study in Scarlet.,et meme j'ai coordonne tout cela dans une petite brochure sous ce titre fantaisiste : Etude de rouge.,46,aligned,4915,5016,4000,4096,et meme j'ai coordonne tout cela dans une petite brochure sous ce titre fantaisiste : Etude de rouge. ,I even embodied it in a small brochure with the somewhat fantastic title of  A Study in Scarlet. 
"""Some facts should be suppressed, or at least a just sense of proportion should be observed in treating them.","-- Certains auraient pu etre passes sous silence, ou en tout cas etre mis moins en evidence.",47,aligned,5546,5638,4567,4675,"-- Certains auraient pu etre passes sous silence, ou en tout cas etre mis moins en evidence. ","Some facts should be suppressed, or at least a just sense of proportion should be observed in treating them. "
"The only point in the case which deserved mention was the curious analytical reasoning from effects to causes by which I succeeded in unraveling it.""",Le seul point a faire ressortir etait ce procede d'analyse si curieux qui consiste a remonter de l'effet a la cause et grace auquel j'ai pu debrouiller la verite.,48,aligned,5639,5801,4676,4824,Le seul point a faire ressortir etait ce procede d'analyse si curieux qui consiste a remonter de l'effet a la cause et grace auquel j'ai pu debrouiller la verite. ,"The only point in the case which deserved mention was the curious analytical reasoning from effects to causes by which I succeeded in unraveling it."""
I was annoyed at this criticism of a work which had been specially designed to please him.,>> Cette critique d'un ouvrage destine specialement a etre agreable a Sherlock Holmes me contrariait vivement.,49,aligned,5806,5913,4827,4917,Cette critique d'un ouvrage destine specialement a etre agreable a Sherlock Holmes me contrariait vivement. ,I was annoyed at this criticism of a work which had been specially designed to please him. 
"I confess, too, that I was irritated by the egotism which seemed to demand that every line of my pamphlet should be devoted to his own special doings.","J'etais meme irrite de cette personnalite, de cet egoisme, qui lui faisaient exiger que chaque ligne de ma brochure fut entierement consacree a faire ressortir ses facultes extraordinaires et sa maniere de les appliquer.",50,aligned,5914,6134,4918,5068,"J'etais meme irrite de cette personnalite, de cet egoisme, qui lui faisaient exiger que chaque ligne de ma brochure fut entierement consacree a faire ressortir ses facultes extraordinaires et sa maniere de les appliquer. ","I confess, too, that I was irritated by the egotism which seemed to demand that every line of my pamphlet should be devoted to his own special doings. "
More than once during the years that I had lived with him in Baker Street I had observed that a small vanity underlay my companion s quiet and didactic manner.,"Je m'etais bien apercu plus d'une fois, depuis notre cohabitation dans la maison de Baker Street, qu'une certaine dose de vanite se melait a la conscience qu'il avait de son reel merite.",51,aligned,6135,6321,5069,5228,"Je m'etais bien apercu plus d'une fois, depuis notre cohabitation dans la maison de Baker Street, qu'une certaine dose de vanite se melait a la conscience qu'il avait de son reel merite. ",More than once during the years that I had lived with him in Baker Street I had observed that a small vanity underlay my companion s quiet and didactic manner. 
"I made no remark, however, but sat nursing my wounded leg. ~~~ I had a Jezail bullet through it some time before, and, though it did not prevent me from walking, it ached wearily at every change of the weather.","Je me tus cependant, me contentant de chercher une position confortable pour ma malheureuse jambe qui avait ete traversee par une balle Djezail lors de ma campagne d'Afghanistan et qui depuis lors, tout en ne me refusant pas le service, me faisait cruellement souffrir a chaque changement de temps.",52,aligned,6322,6620,5229,5435,"Je me tus cependant, me contentant de chercher une position confortable pour ma malheureuse jambe qui avait ete traversee par une balle Djezail lors de ma campagne d'Afghanistan et qui depuis lors, tout en ne me refusant pas le service, me faisait cruellement souffrir a chaque changement de temps. ","I made no remark, however, but sat nursing my wounded leg. I had a Jezail bullet through it some time before, and, though it did not prevent me from walking, it ached wearily at every change of the weather.
"
"""My practice has extended recently to the Continent,"" said Holmes, after a while, filling up his old brier-root pipe.","Je restais la absorbe dans mes reflexions, lorsque Sherlock Holmes, rompant le silence : << Ma clientele s'etend maintenant jusqu'au continent, dit-il, tout en bourrant sa pipe.",53,aligned,6621,6799,5438,5554,"Je restais la absorbe dans mes reflexions, lorsque Sherlock Holmes, rompant le silence :

<< Ma clientele s'etend maintenant jusqu'au continent, dit-il, tout en bourrant sa pipe. ","My practice has extended recently to the Continent,"" said Holmes, after a while, filling up his old brier-root pipe. "
"""I was consulted last week by Fran ois Le Villard, who, as you probably know, has come rather to the front lately in the French detective service.","J'ai ete consulte la semaine derniere par Francois Le Villard, le detective francais qui commence a percer si brillamment et dont vous avez peut-etre entendu parler.",54,aligned,6800,6965,5556,5701,"J'ai ete consulte la semaine derniere par Francois Le Villard, le detective francais qui commence a percer si brillamment et dont vous avez peut-etre entendu parler. ","I was consulted last week by Fran ois Le Villard, who, as you probably know, has come rather to the front lately in the French detective service. "
"He has all the Celtic power of quick intuition, but he is deficient in the wide range of exact knowledge which is essential to the higher developments of his art.","Il est doue de cette puissance d'intuition qui est le propre de la race celte, mais il lui manque un ensemble de connaissances exactes absolument essentiel pour atteindre la perfection dans son art.",55,aligned,6966,7164,5702,5864,"Il est doue de cette puissance d'intuition qui est le propre de la race celte, mais il lui manque un ensemble de connaissances exactes absolument essentiel pour atteindre la perfection dans son art. ","He has all the Celtic power of quick intuition, but he is deficient in the wide range of exact knowledge which is essential to the higher developments of his art. "
"The case was concerned with a will, and possessed some features of interest.",Il s'agissait d'un testament et l'affaire presentait vraiment un certain interet.,56,aligned,7165,7246,5865,5941,Il s'agissait d'un testament et l'affaire presentait vraiment un certain interet. ,"The case was concerned with a will, and possessed some features of interest. "
"I glanced my eyes down it, catching a profusion of notes of admiration, with stray ""magnifiques,"" ""coup-de-ma tres,"" and ""tours-de-force,"" all testifying to the ardent admiration of the Frenchman.","En la parcourant, je fus frappe de la profusion d'expressions elogieuses, telles que magnifiques, coups de maitre, tours de force ; c'etait bien la preuve irrecusable de l'admiration du detective francais.",57,aligned,7568,7773,6239,6435,"En la parcourant, je fus frappe de la profusion d'expressions elogieuses, telles que magnifiques, coups de maitre, tours de force ; c'etait bien la preuve irrecusable de l'admiration du detective francais.
","I glanced my eyes down it, catching a profusion of notes of admiration, with stray ""magnifiques,"" ""coup-de-ma tres,"" and ""tours-de-force,"" all testifying to the ardent admiration of the Frenchman.
"
Here is the letter which I had this morning acknowledging my assistance.,Voici la lettre que j'ai recue de lui ce matin pour me remercier de mon concours.,58,aligned,7398,7479,6097,6169,Voici la lettre que j'ai recue de lui ce matin pour me remercier de mon concours. ,"Here is the letter which I had this morning acknowledging my assistance."""
"I was able to refer him to two parallel cases, the one at Riga in 1857, and the other at St. Louis in 1871, which have suggested to him the true solution.","J'ai pu le renvoyer a l'etude de deux cas identiques, celui de Riga en 1857 et celui de Saint-Louis en 1871.",59,aligned,7247,7355,5942,6096,"J'ai pu le renvoyer a l'etude de deux cas identiques, celui de Riga en 1857 et celui de Saint-Louis en 1871. ","I was able to refer him to two parallel cases, the one at Riga in 1857, and the other at St. Louis in 1871, which have suggested to him the true solution. "
(No direct equivalent in text),Cette piste l'a mene a la vraie solution.,60,not aligned,7356,7397,-1,-1,Cette piste l'a mene a la vraie solution. ,
"He tossed over, as he spoke, a crumpled sheet of foreign notepaper.","Tout en parlant, Sherlock Holmes chiffonnait une feuille de papier dans ses doigts.",61,aligned,7484,7567,6171,6238,"Tout en parlant, Sherlock Holmes chiffonnait une feuille de papier dans ses doigts. ","He tossed over, as he spoke, a crumpled sheet of foreign notepaper. "
"""He speaks as a pupil to his master,"" said I.","<< On dirait un eleve s'adressant a son maitre, fis-je apres avoir lu.",62,aligned,7778,7845,6438,6482,"On dirait un eleve s'adressant a son maitre, fis-je apres avoir lu.
","He speaks as a pupil to his master,"" said I.
"
"""Oh, he rates my assistance too highly,"" said Sherlock Holmes, lightly.","-- Oh ! ~~~ il exagere bien un peu l'aide que je lui ai apportee, reprit Sherlock Holmes avec une indifference feinte.",63,aligned,7847,7961,6485,6555,"-- Oh ! il exagere bien un peu l'aide que je lui ai apportee, reprit Sherlock Holmes avec une indifference feinte. ","Oh, he rates my assistance too highly,"" said Sherlock Holmes, lightly. "
"""He has considerable gifts himself. ~~~ He possesses two out of the three qualities necessary for the ideal detective.","Il est lui-meme tres bien doue, car, sur les trois qualites indispensables au parfait detective il en possede deux.",64,aligned,7962,8077,6557,6670,"Il est lui-meme tres bien doue, car, sur les trois qualites indispensables au parfait detective il en possede deux. ",He has considerable gifts himself. He possesses two out of the three qualities necessary for the ideal detective. 
He has the power of observation and that of deduction.,Il a le don d'observation et celui de deduction.,65,aligned,8078,8126,6671,6725,Il a le don d'observation et celui de deduction. ,He has the power of observation and that of deduction. 
"Here, for example, is one Upon the Distinction between the Ashes of the Various Tobaccoes.",Voici le titre de l'une d'elles par exemple : De la distinction entre les cendres provenant des differents tabacs.,66,aligned,8435,8549,6982,7073,Voici le titre de l'une d'elles par exemple : De la distinction entre les cendres provenant des differents tabacs. ,"Here, for example, is one  Upon the Distinction between the Ashes of the Various Tobaccoes. "
"""Yes, I have been guilty of several monographs. They are all upon technical subjects.","~~~ Eh bien ! oui, j'ai sur la conscience plusieurs brochures traitant toutes de sujets techniques.",67,aligned,8338,8434,6897,6981," Eh bien ! oui, j'ai sur la conscience plusieurs brochures traitant toutes de sujets techniques. ","Yes, I have been guilty of several monographs. They are all upon technical subjects. "
"""Oh, didn't you know?"" he cried, laughing.",-- Comment ? Vous ne savez pas ? dit-il en souriant.,68,aligned,8286,8338,-1,-1,-- Comment ? Vous ne savez pas ? dit-il en souriant. ,
"""Your works?""",-- Vos ouvrages ?,69,aligned,8267,8284,6839,6850,"-- Vos ouvrages ?
","Your works?"""
He is now translating my small works into French.,Il traduit en ce moment mes petits ouvrages en francais.,70,aligned,8209,8265,6786,6835,"Il traduit en ce moment mes petits ouvrages en francais.
","He is now translating my small works into French."""
He is only wanting in knowledge; and that may come in time.,"Ce qui lui manque, c'est uniquement la science, et ceci peut toujours s'acquerir.",71,aligned,8127,8208,6726,6785,"Ce qui lui manque, c'est uniquement la science, et ceci peut toujours s'acquerir. ",He is only wanting in knowledge; and that may come in time. 
"In it I enumerate a hundred and forty forms of cigar-, cigarette-, and pipe-tobacco, with coloured plates illustrating the difference in the ash.","J'y enumere cent quarante especes de cigares, cigarettes et tabacs de pipe, avec des gravures en couleur representant la difference qui existe entre toutes les cendres produites.",72,aligned,8550,8728,7075,7220,"J'y enumere cent quarante especes de cigares, cigarettes et tabacs de pipe, avec des gravures en couleur representant la difference qui existe entre toutes les cendres produites. ","In it I enumerate a hundred and forty forms of cigar-, cigarette-, and pipe-tobacco, with coloured plates illustrating the difference in the ash. "
