eng,fr,id,llm alignment result
"""But the romance was there,"" I remonstrated.","-- Mais le roman y etait bien, repondis-je timidement.",42,not aligned
"""I could not tamper with the facts.""",Je ne pouvais pourtant pas denaturer les faits.,43,aligned
"I was able to refer him to two parallel cases, the one at Riga in 1857, and the other at St. Louis in 1871, which have suggested to him the true solution.","J'ai pu le renvoyer a l'etude de deux cas identiques, celui de Riga en 1857 et celui de Saint-Louis en 1871. ~~~ Cette piste l'a mene a la vraie solution.",54,aligned
"Here is the letter which I had this morning acknowledging my assistance.""",Voici la lettre que j'ai recue de lui ce matin pour me remercier de mon concours.,55,not aligned
"He tossed over, as he spoke, a crumpled sheet of foreign notepaper.",">> Tout en parlant, Sherlock Holmes chiffonnait une feuille de papier dans ses doigts.",56,not aligned
"I glanced my eyes down it, catching a profusion of notes of admiration, with stray ""magnifiques,"" ""coup-de-ma tres,"" and ""tours-de-force,"" all testifying to the ardent admiration of the Frenchman.","En la parcourant, je fus frappe de la profusion d'expressions elogieuses, telles que magnifiques, coups de maitre, tours de force ; c'etait bien la preuve irrecusable de l'admiration du detective francais.",57,aligned
He is only wanting in knowledge; and that may come in time.,"Ce qui lui manque, c'est uniquement la science, et ceci peut toujours s'acquerir.",62,aligned
"He is now translating my small works into French.""",Il traduit en ce moment mes petits ouvrages en francais.,63,not aligned
"""Your works?""",-- Vos ouvrages ?,64,aligned
"""Oh, didn t you know?""",-- Comment ?,65,not aligned
"he cried, laughing.",Vous ne savez pas ?,66,not aligned
"""Yes, I have been guilty of several monographs.",dit-il en souriant. ~~~ Eh bien !,67,not aligned
They are all upon technical subjects.,"oui, j'ai sur la conscience plusieurs brochures traitant toutes de sujets techniques.",68,not aligned
"Here, for example, is one Upon the Distinction between the Ashes of the Various Tobaccoes.",Voici le titre de l'une d'elles par exemple : De la distinction entre les cendres provenant des differents tabacs.,69,aligned
"To the trained eye there is as much difference between the black ash of a Trichinopoly and the white fluff of bird s-eye as there is between a cabbage and a potato.""",Pour un oeil exerce il y a autant de difference entre les cendres noires d'un trichinopoly et celles blanches et floconneuses du tabac << bird'seye >> qu'entre un chou et une pomme de terre.,73,aligned
"""You have an extraordinary genius for minuti ,"" I remarked.","-- Vous avez vraiment la specialite des infiniment petits, remarquai-je.",74,not aligned
"""I appreciate their importance.",-- J'apprecie en effet leur importance.,75,aligned
"But I weary you with my hobby.""",Mais je vous fatigue peut-etre avec mes lubies ?,79,aligned
"""Not at all,"" I answered, earnestly. ~~~ ""It is of the greatest interest to me, especially since I have had the opportunity of observing your practical application of it.","-- Pas le moins du monde, repondis-je tres franchement, vous m'interessez au plus haut degre, surtout depuis que j'ai eu l'occasion de constater comment vous savez faire l'application de vos principes.",80,not aligned
But you spoke just now of observation and deduction.,"Mais dites-moi a ce propos, vous parliez d'observation et de deduction : surement l'une ne va guere sans l'autre.",81,not aligned
"Surely the one to some extent implies the other.""",-- Et pourquoi donc ? ~~~ pas toujours.,82,not aligned
"""Why, hardly,"" he answered, leaning back luxuriously in his arm-chair, and sending up thick blue wreaths from his pipe.",>> Sur cette reponse il se renversa paresseusement dans son fauteuil en tirant de sa pipe de petits nuages bleus.,83,aligned
"""For example, observation shows me that you have been to the Wigmore Street Post-Office this morning, but deduction lets me know that when there you dispatched a telegram.""","<< Tenez, en voulez-vous un exemple ? ~~~ L'observation me prouve que vous avez ete ce matin au bureau de poste de Wigmore Street, mais la deduction m'amene a vous dire que vous y avez envoye un telegramme.",84,aligned
"""Right!"" ~~~ said I. ~~~ ""Right on both points!","-- Parfaitement exact, dis-je, sur les deux points.",85,not aligned
But I confess that I don t see how you arrived at it.,Mais comment le savez-vous ?,86,not aligned
"It was a sudden impulse upon my part, and I have mentioned it to no one.""",Car je suis entre la par hasard et je ne l'ai dit a personne.,87,aligned
"""It is simplicity itself,"" he remarked, chuckling at my surprise, ""so absurdly simple that an explanation is superfluous; and yet it may serve to define the limits of observation and of deduction.","-- C'est jeu d'enfant, repondit-il en souriant de ma surprise, et c'est tellement simple qu'il est presque superflu de l'expliquer ; cependant voila un exemple bien fait pour determiner les limites qui separent l'observation de la deduction.",88,aligned
Observation tells me that you have a little reddish mould adhering to your instep.,Ainsi l'observation me prouve que vos chaussures conservent un peu de boue rougeatre.,89,not aligned
Just opposite the Seymour Street Office they have taken up the pavement and thrown up some earth which lies in such a way that it is difficult to avoid treading in it in entering.,Eh bien ! ~~~ a l'entree du bureau de Wigmore Street on a defonce la rue et rejete de la terre sur laquelle on est forcement oblige de passer.,90,aligned
"The earth is of this peculiar reddish tint which is found, as far as I know, nowhere else in the neighbourhood.",Cette terre a une teinte rougeatre speciale et qu'a ma connaissance on ne retrouve nulle part ailleurs dans le voisinage.,91,aligned
"So much is observation. ~~~ The rest is deduction.""","Voila ou s'arrete l'observation, le reste est du domaine de la deduction.",92,not aligned
"""How, then, did you deduce the telegram?""",-- Dites-moi donc comment vous avez procede pour decouvrir que j'avais envoye un telegramme.,93,aligned
"""Why, of course I knew that you had not written a letter, since I sat opposite to you all morning.","-- Eh bien ! ~~~ voici : je sais que vous n'avez pas ecrit de lettre, puisque nous sommes restes ensemble toute la matinee.",94,not aligned
I see also in your open desk there that you have a sheet of stamps and a thick bundle of post-cards.,J'avais vu aussi sur votre bureau une provision de timbres et tout un paquet de cartes postales.,95,not aligned
"What could you go into the post-office for, then, but to send a wire?","Pourquoi donc seriez-vous entre dans un bureau de poste, si ce n'etait pour envoyer un telegramme ?",96,aligned
I could hardly keep from smiling at his crestfallen face when he finally snapped the case to and handed it back.,J'eus peine a dissimuler un sourire en voyant l'air morne et le mouvement brusque avec lequel il referma le boitier et me rendit la montre.,108,aligned
"""There are hardly any data,"" he remarked.","<< Elle ne dit pas grand'chose, dit-il.",109,not aligned
"""The watch has been recently cleaned, which robs me of my most suggestive facts.""",Cette montre vient d'etre nettoyee et cela restreint beaucoup le champ de mes observations.,110,aligned
In my heart I accused my companion of putting forward a most lame and impotent excuse to cover his failure.,>> J'accusais interieurement mon camarade de couvrir son insucces d'une bien piteuse excuse.,112,aligned
What data could he expect from an uncleaned watch?,Quelles autres donnees cette montre aurait-elle pu lui fournir quand bien meme elle n'aurait pas ete nettoyee recemment ?,113,not aligned
"""Though unsatisfactory, my research has not been entirely barren,"" he observed, staring up at the ceiling with dreamy, lack-lustre eyes.","<< Mes observations, quoique peu satisfaisantes, n'ont cependant pas ete absolument infructueuses, ajouta-t-il, fixant au plafond un regard morne et songeur.",114,aligned
"The W. suggests your own name. ~~~ The date of the watch is nearly fifty years back, and the initials are as old as the watch: so it was made for the last generation.","Le W. se rapporte a votre nom de famille ; de plus, cette montre a ete fabriquee il y a une cinquantaine d'annees et le chiffre a ete grave en meme temps.",118,aligned
"Jewelry usually descends to the eldest son, and he is most likely to have the same name as the father.",,119,not aligned
"Your father has, if I remember right, been dead many years.",Elle a donc ete faite pour la generation qui precede la notre.,120,not aligned
"It has, therefore, been in the hands of your eldest brother.""","Or, si j'ai bonne memoire, votre pere est decede depuis plusieurs annees.",121,not aligned
,"Comme les bijoux font generalement partie du lot qui echoit dans l'heritage au fils aine, et que celui-ci porte souvent le meme nom que son pere, j'en conclus que cette montre devait se trouver depuis la mort de votre pere entre les mains de votre frere aine.",122,not aligned
"""Right, so far,"" said I.",-- Tout cela est vrai.,123,not aligned
"""Anything else?""",Et ensuite ?,124,aligned
"He was left with good prospects, but he threw away his chances, lived for some time in poverty with occasional short intervals of prosperity, and finally, taking to drink, he died. ~~~ That is all I can gather.""","Il avait son avenir assure, mais n'a pas su en profiter ; il a passe une partie de sa vie dans la misere, tout en connaissant de temps a autre des jours plus fortunes.",126,aligned
I sprang from my chair and limped impatiently about the room with considerable bitterness in my heart.,"En fin de compte, il s'est adonne a la boisson et il en est mort.",127,not aligned
"""This is unworthy of you, Holmes,"" I said.",Voila a quoi se bornent mes decouvertes.,128,not aligned
"""I could not have believed that you would have descended to this.",>> Je bondis de ma chaise et me mis a arpenter nerveusement la chambre avec une mauvaise humeur non deguisee.,129,not aligned
"You have made inquires into the history of my unhappy brother, and you now pretend to deduce this knowledge in some fanciful way.","<< Ceci n'est pas digne de vous, Holmes, m'ecriai-je ; jamais je n'aurais cru que vous pussiez vous abaisser jusque-la.",130,not aligned
You cannot expect me to believe that you have read all this from his old watch!,"Vous avez evidemment fait une enquete sur l'histoire de mon malheureux frere, et vous en profitez maintenant pour paraitre ne l'apprendre qu'a l'aide de moyens fantastiques ; car vous n'esperez pas me faire croire que cette vieille montre ait pu vous faire de telles revelations !",131,not aligned
"It is unkind, and, to speak plainly, has a touch of charlatanism in it.""","C'est un mauvais procede de votre part, et, pour parler franc, ce n'est que du charlatanisme !",132,not aligned
"""My dear doctor,"" said he, kindly, ""pray accept my apologies.","-- Mon cher docteur, reprit Holmes avec douceur, veuillez, je vous prie, agreer, mes excuses.",133,aligned
"They are absolutely correct in every particular.""",car tout cela est parfaitement exact !,137,aligned
"""Ah, that is good luck.",-- Vraiment ? ~~~ Eh bien !,138,not aligned
"I could only say what was the balance of probability. ~~~ I did not at all expect to be so accurate.""","c'est de la chance, je n'avais que des probabilites et je n'esperais pas etre tombe si juste.",139,aligned
What seems strange to you is only so because you do not follow my train of thought or observe the small facts upon which large inferences may depend.,"Comme vous n'etes pas initie au cours que suivent mes pensees, vous ne pouvez voir combien l'observation de faits, insignifiants en apparence, arrive a me fournir les renseignements les plus utiles. ~~~ Aussi tout cela vous parait-il merveilleux !",143,aligned
"For example, I began by stating that your brother was careless.","Tenez, je vous ai d'abord dit que votre frere n'avait ni soin ni ordre.",144,not aligned
"When you observe the lower part of that watch-case you notice that it is not only dinted in two places, but it is cut and marked all over from the habit of keeping other hard objects, such as coins or keys, in the same pocket.","Regardez bien le boitier : vous remarquerez qu'il est tout couture et raye, ce qui prouve l'habitude de porter dans la meme poche des objets durs tels que des sous ou des clefs.",145,aligned
"It is more handy than a label, as there is no risk of the number being lost or transposed.","<< C'est plus commode qu'une etiquette, puisque ce numero ne peut s'egarer et qu'une erreur devient ainsi impossible.",149,aligned
"There are no less than four such numbers visible to my lens on the inside of this case. ~~~ Inference, that your brother was often at low water.","Or, il n'y a pas moins de quatre numeros de ce genre, visibles a la loupe sur l'interieur du boitier, preuve que votre frere se trouvait souvent dans une situation precaire, mais preuve aussi qu'il avait par moments des retours de fortune qui lui permettaient de rentrer en possession de sa montre.",150,not aligned
"Secondary inference, that he had occasional bursts of prosperity, or he could not have redeemed the pledge. ~~~ Finally, I ask you to look at the inner plate, which contains the key-hole.","Enfin, veuillez regarder le boitier interieur : vous y verrez des milliers d'eraflures produites par la clef autour des trous destines a la recevoir.",151,not aligned
"Look at the thousands of scratches all round the hole, marks where the key has slipped. ~~~ What sober man s key could have scored those grooves?",Croyez-vous qu'un homme qui n'aurait pas eu des habitudes d'intemperance aurait eu tant de peine a introduire une clef dans son trou ?,152,aligned
"Where is the mystery in all this?""",Qu'y a-t-il de si mysterieux dans tout cela ?,155,aligned
"""It is as clear as daylight,"" I answered. ~~~ ""I regret the injustice which I did you.","-- C'est clair comme le jour, repondis-je, et je regrette d'avoir ete si injuste vis-a-vis de vous.",156,not aligned
I should have had more faith in your marvellous faculty.,J'aurais du avoir plus de confiance dans vos merveilleuses facultes.,157,aligned
"May I ask whether you have any professional inquiry on foot at present?"" ~~~ ""None.",Mais serait-il indiscret de vous demander si vous avez en ce moment quelque affaire sur le chantier ?,158,not aligned
Hence the cocaine.,"-- Aucune, et c'est pourquoi je m'adonne a la cocaine.",159,aligned
What else is there to live for?,D'ailleurs quel autre but y a-t-il dans la vie ?,161,aligned
Stand at the window here.,Ouvrez la fenetre et voyez ce qui se passe.,162,not aligned
"Was ever such a dreary, dismal, unprofitable world?","Que ce monde est triste, lugubre et vide !",163,aligned
I have no recollection of the name.,je n'ai aucune souvenance de ce nom.,172,aligned
,"Madame Hudson, demandez donc a cette jeune personne d'entrer.",173,not aligned
"Ask the young lady to step up, Mrs. Hudson.","Ne vous en allez donc pas, docteur.",174,not aligned
"Don t go, doctor.",Je prefere que vous restiez la.,175,aligned
"I should prefer that you remain.""",>> ii Expose de l'affaire.,176,not aligned
Chapter II The Statement of the Case Miss Morstan entered the room with a firm step and an outward composure of manner.,"Calme, presque compassee, miss Morstan fit son entree.",177,not aligned
"She was a blonde young lady, small, dainty, well gloved, and dressed in the most perfect taste.","C'etait une jeune personne blonde, de taille moyenne, tres soignee d'exterieur, irreprochablement gantee et mise avec un gout parfait.",178,aligned
"I could not but observe that as she took the seat which Sherlock Holmes placed for her, her lip trembled, her hand quivered, and she showed every sign of intense inward agitation.","Je m'apercus, au moment ou elle prit le siege que Sherlock Holmes lui tendait, que ses levres s'agitaient, que sa main tremblait, qu'en un mot tout denotait en elle une violente emotion interieure.",183,aligned
"""I have come to you, Mr. Holmes,"" she said, ""because you once enabled my employer, Mrs. Cecil Forrester, to unravel a little domestic complication.","<< Je viens vous trouver, monsieur Sherlock Holmes, lui dit-elle, parce que Mrs Cecil Forrester, chez laquelle je suis placee, m'a raconte avec quelle habilete vous aviez su demeler la verite dans un ennui domestique qu'elle a eu jadis.",184,not aligned
"She was much impressed by your kindness and skill.""",Votre talent non moins que votre bonte ont fait sur elle la plus vive impression.,185,aligned
"""Mrs. Cecil Forrester,"" he repeated thoughtfully.","-- Ah, oui, Mrs Cecil Forrester, reprit-il, je crois me rappeler lui avoir rendu un leger service.",186,not aligned
"""I believe that I was of some slight service to her.","Mais, si j'ai bonne memoire, il s'agissait d'une affaire bien peu compliquee.",187,not aligned
"The case, however, as I remember it, was a very simple one.""","-- Tel n'etait pas son avis, repondit miss Morstan.",188,not aligned
"""She did not think so. ~~~ But at least you cannot say the same of mine.",En tout cas vous ne pourrez guere appliquer la meme epithete au cas qui m'amene.,189,not aligned
"I can hardly imagine anything more strange, more utterly inexplicable, than the situation in which I find myself.""",Il est difficile -- je crois meme qu'il est impossible -- d'imaginer une situation plus etrange et plus completement inexplicable que celle dans laquelle je me trouve.,190,aligned
"""State your case,"" said he, in brisk, business tones.","<< Exposez votre affaire >>, dit-il, avec le ton sec d'un homme de loi.",193,aligned
I felt that my position was an embarrassing one.,Je craignais d'etre importun.,194,not aligned
"""You will, I am sure, excuse me,"" I said, rising from my chair.","<< Vous voudrez bien m'excuser >>, fis-je, en me levant.",195,aligned
"To my surprise, the young lady held up her gloved hand to detain me.","Mais, a ma grande surprise, la jeune fille elle-meme mit la main sur mon bras pour me retenir.",196,not aligned
"""If your friend,"" she said, ""would be good enough to stop, he might be of inestimable service to me.""","<< Si votre ami, dit-elle a Holmes, avait la bonte de rester, je lui en serais tres reconnaissante.",197,not aligned
I relapsed into my chair.,>> Je me rassis donc.,198,aligned
My father was an officer in an Indian regiment who sent me home when I was quite a child.,"Mon pere, officier dans un regiment indien, me renvoya en Angleterre lorsque j'etais toute jeune encore.",200,aligned
"My mother was dead, and I had no relative in England.",J'avais perdu ma mere et je me trouvais sans parents.,201,not aligned
"I was placed, however, in a comfortable boarding establishment at Edinburgh, and there I remained until I was seventeen years of age.",Je fus placee dans une bonne pension a Edimbourg et j'y restai jusqu'a ma dix-septieme annee.,202,aligned
"""Remained at the hotel. ~~~ There was nothing in it to suggest a clue, some clothes, some books, and a considerable number of curiosities from the Andaman Islands. ~~~ He had been one of the officers in charge of the convict-guard there.""","-- Ils etaient restes a l'hotel, mais ils ne contenaient rien qui ait pu fournir quelque indice : des vetements, des livres et surtout beaucoup de bibelots et d'objets curieux provenant de l'archipel Andaman, car il avait fait partie de la garnison chargee de surveiller les condamnes relegues dans ces iles.",215,aligned
"""Had he any friends in town?""",-- Avait-il des amis dans Londres ?,216,not aligned
"""Only one that we know of, Major Sholto, of his own regiment, the 34th Bombay Infantry.","-- Un seul a ma connaissance, le major Sholto, du meme regiment que lui, du 34e fusiliers de Bombay.",217,aligned
"The major had retired some little time before, and lived at Upper Norwood.",Le major avait pris sa retraite quelque temps auparavant et demeurait a Upper Norwood.,218,aligned
"We communicated with him, of course, but he did not even know that his brother officer was in England.""","On a ete naturellement aux renseignements aupres de lui, mais il ne savait meme pas que son ancien camarade eut debarque en Angleterre.",219,not aligned
"""A singular case,"" remarked Holmes.","-- Singuliere affaire, remarqua Holmes.",220,aligned
They have been pronounced by an expert to be of a rare variety and of considerable value.,Un expert a declare que ces perles etaient d'une espece fort rare et d'une tres grande valeur.,228,aligned
"You can see for yourselves that they are very handsome.""","Du reste, vous pouvez en juger par vous-meme.",229,not aligned
"She opened a flat box as she spoke, and showed me six of the finest pearls that I had ever seen.",">> Et, tout en parlant, elle ouvrit une petite boite et nous montra les six plus belles perles que j'aie vues de ma vie.",230,aligned
Envelopes at sixpence a packet.,- Enveloppe a 0 fr. ~~~ 60 le paquet.,241,aligned
Particular man in his stationery.,C'est un homme evidemment soucieux d'avoir du bon papier a lettre.,242,not aligned
No address.,Pas de marque de fournisseur.,243,not aligned
Be at the third pillar from the left outside the Lyceum Theatre to-night at seven o clock.,"<< Trouvez-vous ce soir, a sept heures, devant le Lyceum Theatre pres de la troisieme colonne en partant de la gauche.",244,aligned
"If you are distrustful, bring two friends.","Si vous craignez quelque chose, faites-vous accompagner de deux amis.",245,not aligned
"You are a wronged woman, and shall have justice.","Vous etes une victime, mais on vous fera rendre justice.",246,aligned
Do not bring police.,N'amenez pas de gens de police.,247,aligned
"If you do, all will be in vain.",Tout serait perdu.,248,not aligned
Your unknown friend.,Votre ami inconnu.,249,aligned
"What do you intend to do, Miss Morstan?""","Que comptez-vous faire, miss Morstan ?",251,aligned
"""That is exactly what I want to ask you."" ~~~ ""Then we shall most certainly go.",-- C'est justement ce que je viens vous demander.,252,not aligned
"You and I and yes, why, Dr. Watson is the very man. ~~~ Your correspondent says two friends.","-- Alors, mon avis est d'aller au rendez-vous avec moi et avec... mon Dieu, pourquoi pas ?",253,not aligned
,"avec le Dr Watson ; c'est precisement l'homme qu'il nous faut, puisque votre correspondant vous dit d'amener deux amis, et lui et moi nous avons travaille en collaboration plus d'une fois... -- Mais sera-t-il assez bon pour venir ?",254,not aligned
"He and I have worked together before.""",demanda-t-elle d'une voix suppliante.,255,not aligned
"""But would he come?"" ~~~ she asked, with something appealing in her voice and expression.","-- Je serai heureux et fier, repondis-je avec l'accent le plus convaincu, de pouvoir vous etre utile.",256,not aligned
"""I should be proud and happy,"" said I, fervently, ""if I can be of any service.""",-- Que vous etes bons tous les deux !,257,not aligned
"""You are both very kind,"" she answered.",reprit-elle.,258,not aligned
"""I have led a retired life, and have no friends whom I could appeal to.",J'ai mene une vie tres retiree et n'ai pas d'amis auxquels je puisse m'adresser.,259,aligned
"If I am here at six it will do, I suppose?""","Il suffira, je pense, que je vienne vous prendre ici a six heures.",260,not aligned
"""You must not be later,"" said Holmes.","-- Oui, mais pas plus tard, dit Holmes.",261,not aligned
"""There is one other point, however.",- Encore une question.,262,not aligned
"Is this handwriting the same as that upon the pearl-box addresses?""",Cette ecriture est-elle la meme que celle employee pour les adresses mises sur les boites de perles ?,263,aligned
"""I have them here,"" she answered, producing half a dozen pieces of paper.","-- J'ai toutes ces adresses sur moi, repondit-elle en tirant de sa poche six bandes de papier.",264,aligned
"""You are certainly a model client. ~~~ You have the correct intuition.","-- Vous etes assurement le modele des clients, car vous avez le sentiment tres juste de ce qui peut etre important.",265,not aligned
"Let us see, now.""",Voyons ce qui en est.,266,aligned
"""They are disguised hands, except the letter,"" he said, presently, ""but there can be no question as to the authorship.","-- << Quoique l'ecriture des adresses soit deguisee et que celle de la lettre ne le soit pas, prononca-t-il au bout d'un moment, il est bien certain cependant que les deux emanent de la meme main.",268,aligned
"See how the irrepressible Greek _e_ will break out, and see the twirl of the final _s_.","Voyez comme tous les c minuscules sont pointus du haut, comme les s finales sont invariablement suivies du meme paraphe.",269,not aligned
They are undoubtedly by the same person.,C'est assurement le meme individu qui a trace toutes ces lettres.,270,aligned
"I should not like to suggest false hopes, Miss Morstan, but is there any resemblance between this hand and that of your father?""","Je serais desole de vous donner un faux espoir, miss Morstan, mais y a-t-il une ressemblance quelconque entre cette ecriture et celle de votre pere ?",271,aligned
"""Nothing could be more unlike.""",-- Absolument aucune.,272,not aligned
"""I expected to hear you say so.",-- Je le pensais bien.,273,not aligned
"We shall look out for you, then, at six.",Nous vous attendrons donc a six heures.,274,not aligned
Pray allow me to keep the papers. ~~~ I may look into the matter before then. ~~~ It is only half-past three.,"Voulez-vous me permettre de garder ces papiers, car il n'est que trois heures et demie, et je vais avoir le temps de travailler un peu cette affaire.",275,not aligned
"_Au revoir_, then.""",Au revoir donc.,276,aligned
"He had lit his pipe again, and was leaning back with drooping eyelids.","Il avait rallume sa pipe et fumait etendu, les paupieres closes.",281,aligned
"""Is she?""",<< Vraiment ?,282,not aligned
"he said, languidly. ~~~ ""I did not observe.""","dit-il, d'un air indifferent, je ne l'ai pas remarque.",283,aligned
"""There is something positively inhuman in you at times.""","Positivement, il y a des moments ou vous n'etes plus un homme.",285,aligned
He smiled gently.,>> Mon indignation le fit sourire.,286,not aligned
"""It is of the first importance,"" he said, ""not to allow your judgment to be biased by personal qualities.","<< Il est d'une importance capitale, dit-il, de ne pas laisser influencer son jugement par des impressions personnelles.",287,aligned
"I assure you that the most winning woman I ever knew was hanged for poisoning three little children for their insurance-money, and the most repellant man of my acquaintance is a philanthropist who has spent nearly a quarter of a million upon the London poor.""","Tenez, la femme la plus seduisante que j'aie jamais vue a ete pendue pour avoir empoisonne trois jeunes enfants apres les avoir assures sur la vie a son profit, tandis que l'homme le plus repoussant que je connaisse est un philanthrope qui a depense plus de cinq ou six millions pour soulager la misere dans Londres.",290,aligned
"""In this case, however "" ""I never make exceptions.","-- Dans ce cas-ci, cependant.... -- Dans aucun cas je ne fais d'exceptions.",291,not aligned
An exception disproves the rule.,"Lorsqu'on en admet, on fausse les regles.",292,not aligned
Have you ever had occasion to study character in handwriting?,- Avez-vous jamais fait de la graphologie ?,293,not aligned
"What do you make of this fellow s scribble?""",Que pensez-vous de cette ecriture ?,294,not aligned
"""It is legible and regular,"" I answered. ~~~ ""A man of business habits and some force of character.""","-- Elle est lisible et reguliere, repondis-je ; elle doit appartenir a un homme dans les affaires, et a un homme assez energique.",295,aligned
Holmes shook his head.,Holmes secoua la tete.,296,aligned
"""Look at his long letters,"" he said. ~~~ ""They hardly rise above the common herd.","<< Examinez les lettres allongees, dit-il, elles depassent a peine les autres.",297,not aligned
"That _d_ might be an _a_, and that _l_ an _e_. ~~~ Men of character always differentiate their long letters, however illegibly they may write.","Ce d pourrait etre un a et cet l un e, Les gens energiques, quelque illisibles qu'ils soient, allongent toujours davantage ces lettres-la.",298,aligned
There is vacillation in his _k_ s and self-esteem in his capitals.,D'ailleurs les k denotent un caractere hesitant et les lettres majuscules la suffisance.,299,aligned
I am going out now. ~~~ I have some few references to make.,"- Maintenant je vais sortir, car j'ai une petite enquete a faire, mais je serai de retour dans une heure.",300,not aligned
"Let me recommend this book, one of the most remarkable ever penned.","Je vous recommande, en attendant, ce livre, un des plus remarquables qui aient jamais ete ecrits.",301,aligned
It is Winwood Reade s Martyrdom of Man.,"C'est le Martyre de l'homme, de Winwood Reade.",302,aligned
"I shall be back in an hour."" ~~~ I sat in the window with the volume in my hand, but my thoughts were far from the daring speculations of the writer.",">> Je m'assis pres de la fenetre, le livre a la main, mais mon esprit etait bien loin des theories hardies enoncees par l'auteur. ~~~ Je pensais a la jeune personne qui venait de nous quitter.",303,not aligned
