eng,fr,id,llm alignment result
"Your brain may, as you say, be roused and excited, but it is a pathological and morbid process, which involves increased tissue-change and may at last leave a permanent weakness.",Mais ce processus purement pathologique est un processus morbide qui va s'aggravant chaque jour et doit a la longue amener un affaiblissement certain.,17,aligned
"You know, too, what a black reaction comes upon you.",Ne sentez-vous pas d'ailleurs vous-meme la terrible reaction qui se manifeste apres chaque operation ?,18,not aligned
Surely the game is hardly worth the candle.,"Voyons, le jeu en vaut-il la chandelle ?",19,not aligned
"Why should you, for a mere passing pleasure, risk the loss of those great powers with which you have been endowed?","A quoi bon, pour une jouissance passagere, risquer de detruire les magnifiques facultes dont vous etes doue ?",20,aligned
"Remember that I speak not only as one comrade to another, but as a medical man to one for whose constitution he is to some extent answerable.""","Remarquez bien que je ne parle pas seulement en ami, mais aussi en medecin, et comme tel je me sens jusqu'a un certain point responsable de votre sante.",21,aligned
"He did not seem offended. ~~~ On the contrary, he put his finger-tips together and leaned his elbows on the arms of his chair, like one who has a relish for conversation.",">> Ce petit discours, loin de le contrarier, sembla l'inciter a causer, car il s'etablit confortablement dans son fauteuil, les coudes appuyes, les bouts des doigts reunis.",22,aligned
"""My mind,"" he said, ""rebels at stagnation.","<< Mon esprit, dit-il, ne peut rester en repos.",23,aligned
"Give me problems, give me work, give me the most abstruse cryptogram or the most intricate analysis, and I am in my own proper atmosphere.","Fournissez-moi soit des problemes a resoudre, soit un travail a faire, proposez-moi l'enigme la plus indechiffrable ou l'analyse la plus subtile, je me sentirai aussitot dans l'atmosphere qui me convient.",24,aligned
I can dispense then with artificial stimulants.,C'est alors que les stimulants artificiels me deviennent inutiles.,25,aligned
But I abhor the dull routine of existence.,Mais j'abhorre la stupide monotonie de la vie courante.,26,aligned
"I crave for mental exaltation. ~~~ That is why I have chosen my own particular profession, or rather created it, for I am the only one in the world.""","Je ne puis vivre sans excitation intellectuelle, voila pourquoi j'ai choisi une carriere speciale, ou plutot pourquoi je l'ai creee ; car je suis le seul au monde de mon espece.",27,aligned
"""The only unofficial detective?""",-- Le seul detective amateur ?,28,aligned
"I said, raising my eyebrows.",dis-je en soulevant mes paupieres.,29,aligned
"""The only unofficial consulting detective,"" he answered. ~~~ ""I am the last and highest court of appeal in detection.","-- Le seul detective consultant amateur, rectifia-t-il Je suis dans ma partie la cour d'appel la plus haute, celle qui juge en dernier ressort.",30,aligned
"When Gregson or Lestrade or Athelney Jones are out of their depths which, by the way, is their normal state the matter is laid before me.","Lorsque Greyson, ou Lestrade, ou Athelney Jones ne savent plus ou donner de la tete -- ce qui par parenthese leur arrive plus souvent qu'a leur tour, -- ils viennent m'exposer leur cas.",31,aligned
"I examine the data, as an expert, and pronounce a specialist s opinion. ~~~ I claim no credit in such cases.",J'examine les donnees du probleme et je me prononce ensuite avec l'autorite qui resulte des connaissances particulieres que j'ai amassees.,32,not aligned
My name figures in no newspaper.,Je ne cherche pas a me prevaloir de mes succes.,33,not aligned
"The work itself, the pleasure of finding a field for my peculiar powers, is my highest reward. ~~~ But you have yourself had some experience of my methods of work in the Jefferson Hope case.""","Jamais vous ne verrez mon nom figurer dans un journal, mais le seul plaisir de travailler, la jouissance de decouvrir un champ ou je puisse exercer mes facultes speciales, voila pour moi les recompenses les plus enviables.",34,aligned
"""Yes, indeed,"" said I, cordially. ~~~ ""I was never so struck by anything in my life.",D'ailleurs vous avez pu juger vous-meme de ma maniere de proceder dans l'affaire Jefferson Hope.,35,not aligned
"I even embodied it in a small brochure with the somewhat fantastic title of A Study in Scarlet. ""","-- Certainement, dis-je, jamais je n'ai ete plus etonne, et meme j'ai coordonne tout cela dans une petite brochure sous ce titre fantaisiste : Etude de rouge.",36,aligned
He shook his head sadly.,>> Il secoua la tete avec tristesse.,37,aligned
"""I glanced over it,"" said he.","<< Je l'ai parcourue, dit-il, et vraiment je ne puis vous en feliciter.",38,not aligned
"""Honestly, I cannot congratulate you upon it.",La science du detective est -- ou devrait etre -- une science exacte.,39,not aligned
"Detection is, or ought to be, an exact science, and should be treated in the same cold and unemotional manner.","En consequence, l'expose doit etre precis, froid et depourvu de cette teinte romanesque que vous lui avez donnee.",40,aligned
"You have attempted to tinge it with romanticism, which produces much the same effect as if you worked a love-story or an elopement into the fifth proposition of Euclid.""","Votre procede est donc faux, absolument faux, et vous me faites l'effet d'avoir voulu tirer un roman d'un theoreme de geometrie.",41,aligned
"""But the romance was there,"" I remonstrated.","-- Mais le roman y etait bien, repondis-je timidement.",42,not aligned
"""I could not tamper with the facts.""",Je ne pouvais pourtant pas denaturer les faits.,43,aligned
"""Some facts should be suppressed, or at least a just sense of proportion should be observed in treating them.","-- Certains auraient pu etre passes sous silence, ou en tout cas etre mis moins en evidence.",44,aligned
"The only point in the case which deserved mention was the curious analytical reasoning from effects to causes by which I succeeded in unraveling it.""",Le seul point a faire ressortir etait ce procede d'analyse si curieux qui consiste a remonter de l'effet a la cause et grace auquel j'ai pu debrouiller la verite.,45,aligned
I was annoyed at this criticism of a work which had been specially designed to please him.,>> Cette critique d'un ouvrage destine specialement a etre agreable a Sherlock Holmes me contrariait vivement.,46,aligned
"I confess, too, that I was irritated by the egotism which seemed to demand that every line of my pamphlet should be devoted to his own special doings.","J'etais meme irrite de cette personnalite, de cet egoisme, qui lui faisaient exiger que chaque ligne de ma brochure fut entierement consacree a faire ressortir ses facultes extraordinaires et sa maniere de les appliquer.",47,aligned
More than once during the years that I had lived with him in Baker Street I had observed that a small vanity underlay my companion s quiet and didactic manner.,"Je m'etais bien apercu plus d'une fois, depuis notre cohabitation dans la maison de Baker Street, qu'une certaine dose de vanite se melait a la conscience qu'il avait de son reel merite.",48,aligned
"I made no remark, however, but sat nursing my wounded leg. ~~~ I had a Jezail bullet through it some time before, and, though it did not prevent me from walking, it ached wearily at every change of the weather.","Je me tus cependant, me contentant de chercher une position confortable pour ma malheureuse jambe qui avait ete traversee par une balle Djezail lors de ma campagne d'Afghanistan et qui depuis lors, tout en ne me refusant pas le service, me faisait cruellement souffrir a chaque changement de temps.",49,aligned
"""My practice has extended recently to the Continent,"" said Holmes, after a while, filling up his old brier-root pipe.","Je restais la absorbe dans mes reflexions, lorsque Sherlock Holmes, rompant le silence : << Ma clientele s'etend maintenant jusqu'au continent, dit-il, tout en bourrant sa pipe.",50,aligned
"""I was consulted last week by Fran ois Le Villard, who, as you probably know, has come rather to the front lately in the French detective service.","J'ai ete consulte la semaine derniere par Francois Le Villard, le detective francais qui commence a percer si brillamment et dont vous avez peut-etre entendu parler.",51,aligned
"He has all the Celtic power of quick intuition, but he is deficient in the wide range of exact knowledge which is essential to the higher developments of his art.","Il est doue de cette puissance d'intuition qui est le propre de la race celte, mais il lui manque un ensemble de connaissances exactes absolument essentiel pour atteindre la perfection dans son art.",52,aligned
"The case was concerned with a will, and possessed some features of interest.",Il s'agissait d'un testament et l'affaire presentait vraiment un certain interet.,53,aligned
"I was able to refer him to two parallel cases, the one at Riga in 1857, and the other at St. Louis in 1871, which have suggested to him the true solution.","J'ai pu le renvoyer a l'etude de deux cas identiques, celui de Riga en 1857 et celui de Saint-Louis en 1871. ~~~ Cette piste l'a mene a la vraie solution.",54,aligned
"Here is the letter which I had this morning acknowledging my assistance.""",Voici la lettre que j'ai recue de lui ce matin pour me remercier de mon concours.,55,not aligned
"He tossed over, as he spoke, a crumpled sheet of foreign notepaper.",">> Tout en parlant, Sherlock Holmes chiffonnait une feuille de papier dans ses doigts.",56,not aligned
"I glanced my eyes down it, catching a profusion of notes of admiration, with stray ""magnifiques,"" ""coup-de-ma tres,"" and ""tours-de-force,"" all testifying to the ardent admiration of the Frenchman.","En la parcourant, je fus frappe de la profusion d'expressions elogieuses, telles que magnifiques, coups de maitre, tours de force ; c'etait bien la preuve irrecusable de l'admiration du detective francais.",57,aligned
"""He speaks as a pupil to his master,"" said I.","<< On dirait un eleve s'adressant a son maitre, fis-je apres avoir lu.",58,aligned
"""Oh, he rates my assistance too highly,"" said Sherlock Holmes, lightly.","-- Oh ! ~~~ il exagere bien un peu l'aide que je lui ai apportee, reprit Sherlock Holmes avec une indifference feinte.",59,aligned
"""He has considerable gifts himself. ~~~ He possesses two out of the three qualities necessary for the ideal detective.","Il est lui-meme tres bien doue, car, sur les trois qualites indispensables au parfait detective il en possede deux.",60,aligned
He has the power of observation and that of deduction.,Il a le don d'observation et celui de deduction.,61,aligned
He is only wanting in knowledge; and that may come in time.,"Ce qui lui manque, c'est uniquement la science, et ceci peut toujours s'acquerir.",62,aligned
"He is now translating my small works into French.""",Il traduit en ce moment mes petits ouvrages en francais.,63,not aligned
"""Your works?""",-- Vos ouvrages ?,64,aligned
"""Oh, didn t you know?""",-- Comment ?,65,not aligned
"he cried, laughing.",Vous ne savez pas ?,66,not aligned
"""Yes, I have been guilty of several monographs.",dit-il en souriant. ~~~ Eh bien !,67,not aligned
They are all upon technical subjects.,"oui, j'ai sur la conscience plusieurs brochures traitant toutes de sujets techniques.",68,not aligned
"Here, for example, is one Upon the Distinction between the Ashes of the Various Tobaccoes.",Voici le titre de l'une d'elles par exemple : De la distinction entre les cendres provenant des differents tabacs.,69,aligned
"In it I enumerate a hundred and forty forms of cigar-, cigarette-, and pipe-tobacco, with coloured plates illustrating the difference in the ash.","J'y enumere cent quarante especes de cigares, cigarettes et tabacs de pipe, avec des gravures en couleur representant la difference qui existe entre toutes les cendres produites.",70,aligned
"It is a point which is continually turning up in criminal trials, and which is sometimes of supreme importance as a clue.",C'est un point essentiel qui se rencontre sans cesse dans les causes criminelles et qui est souvent un indice de la plus haute importance.,71,aligned
"If you can say definitely, for example, that some murder has been done by a man who was smoking an Indian lunkah, it obviously narrows your field of search.","Affirmez d'une facon sure et certaine qu'un crime a ete commis par un homme qui fumait un lunkah indien, et vous aurez considerablement restreint le champ de vos recherches.",72,aligned
"To the trained eye there is as much difference between the black ash of a Trichinopoly and the white fluff of bird s-eye as there is between a cabbage and a potato.""",Pour un oeil exerce il y a autant de difference entre les cendres noires d'un trichinopoly et celles blanches et floconneuses du tabac << bird'seye >> qu'entre un chou et une pomme de terre.,73,aligned
"""You have an extraordinary genius for minuti ,"" I remarked.","-- Vous avez vraiment la specialite des infiniment petits, remarquai-je.",74,not aligned
"""I appreciate their importance.",-- J'apprecie en effet leur importance.,75,aligned
"Here is my monograph upon the tracing of footsteps, with some remarks upon the uses of plaster of Paris as a preserver of impresses.","Tenez, j'ai publie une autre brochure sur les differences constatees entre les traces des pas, avec quelques considerations sur l'emploi du platre de Paris pour mouler les empreintes.",76,aligned
"Here, too, is a curious little work upon the influence of a trade upon the form of the hand, with lithotypes of the hands of slaters, sailors, corkcutters, compositors, weavers, and diamond-polishers.","J'ai encore ecrit un petit traite fort curieux sur la maniere dont un metier peut modifier la forme de la main, avec des gravures representant des mains de couvreurs, de marins, de fabricants de bouchons, de compositeurs d'imprimerie, de tisserands et de tailleurs de diamants.",77,aligned
"That is a matter of great practical interest to the scientific detective, especially in cases of unclaimed bodies, or in discovering the antecedents of criminals.","Tout cela a un tres grand interet pratique au point de vue de la science du detective, surtout lorsqu'on a affaire a des cadavres inconnus, ou lorsqu'on veut decouvrir les antecedents d'un criminel....",78,aligned
"But I weary you with my hobby.""",Mais je vous fatigue peut-etre avec mes lubies ?,79,aligned
"""Not at all,"" I answered, earnestly. ~~~ ""It is of the greatest interest to me, especially since I have had the opportunity of observing your practical application of it.","-- Pas le moins du monde, repondis-je tres franchement, vous m'interessez au plus haut degre, surtout depuis que j'ai eu l'occasion de constater comment vous savez faire l'application de vos principes.",80,not aligned
But you spoke just now of observation and deduction.,"Mais dites-moi a ce propos, vous parliez d'observation et de deduction : surement l'une ne va guere sans l'autre.",81,not aligned
"Surely the one to some extent implies the other.""",-- Et pourquoi donc ? ~~~ pas toujours.,82,not aligned
"""Why, hardly,"" he answered, leaning back luxuriously in his arm-chair, and sending up thick blue wreaths from his pipe.",>> Sur cette reponse il se renversa paresseusement dans son fauteuil en tirant de sa pipe de petits nuages bleus.,83,aligned
"""For example, observation shows me that you have been to the Wigmore Street Post-Office this morning, but deduction lets me know that when there you dispatched a telegram.""","<< Tenez, en voulez-vous un exemple ? ~~~ L'observation me prouve que vous avez ete ce matin au bureau de poste de Wigmore Street, mais la deduction m'amene a vous dire que vous y avez envoye un telegramme.",84,aligned
"""Right!"" ~~~ said I. ~~~ ""Right on both points!","-- Parfaitement exact, dis-je, sur les deux points.",85,not aligned
But I confess that I don t see how you arrived at it.,Mais comment le savez-vous ?,86,not aligned
"It was a sudden impulse upon my part, and I have mentioned it to no one.""",Car je suis entre la par hasard et je ne l'ai dit a personne.,87,aligned
"""It is simplicity itself,"" he remarked, chuckling at my surprise, ""so absurdly simple that an explanation is superfluous; and yet it may serve to define the limits of observation and of deduction.","-- C'est jeu d'enfant, repondit-il en souriant de ma surprise, et c'est tellement simple qu'il est presque superflu de l'expliquer ; cependant voila un exemple bien fait pour determiner les limites qui separent l'observation de la deduction.",88,aligned
Observation tells me that you have a little reddish mould adhering to your instep.,Ainsi l'observation me prouve que vos chaussures conservent un peu de boue rougeatre.,89,not aligned
Just opposite the Seymour Street Office they have taken up the pavement and thrown up some earth which lies in such a way that it is difficult to avoid treading in it in entering.,Eh bien ! ~~~ a l'entree du bureau de Wigmore Street on a defonce la rue et rejete de la terre sur laquelle on est forcement oblige de passer.,90,aligned
"The earth is of this peculiar reddish tint which is found, as far as I know, nowhere else in the neighbourhood.",Cette terre a une teinte rougeatre speciale et qu'a ma connaissance on ne retrouve nulle part ailleurs dans le voisinage.,91,aligned
"So much is observation. ~~~ The rest is deduction.""","Voila ou s'arrete l'observation, le reste est du domaine de la deduction.",92,not aligned
"""How, then, did you deduce the telegram?""",-- Dites-moi donc comment vous avez procede pour decouvrir que j'avais envoye un telegramme.,93,aligned
"""Why, of course I knew that you had not written a letter, since I sat opposite to you all morning.","-- Eh bien ! ~~~ voici : je sais que vous n'avez pas ecrit de lettre, puisque nous sommes restes ensemble toute la matinee.",94,not aligned
I see also in your open desk there that you have a sheet of stamps and a thick bundle of post-cards.,J'avais vu aussi sur votre bureau une provision de timbres et tout un paquet de cartes postales.,95,not aligned
"What could you go into the post-office for, then, but to send a wire?","Pourquoi donc seriez-vous entre dans un bureau de poste, si ce n'etait pour envoyer un telegramme ?",96,aligned
"Eliminate all other factors, and the one which remains must be the truth.""","En eliminant toutes les autres suppositions, la seule qui reste est la vraie.",97,aligned
"""In this case it certainly is so,"" I replied, after a little thought.","-- Dans ce cas-ci, vous avez raison, repondis-je apres un instant de reflexion.",98,aligned
"""The thing, however, is, as you say, of the simplest.",C'est evidemment tres simple.,99,aligned
"Would you think me impertinent if I were to put your theories to a more severe test?""",Mais n'en voudriez-vous si je soumettais vos theories a une plus severe epreuve ?,100,aligned
"""On the contrary,"" he answered, ""it would prevent me from taking a second dose of cocaine.","-- Au contraire, repondit-il, car cela m'empecherait de prendre une seconde dose de cocaine.",101,aligned
"I should be delighted to look into any problem which you might submit to me.""",Je serai ravi de dechiffrer tout probleme que vous voudrez bien me proposer.,102,aligned
"""I have heard you say that it is difficult for a man to have any object in daily use without leaving the impress of his individuality upon it in such a way that a trained observer might read it.",-- Je vous ai entendu dire qu'il etait difficile de posseder un objet d'emploi usuel sans y laisser une empreinte de son individualite suffisante pour qu'un observateur exerce puisse y lire bien des choses.,103,aligned
"Now, I have here a watch which has recently come into my possession.","Or, voici une montre que j'ai seulement depuis peu de temps.",104,aligned
"Would you have the kindness to let me have an opinion upon the character or habits of the late owner?""","Auriez-vous la bonte de me donner votre opinion sur le caractere, ou sur les habitudes, de son precedent proprietaire ?",105,aligned
"I handed him over the watch with some slight feeling of amusement in my heart, for the test was, as I thought, an impossible one, and I intended it as a lesson against the somewhat dogmatic tone which he occasionally assumed.",">> Je lui tendis la montre, persuade que j'allais m'amuser a ses depens, car l'epreuve me semblait au-dessus de ses forces et je comptais en profiter pour rabattre son ton doctoral.",106,aligned
"He balanced the watch in his hand, gazed hard at the dial, opened the back, and examined the works, first with his naked eyes and then with a powerful convex lens.","Il soupesa la montre, regarda attentivement le cadran, ouvrit le boitier et examina les rouages, d'abord a l'oeil nu, puis avec une forte loupe.",107,aligned
I could hardly keep from smiling at his crestfallen face when he finally snapped the case to and handed it back.,J'eus peine a dissimuler un sourire en voyant l'air morne et le mouvement brusque avec lequel il referma le boitier et me rendit la montre.,108,aligned
"""There are hardly any data,"" he remarked.","<< Elle ne dit pas grand'chose, dit-il.",109,not aligned
"""The watch has been recently cleaned, which robs me of my most suggestive facts.""",Cette montre vient d'etre nettoyee et cela restreint beaucoup le champ de mes observations.,110,aligned
"""You are right,"" I answered. ~~~ ""It was cleaned before being sent to me.""","-- Vous avez raison, repondis-je, elle a ete en effet nettoyee avant de m'etre envoyee.",111,aligned
In my heart I accused my companion of putting forward a most lame and impotent excuse to cover his failure.,>> J'accusais interieurement mon camarade de couvrir son insucces d'une bien piteuse excuse.,112,aligned
What data could he expect from an uncleaned watch?,Quelles autres donnees cette montre aurait-elle pu lui fournir quand bien meme elle n'aurait pas ete nettoyee recemment ?,113,not aligned
"""Though unsatisfactory, my research has not been entirely barren,"" he observed, staring up at the ceiling with dreamy, lack-lustre eyes.","<< Mes observations, quoique peu satisfaisantes, n'ont cependant pas ete absolument infructueuses, ajouta-t-il, fixant au plafond un regard morne et songeur.",114,aligned
"""Subject to your correction, I should judge that the watch belonged to your elder brother, who inherited it from your father.""","Sauf rectification de votre part, je serais enclin a penser que cette montre vous vient de votre frere aine qui en herita lui-meme de votre pere.",115,aligned
"""That you gather, no doubt, from the H. W. upon the back?""","-- Ce sont sans doute les initiales H. W., gravees sur le boitier, qui vous font croire cela.",116,aligned
"""Quite so.",-- Precisement.,117,aligned
"The W. suggests your own name. ~~~ The date of the watch is nearly fifty years back, and the initials are as old as the watch: so it was made for the last generation.","Le W. se rapporte a votre nom de famille ; de plus, cette montre a ete fabriquee il y a une cinquantaine d'annees et le chiffre a ete grave en meme temps.",118,aligned
"Jewelry usually descends to the eldest son, and he is most likely to have the same name as the father.",,119,not aligned
"Your father has, if I remember right, been dead many years.",Elle a donc ete faite pour la generation qui precede la notre.,120,not aligned
"It has, therefore, been in the hands of your eldest brother.""","Or, si j'ai bonne memoire, votre pere est decede depuis plusieurs annees.",121,not aligned
,"Comme les bijoux font generalement partie du lot qui echoit dans l'heritage au fils aine, et que celui-ci porte souvent le meme nom que son pere, j'en conclus que cette montre devait se trouver depuis la mort de votre pere entre les mains de votre frere aine.",122,not aligned
"""Right, so far,"" said I.",-- Tout cela est vrai.,123,not aligned
"""Anything else?""",Et ensuite ?,124,aligned
"""He was a man of untidy habits, very untidy and careless.","-- Votre frere etait un homme insouciant, plus qu'insouciant, desordonne.",125,aligned
"He was left with good prospects, but he threw away his chances, lived for some time in poverty with occasional short intervals of prosperity, and finally, taking to drink, he died. ~~~ That is all I can gather.""","Il avait son avenir assure, mais n'a pas su en profiter ; il a passe une partie de sa vie dans la misere, tout en connaissant de temps a autre des jours plus fortunes.",126,aligned
I sprang from my chair and limped impatiently about the room with considerable bitterness in my heart.,"En fin de compte, il s'est adonne a la boisson et il en est mort.",127,not aligned
"""This is unworthy of you, Holmes,"" I said.",Voila a quoi se bornent mes decouvertes.,128,not aligned
"""I could not have believed that you would have descended to this.",>> Je bondis de ma chaise et me mis a arpenter nerveusement la chambre avec une mauvaise humeur non deguisee.,129,not aligned
"You have made inquires into the history of my unhappy brother, and you now pretend to deduce this knowledge in some fanciful way.","<< Ceci n'est pas digne de vous, Holmes, m'ecriai-je ; jamais je n'aurais cru que vous pussiez vous abaisser jusque-la.",130,not aligned
You cannot expect me to believe that you have read all this from his old watch!,"Vous avez evidemment fait une enquete sur l'histoire de mon malheureux frere, et vous en profitez maintenant pour paraitre ne l'apprendre qu'a l'aide de moyens fantastiques ; car vous n'esperez pas me faire croire que cette vieille montre ait pu vous faire de telles revelations !",131,not aligned
"It is unkind, and, to speak plainly, has a touch of charlatanism in it.""","C'est un mauvais procede de votre part, et, pour parler franc, ce n'est que du charlatanisme !",132,not aligned
"""My dear doctor,"" said he, kindly, ""pray accept my apologies.","-- Mon cher docteur, reprit Holmes avec douceur, veuillez, je vous prie, agreer, mes excuses.",133,aligned
"Viewing the matter as an abstract problem, I had forgotten how personal and painful a thing it might be to you.","Je n'avais considere que le probleme en lui-meme, meme, oubliant combien la question vous touchait de pres et pouvait vous etre penible.",134,aligned
"I assure you, however, that I never even knew that you had a brother until you handed me the watch.""","Je vous donne ma parole, cependant, que je ne soupconnais pas l'existence de votre frere avant que vous m'eussiez fait voir cette montre.",135,aligned
"""Then how in the name of all that is wonderful did you get these facts?","-- Mais, alors, par quel miracle avez-vous pu decouvrir ce que vous m'avez dit ?",136,aligned
"They are absolutely correct in every particular.""",car tout cela est parfaitement exact !,137,aligned
"""Ah, that is good luck.",-- Vraiment ? ~~~ Eh bien !,138,not aligned
"I could only say what was the balance of probability. ~~~ I did not at all expect to be so accurate.""","c'est de la chance, je n'avais que des probabilites et je n'esperais pas etre tombe si juste.",139,aligned
"""But it was not mere guess-work?""",-- Mais vous ne vous etes cependant pas borne a deviner.,140,aligned
"""No, no: I never guess.","-- Non, non, je ne devine jamais.",141,aligned
"It is a shocking habit, destructive to the logical faculty.",C'est la une detestable habitude qui detruit toute logique.,142,aligned
What seems strange to you is only so because you do not follow my train of thought or observe the small facts upon which large inferences may depend.,"Comme vous n'etes pas initie au cours que suivent mes pensees, vous ne pouvez voir combien l'observation de faits, insignifiants en apparence, arrive a me fournir les renseignements les plus utiles. ~~~ Aussi tout cela vous parait-il merveilleux !",143,aligned
"For example, I began by stating that your brother was careless.","Tenez, je vous ai d'abord dit que votre frere n'avait ni soin ni ordre.",144,not aligned
"When you observe the lower part of that watch-case you notice that it is not only dinted in two places, but it is cut and marked all over from the habit of keeping other hard objects, such as coins or keys, in the same pocket.","Regardez bien le boitier : vous remarquerez qu'il est tout couture et raye, ce qui prouve l'habitude de porter dans la meme poche des objets durs tels que des sous ou des clefs.",145,aligned
Surely it is no great feat to assume that a man who treats a fifty-guinea watch so cavalierly must be a careless man.,Il ne faut pas etre tres malin pour conclure qu'un homme qui en use d'une facon aussi insouciante avec une montre de cinquante louis n'a pas beaucoup d'ordre.,146,aligned
"Neither is it a very far-fetched inference that a man who inherits one article of such value is pretty well provided for in other respects.""",Est-il plus difficile de deduire en meme temps que l'heritier d'un bijou de cette valeur devait naturellement se trouver dans une situation prospere ?,147,aligned
"I nodded, to show that I followed his reasoning. ~~~ ""It is very customary for pawnbrokers in England, when they take a watch, to scratch the number of the ticket with a pin-point upon the inside of the case.",">> Je fis un signe d'assentiment et il continua : << Bien souvent les preteurs sur gage, en Angleterre, ont l'habitude de graver avec une epingle, dans l'interieur des montres qu'on leur confie, le numero du recu qu'ils donnent en echange.",148,aligned
"It is more handy than a label, as there is no risk of the number being lost or transposed.","<< C'est plus commode qu'une etiquette, puisque ce numero ne peut s'egarer et qu'une erreur devient ainsi impossible.",149,aligned
"There are no less than four such numbers visible to my lens on the inside of this case. ~~~ Inference, that your brother was often at low water.","Or, il n'y a pas moins de quatre numeros de ce genre, visibles a la loupe sur l'interieur du boitier, preuve que votre frere se trouvait souvent dans une situation precaire, mais preuve aussi qu'il avait par moments des retours de fortune qui lui permettaient de rentrer en possession de sa montre.",150,not aligned
"Secondary inference, that he had occasional bursts of prosperity, or he could not have redeemed the pledge. ~~~ Finally, I ask you to look at the inner plate, which contains the key-hole.","Enfin, veuillez regarder le boitier interieur : vous y verrez des milliers d'eraflures produites par la clef autour des trous destines a la recevoir.",151,not aligned
