eng_source,eng_idColName,eng_iden,eng_text,fr_text,eng_startByte,eng_endByte,fr_startByte,fr_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID
pdnc,qID,Q20-0,Lizzy,Lizzy,3040,3045,3538.0,3543.0,5,27,1,M_60
pdnc,qID,Q20-0,she,elle,3097,3100,3578.0,3582.0,5,27,1,M_61
pdnc,qID,Q20-0,Jane,Jane,3128,3132,3621.0,3625.0,7,27,1,M_62
pdnc,qID,Q20-0,Lydia,Lydie,3163,3168,3642.0,3647.0,11,27,1,M_63
pdnc,qID,Q20-0,you,,3174,3177,,,16,27,1,M_64
pdnc,qID,Q20-0,her,,3197,3200,,,5,27,1,M_65
pdnc,qID,Q21-1,Lizzy,Lizzy,3336,3341,3834.0,3839.0,5,28,1,M_66
pdnc,qID,Q22-0,Mr. Bennet,Monsieur Bennet,3395,3405,3959.0,3974.0,16,29,1,M_67
pdnc,qID,Q22-0,you,vous,3415,3418,3919.0,3923.0,16,29,1,M_68
booknlp,COREF,86,your,vos,3425,3429,3947.0,3950.0,16,29,1,M_69
pdnc,qID,Q22-0,You,vous,3458,3461,3919.0,3923.0,16,29,1,M_70
pdnc,qID,Q22-0,You,Vous,3489,3492,4036.0,4040.0,16,29,1,M_71
pdnc,qID,Q23-0,You,,3534,3537,,,25,30,1,M_72
pdnc,qID,Q23-0,my dear,ma chere,3550,3557,4103.0,4111.0,25,30,1,M_73
pdnc,qID,Q23-0,your,vos,3585,3589,4143.0,4146.0,25,30,1,M_74
pdnc,qID,Q23-0,you,vous,3636,3639,4228.0,4232.0,25,30,1,M_75
pdnc,qID,Q24-0,you,Vous,3708,3711,4275.0,4279.0,16,31,1,M_76
pdnc,qID,Q25-0,you,vous,3753,3756,4341.0,4345.0,25,32,1,M_77
pdnc,qID,Q26-0,you,vous,3920,3923,4598.0,4602.0,16,33,1,M_78
pdnc,qID,Q27-0,my dear,ma chere,3964,3971,4681.0,4689.0,25,34,1,M_79
exp,exp_name,mr. bennet,Mr. Bennet,M. Bennet,4026,4036,4746.0,4755.0,16,35,1,M_80
booknlp,COREF,86,his,son,4190,4193,4945.0,4948.0,16,35,1,M_81
booknlp,COREF,86,his,son,4210,4213,4945.0,4948.0,16,35,1,M_82
exp,exp_name,mr. bennet,Mr. Bennet,Monsieur Bennet,4515,4525,5292.0,5307.0,16,37,2,M_83
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,4572,4583,5373.0,5383.0,17,37,2,M_84
booknlp,COREF,86,He,il,4585,4587,5443.0,5445.0,16,37,2,M_85
booknlp,COREF,90,him,lui,4617,4620,5431.0,5434.0,17,37,2,M_86
booknlp,COREF,86,his,sa,4657,4660,5457.0,5459.0,16,37,2,M_87
booknlp,COREF,86,he,il,4671,4673,5443.0,5445.0,16,37,2,M_88
booknlp,COREF,86,his,,4821,4824,,,16,37,2,M_89
booknlp,COREF,86,he,,4869,4871,,,16,37,2,M_90
booknlp,COREF,86,I,J',4903,4904,5645.0,5647.0,16,38,2,M_91
pdnc,qID,Q28-0,Mr. Bingley,M. Bingley,4910,4921,5684.0,5694.0,17,38,2,M_92
pdnc,qID,Q28-0,Lizzy,Lizzy,4935,4940,5654.0,5659.0,5,38,2,M_93
pdnc,qID,Q29-0,Mr. Bingley,M. Bingley,4980,4991,5748.0,5758.0,17,39,2,M_94
pdnc,qID,Q30-0,you,Vous,5064,5067,5837.0,5841.0,25,40,2,M_95
pdnc,qID,Q30-0,mama,maman,5076,5080,5851.0,5856.0,25,40,2,M_96
exp,exp_name,elizabeth,Elizabeth,Elisabeth,5088,5097,5862.0,5871.0,5,40,2,M_97
pdnc,qID,Q30-1,him,le,5119,5122,5882.0,5884.0,17,40,2,M_98
pdnc,qID,Q30-1,Mrs. Long,Mistriss Long,5151,5160,5927.0,5940.0,31,40,2,M_99
pdnc,qID,Q30-1,him,le,5187,5190,5882.0,5884.0,17,40,2,M_100
pdnc,qID,Q31-0,Mrs. Long,Mistriss Long,5212,5221,5996.0,6009.0,31,41,2,M_101
pdnc,qID,Q31-0,She,elle,5246,5249,6087.0,6091.0,31,41,2,M_102
pdnc,qID,Q31-0,her,elle,5268,5271,6087.0,6091.0,31,41,2,M_103
pdnc,qID,Q31-0,She,elle,5277,5280,6133.0,6137.0,31,41,2,M_104
pdnc,qID,Q31-0,her,elle,5340,5343,6133.0,6137.0,31,41,2,M_105
booknlp,COREF,86,I,je,5361,5362,6166.0,6168.0,16,42,2,M_106
exp,exp_name,mr. bennet,Mr. Bennet,M. Bennet,5370,5380,6155.0,6164.0,16,42,2,M_107
booknlp,COREF,86,I,je,5387,5388,6166.0,6168.0,16,42,2,M_108
pdnc,qID,Q32-1,you,vous,5410,5413,6196.0,6200.0,25,42,2,M_109
pdnc,qID,Q32-1,her,ses,5431,5434,6234.0,6237.0,31,42,2,M_110
pdnc,qID,Q32-1,you,vous,5443,5446,6196.0,6200.0,25,42,2,M_111
exp,exp_name,mrs. bennet,Mrs. Bennet,Mistriss Bennet,5450,5461,6249.0,6264.0,25,43,2,M_112
booknlp,COREF,96,herself,elle,5515,5522,6320.0,6324.0,25,43,2,M_113
booknlp,COREF,96,her,elle,5546,5549,6320.0,6324.0,25,43,2,M_114
pdnc,qID,Q33-0,Kitty,Kitty,5587,5592,6393.0,6398.0,9,44,2,M_115
booknlp,COREF,86,my,moi,5641,5643,6436.0,6439.0,16,44,2,M_116
pdnc,qID,Q33-0,You,vous,5652,5655,6441.0,6445.0,9,44,2,M_117
pdnc,qID,Q34-0,Kitty,Kitty,5680,5685,6471.0,6476.0,9,45,2,M_118
pdnc,qID,Q34-0,her,elle,5707,5710,6514.0,6518.0,9,45,2,M_119
pdnc,qID,Q34-1,she,elle,5738,5741,6514.0,6518.0,9,45,2,M_120
exp,exp_name,kitty,Kitty,Kitty,5807,5812,6594.0,6599.0,9,46,2,M_121
exp,exp_name,lizzy,Lizzy,Lizzy,5856,5861,6653.0,6658.0,5,47,2,M_122
pdnc,qID,Q37-1,Mrs. Long,Mistriss Long,5929,5938,6737.0,6750.0,31,49,2,M_123
pdnc,qID,Q37-1,her,elle,6009,6012,6830.0,6834.0,31,49,2,M_124
pdnc,qID,Q37-1,him,le,6026,6029,6775.0,6777.0,17,49,2,M_125
pdnc,qID,Q37-1,she,elle,6035,6038,6830.0,6834.0,31,49,2,M_126
pdnc,qID,Q37-1,him,le,6053,6056,6775.0,6777.0,17,49,2,M_127
booknlp,COREF,87,herself,s',6057,6064,6708.0,6710.0,31,49,2,M_128
pdnc,qID,Q38-0,my dear,ma chere,6075,6082,6873.0,6881.0,25,50,2,M_129
pdnc,qID,Q38-0,you,vous,6084,6087,6883.0,6887.0,25,50,2,M_130
pdnc,qID,Q38-0,your friend,votre amie,6114,6125,6909.0,6919.0,31,50,2,M_131
pdnc,qID,Q38-0,Mr. Bingley,M. Bingley,6141,6152,6949.0,6959.0,17,50,2,M_132
pdnc,qID,Q38-0,her,lui,6157,6160,6924.0,6927.0,31,50,2,M_133
pdnc,qID,Q39-0,Mr. Bennet,M. Bennet,6178,6188,6983.0,6992.0,16,51,2,M_134
pdnc,qID,Q39-0,him,,6232,6235,,,17,51,2,M_135
pdnc,qID,Q39-0,you,vous,6252,6255,7022.0,7026.0,16,51,2,M_136
booknlp,COREF,86,your,votre,6283,6287,7055.0,7060.0,16,52,2,M_137
pdnc,qID,Q40-0,Mrs. Long,Mistriss Long,6484,6493,7293.0,7306.0,31,52,2,M_138
pdnc,qID,Q40-0,her,ses,6498,6501,7310.0,7313.0,31,52,2,M_139
pdnc,qID,Q40-0,their,,6520,6525,,,31,52,2,M_140
pdnc,qID,Q40-0,she,,6552,6555,,,31,52,2,M_141
pdnc,qID,Q40-0,you,vous,6593,6596,7429.0,7433.0,25,52,2,M_142
exp,exp_name,mrs. bennet,Mrs. Bennet,Mistriss Bennet,6679,6690,7552.0,7567.0,25,53,2,M_143
pdnc,qID,Q42-1,you,votre,6911,6914,7802.0,7807.0,25,54,2,M_144
pdnc,qID,Q42-1,you,vous,6933,6936,7840.0,7844.0,13,54,2,M_145
pdnc,qID,Q42-1,Mary,Mary,6938,6942,7845.0,7849.0,13,54,2,M_146
pdnc,qID,Q42-1,you,vous,6948,6951,7864.0,7868.0,13,54,2,M_147
exp,exp_name,mary,Mary,elle,7039,7043,8055.0,8059.0,13,55,2,M_148
pdnc,qID,Q43-0,Mary,,7109,7113,,,13,56,2,M_149
pdnc,qID,Q43-0,her,elle,7127,7130,8096.0,8100.0,13,56,2,M_150
pdnc,qID,Q43-1,Mr. Bingley,M. Bingley,7171,7182,8154.0,8164.0,17,56,2,M_151
pdnc,qID,Q44-0,Mr. Bingley,M. Bingley,7200,7211,8211.0,8221.0,17,57,2,M_152
pdnc,qID,Q45-0,you,vous,7275,7278,8302.0,8306.0,25,58,2,M_153
pdnc,qID,Q45-0,him,lui,7372,7375,8398.0,8401.0,17,58,2,M_154
exp,exp_name,mrs. bennet,Mrs. Bennet,sa femme,7541,7552,8612.0,8620.0,25,59,2,M_155
pdnc,qID,Q46-0,you,votre,7719,7722,8767.0,8772.0,16,60,2,M_156
pdnc,qID,Q46-0,my dear Mr. Bennet,mon cher Monsieur Bennet,7724,7742,8779.0,8803.0,16,60,2,M_157
pdnc,qID,Q46-0,you,vous,7773,7776,8841.0,8845.0,16,60,2,M_158
pdnc,qID,Q46-0,you,vous,7797,7800,8841.0,8845.0,16,60,2,M_159
pdnc,qID,Q46-0,you,,7922,7925,,,16,60,2,M_160
pdnc,qID,Q47-0,Kitty,Kitty,8006,8011,9071.0,9076.0,9,61,2,M_161
pdnc,qID,Q47-0,you,vous,8013,8016,9077.0,9081.0,9,61,2,M_162
pdnc,qID,Q47-0,you,vous,8038,8041,9077.0,9081.0,9,61,2,M_163
exp,exp_name,mr. bennet,Mr. Bennet,Monsieur Bennet,8055,8065,9141.0,9156.0,16,61,2,M_164
booknlp,COREF,86,he,,8075,8077,,,16,61,2,M_165
booknlp,COREF,86,he,,8085,8087,,,16,61,2,M_166
booknlp,COREF,86,his,sa,8133,8136,9126.0,9128.0,16,61,2,M_167
pdnc,qID,Q48-1,him,lui,8260,8263,9332.0,9335.0,16,62,2,M_168
pdnc,qID,Q48-1,his,lui,8275,8278,9332.0,9335.0,16,62,2,M_169
pdnc,qID,Q48-1,Lydia,Lydie,8463,8468,9555.0,9560.0,11,62,2,M_170
pdnc,qID,Q48-1,my love,,8470,8477,,,11,62,2,M_171
pdnc,qID,Q48-1,you,vous,8486,8489,9580.0,9584.0,11,62,2,M_172
pdnc,qID,Q48-1,Mr. Bingley,M. Bingley,8521,8532,9616.0,9626.0,17,62,2,M_173
pdnc,qID,Q48-1,you,vous,8549,8552,9580.0,9584.0,11,62,2,M_174
exp,exp_name,lydia,Lydia,Lydie,8584,8589,9673.0,9678.0,11,63,2,M_175
exp,exp_name,mr. bennet,Mr. Bennet,M. Bennet,8743,8753,9839.0,9848.0,16,64,2,M_176
exp,exp_name,mrs. bennet,Mrs. Bennet,Mistriss Bennet,8847,8858,9947.0,9962.0,25,66,3,M_177
booknlp,COREF,96,her,ses,8892,8895,9973.0,9976.0,25,66,3,M_178
booknlp,COREF,96,her,son,8965,8968,10000.0,10003.0,25,66,3,M_179
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,9009,9020,10068.0,10078.0,17,66,3,M_180
booknlp,COREF,90,him,l',9036,9039,10084.0,10086.0,17,66,3,M_181
booknlp,COREF,90,he,il,9133,9135,10198.0,10200.0,17,66,3,M_182
exp,exp_name,lady lucas,Lady Lucas,Lady Lucas,9254,9264,10321.0,10331.0,1,66,3,M_183
booknlp,COREF,96,Her,,9266,9269,,,25,66,3,M_184
exp,exp_name,sir william,Sir William,sir Williams,9300,9311,10334.0,10346.0,35,66,3,M_185
booknlp,COREF,90,him,,9336,9339,,,17,66,3,M_186
booknlp,COREF,90,He,il,9341,9343,10382.0,10384.0,17,66,3,M_187
booknlp,COREF,90,he,il,9428,9430,10382.0,10384.0,17,66,3,M_188
exp,exp_name,mr. bingley,Mr. Bingley,,9609,9620,,,17,66,3,M_189
booknlp,COREF,96,I,je,9652,9653,10682.0,10684.0,25,67,3,M_190
booknlp,COREF,96,my,mes,9673,9675,10702.0,10705.0,25,67,3,M_191
exp,exp_name,mrs. bennet,Mrs. Bennet,Mistriss Bennet,9724,9735,10756.0,10771.0,25,67,3,M_192
booknlp,COREF,96,her,son,9739,9742,10774.0,10777.0,25,67,3,M_193
booknlp,COREF,96,I,je,9794,9795,10682.0,10684.0,25,67,3,M_194
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,9844,9855,10878.0,10888.0,17,68,3,M_195
exp,exp_name,mr. bennet,Mr. Bennet,M. Bennet,9865,9875,10913.0,10922.0,16,68,3,M_196
booknlp,COREF,86,him,lui,9916,9919,10959.0,10962.0,16,68,3,M_197
booknlp,COREF,86,his,sa,9923,9926,10901.0,10903.0,16,68,3,M_198
booknlp,COREF,90,He,il,9936,9938,10985.0,10987.0,17,68,3,M_199
booknlp,COREF,90,he,il,10027,10029,11037.0,11039.0,17,68,3,M_200
booknlp,COREF,90,he,il,10050,10052,11077.0,11079.0,17,68,3,M_201
booknlp,COREF,90,he,il,10185,10187,11218.0,11220.0,17,68,3,M_202
exp,exp_name,mrs. bennet,Mrs. Bennet,Mistriss Bennet,10302,10313,11324.0,11339.0,25,69,3,M_203
booknlp,COREF,96,her,lui,10360,10363,11275.0,11278.0,25,69,3,M_204
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,10424,10435,11507.0,11517.0,17,69,3,M_205
exp,exp_name,mrs. bennet,Mrs. Bennet,Mistriss Bennet,10551,10562,11668.0,11683.0,25,69,3,M_206
booknlp,COREF,96,She,Elle,10587,10590,11830.0,11834.0,25,69,3,M_207
booknlp,COREF,90,he,il,10623,10625,11848.0,11850.0,17,69,3,M_208
booknlp,COREF,90,his,il,10659,10662,11848.0,11850.0,17,69,3,M_209
booknlp,COREF,96,she,Elle,10693,10696,11830.0,11834.0,25,69,3,M_210
booknlp,COREF,90,he,il,10716,10718,11848.0,11850.0,17,69,3,M_211
booknlp,COREF,90,he,il,10811,10813,11848.0,11850.0,17,69,3,M_212
exp,exp_name,lady lucas,Lady Lucas,Lady Lucas,10827,10837,11960.0,11970.0,1,69,3,M_213
booknlp,COREF,92,her,lui,10846,10849,12001.0,12004.0,1,69,3,M_214
booknlp,COREF,90,his,il,10889,10892,12041.0,12043.0,17,69,3,M_215
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,10986,10997,12127.0,12137.0,17,69,3,M_216
booknlp,COREF,90,him,le,11050,11053,12052.0,12054.0,17,69,3,M_217
booknlp,COREF,90,he,il,11198,11200,12323.0,12325.0,17,69,3,M_218
booknlp,COREF,90,him,il,11227,11230,12323.0,12325.0,17,69,3,M_219
booknlp,COREF,90,his,ses,11244,11247,12361.0,12364.0,17,69,3,M_220
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,11359,11370,12492.0,12502.0,17,69,3,M_221
booknlp,COREF,90,his,ses,11372,11375,12361.0,12364.0,17,69,3,M_222
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,11440,11451,12560.0,12570.0,17,70,3,M_223
booknlp,COREF,90,he,il,11489,11491,12600.0,12602.0,17,70,3,M_224
booknlp,COREF,90,His,,11550,11553,,,17,70,3,M_225
booknlp,COREF,90,His,son,11611,11614,12797.0,12800.0,17,70,3,M_226
exp,exp_name,mr. hurst,Mr. Hurst,M. Hurst,11631,11640,12813.0,12821.0,22,70,3,M_227
booknlp,COREF,90,his,son,11675,11678,12868.0,12871.0,17,70,3,M_228
exp,exp_name,mr. darcy,Mr. Darcy,M. Darcy,11686,11695,12858.0,12866.0,19,70,3,M_229
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,12018,12029,13248.0,13258.0,17,70,3,M_230
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,12432,12443,13690.0,13700.0,17,71,3,M_231
booknlp,COREF,90,himself,il,12458,12465,13796.0,13798.0,17,71,3,M_232
booknlp,COREF,90,he,il,12520,12522,13796.0,13798.0,17,71,3,M_233
booknlp,COREF,90,himself,,12636,12643,,,17,71,3,M_234
booknlp,COREF,90,him,,12734,12737,,,17,71,3,M_235
booknlp,COREF,90,his,son,12742,12745,14032.0,14035.0,17,71,3,M_236
exp,exp_name,mr. darcy,Mr. Darcy,M. Darcy,12754,12763,14042.0,14050.0,19,71,3,M_237
exp,exp_name,mrs. hurst,Mrs. Hurst,Mistriss Hurst,12786,12796,14077.0,14091.0,30,71,3,M_238
exp,exp_name,miss bingley,Miss Bingley,Miss Bingley,12811,12823,14110.0,14122.0,14,71,3,M_239
booknlp,COREF,90,His,son,12978,12981,14328.0,14331.0,17,71,3,M_240
booknlp,COREF,90,He,il,13005,13007,14343.0,14345.0,17,71,3,M_241
booknlp,COREF,90,he,il,13088,13090,14343.0,14345.0,17,71,3,M_242
booknlp,COREF,90,him,lui,13154,13157,14498.0,14501.0,17,71,3,M_243
exp,exp_name,mrs. bennet,Mrs. Bennet,Mistriss Bennet,13162,13173,14509.0,14524.0,25,71,3,M_244
booknlp,COREF,90,his,,13192,13195,,,17,71,3,M_245
booknlp,COREF,90,his,il,13260,13263,14636.0,14638.0,17,71,3,M_246
booknlp,COREF,96,her,ses,13287,13290,14663.0,14666.0,25,71,3,M_247
exp,exp_name,elizabeth,Elizabeth,Elisabeth,13303,13312,14676.0,14685.0,5,72,3,M_248
exp,exp_name,bennet,Bennet,Elisabeth,13313,13319,14676.0,14685.0,25,72,3,M_249
exp,exp_name,mr. darcy,Mr. Darcy,M. Darcy,13426,13435,14784.0,14792.0,19,72,3,M_250
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,13517,13528,14828.0,14838.0,17,72,3,M_251
pdnc,qID,Q51-0,Darcy,Darcy,13613,13618,14911.0,14916.0,19,73,3,M_252
pdnc,qID,Q51-1,you,vous,13643,13646,14949.0,14953.0,19,73,3,M_253
pdnc,qID,Q51-1,you,vous,13668,13671,14949.0,14953.0,19,73,3,M_254
pdnc,qID,Q51-1,You,,13722,13725,,,19,73,3,M_255
pdnc,qID,Q52-0,You,vous,13775,13778,15046.0,15050.0,17,74,3,M_256
booknlp,COREF,90,I,je,14041,14042,15336.0,15338.0,17,75,3,M_257
pdnc,qID,Q53-0,you,vous,14073,14076,15370.0,15374.0,19,75,3,M_258
exp,exp_name,bingley,Bingley,Bingley,14089,14096,15384.0,15391.0,17,75,3,M_259
booknlp,COREF,90,my,,14119,14121,,,17,75,3,M_260
booknlp,COREF,90,I,je,14130,14131,15336.0,15338.0,17,75,3,M_261
booknlp,COREF,90,my,,14173,14175,,,17,75,3,M_262
booknlp,COREF,90,I,je,14185,14186,15336.0,15338.0,17,75,3,M_263
pdnc,qID,Q53-1,you,vous,14236,14239,15370.0,15374.0,19,75,3,M_264
pdnc,qID,Q54-0,You,Vous,14267,14270,15503.0,15507.0,17,76,3,M_265
exp,exp_name,mr. darcy,Mr. Darcy,M. Darcy,14331,14340,15581.0,15589.0,19,76,3,M_266
exp,exp_name,miss bennet,Miss Bennet,l'ainee des Miss Bennet,14364,14375,15604.0,15627.0,7,76,3,M_267
pdnc,qID,Q55-0,she,,14383,14386,,,7,77,3,M_268
booknlp,COREF,90,I,j',14418,14419,15666.0,15668.0,17,77,3,M_269
pdnc,qID,Q55-0,one of her sisters,une de ses soeurs,14446,14464,15696.0,15713.0,5,77,3,M_270
booknlp,COREF,90,I,je,14519,14520,15780.0,15782.0,17,77,3,M_271
booknlp,COREF,90,me,,14554,14556,,,17,77,3,M_272
pdnc,qID,Q55-0,my partner,ma danseuse,14561,14571,15833.0,15844.0,7,77,3,M_273
pdnc,qID,Q56-0,you,vous,14602,14605,15893.0,15897.0,17,78,3,M_274
exp,exp_name,elizabeth,Elizabeth,Elisabeth,14658,14667,15929.0,15938.0,5,78,3,M_275
pdnc,qID,Q56-1,She,Elle,14730,14733,16020.0,16024.0,5,78,3,M_276
pdnc,qID,Q56-1,You,Vous,14887,14890,16192.0,16196.0,17,78,3,M_277
pdnc,qID,Q56-1,your partner,votre danseuse,14912,14924,16228.0,16242.0,7,78,3,M_278
pdnc,qID,Q56-1,her,son,14935,14938,16266.0,16269.0,7,78,3,M_279
pdnc,qID,Q56-1,you,vous,14951,14954,16192.0,16196.0,17,78,3,M_280
pdnc,qID,Q56-1,your,votre,14967,14971,16228.0,16233.0,17,78,3,M_281
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,14988,14999,16323.0,16333.0,17,79,3,M_282
exp,exp_name,mr. darcy,Mr. Darcy,M. Darcy,15021,15030,16356.0,16364.0,19,79,3,M_283
exp,exp_name,elizabeth,Elizabeth,Elisabeth,15047,15056,16385.0,16394.0,5,79,3,M_284
exp,exp_name,mrs. bennet,Mrs. Bennet,Mistriss Bennet,15324,15335,16699.0,16714.0,25,80,3,M_285
booknlp,COREF,96,her,elle,15345,15348,16820.0,16824.0,25,80,3,M_286
exp,exp_name,mr. bingley,Mr. Bingley,M. Bingley,15404,15415,16782.0,16792.0,17,80,3,M_287
booknlp,COREF,90,his,ses,15477,15480,16829.0,16832.0,17,80,3,M_288
exp,exp_name,jane,Jane,Jane,15490,15494,16862.0,16866.0,7,80,3,M_289
booknlp,COREF,94,her,sa,15529,15532,16926.0,16928.0,7,80,3,M_290
exp,exp_name,elizabeth,Elizabeth,,15575,15584,,,5,80,3,M_291
exp,exp_name,jane,Jane,Jane,15590,15594,16970.0,16974.0,7,80,3,M_292
exp,exp_name,mary,Mary,Mary,15607,15611,16977.0,16981.0,13,80,3,M_293
exp,exp_name,miss bingley,Miss Bingley,Miss Bingley,15643,15655,17019.0,17031.0,14,80,3,M_294
exp,exp_name,catherine,Catherine,Catherine,15712,15721,17095.0,17104.0,10,80,3,M_295
exp,exp_name,lydia,Lydia,Lydie,15726,15731,17108.0,17113.0,11,80,3,M_296
exp,exp_name,mr. bennet,Mr. Bennet,M. Bennet,15995,16005,17346.0,17355.0,16,80,3,M_297
booknlp,COREF,86,he,il,16028,16030,17302.0,17304.0,16,80,3,M_298
