eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"Finally his anger exploded, and he added sharply: ""I suppose you would like to take them to the Casino to play roulette? Well, excuse my speaking so plainly, but I know how addicted you are to gambling. Though I am not your mentor, nor wish to be, at least I have a right to require that you shall not actually compromise me.""","Enfin, il se facha tout a coup, et ajouta avec roideur : -- Car vous pourriez bien, si je vous laissais faire, les mener a la gare, a la roulette. Vous en etes bien capable, vous avez la tete legere. Quoique je ne sois pas votre mentor, -- et c'est un role que je n'ambitionne point, -- j'ai le droit de desirer que... en un mot... que vous ne me compromettiez pas...",39,aligned,1871,2239,-1,-1,"Enfin, il se facha tout a coup, et ajouta avec roideur :

-- Car vous pourriez bien, si je vous laissais faire, les mener a la gare, a la roulette. Vous en etes bien capable, vous avez la tete legere. Quoique je ne sois pas votre mentor, -- et c'est un role que je n'ambitionne point, -- j'ai le droit de desirer que... en un mot... que vous ne me compromettiez pas...
",
I thought I could even detect a certain shamefacedness in the General's glance.,Il me semblait meme que le general avait un peu honte de me regarder.,44,aligned,363,432,-1,-1,"Il me semblait meme que le general avait un peu honte de me regarder.
",
"At all events, at my hotel in Paris I received far more attention from the company after I had told them about the fracas with the sacristan.",(No direct equivalent in text),61,not aligned,-1,-1,11322,11463,,"At all events, at my hotel in Paris I
received far more attention from the company after I had told them
about the fracas with the sacristan. "
"A fat Polish nobleman, who had been the most offensive of all who were present at the table d h te, at once went upstairs, while some of the Frenchmen were simply disgusted when I told them that two years ago I had encountered a man at whom, in 1812, a French hero fired for the mere fun of discharging his musket.",(No direct equivalent in text),62,not aligned,-1,-1,11464,11780,,"A fat Polish nobleman, who had
been the most offensive of all who were present at the table d h te, at
once went upstairs, while some of the Frenchmen were simply disgusted
when I told them that two years ago I had encountered a man at whom, in
1812, a French  hero  fired for the mere fun of discharging his musket.
"
"That man was then a boy of ten and his family are still residing in Moscow.""",(No direct equivalent in text),63,not aligned,-1,-1,11781,11856,,"That man was then a boy of ten and his family are still residing in
Moscow."""
"""Impossible!""",(No direct equivalent in text),64,not aligned,-1,-1,11860,11871,,"Impossible!"""
"""Is it likely that the Marquis would have lent the money if he had not known something or other about your grandmother? Did you notice, too, that three times during luncheon, when speaking of her, he called her La Baboulenka ? What loving, friendly behaviour, to be sure!""",-- Eh bien ! aurait-il donne de l'argent s'il n'avait pu compter sur la babouschka ? Quelles relations intimes et familieres !,112,aligned,-1,-1,-1,-1,,
"""A very respected ex-captain told me the story, and I myself could see the scar left on his cheek.""",(No direct equivalent in text),117,not aligned,-1,-1,11997,12094,,"A very respected
ex-captain told me the story, and I myself could see the scar left on
his cheek."""
"Mischa also I dispatched to play by the fountain, and in this fashion we that is to say, Polina and myself contrived to find ourselves alone.",(No direct equivalent in text),124,not aligned,-1,-1,12975,13116,,"Mischa also I
dispatched to play by the fountain, and in this fashion we that is to
say, Polina and myself contrived to find ourselves alone.
"
"""Looking for it?""",(No direct equivalent in text),133,not aligned,-1,-1,13987,14002,,"Looking for it?"""
"although, while travelling, I had moped like an imbecile, rushed about like a man in a fever, and actually beheld her in my dreams.",(No direct equivalent in text),143,not aligned,-1,-1,18687,18818,,"although, while travelling, I had moped like an
imbecile, rushed about like a man in a fever, and actually beheld her
in my dreams. "
Money must be so subservient to gentility as never to be worth a thought.,(No direct equivalent in text),165,not aligned,-1,-1,28382,28455,,"Money must be so subservient to gentility as never to be worth a
thought. "
"Yes; even if a gentleman should lose his whole substance, he must never give way to annoyance.",(No direct equivalent in text),166,not aligned,-1,-1,28287,28381,,"Yes; even if a gentleman
should lose his whole substance, he must never give way to annoyance.
"
"On the other hand, I saw a Frenchman first win, and then lose, 30,000 francs cheerfully, and without a murmur.",(No direct equivalent in text),167,not aligned,-1,-1,28176,28286,,"On the other hand, I saw a Frenchman first win, and then lose, 30,000
francs cheerfully, and without a murmur. "
"In the same way, I saw our General once approach the table in a stolid, important manner. A lacquey darted to offer him a chair, but the General did not even notice him. Slowly he took out his money bags, and slowly extracted 300 francs in gold, which he staked on the black, and won. Yet he did not take up his winnings he left them there on the table. Again the black turned up, and again he did not gather in what he had won; and when, in the third round, the _red_ turned up he lost, at a stroke, 1200 francs. Yet even then he rose with a smile, and thus preserved his reputation; yet I knew that his money bags must be chafing his heart, as well as that, had the stake been twice or thrice as much again, he would still have restrained himself from venting his disappointment.",(No direct equivalent in text),168,not aligned,-1,-1,27393,28174,,"In the same way, I saw our General once approach the
table in a stolid, important manner. A lacquey darted to offer him a
chair, but the General did not even notice him. Slowly he took out his
money bags, and slowly extracted 300 francs in gold, which he staked on
the black, and won. Yet he did not take up his winnings he left them
there on the table. Again the black turned up, and again he did not
gather in what he had won; and when, in the third round, the _red_
turned up he lost, at a stroke, 1200 francs. Yet even then he rose with
a smile, and thus preserved his reputation; yet I knew that his money
bags must be chafing his heart, as well as that, had the stake been
twice or thrice as much again, he would still have restrained himself
from venting his disappointment.
"
"Of course, the _supremely_ aristocratic thing is to be entirely oblivious of the mire of rabble, with its setting; but sometimes a reverse course may be aristocratic to remark, to scan, and even to gape at, the mob (for preference, through a lorgnette), even as though one were taking the crowd and its squalor for a sort of raree show which had been organised specially for a gentleman s diversion.",(No direct equivalent in text),177,not aligned,-1,-1,28456,28855,,"Of course, the _supremely_ aristocratic thing is to be
entirely oblivious of the mire of rabble, with its setting; but
sometimes a reverse course may be aristocratic to remark, to scan, and
even to gape at, the mob (for preference, through a lorgnette), even as
though one were taking the crowd and its squalor for a sort of raree
show which had been organised specially for a gentleman s diversion.
"
"Though one may be squeezed by the crowd, one must look as though one were fully assured of being the observer of having neither part nor lot with the observed.",(No direct equivalent in text),180,not aligned,-1,-1,28856,29015,,"Though one may be squeezed by the crowd, one must look as though one
were fully assured of being the observer of having neither part nor lot
with the observed. "
"As a matter of fact, the mob was playing in exceedingly foul fashion.",(No direct equivalent in text),181,not aligned,-1,-1,29858,29927,,"As a matter of fact, the mob was playing in exceedingly foul fashion.
"
"However, to me personally the scene _did_ seem to be worth undisguised contemplation more especially in view of the fact that I had come there not only to look at, but also to number myself sincerely and wholeheartedly with, the mob.",(No direct equivalent in text),182,not aligned,-1,-1,29250,29483,,"However, to me personally the scene _did_ seem to be worth undisguised
contemplation more especially in view of the fact that I had come there
not only to look at, but also to number myself sincerely and
wholeheartedly with, the mob. "
The thought that I was not going to play for myself quite unnerved me.,(No direct equivalent in text),184,not aligned,-1,-1,30958,31028,,"The thought that I was not going to play for
myself quite unnerved me. "
"Polina s money I decided to risk, that evening, only to the amount of 100 g lden.",(No direct equivalent in text),185,not aligned,-1,-1,30876,30957,,"Polina s money I decided to risk, that evening, only to
the amount of 100 g lden. "
"I could only divine and distinguish that stakes were hazarded on numbers, on ""odd"" or ""even,"" and on colours.",(No direct equivalent in text),186,not aligned,-1,-1,30766,30875,,"I could only divine and
distinguish that stakes were hazarded on numbers, on ""odd"" or ""even,""
and on colours. "
At first the proceedings were pure Greek to me.,(No direct equivalent in text),187,not aligned,-1,-1,30718,30765,,At first the proceedings were pure Greek to me. 
"Then there would arise a dispute, and frequently an uproar; and it would be a case of ""I beg of you to prove, and to produce witnesses to the fact, that the stake is yours.""",(No direct equivalent in text),188,not aligned,-1,-1,30543,30715,,"Then there
would arise a dispute, and frequently an uproar; and it would be a case
of ""I beg of you to prove, and to produce witnesses to the fact, that
the stake is yours."""
"Yet I was not then taking notes merely in order to be able to give you a description of roulette, but in order to get my bearings as to my behaviour when I myself should begin to play.",(No direct equivalent in text),190,not aligned,-1,-1,30221,30405,,"Yet I was not then taking notes merely in order to be
able to give you a description of roulette, but in order to get my
bearings as to my behaviour when I myself should begin to play. "
"As for the crowd itself well, it consisted mostly of Frenchmen.",(No direct equivalent in text),191,not aligned,-1,-1,30157,30220,,"As for the crowd itself well, it consisted mostly
of Frenchmen. "
"The croupiers who sat at the two ends of it had not only to watch the stakes, but also to calculate the game an immense amount of work for two men!",(No direct equivalent in text),192,not aligned,-1,-1,30009,30156,,"The croupiers who sat at the two ends of it had not only
to watch the stakes, but also to calculate the game an immense amount
of work for two men! "
"Indeed, I have an idea that sheer robbery was going on around that gaming-table.",(No direct equivalent in text),193,not aligned,-1,-1,29928,30008,,"Indeed, I have an idea that sheer robbery was going on around that
gaming-table. "
Another standard altogether has directed my life....,(No direct equivalent in text),194,not aligned,-1,-1,29804,29856,,"Another standard altogether has directed my life....
"
Yet let me say also this: that from the first I have been consistent in having an intense aversion to any trial of my acts and thoughts by a moral standard.,(No direct equivalent in text),195,not aligned,-1,-1,29647,29803,,"Yet let me say
also this: that from the first I have been consistent in having an
intense aversion to any trial of my acts and thoughts by a moral
standard. "
Let that stand as written: I am writing only to relieve my conscience.,(No direct equivalent in text),196,not aligned,-1,-1,29576,29646,,"Let that stand as
written: I am writing only to relieve my conscience. "
"As for my secret moral views, I had no room for them amongst my actual, practical opinions.",(No direct equivalent in text),197,not aligned,-1,-1,29484,29575,,"As for my secret moral views, I had no
room for them amongst my actual, practical opinions. "
"At the same time, to stare fixedly about one is unbecoming; for that, again, is ungentlemanly, seeing that no spectacle is worth an open stare are no spectacles in the world which merit from a gentleman too pronounced an inspection.",(No direct equivalent in text),198,not aligned,-1,-1,29016,29248,,"At the same time, to stare fixedly about one is
unbecoming; for that, again, is ungentlemanly, seeing that no spectacle
is worth an open stare are no spectacles in the world which merit from
a gentleman too pronounced an inspection.
"
At first glance the scene irritated me.,(No direct equivalent in text),203,not aligned,-1,-1,21075,21114,,At first glance the scene irritated me. 
"Yes, this I knew well.",(No direct equivalent in text),214,not aligned,-1,-1,19637,19659,,"Yes,
this I knew well. "
For in a desire to win quickly and to win much I can see nothing sordid;,(No direct equivalent in text),227,not aligned,-1,-1,23844,23916,,"For in a desire to win quickly and to win much I can see
nothing sordid; "
"True, out of a hundred persons, only one can win; yet what business is that of yours or of mine?",(No direct equivalent in text),233,not aligned,-1,-1,23079,23175,,"True, out of a hundred persons, only one can win; yet
what business is that of yours or of mine?
"
"""That is my sole reason.""",(No direct equivalent in text),248,not aligned,-1,-1,33443,33466,,"That is my sole reason."""
I had lost!,(No direct equivalent in text),260,not aligned,-1,-1,31396,31407,,I had lost! 
(No direct equivalent in text),Vous le ferez.,278,not aligned,25244,25258,-1,-1,"Vous le ferez.
",
All I knew was that he was said to possess a ch teau.,(No direct equivalent in text),294,not aligned,-1,-1,42734,42787,,"All I knew was that he was
said to possess a ch teau. "
"For, I could not suppose that she was doing all this merely for the sake of money.",(No direct equivalent in text),303,not aligned,-1,-1,45971,46053,,"For, I could not suppose that she
was doing all this merely for the sake of money. "
What he had formerly been in France I had not a notion.,(No direct equivalent in text),305,not aligned,-1,-1,42678,42733,,"What he had
formerly been in France I had not a notion. "
"Yet clearly she _did_ need some money, and that as soon as possible, and for a special purpose.",(No direct equivalent in text),306,not aligned,-1,-1,46054,46149,,"Yet clearly she _did_
need some money, and that as soon as possible, and for a special
purpose. "
"When she handed me over her store of six hundred g lden I exacted two conditions namely, that I should not go halves with her in her winnings, if any (that is to say, I should not take anything for myself), and that she should explain to me, that same evening, why it was so necessary for her to win, and how much was the sum which she needed.",(No direct equivalent in text),307,not aligned,-1,-1,45627,45970,,"When she handed me over her
store of six hundred g lden I exacted two conditions namely, that I
should not go halves with her in her winnings, if any (that is to say,
I should not take anything for myself), and that she should explain to
me, that same evening, why it was so necessary for her to win, and how
much was the sum which she needed. "
"It all began, this morning, with my being forced to go and play roulette for Polina Alexandrovna.",(No direct equivalent in text),308,not aligned,-1,-1,45529,45626,,"It all began, this morning, with my being forced to go and
play roulette for Polina Alexandrovna. "
"The time is now eleven o clock in the evening, and I am sitting in my room and thinking.",(No direct equivalent in text),309,not aligned,-1,-1,45440,45528,,"The time is
now eleven o clock in the evening, and I am sitting in my room and
thinking. "
"Today has been a day of folly, stupidity, and ineptness.",(No direct equivalent in text),310,not aligned,-1,-1,45383,45439,,"Today has been a day of folly, stupidity, and ineptness. "
The conversation had been carried on in execrable French.,(No direct equivalent in text),311,not aligned,-1,-1,45316,45373,,"The conversation
had been carried on in execrable French.
"
"""Hm! Then I have an idea in my mind,"" he concluded.",(No direct equivalent in text),312,not aligned,-1,-1,45191,45241,,"Hm! Then I have an idea in my mind,"" he concluded. "
"""No; I have never noticed whether she does so or not,"" I repeated with a smile.",(No direct equivalent in text),313,not aligned,-1,-1,45110,45188,,"No; I have never noticed whether she does so or not,"" I repeated with
a smile.
"
"""What? You cannot say?"" he cried in great astonishment.",(No direct equivalent in text),314,not aligned,-1,-1,45053,45107,,"What? You cannot say?"" he cried in great astonishment.
"
"""I really cannot say,"" was my reply.",(No direct equivalent in text),315,not aligned,-1,-1,45015,45050,,"I really cannot say,"" was my reply.
"
"Presently, however, he resumed: ""Does Mlle. Polina like flowers?""",(No direct equivalent in text),316,not aligned,-1,-1,44946,45011,,"Presently, however, he resumed:

""Does Mlle. Polina like flowers?"""
"What he meant I did not know, but to my glance of inquiry he returned only a dry nod, and a reiterated ""It is so.""",(No direct equivalent in text),317,not aligned,-1,-1,44831,44944,,"What he
meant I did not know, but to my glance of inquiry he returned only a
dry nod, and a reiterated ""It is so."""
After that he was silent as he looked me meaningly in the face.,(No direct equivalent in text),318,not aligned,-1,-1,44767,44830,,After that he was silent as he looked me meaningly in the face. 
"At all events, I myself have always feared such women.",(No direct equivalent in text),322,not aligned,-1,-1,41222,41276,,"At all events, I
myself have always feared such women. "
But _who_ was this Mlle. Blanche?,(No direct equivalent in text),324,not aligned,-1,-1,38827,38860,,But _who_ was this Mlle. Blanche? 
"But, forsooth, it was not worth her while to trouble about _my_ feelings about the fact that _I_ was uneasy, and, perhaps, thrice as put about by her cares and misfortunes as she was herself!",(No direct equivalent in text),337,not aligned,-1,-1,36366,36557,,"But, forsooth, it was not worth her while to trouble about
_my_ feelings about the fact that _I_ was uneasy, and, perhaps, thrice
as put about by her cares and misfortunes as she was herself!
"
That is how matters stood.,(No direct equivalent in text),344,not aligned,-1,-1,37452,37478,,"That is how
matters stood.
"
"As for her dress, it was invariably rich, effective, and chic, yet in good taste.",(No direct equivalent in text),352,not aligned,-1,-1,41739,41820,,"As for her dress, it was invariably rich, effective, and chic,
yet in good taste. "
"And add to that his widowerhood, his children, his ruined property, his debts, and the woman with whom he had fallen in love!",(No direct equivalent in text),357,not aligned,-1,-1,40949,41074,,"And add to that his
widowerhood, his children, his ruined property, his debts, and the
woman with whom he had fallen in love! "
Certainly he did not seem to be afraid of him; which was intelligible enough.,(No direct equivalent in text),365,not aligned,-1,-1,40064,40141,,"Certainly he did not seem to be afraid of him;
which was intelligible enough. "
"To begin with, I staked two hundred golden on ""even,"" and won.","D'abord j'ai joue sur le pair deux cents florins, et j'ai gagne,",374,aligned,35043,35107,-1,-1,"D'abord j'ai joue sur le pair deux cents florins, et j'ai gagne, ",
"""And what a Russian idea!"" added the Frenchman.",-- Quelle pensee russe ! ajouta le Francais.,380,aligned,38070,38114,-1,-1,"-- Quelle pensee russe ! ajouta le Francais.
",
"Yet, next day, or, perhaps, the next evening, the red alone would turn up, and attain a run of over two score, and continue so for quite a length of time say, for a whole day.",(No direct equivalent in text),384,not aligned,-1,-1,47919,48094,,"Yet,
next day, or, perhaps, the next evening, the red alone would turn up,
and attain a run of over two score, and continue so for quite a length
of time say, for a whole day. "
"Again, for the whole of a day or a morning the red would alternate with the black, but almost without any order, and from moment to moment, so that scarcely two consecutive rounds would end upon either the one or the other.",(No direct equivalent in text),385,not aligned,-1,-1,47695,47918,,"Again, for the
whole of a day or a morning the red would alternate with the black, but
almost without any order, and from moment to moment, so that scarcely
two consecutive rounds would end upon either the one or the other. "
It was all very curious.,(No direct equivalent in text),386,not aligned,-1,-1,47670,47694,,It was all very curious. 
"One, three, two: one, three, two.",(No direct equivalent in text),387,not aligned,-1,-1,47636,47669,,"One,
three, two: one, three, two. "
"Suppose the ball stopped twice at a dozen outer figures; it would then pass to a dozen of the first ones, and then, again, to a dozen of the middle ciphers, and fall upon them three or four times, and then revert to a dozen outers; whence, after another couple of rounds, the ball would again pass to the first figures, strike upon them once, and then return thrice to the middle series continuing thus for an hour and a half, or two hours.",(No direct equivalent in text),388,not aligned,-1,-1,47195,47635,,"Suppose the ball stopped twice
at a dozen outer figures; it would then pass to a dozen of the first
ones, and then, again, to a dozen of the middle ciphers, and fall upon
them three or four times, and then revert to a dozen outers; whence,
after another couple of rounds, the ball would again pass to the first
figures, strike upon them once, and then return thrice to the middle
series continuing thus for an hour and a half, or two hours. "
"For instance, after a dozen middle figures there would always occur a dozen or so outer ones.",(No direct equivalent in text),389,not aligned,-1,-1,47101,47194,,"For instance, after a dozen middle figures there would
always occur a dozen or so outer ones. "
"This, of course, is a very strange thing.",(No direct equivalent in text),390,not aligned,-1,-1,47059,47100,,"This, of course, is a very
strange thing. "
"Then I began to play in timid fashion, venturing only twenty or thirty golden at a time.","puis j'ai commence timidement, en risquant deux ou trois pieces.",394,aligned,34273,34337,-1,-1,"puis j'ai commence timidement, en risquant deux ou trois pieces. ",
I pressed forward towards the middle of the room until I had secured a seat at a croupier's elbow.,"Je me suis faufile jusqu'aupres du croupier,",395,aligned,34228,34272,-1,-1,"Je me suis faufile jusqu'aupres du croupier, ",
At one moment I must have had in my hands gathered there within a space of five minutes about 4000 golden.,(No direct equivalent in text),402,not aligned,-1,-1,-1,-1,,
"Accordingly I set down the largest stake allowed by the rules namely, 4000 golden and lost.","J'ai risque la plus grosse somme permise, quatre mille florins, et j'ai perdu.",403,aligned,35321,35399,-1,-1,"J'ai risque la plus grosse somme permise, quatre mille florins, et j'ai perdu. ",
"Then I rose from the table, feeling as though I were stupefied.",(No direct equivalent in text),405,not aligned,-1,-1,48981,49044,,"Then I rose from the table, feeling as
though I were stupefied. "
"At this the General seemed extremely surprised, and asked me whence I had procured it; whereupon I replied that, though I had begun only with 100 golden, six or seven rounds had increased my capital to 5000 or 6000 golden, and that subsequently I had lost the whole in two rounds.",Le general fut tres etonne. Ou avais-je pu trouver tant d'argent ? J'expliquai que j'avais commence par cent florins. Que six ou sept coups de suite en doublant m'avaient amene a cinq ou six mille et que j'avais perdu le tout en deux coups.,411,aligned,35985,36225,-1,-1,Le general fut tres etonne. Ou avais-je pu trouver tant d'argent ? J'expliquai que j'avais commence par cent florins. Que six ou sept coups de suite en doublant m'avaient amene a cinq ou six mille et que j'avais perdu le tout en deux coups. ,
"At all events they closeted themselves together, and then had a long and vehement discussion; after which the Frenchman departed in what appeared to be a passion, but returned, early this morning, to renew the combat.",(No direct equivalent in text),420,not aligned,-1,-1,50896,51113,,"At all events they closeted themselves together, and then had
a long and vehement discussion; after which the Frenchman departed in
what appeared to be a passion, but returned, early this morning, to
renew the combat. "
"""I think that roulette was devised specially for Russians,"" I retorted;","-- Je crois, au contraire, que les Russes seuls savent jouer !",423,aligned,36958,37020,-1,-1,"-- Je crois, au contraire, que les Russes seuls savent jouer ! ",
"However, she had allowed me to fire up without correcting me, and from that I concluded that it was my cue to fire up, and to conceal the fact that I had been playing on her behalf.","Pourtant, elle ne m'interrompit pas, et j'en conclus que je devais cacher nos conventions.",424,aligned,36353,36443,-1,-1,"Pourtant, elle ne m'interrompit pas, et j'en conclus que je devais cacher nos conventions. ",
So honourable is he that it is dreadful to have anything to do with him; and I cannot bear people of that sort.,(No direct equivalent in text),438,not aligned,-1,-1,53567,53678,,"So honourable is he that it
is dreadful to have anything to do with him; and I cannot bear people
of that sort. "
"She stopped, well nigh breathless with anger.'",(No direct equivalent in text),481,not aligned,-1,-1,67124,67169,,"She stopped, well nigh breathless with anger. "
"""No, I am not,"" she retorted. ""But I order you, nevertheless, to be silent.""",(No direct equivalent in text),482,not aligned,-1,-1,67047,67121,,"No, I am not,"" she retorted. ""But I order you, nevertheless, to be
silent."""
"You are laughing!""",(No direct equivalent in text),483,not aligned,-1,-1,67026,67043,,"You are laughing!"""
"not because I do not love you, or am jealous of you, but, because I feel as though I could simply devour you...",(No direct equivalent in text),484,not aligned,-1,-1,66914,67025,,"not because I do not love you, or am jealous of you, but, because
I feel as though I could simply devour you... "
She seemed to have heard neither my voice nor any other during the progress of the meal.,(No direct equivalent in text),515,not aligned,-1,-1,57718,57806,,"She seemed to have
heard neither my voice nor any other during the progress of the meal.
"
"""Why, it will be a case of Farewell, Mlle. Blanche, "" I remarked; ""for in such an event she would never become Madame General.",(No direct equivalent in text),527,not aligned,-1,-1,59045,59171,,"Why, it will be a case of  Farewell, Mlle. Blanche, "" I remarked; ""for
in such an event she would never become Madame General. "
"Do you know, I believe the old man is so much in love with her that he will shoot himself if she should throw him over.",(No direct equivalent in text),528,not aligned,-1,-1,59172,59291,,"Do you know, I
believe the old man is so much in love with her that he will shoot
himself if she should throw him over. "
"At his age it is a dangerous thing to fall in love.""",(No direct equivalent in text),529,not aligned,-1,-1,59292,59343,,"At his age it is a dangerous
thing to fall in love."""
"Indeed, whenever he embarked upon anything that in the least exceeded the limits of daily small-talk, he left unfinished what he was saying.",(No direct equivalent in text),545,not aligned,-1,-1,57371,57511,,"Indeed, whenever he embarked
upon anything that in the least exceeded the limits of daily
small-talk, he left unfinished what he was saying. "
I have no wish to be Hoppe and Company at the end of five generations.,(No direct equivalent in text),551,not aligned,-1,-1,56860,56932,,"I have no wish to be  Hoppe and Company  at the end of five
generations. "
"You yourself will agree that, unless he were drowning he would not mistake a straw for the trunk of a tree.""",(No direct equivalent in text),561,not aligned,-1,-1,61586,61693,,"You yourself will agree that,
unless he were drowning he would not mistake a straw for the trunk of a
tree."""
"You cannot have been, for I remember that you spoke with a gravity which forbade the idea of your jesting.""",(No direct equivalent in text),569,not aligned,-1,-1,61979,62085,,"You cannot have
been, for I remember that you spoke with a gravity which forbade the
idea of your jesting."""
"""True,"" I replied gloomily.",(No direct equivalent in text),570,not aligned,-1,-1,62089,62115,,"True,"" I replied gloomily. "
"Indeed, what you say makes me ask myself Why have my absurd, senseless losses of today raised a doubt in my mind?",(No direct equivalent in text),572,not aligned,-1,-1,62158,62271,,"Indeed, what you say makes me ask myself Why have my absurd, senseless
losses of today raised a doubt in my mind? "
"Yet I am _still_ positive that, so soon as ever I begin to play for myself, I shall infallibly win.""",(No direct equivalent in text),573,not aligned,-1,-1,62272,62371,,"Yet I am _still_ positive
that, so soon as ever I begin to play for myself, I shall infallibly
win."""
"""And why are you so certain?""",(No direct equivalent in text),574,not aligned,-1,-1,62375,62402,,"And why are you so certain?"""
Were you joking?,(No direct equivalent in text),577,not aligned,-1,-1,61962,61978,,Were you joking? 
"""I always felt certain that I should win.",(No direct equivalent in text),579,not aligned,-1,-1,62117,62157,,"I always felt certain that I should win.
"
I obeyed you simply because you ordered me to; but you must not blame me for the result.,(No direct equivalent in text),585,not aligned,-1,-1,60204,60292,,"I obeyed you simply because
you ordered me to; but you must not blame me for the result. "
I warned you that no good would ever come of it.,(No direct equivalent in text),586,not aligned,-1,-1,60293,60341,,"I warned
you that no good would ever come of it. "
"About the fact that you have gone and lost my money?""",(No direct equivalent in text),590,not aligned,-1,-1,60037,60089,,"About the fact that you have
gone and lost my money?"""
"Do you know a very strange thing? It is that, with every day, my love for you increases though that would seem to be almost an impossibility.",(No direct equivalent in text),641,not aligned,-1,-1,68086,68227,,"Do
you know a very strange thing? It is that, with every day, my love for
you increases though that would seem to be almost an impossibility. "
"I love without hope, and know that hereafter I shall love you a thousand times more.",(No direct equivalent in text),644,not aligned,-1,-1,67809,67893,,"I
love without hope, and know that hereafter I shall love you a thousand
times more. "
"The Baroness also turned in my direction, and gazed at me in wrathful perplexity, while some of the passers-by also began to stare at us, and others of them halted outright.",(No direct equivalent in text),704,not aligned,-1,-1,78234,78407,,"The Baroness also turned in
my direction, and gazed at me in wrathful perplexity, while some of the
passers-by also began to stare at us, and others of them halted
outright.
"
"Our party occupied two suites in the hotel; each of which contained two rooms. The first (the larger suite) comprised a salon and a smoking-room, with, adjoining the latter, the General s study.",(No direct equivalent in text),717,not aligned,-1,-1,80190,80384,,"Our party occupied two suites in the hotel; each of which contained two
rooms. The first (the larger suite) comprised a salon and a
smoking-room, with, adjoining the latter, the General s study. "
But I do not remember the details very well.,(No direct equivalent in text),727,not aligned,-1,-1,79328,79372,,"But I
do not remember the details very well.
"
