eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"I knew that ""Monsieur le Comte"" would take no notice of me when we met at dinner, as also that the General would not dream of introducing us, nor of recommending me to the ""Comte.""","A table, M. le comte ne me reconnut pas. Certes, le general ne songeait pas a nous presenter l'un a l'autre ; et quant a M. le comte, il a vecu en Russie et sait bien qu'un outchitel[1] n'est pas un oiseau de haut vol.",10,aligned,3733,3951,4163,4342,"A table, M. le comte ne me reconnut pas. Certes, le general ne songeait pas a nous presenter l'un a l'autre ; et quant a M. le comte, il a vecu en Russie et sait bien qu'un outchitel[1] n'est pas un oiseau de haut vol. ","I knew that ""Monsieur le Comte"" would take no notice of me when we met
at dinner, as also that the General would not dream of introducing us,
nor of recommending me to the ""Comte."""
"Of course, strictly speaking, he knew me; but I was an uninvited guest at the luncheon the General had forgotten to arrange otherwise, or I should have been dispatched to dine at the table d'hote.","-- Je crois d'ailleurs qu'on ne s'attendait meme pas a me voir au diner. Le general a sans doute oublie de donner des ordres a cet effet, mais son intention etait certainement de m'envoyer diner a la table d'hote. Je compris cela au regard mecontent dont il m'honora.",11,aligned,4011,4278,-1,-1,"-- Je crois d'ailleurs qu'on ne s'attendait meme pas a me voir au diner. Le general a sans doute oublie de donner des ordres a cet effet, mais son intention etait certainement de m'envoyer diner a la table d'hote. Je compris cela au regard mecontent dont il m'honora. ",
"This strange Englishman I had met first in Prussia, where we had happened to sit vis-a-vis in a railway train in which I was travelling to overtake our party; while, later, I had run across him in France, and again in Switzerland twice within the space of two weeks!","J'avais fait la connaissance de cet Anglais en Prusse, dans un wagon ou nous etions assis l'un pres de l'autre. Je l'avais revu depuis en France et en Suisse.",12,aligned,4486,4644,-1,-1,"J'avais fait la connaissance de cet Anglais en Prusse, dans un wagon ou nous etions assis l'un pres de l'autre. Je l'avais revu depuis en France et en Suisse. ",
"""You must not be offended at what I say,"" he continued. ""You are too touchy about these things. What I have said I have said merely as a warning. To do so is no more than my right.""","En rentrant, avant le diner, je rencontrai toute une cavalcade. Les notres allaient visiter quelques ruines celebres dans les environs : Mlle Blanche dans une belle voiture avec Maria Felipovna et Paulina ; le petit Francais, l'Anglais et notre general a cheval.",13,aligned,2860,3123,3050,3229,"En rentrant, avant le diner, je rencontrai toute une cavalcade.

Les notres allaient visiter quelques ruines celebres dans les environs : Mlle Blanche dans une belle voiture avec Maria Felipovna et Paulina ; le petit Francais, l'Anglais et notre general a cheval. ","You must not be offended at what I say,"" he continued. ""You are too
touchy about these things. What I have said I have said merely as a
warning. To do so is no more than my right."""
"To think, therefore, that I should suddenly encounter him again here, in Roulettenberg!",(No direct equivalent in text),14,not aligned,-1,-1,5258,5345,,"To think, therefore, that I should suddenly encounter him again here,
in Roulettenberg! "
"Never in my life had I known a more retiring man, for he was shy to the pitch of imbecility, yet well aware of the fact (for he was no fool).","Je ne vis jamais d'homme aussi timide ; timide jusqu'a la betise, mais seulement apparente, car il s'en faut de beaucoup qu'il soit sot.",15,aligned,4645,4781,5346,5487,"Je ne vis jamais d'homme aussi timide ; timide jusqu'a la betise, mais seulement apparente, car il s'en faut de beaucoup qu'il soit sot. ","Never in my life had I known a more retiring man, for
he was shy to the pitch of imbecility, yet well aware of the fact (for
he was no fool). "
"At the same time, he was a gentle, amiable sort of an individual, and, even on our first encounter in Prussia I had contrived to draw him out, and he had told me that he had just been to the North Cape, and was now anxious to visit the fair at Nizhni Novgorod.",Il est d'un commerce doux et agreable. Il etait alle durant l'ete au cap Nord et desirait assister a la foire de Nijni-Novgorod.,16,aligned,4782,4910,5488,5748,Il est d'un commerce doux et agreable. Il etait alle durant l'ete au cap Nord et desirait assister a la foire de Nijni-Novgorod. ,"At the same time, he was a gentle, amiable sort of an
individual, and, even on our first encounter in Prussia I had contrived
to draw him out, and he had told me that he had just been to the North
Cape, and was now anxious to visit the fair at Nizhni Novgorod. "
"How he had come to make the General's acquaintance I do not know, but, apparently, he was much struck with Polina.",Je ne sais comment il a fait la connaissance du general. Il me semble eperdument amoureux de Paulina.,17,aligned,4911,5012,-1,-1,Je ne sais comment il a fait la connaissance du general. Il me semble eperdument amoureux de Paulina. ,
"Also, he was delighted that I should sit next him at table, for he appeared to look upon me as his bosom friend.",Il etait tres content que je fusse a table aupres de lui et me traitait comme son meilleur ami.,18,aligned,5013,5108,5864,5976,"Il etait tres content que je fusse a table aupres de lui et me traitait comme son meilleur ami.
","Also, he was delighted that
I should sit next him at table, for he appeared to look upon me as his
bosom friend.
"
During the meal the Frenchman was in great feather: he was discursive and pompous to every one.,Le petit Francais dirigeait la conversation.,19,aligned,5110,5154,5978,6073,Le petit Francais dirigeait la conversation. ,"During the meal the Frenchman was in great feather: he was discursive
and pompous to every one. "
"In Moscow too, I remembered, he had blown a great many bubbles.","Hautain avec tout le monde, il parlait finances et politique russes et ne se laissait contredire que par le general, qui le faisait d'ailleurs avec une sorte de deference.",20,aligned,5155,5326,6074,6137,"Hautain avec tout le monde, il parlait finances et politique russes et ne se laissait contredire que par le general, qui le faisait d'ailleurs avec une sorte de deference.
","In Moscow too, I remembered, he had blown a
great many bubbles. "
"Nevertheless, I presented myself in such guise that the General looked at me with a touch of approval; and, though the good Maria Philipovna was for showing me my place, the fact of my having previously met the Englishman, Mr. Astley, saved me, and thenceforward I figured as one of the company.","La bonne Maria Felipovna m'indiqua aussitot ma place. Mais M. Astley m'aida a sortir de cette situation desagreable, et, malgre le general, M. le comte et Mme la comtesse, je parvins a etre de leur societe.",21,aligned,4279,4485,4692,4987,"La bonne Maria Felipovna m'indiqua aussitot ma place. Mais M. Astley m'aida a sortir de cette situation desagreable, et, malgre le general, M. le comte et Mme la comtesse, je parvins a etre de leur societe. ","Nevertheless, I
presented myself in such guise that the General looked at me with a
touch of approval; and, though the good Maria Philipovna was for
showing me my place, the fact of my having previously met the
Englishman, Mr. Astley, saved me, and thenceforward I figured as one of
the company.
"
In silence I took the money.,"-- Ne vous offensez pas de ce que je vous ai dit. Vous etes si susceptible !... Si je vous ai fait cette observation, c'est... pour ainsi dire... pour vous prevenir, et j'en ai bien le droit...",22,aligned,2665,2858,3019,3047,"-- Ne vous offensez pas de ce que je vous ai dit. Vous etes si susceptible !... Si je vous ai fait cette observation, c'est... pour ainsi dire... pour vous prevenir, et j'en ai bien le droit...
","In silence I took the money.
"
"However, the latter had lived awhile in Russia, and knew that the person referred to as an ""uchitel"" is never looked upon as a bird of fine feather.",-- Il va sans dire qu'il m'a reellement tres bien reconnu.,23,aligned,3952,4010,4344,4492,-- Il va sans dire qu'il m'a reellement tres bien reconnu. ,"However, the latter had lived
awhile in Russia, and knew that the person referred to as an ""uchitel""
is never looked upon as a bird of fine feather. "
"""Let us calculate,"" he went on. ""We must translate these roubles into thalers.","Eh bien, voici cent thalers en somme ronde ; le reste ne sera pas perdu.",24,aligned,2561,2633,2865,2942,"Eh bien, voici cent thalers en somme ronde ; le reste ne sera pas perdu.
","Let us calculate,"" he went on. ""We must translate these roubles into
thalers. "
"Nevertheless, she took the money which I handed to her, counted it, and listened to what I had to tell.","Elle prit pourtant l'argent, le compta et ecouta tout mon rapport.",25,aligned,493,559,616,719,"Elle prit pourtant l'argent, le compta et ecouta tout mon rapport. ","Nevertheless, she took the money which I handed to her, counted it, and
listened to what I had to tell. "
"To luncheon there were expected that day a Monsieur Mezentsov, a French lady, and an Englishman; for, whenever money was in hand, a banquet in Muscovite style was always given.","On attendait pour le diner Mezentsov, le petit Francais et un Anglais. Comme ils ne manquaient pas de le faire quand ils avaient de l'argent, en vrais Moscovites qu'ils sont, mes maitres avaient organise un diner d'apparat.",26,aligned,560,783,720,896,"On attendait pour le diner Mezentsov, le petit Francais et un Anglais. Comme ils ne manquaient pas de le faire quand ils avaient de l'argent, en vrais Moscovites qu'ils sont, mes maitres avaient organise un diner d'apparat. ","To luncheon there were expected that
day a Monsieur Mezentsov, a French lady, and an Englishman; for,
whenever money was in hand, a banquet in Muscovite style was always
given. "
"Polina Alexandrovna, on seeing me, inquired why I had been so long away.","En me voyant, Paulina Alexandrovna me demanda pourquoi j'etais reste si longtemps, et disparut sans attendre ma reponse.",27,aligned,784,904,897,969,"En me voyant, Paulina Alexandrovna me demanda pourquoi j'etais reste si longtemps, et disparut sans attendre ma reponse. ","Polina Alexandrovna, on seeing me, inquired why I had been so
long away. "
"Then, without waiting for an answer, she departed.",(No direct equivalent in text),28,not aligned,-1,-1,970,1020,,"Then, without waiting for an answer, she departed. "
"Evidently this was not mere accident, and I felt that I must throw some light upon matters.",Evidemment elle agissait ainsi a dessein.,29,aligned,905,946,1021,1112,Evidemment elle agissait ainsi a dessein. ,"Evidently
this was not mere accident, and I felt that I must throw some light
upon matters. "
It was high time that I did so.,Il faut pourtant nous expliquer ; j'ai beaucoup de choses a lui dire.,30,aligned,947,1016,1113,1144,"Il faut pourtant nous expliquer ; j'ai beaucoup de choses a lui dire.
","It was high time that I did so.
"
I was assigned a small room on the fourth floor of the hotel (for you must know that I belonged to the General's suite).,On m'assigna une petite chambre au quatrieme etage de l'hotel. -- On sait ici que j'appartiens a la suite du general.,31,aligned,1018,1135,-1,-1,On m'assigna une petite chambre au quatrieme etage de l'hotel. -- On sait ici que j'appartiens a la suite du general. ,
"So far as I could see, the party had already gained some notoriety in the place, which had come to look upon the General as a Russian nobleman of great wealth.",-- Le general passe pour un tres riche seigneur.,32,aligned,1136,1184,1267,1426,-- Le general passe pour un tres riche seigneur. ,"So far as I could
see, the party had already gained some notoriety in the place, which
had come to look upon the General as a Russian nobleman of great
wealth. "
"Maria Philipovna, too, seemed distraught, and conversed with me with an air of detachment.",Maria Felipovna etait tres affairee et me parla a la hate.,33,aligned,434,492,525,615,Maria Felipovna etait tres affairee et me parla a la hate. ,"Maria Philipovna, too,
seemed distraught, and conversed with me with an air of detachment.
"
"Indeed, even before luncheon he charged me, among other things, to get two thousand-franc notes changed for him at the hotel counter, which put us in a position to be thought millionaires at all events for a week!","Avant le diner, il me donna entre autres commissions celle de changer des billets de mille francs. J'ai fait de la monnaie dans le bureau de l'hotel ; nous voila, aux yeux des gens, millionnaires au moins durant toute une semaine.",34,aligned,1185,1415,1427,1640,"Avant le diner, il me donna entre autres commissions celle de changer des billets de mille francs. J'ai fait de la monnaie dans le bureau de l'hotel ; nous voila, aux yeux des gens, millionnaires au moins durant toute une semaine.
","Indeed, even before luncheon he charged me, among other things,
to get two thousand-franc notes changed for him at the hotel counter,
which put us in a position to be thought millionaires at all events for
a week! "
"Later, I was about to take Mischa and Nadia for a walk when a summons reached me from the staircase that I must attend the General.",Je voulus d'abord prendre Nicha et Nadia pour me promener avec eux. Mais de l'escalier on m'appela chez le general : il desirait savoir ou je les menais.,35,aligned,1417,1570,1641,1772,Je voulus d'abord prendre Nicha et Nadia pour me promener avec eux. Mais de l'escalier on m'appela chez le general : il desirait savoir ou je les menais. ,"Later, I was about to take Mischa and Nadia for a walk when a
summons reached me from the staircase that I must attend the General.
"
"He began by deigning to inquire of me where I was going to take the children; and as he did so, I could see that he failed to look me in the eyes.","Decidement, cet homme ne peut me regarder en face. Il s'y efforce ; mais chaque fois je lui reponds par un regard si fixe, si calme qu'il perd aussitot contenance.",36,aligned,1571,1734,1773,1919,"Decidement, cet homme ne peut me regarder en face. Il s'y efforce ; mais chaque fois je lui reponds par un regard si fixe, si calme qu'il perd aussitot contenance. ","He began by deigning to inquire of me where I was going to take the
children; and as he did so, I could see that he failed to look me in
the eyes. "
"He wanted to do so, but each time was met by me with such a fixed, disrespectful stare that he desisted in confusion.",(No direct equivalent in text),37,not aligned,-1,-1,-1,-1,,
"In pompous language, however, which jumbled one sentence into another, and at length grew disconnected, he gave me to understand that I was to lead the children altogether away from the Casino, and out into the park.","En un discours tres pompeux, par phrases etagees solennellement, il m'expliqua que je devais me promener avec les enfants dans le parc.",38,aligned,1735,1870,2040,2256,"En un discours tres pompeux, par phrases etagees solennellement, il m'expliqua que je devais me promener avec les enfants dans le parc. ","In pompous
language, however, which jumbled one sentence into another, and at
length grew disconnected, he gave me to understand that I was to lead
the children altogether away from the Casino, and out into the park.
"
"Finally his anger exploded, and he added sharply: ""I suppose you would like to take them to the Casino to play roulette? Well, excuse my speaking so plainly, but I know how addicted you are to gambling. Though I am not your mentor, nor wish to be, at least I have a right to require that you shall not actually compromise me.""","Enfin, il se facha tout a coup, et ajouta avec roideur : -- Car vous pourriez bien, si je vous laissais faire, les mener a la gare, a la roulette. Vous en etes bien capable, vous avez la tete legere. Quoique je ne sois pas votre mentor, -- et c'est un role que je n'ambitionne point, -- j'ai le droit de desirer que... en un mot... que vous ne me compromettiez pas...",39,aligned,1871,2239,-1,-1,"Enfin, il se facha tout a coup, et ajouta avec roideur :

-- Car vous pourriez bien, si je vous laissais faire, les mener a la gare, a la roulette. Vous en etes bien capable, vous avez la tete legere. Quoique je ne sois pas votre mentor, -- et c'est un role que je n'ambitionne point, -- j'ai le droit de desirer que... en un mot... que vous ne me compromettiez pas...
",
"""I have no money for gambling,"" I quietly replied.","-- Mais pour perdre de l'argent il faut en avoir, repondis-je tranquillement, et je n'en ai point.",40,aligned,2241,2339,2589,2638,"-- Mais pour perdre de l'argent il faut en avoir, repondis-je tranquillement, et je n'en ai point.
","I have no money for gambling,"" I quietly replied.
"
"""But you will soon be in receipt of some,"" retorted the General, reddening a little as he dived into his writing desk and applied himself to a memorandum book.","-- Vous allez en avoir, dit-il un peu confus. Il ouvrit son bureau, chercha dans son livre de comptes et constata qu'il me devait encore cent vingt roubles.",41,aligned,2341,2498,2641,2799,"-- Vous allez en avoir, dit-il un peu confus.

Il ouvrit son bureau, chercha dans son livre de comptes et constata qu'il me devait encore cent vingt roubles.
","But you will soon be in receipt of some,"" retorted the General,
reddening a little as he dived into his writing desk and applied
himself to a memorandum book. "
From it he saw that he had 120 roubles of mine in his keeping.,-- Comment faire ce compte ? Il faut l'etablir en thalers...,42,aligned,2500,2560,2800,2862,-- Comment faire ce compte ? Il faut l'etablir en thalers... ,"From it he saw that he had 120 roubles of
mine in his keeping.
"
"Here take 100 thalers, as a round sum. The rest will be safe in my hands.""",Je pris l'argent en silence.,43,aligned,2635,2663,2943,3016,"Je pris l'argent en silence.
","Here take 100 thalers, as a round sum. The rest will be safe
in my hands."""
I thought I could even detect a certain shamefacedness in the General's glance.,Il me semblait meme que le general avait un peu honte de me regarder.,44,aligned,363,432,-1,-1,"Il me semblait meme que le general avait un peu honte de me regarder.
",
"For myself, I was in a curious frame of mind.",J'etais dans une tres etrange disposition d'esprit.,45,aligned,5328,5379,6349,6394,J'etais dans une tres etrange disposition d'esprit. ,"For myself, I was in a curious frame of mind. "
"Even before luncheon was half finished I had asked myself the old, eternal question: ""_Why_ do I continue to dance attendance upon the General, instead of having left him and his family long ago?""","Des avant le milieu du diner, je me posai ma question ordinaire : << Pourquoi me trainer encore a la suite de ce general et ne l'avoir pas depuis longtemps quitte ?",46,aligned,5380,5544,6395,6590,"Des avant le milieu du diner, je me posai ma question ordinaire : << Pourquoi me trainer encore a la suite de ce general et ne l'avoir pas depuis longtemps quitte ? ","Even before luncheon was
half finished I had asked myself the old, eternal question: ""_Why_ do I
continue to dance attendance upon the General, instead of having left
him and his family long ago?"""
It simply passed his understanding that any insignificant Russian should dare to compare himself with other visitors of Monsignor s!,Monseigneur va laisser refroidir son cafe pour vous ! >>,47,aligned,8027,8080,9684,9816,Monseigneur va laisser refroidir son cafe pour vous ! ,"It simply passed his understanding that any insignificant
Russian should dare to compare himself with other visitors of
Monsignor s! "
"In a tone of the utmost effrontery, as though he were delighted to have a chance of insulting me, he looked me up and down, and then said: ""Do you suppose that Monsignor is going to put aside his coffee for _you?_""","C'est alors que je me mis a crier d'une voix de tonnerre : << Je crache dans le cafe de Monseigneur, et si vous n'en finissez pas tout de suite avec mon passeport, j'entrerai malgre vous ! -- Comment ! mais il y a un cardinal chez Monseigneur ! >>",48,aligned,8084,8328,9817,10030,"C'est alors que je me mis a crier d'une voix de tonnerre : << Je crache dans le cafe de Monseigneur, et si vous n'en finissez pas tout de suite avec mon passeport, j'entrerai malgre vous ! -- Comment ! mais il y a un cardinal chez Monseigneur ! ","In a tone of the utmost effrontery, as though he were
delighted to have a chance of insulting me, he looked me up and down,
and then said: ""Do you suppose that Monsignor is going to put aside his
coffee for _you?_"""
"But I only cried the louder: ""Let me tell you that I am going to _spit_ into that coffee! Yes, and if you do not get me my passport visaed this very minute, I shall take it to Monsignor myself.""","s'ecria le petit abbe en fremissant d'horreur, et, se jetant sur la porte, il se tourna le dos contre elle, les bras en croix, me montrant ainsi qu'il mourrait plutot que de me laisser passer.",49,aligned,8332,8524,10032,10225,"s'ecria le petit abbe en fremissant d'horreur, et, se jetant sur la porte, il se tourna le dos contre elle, les bras en croix, me montrant ainsi qu'il mourrait plutot que de me laisser passer. ","But I only cried the louder: ""Let me tell you that I
am going to _spit_ into that coffee! Yes, and if you do not get me my
passport visaed this very minute, I shall take it to Monsignor myself."""
"""What? While he is engaged with a Cardinal?"" screeched the sacristan, again shrinking back in horror.","Alors je repondis que j'etais heretique et barbare, et que je me moquais des archeveques et des cardinaux.",50,aligned,8525,8631,10231,10331,"Alors je repondis que j'etais heretique et barbare, et que je me moquais des archeveques et des cardinaux. ","What? While he is engaged with a Cardinal?"" screeched the sacristan,
again shrinking back in horror. "
"Then, rushing to the door, he spread out his arms as though he would rather die than let me enter.","L'abbe me regarda avec le plus singulier des sourires, un sourire qui exprimait une rancune et une colere infinies, puis arracha de mes mains le passeport.",51,aligned,8632,8787,10332,10430,"L'abbe me regarda avec le plus singulier des sourires, un sourire qui exprimait une rancune et une colere infinies, puis arracha de mes mains le passeport. ","Then, rushing to the door, he spread
out his arms as though he would rather die than let me enter.
"
"Thereupon I declared that I was a heretic and a barbarian ""Je suis h r tique et barbare,"" I said, ""and that these archbishops and cardinals and monsignors, and the rest of them, meant nothing at all to me.",Un instant apres il etait vise.,52,aligned,8788,8819,10432,10637,"Un instant apres il etait vise.
","Thereupon I declared that I was a heretic and a barbarian ""Je suis
h r tique et barbare,"" I said, ""and that these archbishops and
cardinals and monsignors, and the rest of them, meant nothing at all to
me. "
"In a word, I showed him that I was not going to give way.",-- Pourtant vous... commenca le general.,53,aligned,8821,8861,10638,10695,"-- Pourtant vous... commenca le general.
","In a word, I showed him that I was not going to give way. "
He looked at me with an air of infinite resentment.,"-- Ce qui vous a sauve, remarqua le petit Francais en souriant, c'est le mot << heretique >>.",54,aligned,8863,8956,10696,10747,"-- Ce qui vous a sauve, remarqua le petit Francais en souriant, c'est le mot << heretique >>. ","He looked
at me with an air of infinite resentment. "
Upon this the sacristan shrunk back in astonishment.,"Il me regarda des pieds a la tete et me dit d'un ton provocant, comme s'il se rejouissait de m'offenser : << C'est cela !",55,aligned,7905,8026,9631,9683,"Il me regarda des pieds a la tete et me dit d'un ton provocant, comme s'il se rejouissait de m'offenser : << C'est cela ! ","Upon this the sacristan shrunk back in
astonishment. "
"Then he snatched up my passport, and departed with it upstairs.","He, he ! ce n'etait pas si bete.",56,aligned,8957,8989,10748,10811,"He, he ! ce n'etait pas si bete.
","Then he snatched up my
passport, and departed with it upstairs. "
"""But "" the General began.",On me traita avec plus d'egards quand on connut ma prouesse avec l'abbe.,57,aligned,9124,9196,10960,10984,On me traita avec plus d'egards quand on connut ma prouesse avec l'abbe. ,"But "" the General began.
"
"""What really saved you was the fact that you proclaimed yourself a heretic and a barbarian,"" remarked the Frenchman with a smile.","~~~ Un gros pane[2], mon plus grand ennemi a la table d'hote, me marqua des lors de la consideration.",58,aligned,9196,9294,10987,11115," Un gros pane[2], mon plus grand ennemi a la table d'hote, me marqua des lors de la consideration. ","What really saved you was the fact that you proclaimed yourself a
heretic and a barbarian,"" remarked the Frenchman with a smile. "
"""Cela n tait pas si b te.""","Les Francais memes ne m'interrompirent pas quand je racontai que deux ans auparavant, en 1812, j'avais vu un homme contre lequel un soldat francais avait tire, uniquement pour decharger son fusil.",59,aligned,9295,9491,11117,11142,"Les Francais memes ne m'interrompirent pas quand je racontai que deux ans auparavant, en 1812, j'avais vu un homme contre lequel un soldat francais avait tire, uniquement pour decharger son fusil. ","Cela
n  tait pas si b te."""
"""But is _that_ how Russian subjects ought to be treated? Why, when they settle here they dare not utter even a word they are ready even to deny the fact that they are Russians!",Cet homme n'etait alors qu'un enfant de dix ans. -- Cela ne se peut !',60,aligned,9492,9562,11146,11321,"Cet homme n'etait alors qu'un enfant de dix ans.

-- Cela ne se peut ! ","But is _that_ how Russian subjects ought to be treated? Why, when they
settle here they dare not utter even a word they are ready even to deny
the fact that they are Russians! "
"At all events, at my hotel in Paris I received far more attention from the company after I had told them about the fracas with the sacristan.",(No direct equivalent in text),61,not aligned,-1,-1,11322,11463,,"At all events, at my hotel in Paris I
received far more attention from the company after I had told them
about the fracas with the sacristan. "
"A fat Polish nobleman, who had been the most offensive of all who were present at the table d h te, at once went upstairs, while some of the Frenchmen were simply disgusted when I told them that two years ago I had encountered a man at whom, in 1812, a French hero fired for the mere fun of discharging his musket.",(No direct equivalent in text),62,not aligned,-1,-1,11464,11780,,"A fat Polish nobleman, who had
been the most offensive of all who were present at the table d h te, at
once went upstairs, while some of the Frenchmen were simply disgusted
when I told them that two years ago I had encountered a man at whom, in
1812, a French  hero  fired for the mere fun of discharging his musket.
"
"That man was then a boy of ten and his family are still residing in Moscow.""",(No direct equivalent in text),63,not aligned,-1,-1,11781,11856,,"That man was then a boy of ten and his family are still residing in
Moscow."""
"""Impossible!""",(No direct equivalent in text),64,not aligned,-1,-1,11860,11871,,"Impossible!"""
"A minute later the passport had been visaed! Here it is now, if you care to see it,"" and I pulled out the document, and exhibited the Roman visa.","-- Vaut-il mieux imiter nos Russes ? Ils ne se remuent jamais, n'osent proferer un mot et sont tout prets a renier leur nationalite.",65,aligned,8991,9123,10812,10957,"-- Vaut-il mieux imiter nos Russes ? Ils ne se remuent jamais, n'osent proferer un mot et sont tout prets a renier leur nationalite. ","A minute later the passport
had been visaed! Here it is now, if you care to see it,"" and I pulled
out the document, and exhibited the Roman visa.
"
"I rose, approached the sacristan, and told him that, since Monsignor was receiving callers, his lordship might just as well finish off my affair as well.","L'abbe fait un geste d'extraordinaire etonnement. Qu'un simple Russe pretendit etre traite comme les autres, cela depassait la jugeote du frocard.",66,aligned,7758,7904,9477,9630,"L'abbe fait un geste d'extraordinaire etonnement. Qu'un simple Russe pretendit etre traite comme les autres, cela depassait la jugeote du frocard. ","I rose, approached the sacristan, and told him that, since
Monsignor was receiving callers, his lordship might just as well finish
off my affair as well. "
After that a section of the Frenchmen present took my part.,une partie des Francais passa de mon cote quand je leur racontai que j'avais voulu cracher dans le cafe d'un << Monseigneur >>.,67,aligned,6615,6742,7959,8018,"une partie des Francais passa de mon cote quand je leur racontai que j'avais voulu cracher dans le cafe d'un << Monseigneur >>.
","After that a section of the
Frenchmen present took my part. "
"Soon a third visitor arrived who, like myself, had come on business (he was an Austrian of some sort); and as soon as ever he had stated his errand he was conducted upstairs!","Survient un Autrichien, on l'ecoute et on l'introduit aussitot.",68,aligned,7548,7611,9277,9451,"Survient un Autrichien, on l'ecoute et on l'introduit aussitot. ","Soon a third visitor arrived who, like myself,
had come on business (he was an Austrian of some sort); and as soon as
ever he had stated his errand he was conducted upstairs! "
"Every now and then I would glance at Polina Alexandrovna, but she paid me no attention;",>> Je regardai Paulina Alexandrovna ; mais elle ne faisait pas la moindre attention a moi.,69,aligned,5548,5635,6592,6679,Je regardai Paulina Alexandrovna ; mais elle ne faisait pas la moindre attention a moi. ,"Every now and then I would glance at
Polina Alexandrovna, but she paid me no attention; "
