eng_source,eng_idColName,eng_iden,eng_text,fr_text,eng_startByte,eng_endByte,fr_startByte,fr_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID
booknlp,COREF,94,hers,,3369,3373,,,0,10,1,M_47
booknlp,COREF,94,she,,3387,3390,,,0,10,1,M_48
booknlp,COREF,94,her,,3464,3467,,,0,10,1,M_49
booknlp,COREF,94,she,elle,3504,3507,3252.0,3256.0,0,11,1,M_50
booknlp,COREF,94,her,elle,3546,3549,3252.0,3256.0,0,11,1,M_51
exp,exp_name,emma,Emma,elle,3599,3603,3252.0,3256.0,0,11,1,M_52
exp,exp_name,mrs. weston,Mrs. Weston,,3658,3669,,,15,11,1,M_53
exp,exp_name,miss taylor,Miss Taylor,,3705,3716,,,15,11,1,M_54
booknlp,COREF,94,her,elle,3744,3747,3252.0,3256.0,0,11,1,M_55
booknlp,COREF,94,she,elle,3782,3785,3252.0,3256.0,0,11,1,M_56
booknlp,COREF,94,She,la,3851,3854,3444.0,3446.0,0,11,1,M_57
booknlp,COREF,94,her,la,3868,3871,3444.0,3446.0,0,11,1,M_58
booknlp,COREF,94,her,la,3908,3911,3444.0,3446.0,0,11,1,M_59
booknlp,COREF,94,her,,3931,3934,,,0,11,1,M_60
exp,exp_name,mr. woodhouse,Mr. Woodhouse,,4026,4039,,,10,12,1,M_61
booknlp,COREF,94,Her,sa,4387,4390,4020.0,4022.0,0,13,1,M_62
booknlp,COREF,94,her,sa,4518,4521,4020.0,4022.0,0,13,1,M_63
exp,exp_name,isabella,Isabella,Isabelle,4665,4673,4166.0,4174.0,3,13,1,M_64
booknlp,COREF,87,her,son,4678,4681,3926.0,3929.0,3,13,1,M_65
booknlp,COREF,94,her,,4746,4749,,,0,13,1,M_66
booknlp,COREF,94,her,aucune,4951,4954,4326.0,4332.0,0,14,1,M_67
booknlp,COREF,94,She,elle,5037,5040,4558.0,4562.0,0,14,1,M_68
booknlp,COREF,94,her,elle,5081,5084,4558.0,4562.0,0,14,1,M_69
exp,exp_name,miss taylor,Miss Taylor,,5171,5182,,,15,14,1,M_70
exp,exp_name,emma,Emma,elle,5236,5240,4588.0,4592.0,0,14,1,M_71
booknlp,COREF,94,her,elle,5306,5309,4588.0,4592.0,0,14,1,M_72
exp,exp_name,miss taylor,Miss Taylor,Mlle Taylor,5798,5809,5265.0,5276.0,15,14,1,M_73
exp,exp_name,miss taylor,Miss Taylor,Mlle Taylor,5983,5994,5265.0,5276.0,15,14,1,M_74
exp,exp_name,emma,Emma,Emma,6141,6145,5431.0,5435.0,0,14,1,M_75
booknlp,COREF,94,she,elle,6182,6185,5659.0,5663.0,0,14,1,M_76
pdnc,qID,Q0-0,Poor Miss Taylor,Pauvre Mlle Taylor,6317,6333,5628.0,5646.0,15,15,1,M_77
pdnc,qID,Q0-0,she,elle,6343,6346,5722.0,5726.0,15,15,1,M_78
pdnc,qID,Q0-0,Mr. Weston,M. Weston,6387,6397,5700.0,5709.0,9,15,1,M_79
pdnc,qID,Q0-0,her,elle,6414,6417,5659.0,5663.0,15,15,1,M_80
pdnc,qID,Q1-0,papa,papa,6447,6451,5754.0,5758.0,10,16,1,M_81
pdnc,qID,Q1-0,you,vous,6453,6456,5888.0,5892.0,10,16,1,M_82
pdnc,qID,Q1-0,Mr. Weston,M. Weston,6472,6482,5784.0,5793.0,9,16,1,M_83
pdnc,qID,Q1-0,he,,6538,6540,,,9,16,1,M_84
pdnc,qID,Q1-0,you,vous,6579,6582,5888.0,5892.0,10,16,1,M_85
pdnc,qID,Q1-0,Miss Taylor,Mlle Taylor,6602,6613,5922.0,5933.0,15,16,1,M_86
pdnc,qID,Q1-0,she,lui,6671,6674,6003.0,6006.0,15,16,1,M_87
pdnc,qID,Q1-0,her,lui,6697,6700,6003.0,6006.0,15,16,1,M_88
pdnc,qID,Q2-0,her,elle,6720,6723,6071.0,6075.0,15,17,1,M_89
pdnc,qID,Q2-0,her,elle,6771,6774,6071.0,6075.0,15,17,1,M_90
pdnc,qID,Q2-0,you,vous,6815,6818,6100.0,6104.0,0,17,1,M_91
pdnc,qID,Q2-0,my dear,ma chere,6847,6854,6190.0,6198.0,0,17,1,M_92
pdnc,qID,Q4-0,My dear,Ma chere,7020,7027,6357.0,6365.0,0,19,1,M_93
pdnc,qID,Q5-0,papa,papa,7119,7123,6491.0,6495.0,10,20,1,M_94
pdnc,qID,Q5-0,your,vous,7143,7147,6523.0,6527.0,10,20,1,M_95
pdnc,qID,Q7-0,Mr. Weston,M. Weston,7377,7387,6762.0,6771.0,9,22,1,M_96
pdnc,qID,Q7-0,papa,vous,7398,7402,6816.0,6820.0,10,22,1,M_97
pdnc,qID,Q7-0,You,vous,7404,7407,6816.0,6820.0,10,22,1,M_98
pdnc,qID,Q7-0,we,nous,7413,7415,6972.0,6976.0,0,22,1,M_99
pdnc,qID,Q7-0,We,nous,7447,7449,6972.0,6976.0,0,22,1,M_100
pdnc,qID,Q7-0,Mr. Weston,M. Weston,7474,7484,6762.0,6771.0,9,22,1,M_101
pdnc,qID,Q7-0,you,vous,7515,7518,6816.0,6820.0,10,22,1,M_102
booknlp,COREF,86,he,il,7536,7538,6840.0,6842.0,9,22,1,M_103
booknlp,COREF,86,his,sa,7586,7589,6888.0,6890.0,9,22,1,M_104
booknlp,COREF,86,he,il,7645,7647,6940.0,6942.0,9,22,1,M_105
pdnc,qID,Q7-0,your,vous,7690,7694,6816.0,6820.0,10,22,1,M_106
pdnc,qID,Q7-0,papa,vous,7702,7706,6816.0,6820.0,10,22,1,M_107
pdnc,qID,Q7-0,You,vous,7708,7711,6816.0,6820.0,10,22,1,M_108
pdnc,qID,Q7-0,you,vous,7770,7773,6816.0,6820.0,10,22,1,M_109
pdnc,qID,Q7-0,you,vous,7812,7815,6816.0,6820.0,10,22,1,M_110
pdnc,qID,Q8-0,poor Miss Taylor,cette pauvre Mlle Taylor,8363,8379,7527.0,7551.0,15,23,1,M_111
pdnc,qID,Q8-0,her,elle,8403,8406,7134.0,7138.0,15,23,1,M_112
pdnc,qID,Q8-0,she,elle,8412,8415,7134.0,7138.0,15,23,1,M_113
pdnc,qID,Q8-0,you,vous,8478,8481,7336.0,7340.0,0,23,1,M_114
pdnc,qID,Q8-0,she,elle,8488,8491,7134.0,7138.0,15,23,1,M_115
pdnc,qID,Q8-0,her,elle,8539,8542,7134.0,7138.0,15,23,1,M_116
exp,exp_name,emma,Emma,Emma,8561,8565,7665.0,7669.0,0,24,1,M_117
booknlp,COREF,94,her,son,8671,8674,7809.0,7812.0,0,24,1,M_118
booknlp,COREF,94,her,,8747,8750,,,0,24,1,M_119
exp,exp_name,mr. knightley,Mr. Knightley,M. Knightley,8862,8875,7926.0,7938.0,6,25,1,M_120
exp,exp_name,isabella,Isabella,Isabelle,9044,9052,7998.0,8006.0,3,25,1,M_121
booknlp,COREF,93,Hartfield,,9327,9336,,,0,25,1,M_122
exp,exp_name,mr. woodhouse,Mr. Woodhouse,M. Woodhouse,9426,9439,8331.0,8343.0,10,25,1,M_123
exp,exp_name,mr. knightley,Mr. Knightley,,9455,9468,,,6,25,1,M_124
exp,exp_name,isabella,Isabella,sa,9554,9562,8444.0,8446.0,3,25,1,M_125
booknlp,COREF,87,her,sa,9568,9571,8444.0,8446.0,3,25,1,M_126
exp,exp_name,mr. woodhouse,Mr. Woodhouse,M. Woodhouse,9636,9649,8488.0,8500.0,10,25,1,M_127
pdnc,qID,Q9-0,you,vous,9691,9694,8555.0,8559.0,6,25,1,M_128
pdnc,qID,Q9-0,Mr. Knightley,M. Knightley,9696,9709,8561.0,8573.0,6,25,1,M_129
booknlp,COREF,85,I,,9758,9759,,,10,25,1,M_130
pdnc,qID,Q9-0,you,vous,9770,9773,8555.0,8559.0,6,25,1,M_131
pdnc,qID,Q10-0,sir,Monsieur,9820,9823,8705.0,8713.0,10,26,1,M_132
booknlp,COREF,87,I,je,9877,9878,8792.0,8794.0,3,26,1,M_133
pdnc,qID,Q10-0,your,votre,9899,9903,8808.0,8813.0,10,26,1,M_134
pdnc,qID,Q11-0,you,,9923,9926,,,6,27,1,M_135
booknlp,COREF,85,I,,9967,9968,,,10,27,1,M_136
pdnc,qID,Q11-0,you,,9974,9977,,,6,27,1,M_137
pdnc,qID,Q12-0,sir,vous,10008,10011,8892.0,8896.0,10,28,1,M_138
booknlp,COREF,87,my,,10021,10023,,,3,28,1,M_139
booknlp,COREF,85,I,J',10200,10201,8997.0,8999.0,10,29,1,M_140
booknlp,COREF,87,I,je,10253,10254,9056.0,9058.0,3,30,1,M_141
booknlp,COREF,87,I,je,10350,10351,9056.0,9058.0,3,30,1,M_142
booknlp,COREF,87,my,mes,10379,10381,9088.0,9091.0,3,30,1,M_143
booknlp,COREF,87,I,je,10403,10404,9056.0,9058.0,3,30,1,M_144
pdnc,qID,Q15-0,poor Miss Taylor,pauvre Mademoiselle Taylor,10489,10505,9330.0,9356.0,15,31,1,M_145
booknlp,COREF,85,Poor Mr.,pauvres M.,10531,10539,9404.0,9414.0,10,32,1,M_146
exp,exp_name,miss woodhouse,Miss Woodhouse,Mlle Woodhouse,10544,10558,9418.0,9432.0,0,32,1,M_147
pdnc,qID,Q16-0,you,vous,10563,10566,9470.0,9474.0,10,32,1,M_148
booknlp,COREF,87,I,J'ai,10579,10580,9434.0,9438.0,3,32,1,M_149
exp,exp_name,miss taylor,Miss Taylor,Mlle Woodhouse,10607,10618,9418.0,9432.0,15,32,1,M_150
booknlp,COREF,87,I,,10621,10622,,,3,32,1,M_151
pdnc,qID,Q17-0,you,,10647,10650,,,10,32,1,M_152
pdnc,qID,Q17-0,Emma,,10655,10659,,,0,32,1,M_153
exp,exp_name,emma,Emma,,10881,10885,,,0,33,1,M_154
pdnc,qID,Q18-1,you,vous,10911,10914,9802.0,9806.0,6,33,1,M_155
pdnc,qID,Q18-1,your,votre,10923,10927,9742.0,9747.0,6,33,1,M_156
booknlp,COREF,94,I,je,10934,10935,9776.0,9778.0,0,33,1,M_157
pdnc,qID,Q18-1,you,vous,10951,10954,9802.0,9806.0,6,33,1,M_158
pdnc,qID,Q18-1,my father,mon pere,10978,10987,9817.0,9825.0,10,33,1,M_159
booknlp,COREF,85,I,j',11004,11005,9898.0,9900.0,10,34,1,M_160
pdnc,qID,Q19-0,my dear,ma chere,11031,11038,9856.0,9864.0,0,34,1,M_161
exp,exp_name,mr. woodhouse,Mr. Woodhouse,M. Woodhouse,11054,11067,9870.0,9882.0,10,34,1,M_162
booknlp,COREF,85,I,j'ai,11083,11084,9898.0,9902.0,10,34,1,M_163
booknlp,COREF,85,I,j',11095,11096,9898.0,9900.0,10,34,1,M_164
pdnc,qID,Q20-0,My dearest papa,mon cher papa,11144,11159,9967.0,9980.0,10,35,1,M_165
pdnc,qID,Q20-0,You,vous,11161,11164,9982.0,9986.0,10,35,1,M_166
pdnc,qID,Q20-0,you,vous,11192,11195,9982.0,9986.0,10,35,1,M_167
pdnc,qID,Q20-0,Mr. Knightley,M. Knightley,11209,11222,10041.0,10053.0,6,35,1,M_168
pdnc,qID,Q20-0,you,vous,11232,11235,9982.0,9986.0,10,35,1,M_169
pdnc,qID,Q20-0,Mr. Knightley,M. Knightley,11288,11301,10141.0,10153.0,6,35,1,M_170
pdnc,qID,Q20-0,you,,11331,11334,,,10,35,1,M_171
exp,exp_name,mr. knightley,Mr. Knightley,,11415,11428,,,6,36,1,M_172
exp,exp_name,emma woodhouse,Emma Woodhouse,,11489,11503,,,0,36,1,M_173
booknlp,COREF,94,her,,11536,11539,,,0,36,1,M_174
exp,exp_name,emma,Emma,,11599,11603,,,0,36,1,M_175
booknlp,COREF,94,herself,,11604,11611,,,0,36,1,M_176
booknlp,COREF,94,she,,11613,11616,,,0,36,1,M_177
booknlp,COREF,94,her,,11653,11656,,,0,36,1,M_178
booknlp,COREF,94,she,,11670,11673,,,0,36,1,M_179
booknlp,COREF,94,her,,11731,11734,,,0,36,1,M_180
pdnc,qID,Q21-0,Emma,Emma,11778,11782,10178.0,10182.0,0,37,1,M_181
pdnc,qID,Q21-0,her,la,11805,11808,10198.0,10200.0,0,37,1,M_182
exp,exp_name,mr. knightley,Mr. Knightley,M. Knightley,11816,11829,10220.0,10232.0,6,37,1,M_183
pdnc,qID,Q21-1,Miss Taylor,,11871,11882,,,15,37,1,M_184
exp,exp_name,emma,Emma,Emma,12013,12017,10306.0,10310.0,0,38,1,M_185
pdnc,qID,Q22-1,you,vous,12044,12047,10357.0,10361.0,6,38,1,M_186
booknlp,COREF,94,I,je,12084,12085,10345.0,10347.0,0,38,1,M_187
pdnc,qID,Q22-1,you,vous,12109,12112,10357.0,10361.0,6,38,1,M_188
pdnc,qID,Q23-0,Dear Emma,Ma chere Emma,12356,12365,10647.0,10660.0,0,39,1,M_189
booknlp,COREF,94,her,elle,12399,12402,10729.0,10733.0,0,39,1,M_190
pdnc,qID,Q23-1,Mr. Knightley,M. Knightley,12417,12430,10715.0,10727.0,6,39,1,M_191
pdnc,qID,Q23-1,she,elle,12432,12435,10729.0,10733.0,0,39,1,M_192
pdnc,qID,Q23-1,poor Miss Taylor,,12465,12481,,,15,39,1,M_193
pdnc,qID,Q23-1,she,elle,12497,12500,10729.0,10733.0,0,39,1,M_194
pdnc,qID,Q23-1,she,elle,12527,12530,10729.0,10733.0,0,39,1,M_195
exp,exp_name,emma,Emma,Emma,12545,12549,10754.0,10758.0,0,40,1,M_196
booknlp,COREF,94,her,,12562,12565,,,0,40,1,M_197
pdnc,qID,Q24-0,Emma,Emma,12629,12633,10834.0,10838.0,0,40,1,M_198
exp,exp_name,mr. knightley,Mr. Knightley,M. Knightley,12674,12687,666643.0,666655.0,6,40,1,M_199
pdnc,qID,Q24-1,sir,,12731,12734,,,10,40,1,M_200
pdnc,qID,Q24-1,she,elle,12764,12767,10994.0,10998.0,0,40,1,M_201
pdnc,qID,Q24-1,Miss Taylor,Mlle Taylor,12802,12813,11043.0,11054.0,15,40,1,M_202
pdnc,qID,Q24-1,she,elle,12827,12830,10994.0,10998.0,0,40,1,M_203
pdnc,qID,Q24-1,Miss Taylor,Mlle Taylor,12872,12883,11043.0,11054.0,15,40,1,M_204
pdnc,qID,Q24-1,her,elle,12927,12930,10994.0,10998.0,15,40,1,M_205
pdnc,qID,Q24-1,her,elle,12957,12960,10994.0,10998.0,15,40,1,M_206
pdnc,qID,Q24-1,Miss Taylor,Mlle Taylor,13087,13098,11238.0,11249.0,15,40,1,M_207
pdnc,qID,Q24-1,her,la,13120,13123,11272.0,11274.0,15,40,1,M_208
pdnc,qID,Q25-0,you,vous,13151,13154,11311.0,11315.0,6,41,1,M_209
booknlp,COREF,94,me,m',13191,13193,11354.0,11356.0,0,41,1,M_210
exp,exp_name,emma,Emma,Emma,13201,13205,11392.0,11396.0,0,41,1,M_211
booknlp,COREF,94,I,je,13242,13243,11374.0,11376.0,0,41,1,M_212
booknlp,COREF,94,myself,me,13259,13265,11345.0,11347.0,0,41,1,M_213
booknlp,COREF,94,I,je,13267,13268,11374.0,11376.0,0,41,1,M_214
pdnc,qID,Q25-1,Mr. Weston,,13391,13401,,,9,41,1,M_215
booknlp,COREF,94,me,m',13439,13441,11354.0,11356.0,0,41,1,M_216
exp,exp_name,mr. knightley,Mr. Knightley,M. Knightley,13459,13472,11466.0,11478.0,6,42,1,M_217
booknlp,COREF,94,her,la,13491,13494,11485.0,11487.0,0,42,1,M_218
booknlp,COREF,94,Her,ma chere,13496,13499,11543.0,11551.0,0,42,1,M_219
pdnc,qID,Q26-0,my dear,ma chere,13528,13535,11543.0,11551.0,0,42,1,M_220
pdnc,qID,Q26-0,you,vous,13544,13547,11556.0,11560.0,0,42,1,M_221
pdnc,qID,Q26-0,you,vous,13605,13608,11556.0,11560.0,0,42,1,M_222
pdnc,qID,Q27-0,you,vous,13683,13686,11701.0,11705.0,10,43,1,M_223
pdnc,qID,Q27-0,papa,papa,13712,13716,11754.0,11758.0,10,43,1,M_224
pdnc,qID,Q27-0,you,,13823,13826,,,10,43,1,M_225
pdnc,qID,Q27-0,Mr. Weston,,13855,13865,,,9,43,1,M_226
pdnc,qID,Q27-0,Mr. Weston,M. Weston,13904,13914,11942.0,11951.0,9,43,1,M_227
pdnc,qID,Q27-0,his,lui,14037,14040,12016.0,12019.0,9,43,1,M_228
pdnc,qID,Q27-0,his,ses,14067,14070,11994.0,11997.0,9,43,1,M_229
pdnc,qID,Q27-0,he,lui,14112,14114,12016.0,12019.0,9,43,1,M_230
pdnc,qID,Q27-0,Mr. Weston,M. Weston,14138,14148,11942.0,11951.0,9,43,1,M_231
pdnc,qID,Q27-0,he,lui,14202,14204,12016.0,12019.0,9,43,1,M_232
pdnc,qID,Q27-0,Mr. Weston,,14229,14239,,,9,43,1,M_233
pdnc,qID,Q27-0,his,sa,14315,14318,12177.0,12179.0,9,43,1,M_234
pdnc,qID,Q27-0,the son,son fils,14355,14362,12275.0,12283.0,1,43,1,M_235
pdnc,qID,Q27-0,him,qu'il,14389,14392,12220.0,12225.0,9,43,1,M_236
pdnc,qID,Q28-0,Miss Taylor,Mlle Taylor,14528,14539,12435.0,12446.0,15,44,1,M_237
pdnc,qID,Q28-0,him,il,14555,14558,12408.0,12410.0,9,44,1,M_238
pdnc,qID,Q28-0,he,il,14612,14614,12523.0,12525.0,9,44,1,M_239
pdnc,qID,Q28-0,dear papa,papa,14834,14843,12783.0,12787.0,10,44,1,M_240
pdnc,qID,Q28-0,you,Vous,14845,14848,12761.0,12765.0,10,44,1,M_241
pdnc,qID,Q29-0,you,vous,14927,14930,12835.0,12839.0,0,45,1,M_242
exp,exp_name,mr. knightley,Mr. Knightley,M. Knightley,14956,14969,12857.0,12869.0,6,45,1,M_243
pdnc,qID,Q29-1,Your,votre,15000,15004,12924.0,12929.0,0,45,1,M_244
pdnc,qID,Q29-1,you,vous,15053,15056,12948.0,12952.0,0,45,1,M_245
pdnc,qID,Q29-1,your,,15211,15215,,,0,45,1,M_246
pdnc,qID,Q29-1,you,,15237,15240,,,0,45,1,M_247
pdnc,qID,Q29-1,your,,15261,15265,,,0,45,1,M_248
pdnc,qID,Q29-1,your,,15279,15283,,,0,45,1,M_249
pdnc,qID,Q29-1,Miss Taylor,,15360,15371,,,15,45,1,M_250
exp,exp_name,mr. weston,Mr. Weston,,15375,15385,,,9,45,1,M_251
pdnc,qID,Q29-1,you,,15476,15479,,,0,45,1,M_252
pdnc,qID,Q29-1,your,votre,15506,15510,13186.0,13191.0,0,45,1,M_253
pdnc,qID,Q29-1,you,vous,15527,15530,13157.0,13161.0,0,45,1,M_254
pdnc,qID,Q29-1,You,Vous,15541,15544,13227.0,13231.0,0,45,1,M_255
pdnc,qID,Q30-0,Mr. Weston,M. Weston,16063,16073,13609.0,13618.0,9,46,1,M_256
booknlp,COREF,93,Hartfield,Hartfield,16230,16239,13749.0,13758.0,0,46,1,M_257
pdnc,qID,Q31-0,Weston,Weston,16311,16317,13822.0,13828.0,9,47,1,M_258
pdnc,qID,Q31-0,Miss Taylor,Mlle Taylor,16357,16368,13869.0,13880.0,15,47,1,M_259
pdnc,qID,Q32-0,Emma,elle,16509,16513,14068.0,14072.0,0,48,1,M_260
booknlp,COREF,94,herself,elle-meme,16530,16537,14068.0,14077.0,0,48,1,M_261
pdnc,qID,Q32-0,she,elle,16542,16545,14068.0,14072.0,0,48,1,M_262
exp,exp_name,mr. woodhouse,Mr. Woodhouse,M. Woodhouse,16579,16592,14134.0,14146.0,10,48,1,M_263
pdnc,qID,Q32-1,my dear,,16627,16634,,,0,48,1,M_264
pdnc,qID,Q33-0,papa,papa,16757,16761,14355.0,14359.0,10,49,1,M_265
pdnc,qID,Q33-0,Mr. Elton,M. Elton,16772,16781,14393.0,14401.0,8,49,1,M_266
pdnc,qID,Q33-0,Mr. Elton,M. Elton,16788,16797,14393.0,14401.0,8,49,1,M_267
pdnc,qID,Q33-0,You,vous,16799,16802,14847.0,14851.0,10,49,1,M_268
pdnc,qID,Q33-0,Mr. Elton,M. Elton,16808,16817,14393.0,14401.0,8,49,1,M_269
pdnc,qID,Q33-0,papa,papa,16819,16823,14355.0,14359.0,10,49,1,M_270
pdnc,qID,Q33-0,him,lui,16859,16862,14364.0,14367.0,8,49,1,M_271
pdnc,qID,Q33-0,him,lui,16905,16908,14364.0,14367.0,8,49,1,M_272
pdnc,qID,Q33-0,he,il,16914,16916,14404.0,14406.0,8,49,1,M_273
pdnc,qID,Q33-0,his,son,16963,16966,14578.0,14581.0,8,49,1,M_274
pdnc,qID,Q33-0,him,lui,17022,17025,14364.0,14367.0,8,49,1,M_275
pdnc,qID,Q33-0,he,il,17064,17066,14404.0,14406.0,8,49,1,M_276
pdnc,qID,Q33-0,he,il,17099,17101,14404.0,14406.0,8,49,1,M_277
pdnc,qID,Q33-0,he,,17128,17130,,,8,49,1,M_278
pdnc,qID,Q33-0,him,lui,17180,17183,14364.0,14367.0,8,49,1,M_279
pdnc,qID,Q33-0,Mr. Elton,M. Elton,17206,17215,14393.0,14401.0,8,49,1,M_280
pdnc,qID,Q33-0,him,lui,17258,17261,14364.0,14367.0,8,49,1,M_281
pdnc,qID,Q34-0,Mr. Elton,,17276,17285,,,8,50,1,M_282
booknlp,COREF,85,I,je,17357,17358,15020.0,15022.0,10,50,1,M_283
pdnc,qID,Q34-0,him,,17383,17386,,,8,50,1,M_284
pdnc,qID,Q34-0,you,,17395,17398,,,0,50,1,M_285
pdnc,qID,Q34-0,him,,17412,17415,,,8,50,1,M_286
pdnc,qID,Q34-0,my dear,,17431,17438,,,0,50,1,M_287
pdnc,qID,Q34-0,him,,17444,17447,,,8,50,1,M_288
booknlp,COREF,85,I,,17517,17518,,,10,50,1,M_289
pdnc,qID,Q34-0,Mr. Knightley,,17528,17541,,,6,50,1,M_290
pdnc,qID,Q34-0,him,,17569,17572,,,8,50,1,M_291
pdnc,qID,Q35-0,sir,M. Knightley,17608,17611,15132.0,15144.0,10,51,1,M_292
exp,exp_name,mr. knightley,Mr. Knightley,M. Knightley,17632,17645,15132.0,15144.0,6,51,1,M_293
pdnc,qID,Q35-1,you,votre,17675,17678,15197.0,15202.0,10,51,1,M_294
pdnc,qID,Q35-1,him,lui,17733,17736,15275.0,15278.0,8,51,1,M_295
pdnc,qID,Q35-1,Emma,Emma,17748,17752,15249.0,15253.0,0,51,1,M_296
pdnc,qID,Q35-1,him,lui,17763,17766,15275.0,15278.0,8,51,1,M_297
pdnc,qID,Q35-1,him,lui,17818,17821,15275.0,15278.0,8,51,1,M_298
pdnc,qID,Q35-1,his,lui,17831,17834,15275.0,15278.0,8,51,1,M_299
booknlp,COREF,150,himself,se,17911,17918,15395.0,15397.0,8,51,1,M_300
exp,exp_name,mr. weston,Mr. Weston,II,17937,17947,15446.0,15448.0,9,53,2,M_301
booknlp,COREF,86,He,il,18097,18099,15494.0,15496.0,9,53,2,M_302
booknlp,COREF,86,his,ses,18256,18259,15632.0,15635.0,9,53,2,M_303
booknlp,COREF,86,his,,18376,18379,,,9,53,2,M_304
exp,exp_name,weston,Weston,l',18412,18418,15965.0,15967.0,9,54,2,M_305
exp,exp_name,churchill,Churchill,,18513,18522,,,1,54,2,M_306
exp,exp_name,churchill,Churchill,,18562,18571,,,1,54,2,M_307
exp,exp_name,churchill,Churchill,Mlle Churchill,18757,18766,16282.0,16296.0,1,55,2,M_308
exp,exp_name,churchill,Churchill,Churchill,19001,19010,16287.0,16296.0,1,55,2,M_309
exp,exp_name,mrs. weston,Mrs. Weston,Mme Weston,19116,19127,16605.0,16615.0,15,55,2,M_310
exp,exp_name,weston,Weston,Weston,19761,19767,17132.0,17138.0,9,55,2,M_311
