eng,fr,id,llm alignment result
Such were her propensities her abilities were quite as extraordinary.,Elle ne montrait de dispositions pour aucune chose ;,10,aligned
"She was fond of all boy s plays, and greatly preferred cricket not merely to dolls, but to the more heroic enjoyments of infancy, nursing a dormouse, feeding a canary-bird, or watering a rose-bush.","Elle n'aimait que les jeux des petits garcons ; elle s'amusait plus a tourmenter un hanneton, qu'a faire la toilette de sa poupee ; a elever un moineau, qu'a soigner ces roses, dont les auteurs representent la culture, comme l'amusement cheri des jeunes beautes, desquelles ils nous donnent l'histoire : voulait-elle des fleurs, elle les arrachait plutot qu'elle ne les cueillait, encore etait-ce pour les effeuiller et les eparpiller aussitot.",11,aligned
"She had a thin awkward figure, a sallow skin without colour, dark lank hair, and strong features so much for her person; and not less unpropitious for heroism seemed her mind.","Dans la plus tendre jeunesse, Catherine avait de la vivacite dans les yeux, mais son teint etait pale ; ses cheveux etaient noirs, sans boucles et peu epais, ses traits gros, ses membres forts ; enfin son corps ne semblait pas, plus que son esprit, destine par la nature a representer, comme je l'ai deja dit, le principal personnage d'un roman.",12,aligned
"A family of ten children will be always called a fine family, where there are heads and arms and legs enough for the number; but the Morlands had little other right to the word, for they were in general very plain, and Catherine, for many years of her life, as plain as any.","C'est une belle famille que celle qui est composee de dix enfans, tous sains et bien conformes ! ~~~ Voila ce qu'on admirait dans celle de Mistriss Morland. On y remarquait aussi un trait commun a tous, celui d'une simplicite un peu trop grande peut-etre, dont Catherine n'etait pas plus exempte que les autres.",13,aligned
"She had three sons before Catherine was born; and instead of dying in bringing the latter into the world, as anybody might expect, she still lived on lived to have six children more to see them growing up around her, and to enjoy excellent health herself.","La sante parfaite de cette bonne mere, heureuse de voir tous ses enfans croitre autour d'elle, donnait un grand echec a la science des tireuses d'horoscopes.",14,aligned
"Her mother was a woman of useful plain sense, with a good temper, and, what is more remarkable, with a good constitution.","Mistriss Morland joignait le bon sens a la bonhomie ; bien constituee, elle avait eu trois fils avant la naissance de Catherine, et, en depit de la prediction de plusieurs bonnes femmes de son voisinage, qui lui avaient prophetise qu'elle perdrait le jour en le donnant a cette derniere, elle eut encore depuis six autres enfans.",15,aligned
He had a considerable independence besides two good livings and he was not in the least addicted to locking up his daughters.,(No direct equivalent in text),16,not aligned
"Her father was a clergyman, without being neglected, or poor, and a very respectable man, though his name was Richard and he had never been handsome.","Son pere, Pasteur respectable, n'avait rien de distingue, ni dans la personne, ni dans les manieres ;",17,aligned
"Her situation in life, the character of her father and mother, her own person and disposition, were all equally against her.","Le caractere de son pere, celui de sa mere, le sien propre, sa personne, sa position dans la societe, tout enfin semblait la destiner a l'obscurite, qui est le partage de la multitude.",18,aligned
"Indeed she had no taste for a garden; and if she gathered flowers at all, it was chiefly for the pleasure of mischief at least so it was conjectured from her always preferring those which she was forbidden to take.",(No direct equivalent in text),19,not aligned
"she was moreover noisy and wild, hated confinement and cleanliness, and loved nothing so well in the world as rolling down the green slope at the back of the house.","elle n'aimait pas de rester a la maison ; enfin, elle n'etait pas tres-propre, et son plus grand plaisir etait de se rouler sur le plancher ou sur le gazon.",20,aligned
Such was Catherine Morland at ten.,"Telle etait Catherine Morland, a l'age de dix ans.",21,aligned
"Her love of dirt gave way to an inclination for finery, and she grew clean as she grew smart; she had now the pleasure of sometimes hearing her father and mother remark on her personal improvement.","les gouts qu'elle avait eus dans l'enfance etaient remplaces par d'autres plus convenables, tels que ceux d'arrangement et de proprete : elle commencait meme a soigner sa toilette ; elle avait alors le plaisir d'entendre quelquefois ses parens remarquer ce changement avantageux,",22,aligned
"""Catherine grows quite a good-looking girl she is almost pretty today,"" were words which caught her ears now and then; and how welcome were the sounds!",et se dire : << Catherine est tout-a-fait gentille... aujourd'hui elle est presque jolie... >>,23,aligned
To look _almost_ pretty is an acquisition of higher delight to a girl who has been looking plain the first fifteen years of her life than a beauty from her cradle can ever receive.,"Il est bien doux a quinze ans de savoir qu'on est jolie, surtout lorsqu'on n'avait entendu parler jusques la que de ses defauts.",24,aligned
"Mrs. Morland was a very good woman, and wished to see her children everything they ought to be; but her time was so much occupied in lying-in and teaching the little ones, that her elder daughters were inevitably left to shift for themselves;","Mistriss Morland etait une bonne mere, elle desirait que ses enfans fussent bien eleves ; mais son temps etait tellement employe a soigner et a instruire les plus jeunes, que les aines devaient necessairement etre negliges, et s'occuper eux-memes de leur education, pour acquerir quelques talens.",25,aligned
"and it was not very wonderful that Catherine, who had by nature nothing heroic about her, should prefer cricket, baseball, riding on horseback, and running about the country at the age of fourteen, to books or at least books of information for, provided that nothing like useful knowledge could be gained from them, provided they were all story and no reflection, she had never any objection to books at all.","Ainsi Catherine, abandonnee a elle-meme, n'avait que des gouts et des idees tres-simples, et preferait naturellement, a quinze ans, les jeux et les exercices de cet age, a l'etude et a la lecture, du moins a la lecture des livres serieux ; car elle lisait assez volontiers ceux qui ne contenaient aucune lecon, aucune reflexion, et qui ne demandaient aucune application.",26,aligned
"At fifteen, appearances were mending; she began to curl her hair and long for balls; her complexion improved, her features were softened by plumpness and colour, her eyes gained more animation, and her figure more consequence.","A quinze ans, il s'etait opere en elle un changement remarquable : son teint etait devenu plus clair, ses traits s'etaient adoucis, ses yeux s'etaient animes ; elle avait les jolies couleurs de la jeunesse, et un peu d'embonpoint ; sans etre belle, elle etait devenue assez agreable :",27,aligned
But from fifteen to seventeen she was in training for a heroine; she read all such works as heroines must read to supply their memories with those quotations which are so serviceable and so soothing in the vicissitudes of their eventful lives.,"Mais de quinze a dix sept ans ce ne fut plus la meme chose : elle lut, des ouvrages de nos poetes, ceux dont une heroine doit avoir indispensablement la memoire ornee, afin de pouvoir en citer a propos divers passages.",28,aligned
"Mr. and Mrs. Morland were all compliance, and Catherine all happiness.","Celle-ci fut enchantee de la proposition, a laquelle M. et Mist. Morland donnerent leur consentement avec joie, quand ces excellens parens virent combien elle faisait de plaisir a leur fille.",29,aligned
"Mr. Allen, who owned the chief of the property about Fullerton, the village in Wiltshire where the Morlands lived, was ordered to Bath for the benefit of a gouty constitution and his lady, a good-humoured woman, fond of Miss Morland, and probably aware that if adventures will not befall a young lady in her own village, she must seek them abroad, invited her to go with them.","Cependant pres de Fullerton en Wiltshire, il existait un bien considerable dont M. Allen, attaque de la goutte, etait devenu proprietaire. Le medecin lui ordonna les eaux de Bath ; Mistriss Allen devait y suivre son mari. Mistriss aimait Catherine ; elle l'invita a les y accompagner.",30,aligned
"But when a young lady is to be a heroine, the perverseness of forty surrounding families cannot prevent her. Something must and will happen to throw a hero in her way.","Toutefois si Catherine est destinee a la celebrite du roman, fut-elle dans un desert, il y viendra Chevalier, Baronnet ou Prince ; gardez-vous d'en douter !",31,aligned
"There was not one family among their acquaintance who had reared and supported a boy accidentally found at their door not one young man whose origin was unknown. Her father had no ward, and the squire of the parish no children.",(partially covered by previous sentence),32,aligned
There was not one lord in the neighbourhood; no not even a baronet.,(partially covered by previous sentence),33,aligned
But strange things may be generally accounted for if their cause be fairly searched out.,"mais il n'en existait aucun dans les environs de Fullerton ; mais on n'y rencontrait aucune famille dans laquelle on eut eleve un enfant, depose avec mystere pres du chateau, aucun jeune homme dont la naissance seulement fut inconnue, M. Morland n'avait point de pupille, le ministre du lieu n'avait point de fils.",34,aligned
This was strange indeed!,"Ce serait sans doute, une chose etonnante, si quelques lords ou quelques baronnets eussent habite dans son voisinage ;",35,aligned
"She had reached the age of seventeen, without having seen one amiable youth who could call forth her sensibility, without having inspired one real passion, and without having excited even any admiration but what was very moderate and very transient.","Catherine etait parvenue a l'age de dix-sept ans, sans avoir inspire une grande passion, sans avoir excite d'admiration, sans avoir entendu les louanges de la flatterie, et celles de l'exageration :",36,aligned
There she fell miserably short of the true heroic height.,(No direct equivalent in text),37,not aligned
"Her greatest deficiency was in the pencil she had no notion of drawing not enough even to attempt a sketch of her lover s profile, that she might be detected in the design.","Mais le dessin etait encore reste pour elle une occupation inconnue ; elle n'en avait pas la plus legere notion, et n'aurait pu crayonner la plus simple esquisse ; n'ayant aucune amie de coeur dont elle desirat conserver l'image tracee de sa main, n'ayant encore rencontre aucun homme qui occupat son imagination, elle regrettait peu et ne sentait nullement la privation du plus aimable des arts.",38,aligned
"So far her improvement was sufficient and in many other points she came on exceedingly well; for though she could not write sonnets, she brought herself to read them; and though there seemed no chance of her throwing a whole party into raptures by a prelude on the pianoforte, of her own composition, she could listen to other people s performance with very little fatigue.","Ce qui etait bien suffisant pour son instruction litteraire. Elle finit aussi par acquerir quelques connaissances sur d'autres objets : sans etre capable de faire des vers, elle parvint a gouter ceux qui etaient bien faits ; sans etre virtuose, sans s'extasier quand elle entendait un morceau de Rossini, elle parvint a l'ecouter sans ennui, et meme a juger assez sainement de l'execution.",39,aligned
"And that a young woman in love always looks ""like Patience on a monument Smiling at Grief.""","<< Que les regards d'une jeune femme sensible sont comme ceux de la resignation, appuyee sur un tombeau et souriant au malheur. >> -- << like Patience on a monument << Smiling at Grief. ~~~ >>",40,aligned
"That ""The poor beetle, which we tread upon, In corporal sufferance feels a pang as great As when a giant dies.""","<< Que nous faisons eprouver a l'insecte que nous foulons aux pieds sans y faire attention, des douleurs tout aussi cruelles que celles que le plus grand des etres peut ressentir par une mort violente. >> << The poor beetle, which we tread upon, << In corporal sufferance feels a pang as great << As when a giant dies. >>",41,aligned
"And from Shakespeare she gained a great store of information amongst the rest, that ""Trifles light as air, Are, to the jealous, confirmation strong, As proofs of Holy Writ.""","Dans Shakspeare, ses idees prirent un plus grand essort ; entre plusieurs pensees remarquables, elle retint celle-ci : << Que pour la jalousie, les soupcons les plus legers, sont des preuves authentiques. ~~~ >> -- << Trifles light as air, << Are, to the jealous, confirmation strong, << As proofs of Holy Writ. >>",42,aligned
"From Thompson, that ""It is a delightful task To teach the young idea how to shoot.""",De Thompson << Que c'est une occupation ennuyante que celle d'animer et de developper une jeune imagination. >> -- << It is a delightful task << To teach the young idea how to shoot. >>,43,aligned
"From Gray, that ""Many a flower is born to blush unseen, And waste its fragrance on the desert air.""","de Gray << Qu'un grand nombre de fleurs naissent dans le desert, y brillent, l'embaument et disparaissent sans avoir ete admirees. >> << Many a flower is born to blush unseen, << And waste its fragrance on the desert air. >>",44,aligned
"From Pope, she learnt to censure those who ""bear about the mockery of woe.""","Par exemple, elle apprit de Pope a s'indigner contre ceux qui << Entourent le malheur de mepris, >> << bear about the mockery of woe. >>",45,aligned
"At present she did not know her own poverty, for she had no lover to portray.",(No direct equivalent in text),46,not aligned
"CHAPTER 2 In addition to what has been already said of Catherine Morland s personal and mental endowments, when about to be launched into all the difficulties and dangers of a six weeks residence in Bath, it may be stated, for the reader s more certain information, lest the following pages should otherwise fail of giving any idea of what her character is meant to be, that her heart was affectionate; her disposition cheerful and open, without conceit or affectation of any kind her manners just removed from the awkwardness and shyness of a girl; her person pleasing, and, when in good looks, pretty and her mind about as ignorant and uninformed as the female mind at seventeen usually is.","CHAPITRE II Notre heroine va etre lancee dans un monde qui lui est inconnu : elle a dix-huit ans, son caractere est doux, son coeur bienveillant, ses manieres obligeantes et franches ; elle n'a plus cet embarras ordinaire aux jeunes personnes elevees a la campagne ; cette niaiserie qu'elles conservent presque toujours a disparu ; Catherine peut plaire ; son ensemble est agreable, son esprit a acquis de la justesse et son humeur de l'amabilite.",47,aligned
"But Mrs. Morland knew so little of lords and baronets, that she entertained no notion of their general mischievousness, and was wholly unsuspicious of danger to her daughter from their machinations.","Mais la bonne Mistriss Morland n'a point de cabinet isole ; elle n'a jamais connu ni lords, ni baronnets ; jamais elle n'a entendu parler de leurs moeurs ; elle n'a point lu de romans, et n'a pas la plus legere notion des dangers qu'une jeune personne peut courir dans le monde.",48,aligned
Who would not think so?,"Que ne devra-t-elle pas craindre enfin pour sa tendre fille ? que ne devra-t-elle pas lui dire, enfermee avec elle dans le cabinet le plus isole de son appartement ?",49,aligned
"Cautions against the violence of such noblemen and baronets as delight in forcing young ladies away to some remote farm-house, must, at such a moment, relieve the fulness of her heart.","Elle la previendra contre cette foule de jeunes seigneurs, dont la principale occupation est d'inspirer de l'amour aux jeunes beautes, de les enlever, de fuir avec elles en des pays lointains.",50,aligned
and advice of the most important and applicable nature must of course flow from her wise lips in their parting conference in her closet.,"sans doute qu'elle prodiguera les avis pour premunir sa fille cherie contre les seductions, qui ne manqueront pas de l'environner, et aussi contre les pieges qui de toutes parts vont etre tendus a son innocence.",51,aligned
"A thousand alarming presentiments of evil to her beloved Catherine from this terrific separation must oppress her heart with sadness, and drown her in tears for the last day or two of their being together;","mille pressentimens funestes vont la tourmenter ; cette cruelle separation va oppresser son coeur sensible ; pendant les derniers jours, un deluge de larmes inondera ses yeux ;",52,aligned
"When the hour of departure drew near, the maternal anxiety of Mrs. Morland will be naturally supposed to be most severe.","Aux approches du depart, sans doute que les anxietes maternelles vont agiter Mistriss Morland ;",53,aligned
"Her cautions were confined to the following points. ~~~ ""I beg, Catherine, you will always wrap yourself up very warm about the throat, when you come from the rooms at night; and I wish you would try to keep some account of the money you spend; I will give you this little book on purpose.""","Sa prudence ne lui suggera donc point d'autre recommandation a faire a sa fille, que celle de s'envelopper dans son schall, quand elle sortirait le matin et le soir, afin de se preserver des rhumes, et des maux de gorge ; d'inscrire soigneusement sa depense : elle lui donna un petit registre a cet usage.",54,aligned
"Sally, or rather Sarah (for what young lady of common gentility will reach the age of sixteen without altering her name as far as she can? ~~~ ), must from situation be at this time the intimate friend and confidante of her sister.","Sally, ou plutot Sarah, (car elle entrait, dans l'age ou les jeunes personnes cessent d'etre appelees par le diminutif de leur nom) Sarah, dis-je, etant la meilleure, ou meme la seule amie de sa soeur, doit aussi etre sa confidente intime, et la depositaire de ses plus secrets sentimens.",55,aligned
"""Why, indeed!"" said he, in his natural tone. ""But some emotion must appear to be raised by your reply, and surprise is more easily assumed, and not less reasonable than any other. Now let us go on. Were you never here before, madam?""","-- Je ne sais : votre reponse, il est vrai, m'a cause quelque surprise ; mais pardonnez, continuons : etiez-vous venue ici precedemment ?",56,aligned
"""Why should you be surprised, sir?""","-- Qu'y a-t-il la pour vous surprendre, Monsieur ?",57,aligned
"""Really!"" with affected astonishment.",-- Quoi deja une semaine !,58,aligned
"""About a week, sir,"" replied Catherine, trying not to laugh.","-- Une semaine, repondit Catherine, en souriant.",59,aligned
"Then forming his features into a set smile, and affectedly softening his voice, he added, with a simpering air, ""Have you been long in Bath, madam?""","Il recommenca, avec un air d'interet, la premiere question. -- Y-a-t-il long-tems, Miss, que vous etes a Bath ?",60,aligned
"""No trouble, I assure you, madam.""","-- Ce n'est pas une peine, je vous assure, Miss, reprit-il avec un agreable sourire et de la voix la plus douce.",61,aligned
"""You need not give yourself that trouble, sir.""","-- Il n'est pas necessaire, Monsieur, dit Catherine, que vous en preniez la peine.",62,aligned
"After chatting some time on such matters as naturally arose from the objects around them, he suddenly addressed her with ""I have hitherto been very remiss, madam, in the proper attentions of a partner here; I have not yet asked you how long you have been in Bath; whether you were ever here before; whether you have been at the Upper Rooms, the theatre, and the concert; and how you like the place altogether. I have been very negligent but are you now at leisure to satisfy me in these particulars? If you are I will begin directly.""","Apres avoir cause, quelque tems sur tout ce qui les entourait, il lui dit, que comme son chevalier, il reclamait la permission de lui demander depuis quand elle etait a Bath ; si elle croyait y faire un long sejour, si elle y etait venue precedemment, si elle etait allee au grand salon, au spectacle, au concert, laquelle de toutes ces assemblees elle preferait : je ne devais pas, ajouta-t-il, vous faire toutes ces questions a la fois ; mais si vous le trouvez bon, je vais les reprendre par ordre.",63,aligned
"He talked with fluency and spirit and there was an archness and pleasantry in his manner which interested, though it was hardly understood by her.","il s'exprimait facilement et avec esprit, il plaisantait avec legerete, et quoique Catherine comprit difficilement le sens de ses plaisanteries, elle l'ecoutait cependant avec plaisir.",64,aligned
"There was little leisure for speaking while they danced; but when they were seated at tea, she found him as agreeable as she had already given him credit for being.","Pendant la danse, M. Tilney parla peu ; mais quand on fut a la table du the, Catherine put juger qu'il etait aussi aimable, qu'il le lui avait paru d'abord :",65,aligned
The master of the ceremonies introduced to her a very gentlemanlike young man as a partner; his name was Tilney.,le maitre des ceremonies lui presenta pour chevalier un tres-agreable jeune homme : il se nommait Tilney ;,66,aligned
"He seemed to be about four or five and twenty, was rather tall, had a pleasing countenance, a very intelligent and lively eye, and, if not quite handsome, was very near it.","il paraissait avoir vingt-quatre ou vingt-cinq ans ; il etait grand, d'un exterieur agreable, ayant des yeux pleins d'esprit ; en un mot, il etait parfait, et plein de graces :",67,aligned
"""Never, sir.""",-- Jamais.,68,aligned
They made their appearance in the Lower Rooms; and here fortune was more favourable to our heroine.,"Un jour que Mistriss Allen et Miss Morland furent au petit salon, la fortune se montra enfin favorable a notre heroine ;",69,aligned
"The wish of a numerous acquaintance in Bath was still uppermost with Mrs. Allen, and she repeated it after every fresh proof, which every morning brought, of her knowing nobody at all.","exprimer le regret, toujours croissant, de n'avoir aucune connaissance a Bath, repeter le souhait qu'il s'en trouvat enfin quelqu'une : tel etait l'emploi regulier et uniforme des premieres journees.",70,aligned
"Every morning now brought its regular duties shops were to be visited; some new part of the town to be looked at; and the pump-room to be attended, where they paraded up and down for an hour, looking at everybody and speaking to no one.","Les memes occupations se renouvelaient chaque jour : parcourir les magasins, visiter quelques parties de la ville, se rendre a l'etablissement des eaux, s'y promener de tous cotes, pendant une heure, en regardant tout le monde, et sans parler a personne ;",71,aligned
"Such words had their due effect; she immediately thought the evening pleasanter than she had found it before her humble vanity was contented she felt more obliged to the two young men for this simple praise than a true-quality heroine would have been for fifteen sonnets in celebration of her charms, and went to her chair in good humour with everybody, and perfectly satisfied with her share of public attention.",Elle dut probablement arriver a ce resultat de quitter le bal contente d'elle-meme et satisfaite de toute l'assemblee.,72,aligned
"She _was_ looked at, however, and with some admiration; for, in her own hearing, two gentlemen pronounced her to be a pretty girl.","Ce peu de paroles dut produire son effet sur elle, lui rendre des ce moment la soiree agreable, satisfaire sa modeste vanite ; elle dut se tenir plus obligee a ces deux jeunes gens, pour ces simples mots, qu'une beaute de roman, ou romanesque ne l'eut ete a un adorateur, pour dix pages de vers composes en son honneur et capables de faire connaitre, au monde entier, le pouvoir de ses charmes.",73,aligned
"Yet Catherine was in very good looks, and had the company only seen her three years before, they would _now_ have thought her exceedingly handsome.","Une fois, et une fois seulement, elle entendit deux gentlemans qui disaient pres d'elle : << cette jeune personne est assez jolie. >>",74,aligned
"She was now seen by many young men who had not been near her before. Not one, however, started with rapturous wonder on beholding her, no whisper of eager inquiry ran round the room, nor was she once called a divinity by anybody.","Catherine pourtant n'etait pas mal ; et si ces memes personnes l'eussent vue trois ans auparavant, elles eussent trouve par comparaison que maintenant elle etait charmante.",75,aligned
"His address was good, and Catherine felt herself in high luck.",Catherine eut a remercier le hasard qui la servait si bien.,76,aligned
"""Indeed! Have you yet honoured the Upper Rooms?""",-- Avez-vous deja favorise de votre presence le grand salon ?,77,aligned
"""Perhaps you are not sitting in this room, and I am not sitting by you. These are points in which a doubt is equally possible. Not keep a journal! How are your absent cousins to understand the tenour of your life in Bath without one? How are the civilities and compliments of every day to be related as they ought to be, unless noted down every evening in a journal? How are your various dresses to be remembered, and the particular state of your complexion, and curl of your hair to be described in all their diversities, without having constant recourse to a journal? My dear madam, I am not so ignorant of young ladies ways as you wish to believe me; it is this delightful habit of journaling which largely contributes to form the easy style of writing for which ladies are so generally celebrated. Everybody allows that the talent of writing agreeable letters is peculiarly female. Nature may have done something, but I am sure it must be essentially assisted by the practice of keeping a journal.""","-- Impossible ! Il serait aussi raisonnable de mettre en doute si vous etes dans ce salon, si j'y suis assis a cote de vous, que de douter qu'une jeune demoiselle, qui est a Bath, n'inscrive pas dans un joli journal tous les evenemens qui lui arrivent, afin d'en faire part a quelque parente ou a quelque amie intime. Dans ce journal sont notes, chaque jour, les connaissances qu'elle fait, les hommages qu'on lui rend : sans un journal, comment se souvenir de l'elegance de ses toilettes, du ridicule de celles des autres, des diverses manieres dont on arrange ses cheveux, de l'etat de son teint, de celui de ses yeux ? Je connais, vous le voyez, tous ces petits secrets des jeunes personnes : au surplus, c'est a cette habitude d'ecrire un journal que les femmes doivent, en general, la facilite et les charmes de leur style ; si tout le monde convient qu'elles excellent dans le genre epistolaire, la nature peut y etre pour quelque chose, mais je suis certain que la methode du journal y contribue pour beaucoup.",78,aligned
"""Have you been to the theatre?""",-- Et le spectacle ?,79,aligned
"They were interrupted by Mrs. Allen: ""My dear Catherine,"" said she, ""do take this","-- Je crois avec tout le monde que dans le style epistolaire, ainsi qu'en tout ce qui demande du gout, de l'esprit, du sentiment, les femmes surpassent infiniment les hommes.",80,aligned
"""I should no more lay it down as a general rule that women write better letters than men, than that they sing better duets, or draw better landscapes. In every power, of which taste is the foundation, excellence is pretty fairly divided between the sexes.""","-- Je crois avec tout le monde que dans le style epistolaire, ainsi qu'en tout ce qui demande du gout, de l'esprit, du sentiment, les femmes surpassent infiniment les hommes.",81,aligned
"""Upon my word! I need not have been afraid of disclaiming the compliment. You do not think too highly of us in that way.""","-- J'etais d'abord fort embarrassee de votre compliment ; mais votre explication me prouve que votre opinion, sur ce sujet, nous est moins favorable que je ne l'avais pense.",82,aligned
"""A general deficiency of subject, a total inattention to stops, and a very frequent ignorance of grammar.""","-- Ordinairement trop de vague dans le sujet, puis defaut de ponctuation, ensuite ignorance des principes de l'art d'ecrire.",83,aligned
"""And what are they?""",-- Et quels sont ces trois points ?,84,aligned
"""As far as I have had opportunity of judging, it appears to me that the usual style of letter-writing among women is faultless, except in three particulars.""","-- Autant que j'ai pu en juger par moi-meme, trois points exceptes, les femmes ecrivent en perfection.",85,aligned
"""I have sometimes thought,"" said Catherine, doubtingly, ""whether ladies do write so much better letters than gentlemen! That is I should not think the superiority was always on our side.""","-- J'ai quelquefois pense, dit Catherine, en hesitant, que les femmes ecrivent mieux que les hommes ; mais je ne croyais pas que cette superiorite fut si generale a notre sexe !",86,aligned
"Every five minutes, by removing some of the crowd, gave greater openings for her charms.","Miss Morland se trouva en effet dans le cas d'etre apercue par plusieurs jeunes gens ; mais il n'y en eut pas qui s'arreterent pour la considerer ; il n'y en eut pas qui parurent eblouis de ses charmes ; on n'en vit pas courir dans toutes les salles, demandant a tout le monde le nom de cette ravissante inconnue ; personne ne s'ecria qu'elle etait une divinite.",87,aligned
"""But, perhaps, I keep no journal.""",-- Mais si je ne tiens point de journal !,88,aligned
"""I danced with a very agreeable young man, introduced by Mr. King; had a great deal of conversation with him seems a most extraordinary genius hope I may know more of him. _That_, madam, is what I _wish_ you to say.""","-- J'ai danse avec un jeune homme qui m'a ete presente par M. King ; nous avons beaucoup cause ensemble ; il me parait singulier ; j'espere dans quelque tems le connaitre mieux, et pouvoir en parler plus juste... Voila, Miss, ce que je desirerais vivement voir inscrit dans votre journal.",89,aligned
"""Yes, sir, I was there last Monday.""",-- J'y suis allee lundi dernier.,90,aligned
"""If you please.""",-- Volontiers.,91,aligned
"""Indeed I shall say no such thing.""","-- Bien certainement, Monsieur, je n'ecrirai ni ne dirai cela.",92,aligned
"""Yes, I know exactly what you will say: Friday, went to the Lower Rooms; wore my sprigged muslin robe with blue trimmings plain black shoes appeared to much advantage; but was strangely harassed by a queer, half-witted man, who would make me dance with him, and distressed me by his nonsense.""","-- Oui, votre journal : je suis sur que voici precisement ce que vous y inscrirez : Vendredi je suis allee au petit salon, j'avais ma robe de mousseline a petits bouquets, avec une garniture bleue et des souliers noirs ; j'etais tres-bien. Mais j'ai ete excedee par un indiscret et ennuyeux questionneur, avec lequel j'ai ete obligee de danser, et qui m'a fatiguee par une conversation tres-insignifiante.",93,aligned
"""My journal!""",-- Comment ! sur mon journal !,94,aligned
"""I see what you think of me,"" said he gravely ""I shall make but a poor figure in your journal tomorrow.""","-- Comment ! sur mon journal ! -- Oui, votre journal : je suis sur que voici precisement ce que vous y inscrirez : Vendredi je suis allee au petit salon, j'avais ma robe de mousseline a petits bouquets, avec une garniture bleue et des souliers noirs ; j'etais tres-bien. Mais j'ai ete excedee par un indiscret et ennuyeux questionneur, avec lequel j'ai ete obligee de danser, et qui m'a fatiguee par une conversation tres-insignifiante.",95,aligned
"""Now I must give one smirk, and then we may be rational again."" Catherine turned away her head, not knowing whether she might venture to laugh.","Il faut maintenant, dit M. Tilney, avec une gravite affectee, que je vous parle de moi : je presume que je vais figurer tristement sur votre journal de ce jour.",96,aligned
"""Yes I like it very well.""",-- Oui tres-bien ; et en meme tems elle regardait de tous cotes pour chercher a decouvrir ce qui devait l'amuser.,97,aligned
"""And are you altogether pleased with Bath?""",-- Et vous amusez-vous bien a Bath ?,98,aligned
"""Yes, sir, on Wednesday.""",-- Mercredi.,99,aligned
"""To the concert?""",-- Et le concert ?,100,aligned
"""Yes, sir, I was at the play on Tuesday.""",-- J'y ai assiste mardi.,101,aligned
"""Shall I tell you what you ought to say?""",-- Eh bien ! permettez-vous que je vous dise ce que je souhaite que vous ecriviez ?,102,aligned
