eng_source,eng_idColName,eng_iden,eng_text,fr_text,eng_startByte,eng_endByte,fr_startByte,fr_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID
exp,exp_name,lord henry,Lord Henry,Lord Henry,4193,4203,4408,4418,19,17,1,M_33
pdnc,qID,Q0-1,You,,4216,4219,,,2,17,1,M_34
booknlp,COREF,120,I,j',4321,4322,4558,4560,19,17,1,M_35
booknlp,COREF,120,I,j',4383,4384,4558,4560,19,17,1,M_36
booknlp,COREF,120,I,j',4470,4471,4558,4560,19,17,1,M_37
booknlp,COREF,389,I,je,4570,4571,4817,4819,42,18,1,M_38
booknlp,COREF,389,I,j',4584,4585,4837,4839,42,18,1,M_39
booknlp,COREF,389,he,le,4611,4613,4783,4785,42,18,1,M_40
booknlp,COREF,389,his,sa,4632,4635,4940,4942,42,18,1,M_41
booknlp,COREF,389,his,lui,4680,4683,4958,4961,42,18,1,M_42
booknlp,COREF,389,him,lui,4701,4704,4958,4961,42,18,1,M_43
booknlp,COREF,389,I,je,4721,4722,4986,4988,42,18,1,M_44
exp,exp_name,lord henry,Lord Henry,Lord Henry,4749,4759,5018,5028,19,19,1,M_45
booknlp,COREF,120,his,sa,4769,4772,5165,5167,19,19,1,M_46
booknlp,COREF,389,him,le,4796,4799,5044,5046,42,19,1,M_47
booknlp,COREF,120,his,sa,4896,4899,5165,5167,19,19,1,M_48
pdnc,qID,Q2-0,My dear fellow,mon cher ami,4955,4969,5237,5249,2,19,1,M_49
pdnc,qID,Q2-0,you,vous,4981,4984,5273,5277,2,19,1,M_50
pdnc,qID,Q2-0,you,vous,5012,5015,5308,5312,2,19,1,M_51
pdnc,qID,Q2-0,You,Vous,5030,5033,5342,5346,2,19,1,M_52
pdnc,qID,Q2-0,you,vous,5092,5095,5409,5413,2,19,1,M_53
pdnc,qID,Q2-0,you,vous,5106,5109,5409,5413,2,19,1,M_54
pdnc,qID,Q2-0,you,votre,5156,5159,5482,5487,2,19,1,M_55
pdnc,qID,Q2-0,you,vous,5300,5303,5605,5609,2,19,1,M_56
booknlp,COREF,389,I,je,5427,5428,5761,5763,42,20,1,M_57
pdnc,qID,Q3-0,you,vous,5434,5437,5773,5777,19,20,1,M_58
booknlp,COREF,389,me,moi,5452,5454,5787,5790,42,20,1,M_59
booknlp,COREF,389,he,il,5457,5459,5803,5805,42,20,1,M_60
booknlp,COREF,389,I,je,5474,5475,5812,5814,42,20,1,M_61
booknlp,COREF,389,I,j',5501,5502,5845,5847,42,20,1,M_62
booknlp,COREF,389,myself,moi-meme,5524,5530,5862,5870,42,20,1,M_63
exp,exp_name,lord henry,Lord Henry,Lord Henry,5542,5552,5883,5893,19,21,1,M_64
booknlp,COREF,120,himself,,5563,5570,,,19,21,1,M_65
booknlp,COREF,120,I,je,5608,5609,5933,5935,19,22,1,M_66
pdnc,qID,Q4-0,you,vous,5615,5618,5947,5951,19,22,1,M_67
booknlp,COREF,120,my,ma,5698,5700,6029,6031,19,23,1,M_68
pdnc,qID,Q5-0,Basil,Basil,5707,5712,6040,6045,2,23,1,M_69
booknlp,COREF,120,I,je,5714,5715,6047,6049,19,23,1,M_70
pdnc,qID,Q5-0,you,vous,5728,5731,6053,6057,2,23,1,M_71
booknlp,COREF,120,I,je,5750,5751,6079,6081,19,23,1,M_72
pdnc,qID,Q5-0,you,vous,5793,5796,6125,6129,2,23,1,M_73
pdnc,qID,Q5-0,your,votre,5803,5807,6136,6141,2,23,1,M_74
pdnc,qID,Q5-0,your,votre,5831,5835,6164,6169,2,23,1,M_75
pdnc,qID,Q5-0,this young Adonis,Ce jeune Adonis,5857,5874,6206,6221,4,23,1,M_76
pdnc,qID,Q5-0,he,,5892,5894,,,4,23,1,M_77
pdnc,qID,Q5-0,my dear Basil,mon cher,5939,5952,6278,6286,2,23,1,M_78
pdnc,qID,Q5-0,he,il,5954,5956,6334,6336,4,23,1,M_79
pdnc,qID,Q5-0,you,vous,5977,5980,6324,6328,2,23,1,M_80
pdnc,qID,Q5-0,you,vous,5997,6000,6324,6328,2,23,1,M_81
booknlp,COREF,121,Your,Votre,6636,6640,7021,7026,2,23,1,M_82
pdnc,qID,Q5-0,you,vous,6677,6680,7053,7057,2,23,1,M_83
booknlp,COREF,120,me,m',6697,6699,7061,7063,19,23,1,M_84
booknlp,COREF,120,me,me,6737,6739,7109,7111,19,23,1,M_85
booknlp,COREF,120,I,je,6755,6756,7150,7152,19,23,1,M_86
pdnc,qID,Q5-0,He,,6782,6784,,,4,23,1,M_87
booknlp,COREF,121,yourself,vous,6984,6992,7330,7334,2,23,1,M_88
pdnc,qID,Q5-0,Basil,Basil,6994,6999,7348,7353,2,23,1,M_89
pdnc,qID,Q5-0,you,vous,7001,7004,7330,7334,2,23,1,M_90
pdnc,qID,Q5-0,him,lui,7031,7034,7364,7367,4,23,1,M_91
pdnc,qID,Q6-0,You,Vous,7039,7042,7406,7410,19,24,1,M_92
booknlp,COREF,357,me,me,7060,7062,7414,7416,39,24,1,M_93
pdnc,qID,Q6-0,Harry,Harry,7064,7069,7434,7439,19,24,1,M_94
exp,exp_name,the artist,the artist,l'artiste,7081,7091,7450,7459,39,24,1,M_95
booknlp,COREF,357,I,je,7104,7105,7461,7463,39,24,1,M_96
pdnc,qID,Q6-1,him,lui,7118,7121,7484,7487,4,24,1,M_97
booknlp,COREF,357,I,je,7123,7124,7461,7463,39,24,1,M_98
booknlp,COREF,357,I,je,7159,7160,7534,7536,39,24,1,M_99
pdnc,qID,Q6-1,him,lui,7190,7193,7558,7561,4,24,1,M_100
pdnc,qID,Q6-1,You,Vous,7195,7198,7574,7578,19,24,1,M_101
pdnc,qID,Q6-1,your,,7205,7209,,,19,24,1,M_102
booknlp,COREF,357,I,je,7221,7222,421165,421167,39,24,1,M_103
pdnc,qID,Q6-1,you,vous,7234,7237,7605,7609,19,24,1,M_104
pdnc,qID,Q6-1,They,Ils,7515,7519,7917,7920,19,24,1,M_105
pdnc,qID,Q6-1,their,leur,7531,7536,7941,7945,19,24,1,M_106
pdnc,qID,Q6-1,They,Ils,7647,7651,8062,8065,13,24,1,M_107
pdnc,qID,Q6-1,Your,,7802,7806,,,19,24,1,M_108
pdnc,qID,Q6-1,Harry,,7824,7829,,,19,24,1,M_109
booknlp,COREF,357,my,,7831,7833,,,39,24,1,M_110
booknlp,COREF,357,my,,7859,7861,,,39,24,1,M_111
pdnc,qID,Q6-1,Dorian Gray,,7893,7904,,,4,24,1,M_112
pdnc,qID,Q7-0,Dorian Gray,Dorian Gray,7991,8002,8458,8469,4,25,1,M_113
pdnc,qID,Q7-0,his,son,8012,8015,8479,8482,4,25,1,M_114
exp,exp_name,lord henry,Lord Henry,Lord Henry,8029,8039,8496,8506,19,25,1,M_115
exp,exp_name,basil hallward,Basil Hallward,Basil Hallward,8075,8089,8523,8537,2,25,1,M_116
pdnc,qID,Q8-0,his,son,8106,8109,8554,8557,4,26,1,M_117
booknlp,COREF,120,I,,8116,8117,,,19,26,1,M_118
pdnc,qID,Q8-0,you,,8146,8149,,,19,26,1,M_119
booknlp,COREF,120,I,,8174,8175,,,19,28,1,M_120
booknlp,COREF,120,I,,8196,8197,,,19,28,1,M_121
booknlp,COREF,120,I,,8221,8222,,,19,28,1,M_122
booknlp,COREF,120,I,j',8298,8299,8757,8759,19,28,1,M_123
booknlp,COREF,120,I,je,8476,8477,8973,8975,19,28,1,M_124
booknlp,COREF,120,I,je,8493,8494,8973,8975,19,28,1,M_125
booknlp,COREF,120,my,,8506,8508,,,19,28,1,M_126
booknlp,COREF,120,I,je,8522,8523,8973,8975,19,28,1,M_127
booknlp,COREF,120,I,je,8537,8538,8973,8975,19,28,1,M_128
booknlp,COREF,120,I,je,8544,8545,8973,8975,19,28,1,M_129
booknlp,COREF,120,my,mon,8561,8563,9062,9065,19,28,1,M_130
booknlp,COREF,120,I,,8595,8596,,,19,28,1,M_131
booknlp,COREF,120,I,je,8678,8679,9190,9192,19,28,1,M_132
pdnc,qID,Q10-0,you,vous,8688,8691,9206,9210,19,28,1,M_133
booknlp,COREF,120,me,m',8698,8700,9233,9235,19,28,1,M_134
exp,exp_name,lord henry,Lord Henry,Lord Henry,8752,8762,9288,9298,19,29,1,M_135
pdnc,qID,Q11-1,my dear Basil,mon cher Basil,8777,8790,9313,9327,2,29,1,M_136
pdnc,qID,Q11-1,You,Vous,8792,8795,9329,9333,2,29,1,M_137
booknlp,COREF,120,I,je,8816,8817,9354,9356,19,29,1,M_138
booknlp,COREF,120,I,je,8936,8937,9477,9479,19,29,1,M_139
pdnc,qID,Q11-1,my wife,ma femme,8955,8962,9502,9510,15,29,1,M_140
pdnc,qID,Q11-1,my wife,ma femme,8971,8978,9515,9523,15,29,1,M_141
booknlp,COREF,120,I,je,8996,8997,9546,9548,19,29,1,M_142
pdnc,qID,Q11-1,we,,9013,9015,,,19,29,1,M_143
pdnc,qID,Q11-1,we,,9021,9023,,,19,29,1,M_144
pdnc,qID,Q11-1,we,,9051,9053,,,19,29,1,M_145
pdnc,qID,Q11-1,we,,9098,9100,,,19,29,1,M_146
pdnc,qID,Q11-1,My wife,Ma femme,9170,9177,9803,9811,15,29,1,M_147
booknlp,COREF,120,I,m',9224,9225,9812,9814,19,29,1,M_148
pdnc,qID,Q11-1,She,Elle,9230,9233,9830,9834,15,29,1,M_149
pdnc,qID,Q11-1,her,elle,9259,9262,9830,9834,15,29,1,M_150
booknlp,COREF,120,I,je,9274,9275,9879,9881,19,29,1,M_151
pdnc,qID,Q11-1,she,elle,9296,9299,9907,9911,15,29,1,M_152
booknlp,COREF,120,me,me,9310,9312,9938,9940,19,29,1,M_153
pdnc,qID,Q11-1,she,elle,9318,9321,9930,9934,15,29,1,M_154
booknlp,COREF,120,I,je,9343,9344,9971,9973,19,29,1,M_155
pdnc,qID,Q11-1,she,elle,9360,9363,9988,9992,15,29,1,M_156
pdnc,qID,Q11-1,she,elle,9375,9378,10009,10013,15,29,1,M_157
booknlp,COREF,120,me,m',9396,9398,9993,9995,19,29,1,M_158
booknlp,COREF,121,I,je,9403,9404,10049,10051,2,30,1,M_159
pdnc,qID,Q12-0,you,,9418,9421,,,19,30,1,M_160
pdnc,qID,Q12-0,your,votre,9433,9437,10088,10093,19,30,1,M_161
pdnc,qID,Q12-0,Harry,Harry,9452,9457,10109,10114,19,30,1,M_162
exp,exp_name,basil hallward,Basil Hallward,Basil Hallward,9465,9479,10120,10134,2,30,1,M_163
booknlp,COREF,121,I,je,9535,9536,10181,10183,2,30,1,M_164
pdnc,qID,Q12-1,you,vous,9550,9553,10184,10188,19,30,1,M_165
pdnc,qID,Q12-1,you,vous,9595,9598,10184,10188,19,30,1,M_166
pdnc,qID,Q12-1,your,,9625,9629,,,19,30,1,M_167
pdnc,qID,Q12-1,You,Vous,9643,9646,10243,10247,19,30,1,M_168
pdnc,qID,Q12-1,You,Vous,9676,9679,10286,10290,19,30,1,M_169
pdnc,qID,Q12-1,you,vous,9709,9712,10286,10290,19,30,1,M_170
pdnc,qID,Q12-1,Your,Votre,9737,9741,10370,10375,19,30,1,M_171
booknlp,COREF,120,I,je,9833,9834,10471,10473,19,31,1,M_172
exp,exp_name,lord henry,Lord Henry,Lord Henry,9848,9858,10504,10514,19,31,1,M_173
exp,exp_name,lord henry,Lord Henry,Lord Henry,10127,10137,10773,10783,19,32,1,M_174
booknlp,COREF,120,his,sa,10149,10152,10789,10791,19,32,1,M_175
booknlp,COREF,120,I,j',10161,10162,10867,10869,19,32,1,M_176
booknlp,COREF,120,I,je,10173,10174,10804,10806,19,32,1,M_177
pdnc,qID,Q14-0,Basil,Basil,10190,10195,10824,10829,2,32,1,M_178
booknlp,COREF,120,he,il,10198,10200,10841,10843,19,32,1,M_179
booknlp,COREF,120,I,j',10223,10224,10867,10869,19,32,1,M_180
booknlp,COREF,120,I,j',10229,10230,10867,10869,19,32,1,M_181
pdnc,qID,Q14-1,your,vous,10241,10245,10917,10921,2,32,1,M_182
booknlp,COREF,120,I,je,10267,10268,10804,10806,19,32,1,M_183
pdnc,qID,Q14-1,you,vous,10276,10279,10917,10921,2,32,1,M_184
exp,exp_name,the painter,the painter,le peintre,10318,10329,10973,10983,42,33,1,M_185
booknlp,COREF,389,his,,10339,10342,,,42,33,1,M_186
pdnc,qID,Q16-0,You,Vous,10371,10374,11021,11025,2,34,1,M_187
booknlp,COREF,389,I,,10395,10396,,,42,35,1,M_188
pdnc,qID,Q17-0,Harry,Harry,10405,10410,11052,11057,19,35,1,M_189
booknlp,COREF,120,I,je,10421,10422,11069,11071,19,36,1,M_190
pdnc,qID,Q18-0,you,vous,10433,10436,11077,11081,2,36,1,M_191
booknlp,COREF,120,I,j',10449,10450,11093,11095,19,36,1,M_192
pdnc,qID,Q18-0,you,vous,10456,10459,11109,11113,2,36,1,M_193
booknlp,COREF,120,me,m',10474,10476,11114,11116,19,36,1,M_194
pdnc,qID,Q18-0,you,vous,10481,10484,11136,11140,2,36,1,M_195
pdnc,qID,Q18-0,Dorian Gray,Dorian Gray,10499,10510,11178,11189,4,36,1,M_196
booknlp,COREF,120,I,je,10522,10523,11191,11193,19,36,1,M_197
booknlp,COREF,389,I,je,10549,10550,11235,11237,42,37,1,M_198
pdnc,qID,Q19-0,you,vous,10556,10559,11238,11242,19,37,1,M_199
pdnc,qID,Q20-0,you,vous,10584,10587,11267,11271,2,38,1,M_200
pdnc,qID,Q20-0,You,vous,10597,10600,11267,11271,2,38,1,M_201
booknlp,COREF,121,yourself,vous-meme,10643,10651,11332,11341,2,38,1,M_202
pdnc,qID,Q21-0,Harry,Harry,10685,10690,11385,11390,19,39,1,M_203
exp,exp_name,basil hallward,Basil Hallward,Basil Hallward,10698,10712,11396,11410,2,39,1,M_204
booknlp,COREF,389,him,le,10722,10725,11412,11414,42,39,1,M_205
exp,exp_name,the artist,the artist,l'artiste,10810,10820,11503,11512,39,39,1,M_206
exp,exp_name,the painter,the painter,le peintre,10922,10933,11612,11622,42,39,1,M_207
exp,exp_name,the painter,the painter,le peintre,10948,10959,11638,11648,42,39,1,M_208
booknlp,COREF,121,I,je,11017,11018,11720,11722,2,39,1,M_209
booknlp,COREF,121,I,je,11057,11058,11720,11722,2,39,1,M_210
booknlp,COREF,121,I,je,11074,11075,11720,11722,2,39,1,M_211
booknlp,COREF,121,my,mon,11107,11109,11817,11820,2,39,1,M_212
exp,exp_name,lord henry,Lord Henry,Lord Henry,11122,11132,11828,11838,19,40,1,M_213
booknlp,COREF,120,he,il,11162,11164,84173,84175,19,40,1,M_214
booknlp,COREF,121,I,je,11174,11175,11881,11883,2,41,1,M_215
pdnc,qID,Q23-0,you,vous,11186,11189,11884,11888,19,41,1,M_216
exp,exp_name,hallward,Hallward,Hallward,11197,11205,11908,11916,2,41,1,M_217
booknlp,COREF,121,his,,11249,11252,,,2,41,1,M_218
pdnc,qID,Q24-0,Basil,Basil,11283,11288,11966,11971,2,42,1,M_219
booknlp,COREF,120,his,son,11301,11304,11982,11985,19,42,1,M_220
booknlp,COREF,120,him,,11328,11331,,,19,42,1,M_221
pdnc,qID,Q25-0,Harry,Harry,11376,11381,12035,12040,19,43,1,M_222
exp,exp_name,the painter,the painter,le peintre,11393,11404,12051,12061,42,43,1,M_223
booknlp,COREF,389,I,je,11411,11412,12066,12068,42,43,1,M_224
pdnc,qID,Q25-1,you,vous,11423,11426,12084,12088,19,43,1,M_225
pdnc,qID,Q25-1,you,vous,11462,11465,12143,12147,19,43,1,M_226
exp,exp_name,lord henry,Lord Henry,Lord Henry,11492,11502,12152,12162,19,44,1,M_227
booknlp,COREF,120,I,je,11592,11593,12265,12267,19,44,1,M_228
booknlp,COREF,120,I,je,11608,11609,12293,12295,19,44,1,M_229
booknlp,COREF,120,he,,11632,11634,,,19,44,1,M_230
booknlp,COREF,120,I,je,11734,11735,12421,12423,19,44,1,M_231
exp,exp_name,lord henry,Lord Henry,,12066,12076,,,19,45,1,M_232
booknlp,COREF,120,he,,12088,12090,,,19,45,1,M_233
exp,exp_name,basil hallward,Basil Hallward,,12102,12116,,,2,45,1,M_234
exp,exp_name,the painter,the painter,le peintre,12198,12209,12904,12914,42,46,1,M_235
booknlp,COREF,389,I,,12243,12244,,,42,46,1,M_236
booknlp,COREF,120,You,Vous,12280,12283,12987,12991,19,46,1,M_237
pdnc,qID,Q27-1,you,,12450,12453,,,19,46,1,M_238
booknlp,COREF,389,me,,12459,12461,,,42,46,1,M_239
booknlp,COREF,389,I,je,12553,12554,13439,13441,42,46,1,M_240
booknlp,COREF,389,I,j',12658,12659,13289,13291,42,46,1,M_241
booknlp,COREF,389,me,m',12715,12717,13475,13477,42,46,1,M_242
booknlp,COREF,389,I,je,12719,12720,13488,13490,42,46,1,M_243
pdnc,qID,Q27-1,Dorian Gray,Dorian Gray,12751,12762,13542,13553,4,46,1,M_244
booknlp,COREF,389,I,je,12802,12803,13584,13586,42,46,1,M_245
booknlp,COREF,389,I,je,12814,12815,13584,13586,42,46,1,M_246
booknlp,COREF,389,me,me,12874,12876,13627,13629,42,46,1,M_247
booknlp,COREF,389,I,je,12878,12879,13641,13643,42,46,1,M_248
booknlp,COREF,389,I,je,12890,12891,13741,13743,42,46,1,M_249
booknlp,COREF,389,I,j',12979,12980,13656,13658,42,46,1,M_250
booknlp,COREF,389,my,mon,13018,13020,13809,13812,42,46,1,M_251
booknlp,COREF,389,my,mon,13035,13037,13820,13823,42,46,1,M_252
booknlp,COREF,389,my,ma,13050,13052,13798,13800,42,46,1,M_253
booknlp,COREF,389,I,je,13070,13071,13837,13839,42,46,1,M_254
booknlp,COREF,389,my,mon,13111,13113,13881,13884,42,46,1,M_255
pdnc,qID,Q27-1,You,Vous,13120,13123,13896,13900,19,46,1,M_256
pdnc,qID,Q27-1,Harry,Harry,13139,13144,13908,13913,19,46,1,M_257
booknlp,COREF,389,I,,13162,13163,,,42,46,1,M_258
booknlp,COREF,389,I,je,13178,13179,13980,13982,42,46,1,M_259
booknlp,COREF,389,my,mon,13197,13199,13966,13969,42,46,1,M_260
booknlp,COREF,389,I,j',13246,13247,13948,13950,42,46,1,M_261
pdnc,qID,Q27-1,Dorian Gray,Dorian Gray,13252,13263,14055,14066,4,46,1,M_262
booknlp,COREF,389,I,je,13274,13275,14082,14084,42,46,1,M_263
pdnc,qID,Q27-1,you,vous,13308,13311,14101,14105,19,46,1,M_264
booknlp,COREF,389,me,me,13338,13340,14147,14149,42,46,1,M_265
booknlp,COREF,389,I,me,13346,13347,14147,14149,42,46,1,M_266
booknlp,COREF,389,my,ma,13389,13391,14159,14161,42,46,1,M_267
booknlp,COREF,389,I,j',13398,13399,14203,14205,42,46,1,M_268
booknlp,COREF,389,me,me,13449,13451,14243,14245,42,46,1,M_269
booknlp,COREF,389,I,je,13490,13491,14297,14299,42,46,1,M_270
booknlp,COREF,389,me,me,13565,13567,14377,14379,42,46,1,M_271
booknlp,COREF,389,I,je,13603,13604,14449,14451,42,46,1,M_272
booknlp,COREF,389,myself,m',13623,13629,14484,14486,42,46,1,M_273
pdnc,qID,Q28-0,Basil,,13708,13713,,,2,47,1,M_274
booknlp,COREF,389,I,,13773,13774,,,42,48,1,M_275
pdnc,qID,Q29-0,Harry,,13795,13800,,,19,48,1,M_276
booknlp,COREF,389,I,,13806,13807,,,42,48,1,M_277
pdnc,qID,Q29-0,you,,13822,13825,,,19,48,1,M_278
booknlp,COREF,389,my,,13859,13861,,,42,48,1,M_279
booknlp,COREF,389,I,je,13901,13902,14782,14784,42,48,1,M_280
booknlp,COREF,389,I,je,13925,13926,14810,14812,42,48,1,M_281
booknlp,COREF,389,I,je,13978,13979,14861,14863,42,48,1,M_282
booknlp,COREF,120,You,Vous,14012,14015,14899,14903,19,48,1,M_283
exp,exp_name,hallward,Hallward,Hallward,14055,14063,14949,14957,2,48,1,M_284
pdnc,qID,Q30-0,You,Vous,14084,14087,14979,14983,19,48,1,M_285
exp,exp_name,lord henry,Lord Henry,Lord Henry,14178,14188,15112,15122,19,49,1,M_286
booknlp,COREF,120,his,ses,14221,14224,15153,15156,19,49,1,M_287
booknlp,COREF,389,I,je,14249,14250,15185,15187,42,50,1,M_288
booknlp,COREF,389,me,me,14289,14291,15223,15225,42,50,1,M_289
booknlp,COREF,389,me,moi,14415,14417,15395,15398,42,50,1,M_290
pdnc,qID,Q32-0,her dearest friend,son meilleur ami,14421,14439,15408,15424,2,50,1,M_291
booknlp,COREF,389,I,je,14441,14442,15426,15428,42,50,1,M_292
booknlp,COREF,389,me,me,14514,14516,15442,15444,42,50,1,M_293
booknlp,COREF,389,I,je,14518,14519,15523,15525,42,50,1,M_294
booknlp,COREF,389,mine,mes,14544,14548,15544,15547,42,50,1,M_295
booknlp,COREF,389,I,je,14712,14713,15728,15730,42,50,1,M_296
booknlp,COREF,389,myself,me,14720,14726,15731,15733,42,50,1,M_297
pdnc,qID,Q32-0,the young man whose personality had so strangely stirred me,dont,14745,14804,15774,15778,4,50,1,M_298
booknlp,COREF,389,me,,14883,14885,,,42,50,1,M_299
booknlp,COREF,389,I,je,14891,14892,15942,15944,42,50,1,M_300
booknlp,COREF,389,me,nous,14925,14927,15972,15976,42,50,1,M_301
pdnc,qID,Q32-0,him,l'un,14931,14934,15987,15991,4,50,1,M_302
booknlp,COREF,389,I,j',15066,15067,16155,16157,42,50,1,M_303
pdnc,qID,Q32-0,Dorian,Dorian,15085,15091,16186,16192,4,50,1,M_304
booknlp,COREF,389,me,me,15097,15099,16203,16205,42,50,1,M_305
pdnc,qID,Q32-0,He,Il,15115,15117,16226,16228,4,50,1,M_306
pdnc,qID,Q33-0,this wonderful young man,ce merveilleux jeune homme,15208,15232,16345,16371,4,51,1,M_307
pdnc,qID,Q34-0,You,Vous,15836,15839,17048,17052,19,52,1,M_308
pdnc,qID,Q34-0,Harry,Harry,15857,15862,19215,19220,19,52,1,M_309
exp,exp_name,hallward,Hallward,,15870,15878,,,2,52,1,M_310
pdnc,qID,Q35-0,My dear fellow,Mon cher ami,15893,15907,17109,17121,2,53,1,M_311
pdnc,qID,Q35-0,Mr. Dorian Gray,M. Dorian Gray,16043,16058,17279,17293,4,53,1,M_312
exp,exp_name,mother,mother,mere,16107,16113,17386,17390,40,54,1,M_313
exp,exp_name,mr. gray,Mr. Gray,,16251,16259,,,4,54,1,M_314
exp,exp_name,hallward,Hallward,Hallward,16474,16482,17827,17835,2,56,1,M_315
booknlp,COREF,121,his,,16489,16492,,,2,56,1,M_316
pdnc,qID,Q39-0,You,,16500,16503,,,19,56,1,M_317
pdnc,qID,Q39-0,Harry,,16541,16546,,,19,56,1,M_318
booknlp,COREF,121,he,il,16549,16551,17903,17905,2,56,1,M_319
pdnc,qID,Q39-1,You,Vous,16598,16601,17998,18002,19,56,1,M_320
pdnc,qID,Q39-1,you,vous,16634,16637,17998,18002,19,56,1,M_321
pdnc,qID,Q40-0,you,vous,16694,16697,18084,18088,2,57,1,M_322
exp,exp_name,lord henry,Lord Henry,lord Henry,16706,16716,18112,18122,19,57,1,M_323
booknlp,COREF,120,his,son,16726,16729,18143,18146,19,57,1,M_324
pdnc,qID,Q40-1,you,,16912,16915,,,2,57,1,M_325
booknlp,COREF,120,I,j',16917,16918,18354,18356,19,57,1,M_326
booknlp,COREF,120,I,je,16959,16960,18402,18404,19,57,1,M_327
booknlp,COREF,120,my,mes,16968,16970,18413,18416,19,57,1,M_328
pdnc,qID,Q40-1,their,leur,16983,16988,18427,18431,2,57,1,M_329
booknlp,COREF,120,my,mes,17001,17003,18444,18447,19,57,1,M_330
booknlp,COREF,120,my,mes,17049,17051,18490,18493,19,57,1,M_331
exp,exp_name,man,man,homme,17089,17092,18530,18535,30,57,1,M_332
booknlp,COREF,120,I,je,17145,17146,18600,18602,19,57,1,M_333
booknlp,COREF,120,me,m',17261,17263,18727,18729,19,57,1,M_334
booknlp,COREF,120,me,ma,17286,17288,18761,18763,19,57,1,M_335
booknlp,COREF,120,I,je,17290,17291,18784,18786,19,57,1,M_336
pdnc,qID,Q41-0,Harry,Harry,17343,17348,18851,18856,19,58,1,M_337
pdnc,qID,Q41-0,your,votre,17367,17371,18879,18884,19,58,1,M_338
pdnc,qID,Q42-0,My dear old Basil,Mon bon et cher Basil,17418,17435,18954,18975,2,59,1,M_339
pdnc,qID,Q42-0,you,vous,17437,17440,18977,18981,2,59,1,M_340
booknlp,COREF,120,I,,17556,17557,,,19,61,1,M_341
booknlp,COREF,120,My,,17583,17585,,,19,61,1,M_342
booknlp,COREF,120,my,,17615,17617,,,19,61,1,M_343
pdnc,qID,Q45-0,Harry,,17670,17675,,,19,62,1,M_344
exp,exp_name,hallward,Hallward,Hallward,17688,17696,19232,19240,2,62,1,M_345
pdnc,qID,Q46-0,My dear fellow,Mon bon,17710,17724,19265,19272,2,63,1,M_346
booknlp,COREF,120,I,je,17726,17727,19274,19276,19,63,1,M_347
booknlp,COREF,120,I,,17754,17755,,,19,63,1,M_348
