eng_source,eng_idColName,eng_iden,eng_text,fr_text,eng_startByte,eng_endByte,fr_startByte,fr_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID
booknlp,COREF,91,I,,17147,17148,,,13,37,2,M_109
booknlp,COREF,91,I,,17191,17192,,,13,38,2,M_110
pdnc,qID,Q8-0,my dear,ma chere,17257,17264,19261.0,19269.0,0,39,2,M_111
pdnc,qID,Q8-0,we,,17289,17291,,,0,39,2,M_112
booknlp,COREF,91,I,Je,17351,17352,19314.0,19316.0,13,39,2,M_113
pdnc,qID,Q9-0,you,Vous,17448,17451,19408.0,19412.0,13,40,2,M_114
booknlp,COREF,91,I,je,17511,17512,19618.0,19620.0,13,41,2,M_115
booknlp,COREF,91,my,ma,17592,17594,19710.0,19712.0,13,41,2,M_116
pdnc,qID,Q10-0,my dear,ma chere,17601,17608,19674.0,19682.0,0,41,2,M_117
booknlp,COREF,91,me,,17624,17626,,,13,41,2,M_118
booknlp,COREF,91,I,je,17652,17653,19618.0,19620.0,13,41,2,M_119
pdnc,qID,Q11-0,dear Mrs. Allen,chere Mistriss Allen,17705,17720,19843.0,19863.0,13,42,2,M_120
pdnc,qID,Q11-0,you,vous,17726,17729,19900.0,19904.0,13,42,2,M_121
pdnc,qID,Q11-0,you,vous,17751,17754,19900.0,19904.0,13,42,2,M_122
booknlp,COREF,91,I,J',17793,17794,19931.0,19933.0,13,42,2,M_123
pdnc,qID,Q11-0,you,vous,17801,17804,19900.0,19904.0,13,42,2,M_124
booknlp,COREF,91,I,,17830,17831,,,13,43,2,M_125
booknlp,COREF,91,my,,17844,17846,,,13,43,2,M_126
booknlp,COREF,91,I,,17852,17853,,,13,43,2,M_127
booknlp,COREF,91,I,,17859,17860,,,13,43,2,M_128
booknlp,COREF,91,I,,17866,17867,,,13,43,2,M_129
booknlp,COREF,91,I,,17873,17874,,,13,43,2,M_130
booknlp,COREF,91,my,,17914,17916,,,13,43,2,M_131
booknlp,COREF,91,I,,17933,17934,,,13,43,2,M_132
pdnc,qID,Q12-0,you,,17946,17949,,,0,43,2,M_133
booknlp,COREF,91,I,,17961,17962,,,13,43,2,M_134
pdnc,qID,Q12-0,you,,17989,17992,,,0,43,2,M_135
exp,exp_name,mr. allen,Mr. Allen,,18405,18414,,,10,44,2,M_136
pdnc,qID,Q13-0,Miss Morland,Miss Morland,18448,18460,20415.0,20427.0,0,45,2,M_137
booknlp,COREF,89,he,lui,18468,18470,20429.0,20432.0,10,45,2,M_138
booknlp,COREF,89,I,j',18483,18484,20441.0,20443.0,10,45,2,M_139
pdnc,qID,Q13-1,you,vous,18490,18493,20454.0,20458.0,0,45,2,M_140
pdnc,qID,Q15-0,she,elle,18613,18616,20634.0,20638.0,0,47,2,M_141
booknlp,COREF,89,his,,18647,18650,,,10,47,2,M_142
pdnc,qID,Q15-1,her,,18697,18700,,,0,47,2,M_143
pdnc,qID,Q15-1,she,elle,18848,18851,20634.0,20638.0,0,47,2,M_144
pdnc,qID,Q15-1,she,elle,18903,18906,20634.0,20638.0,0,47,2,M_145
pdnc,qID,Q16-0,We,,18933,18935,,,13,48,2,M_146
booknlp,COREF,89,I,,18968,18969,,,10,48,2,M_147
exp,exp_name,mr. allen,Mr. Allen,M. Allen,18981,18990,20893.0,20901.0,10,48,2,M_148
exp,exp_name,catherine,Catherine,elle,19599,19608,21779.0,21783.0,0,49,2,M_149
exp,exp_name,mrs. allen,Mrs. Allen,,20611,20621,,,13,52,3,M_150
booknlp,COREF,91,she,,20627,20630,,,13,52,3,M_151
booknlp,COREF,91,her,,20700,20703,,,13,52,3,M_152
booknlp,COREF,91,her,lui,20871,20874,23021.0,23024.0,13,53,3,M_153
exp,exp_name,tilney,Tilney,il,20933,20939,23080.0,23082.0,4,53,3,M_154
exp,exp_name,catherine,Catherine,la,21140,21149,23320.0,23322.0,0,53,3,M_155
pdnc,qID,Q17-0,madam,vous,21645,21650,24080.0,24084.0,0,53,3,M_156
pdnc,qID,Q17-0,you,vous,21717,21720,24080.0,24084.0,0,53,3,M_157
pdnc,qID,Q17-0,you,vous,21730,21733,24080.0,24084.0,0,53,3,M_158
pdnc,qID,Q17-0,you,vous,21761,21764,24080.0,24084.0,0,53,3,M_159
pdnc,qID,Q17-0,you,vous,21796,21799,24080.0,24084.0,0,53,3,M_160
pdnc,qID,Q17-0,you,vous,21868,21871,24080.0,24084.0,0,53,3,M_161
pdnc,qID,Q17-0,you,vous,21934,21937,24080.0,24084.0,0,53,3,M_162
pdnc,qID,Q17-0,you,vous,21992,21995,24080.0,24084.0,0,53,3,M_163
pdnc,qID,Q18-0,You,vous,22026,22029,24243.0,24247.0,4,54,3,M_164
pdnc,qID,Q18-0,sir,Monsieur,22067,22070,24214.0,24222.0,4,54,3,M_165
pdnc,qID,Q19-0,"you, madam",vous,22096,22106,24299.0,24303.0,0,55,3,M_166
pdnc,qID,Q19-1,you,vous,22227,22230,24476.0,24480.0,0,55,3,M_167
pdnc,qID,Q19-1,madam,Miss,22250,22255,24466.0,24470.0,0,55,3,M_168
pdnc,qID,Q20-0,sir,,22274,22277,,,4,56,3,M_169
exp,exp_name,catherine,Catherine,Catherine,22288,22297,24520.0,24529.0,0,56,3,M_170
pdnc,qID,Q22-0,you,vous,22372,22375,24594.0,24598.0,4,58,3,M_171
pdnc,qID,Q22-0, sir,Monsieur,22389,22393,24611.0,24619.0,4,58,3,M_172
pdnc,qID,Q23-1, your,votre,22487,22492,24638.0,24643.0,0,59,3,M_173
pdnc,qID,Q23-1,you,vous,22600,22603,24730.0,24734.0,0,59,3,M_174
pdnc,qID,Q23-1,madam,,22623,22628,,,0,59,3,M_175
pdnc,qID,Q24-0,sir,,22640,22643,,,4,60,3,M_176
pdnc,qID,Q25-0,you,vous,22661,22664,24779.0,24783.0,0,61,3,M_177
pdnc,qID,Q26-0,sir,,22703,22706,,,4,62,3,M_178
pdnc,qID,Q27-0,you,,22741,22744,,,0,63,3,M_179
pdnc,qID,Q28-0,sir,,22774,22777,,,4,64,3,M_180
pdnc,qID,Q30-0,sir,,22836,22839,,,4,66,3,M_181
pdnc,qID,Q31-0,you,vous,22866,22869,24950.0,24954.0,0,67,3,M_182
exp,exp_name,catherine,Catherine,,22994,23003,,,0,69,3,M_183
pdnc,qID,Q34-0,you,vous,23086,23089,25353.0,25357.0,0,69,3,M_184
pdnc,qID,Q34-1,your,votre,23155,23159,25296.0,25301.0,0,69,3,M_185
pdnc,qID,Q36-0,you,vous,23221,23224,25353.0,25357.0,0,71,3,M_186
pdnc,qID,Q36-0,him,lequel,23448,23451,25598.0,25604.0,4,71,3,M_187
pdnc,qID,Q36-0,his,,23474,23477,,,4,71,3,M_188
pdnc,qID,Q38-0,you,vous,23541,23544,25780.0,25784.0,0,73,3,M_189
pdnc,qID,Q38-0,you,vous,23550,23553,25780.0,25784.0,0,73,3,M_190
pdnc,qID,Q39-0,you,,23574,23577,,,4,74,3,M_191
pdnc,qID,Q40-0,young man,un jeune homme,23620,23629,25875.0,25889.0,4,75,3,M_192
pdnc,qID,Q40-0,him,il,23693,23696,25962.0,25964.0,4,75,3,M_193
pdnc,qID,Q40-0,him,le,23755,23758,25957.0,25959.0,4,75,3,M_194
pdnc,qID,Q40-0,madam,,23768,23773,,,0,75,3,M_195
pdnc,qID,Q40-0,you,,23792,23795,,,0,75,3,M_196
pdnc,qID,Q42-0,you,vous,23851,23854,26253.0,26257.0,0,77,3,M_197
pdnc,qID,Q42-0,you,vous,23909,23912,26253.0,26257.0,0,77,3,M_198
pdnc,qID,Q42-0,your ,vous,23997,24002,26253.0,26257.0,0,77,3,M_199
pdnc,qID,Q42-0,your,vous,24045,24049,26253.0,26257.0,0,77,3,M_200
pdnc,qID,Q42-0,your,,24217,24221,,,0,77,3,M_201
pdnc,qID,Q42-0,your,,24284,24288,,,0,77,3,M_202
pdnc,qID,Q42-0,your,,24313,24317,,,0,77,3,M_203
pdnc,qID,Q42-0,My dear madam,,24412,24425,,,0,77,3,M_204
pdnc,qID,Q42-0,you,vous,24473,24476,26253.0,26257.0,0,77,3,M_205
exp,exp_name,catherine,Catherine,Catherine,24880,24889,27236.0,27245.0,0,78,3,M_206
pdnc,qID,Q47-0,You,votre,25399,25402,27686.0,27691.0,4,82,3,M_207
exp,exp_name,mrs. allen,Mrs. Allen,,25731,25741,,,13,84,3,M_208
pdnc,qID,Q49-0,My dear Catherine,,25744,25761,,,0,84,3,M_209
booknlp,COREF,91,she,,25769,25772,,,13,84,3,M_210
booknlp,COREF,91,my,,25799,25801,,,13,84,3,M_211
booknlp,COREF,91,I,,25810,25811,,,13,84,3,M_212
booknlp,COREF,91,I,,25850,25851,,,13,84,3,M_213
booknlp,COREF,98,I,,25980,25981,,,4,85,3,M_214
pdnc,qID,Q50-0,madam,,26006,26011,,,13,85,3,M_215
exp,exp_name,mr. tilney,Mr. Tilney,,26019,26029,,,4,85,3,M_216
pdnc,qID,Q51-0,you,,26059,26062,,,4,86,3,M_217
pdnc,qID,Q51-0,sir,,26083,26086,,,4,86,3,M_218
booknlp,COREF,91,I,,26110,26111,,,13,87,3,M_219
booknlp,COREF,91,my,,26123,26125,,,13,87,3,M_220
booknlp,COREF,91,my,,26184,26186,,,13,87,3,M_221
booknlp,COREF,91,me,,26212,26214,,,13,87,3,M_222
booknlp,COREF,91,I,,26240,26241,,,13,87,3,M_223
pdnc,qID,Q52-0,her,,26257,26260,,,1,87,3,M_224
booknlp,COREF,91,I,,26351,26352,,,13,87,3,M_225
exp,exp_name,mrs. allen,Mrs. Allen,,26420,26430,,,13,88,3,M_226
booknlp,COREF,98,his,,26451,26454,,,4,88,3,M_227
booknlp,COREF,91,she,,26522,26525,,,13,88,3,M_228
booknlp,COREF,91,I,,26528,26529,,,13,88,3,M_229
pdnc,qID,Q53-1,Mr. Allen,,26544,26553,,,10,88,3,M_230
booknlp,COREF,91,my,,26569,26571,,,13,88,3,M_231
pdnc,qID,Q53-1,You,,26592,26595,,,4,88,3,M_232
booknlp,COREF,98,your,,26623,26627,,,4,88,3,M_233
pdnc,qID,Q53-1,sir,,26636,26639,,,4,88,3,M_234
booknlp,COREF,91,I,,26644,26645,,,13,89,3,M_235
booknlp,COREF,91,I,,26651,26652,,,13,89,3,M_236
pdnc,qID,Q54-0,madam,,26657,26662,,,13,89,3,M_237
pdnc,qID,Q55-0,sir,,26677,26680,,,4,90,3,M_238
pdnc,qID,Q55-0,you,,26690,26693,,,4,90,3,M_239
pdnc,qID,Q55-0,Miss Morland s,,26703,26717,,,0,90,3,M_240
pdnc,qID,Q56-0,madam,,26746,26751,,,13,91,3,M_241
booknlp,COREF,98,he,,26759,26761,,,4,91,3,M_242
booknlp,COREF,98,I,,26790,26791,,,4,91,3,M_243
booknlp,COREF,98,I,,26824,26825,,,4,91,3,M_244
pdnc,qID,Q57-0,you,,26861,26864,,,4,92,3,M_245
exp,exp_name,catherine,Catherine,,26872,26881,,,0,92,3,M_246
booknlp,COREF,91,I,,26935,26936,,,13,93,3,M_247
pdnc,qID,Q58-0,your,,26949,26953,,,4,93,3,M_248
pdnc,qID,Q58-0,sir,,26963,26966,,,4,93,3,M_249
exp,exp_name,mrs. allen,Mrs. Allen,,26977,26987,,,13,93,3,M_250
booknlp,COREF,91,I,,26997,26998,,,13,93,3,M_251
pdnc,qID,Q58-1,Miss Morland,,27004,27016,,,0,93,3,M_252
pdnc,qID,Q58-1,she,,27022,27025,,,0,93,3,M_253
pdnc,qID,Q59-0,you,,27049,27052,,,13,94,3,M_254
pdnc,qID,Q59-0,madam,,27059,27064,,,13,94,3,M_255
pdnc,qID,Q59-0,Miss Morland,,27112,27124,,,0,94,3,M_256
booknlp,COREF,98,I,,27232,27233,,,4,94,3,M_257
pdnc,qID,Q59-0,my sister ,,27245,27255,,,1,94,3,M_258
pdnc,qID,Q59-0,she,,27280,27283,,,1,94,3,M_259
pdnc,qID,Q59-0,she,,27325,27328,,,1,94,3,M_260
pdnc,qID,Q60-0,sir,,27403,27406,,,4,95,3,M_261
pdnc,qID,Q60-0,Mr. Allen,,27577,27586,,,10,95,3,M_262
exp,exp_name,mr. tilney,Mr. Tilney,,27783,27793,,,4,96,3,M_263
booknlp,COREF,98,him,,27862,27865,,,4,96,3,M_264
exp,exp_name,catherine,Catherine,,27922,27931,,,0,96,3,M_265
booknlp,COREF,98,he,,27981,27983,,,4,96,3,M_266
booknlp,COREF,98,himself,,27993,28000,,,4,96,3,M_267
pdnc,qID,Q61-0,you,,28057,28060,,,0,96,3,M_268
booknlp,COREF,98,he,,28093,28095,,,4,96,3,M_269
pdnc,qID,Q61-1,your partner,,28142,28154,,,4,96,3,M_270
booknlp,COREF,98,I,,28156,28157,,,4,96,3,M_271
pdnc,qID,Q61-1,your,,28196,28200,,,0,96,3,M_272
exp,exp_name,catherine,Catherine,,28237,28246,,,0,97,3,M_273
booknlp,COREF,98,I,,28344,28345,,,4,98,3,M_274
pdnc,qID,Q63-0,you,,28378,28381,,,0,98,3,M_275
booknlp,COREF,98,me,,28396,28398,,,4,98,3,M_276
pdnc,qID,Q65-0,you,,28435,28438,,,0,100,3,M_277
booknlp,COREF,98,I,,28480,28481,,,4,100,3,M_278
pdnc,qID,Q65-0,you,,28505,28508,,,0,100,3,M_279
exp,exp_name,mr. tilney,Mr. Tilney,,29281,29291,,,4,101,3,M_280
exp,exp_name,mr. allen,Mr. Allen,,29353,29362,,,10,101,3,M_281
exp,exp_name,mr. tilney,Mr. Tilney,,29577,29587,,,4,101,3,M_282
exp,exp_name,catherine,Catherine,,29780,29789,,,0,104,4,M_283
exp,exp_name,mr. tilney,Mr. Tilney,,29860,29870,,,4,104,4,M_284
booknlp,COREF,98,him,,29925,29928,,,4,104,4,M_285
exp,exp_name,mr. tilney,Mr. Tilney,,29969,29979,,,4,104,4,M_286
booknlp,COREF,98,himself,,30027,30034,,,4,104,4,M_287
booknlp,COREF,98,he,,30250,30252,,,4,104,4,M_288
exp,exp_name,mrs. allen,Mrs. Allen,,30310,30320,,,13,104,4,M_289
exp,exp_name,mrs. allen,Mrs. Allen,,30525,30535,,,13,105,4,M_290
booknlp,COREF,91,she,,30758,30761,,,13,105,4,M_291
booknlp,COREF,91,she,,30856,30859,,,13,105,4,M_292
booknlp,COREF,91,her,,30939,30942,,,13,105,4,M_293
booknlp,COREF,91,her,,30968,30971,,,13,105,4,M_294
booknlp,COREF,91,her,,31015,31018,,,13,105,4,M_295
pdnc,qID,Q67-0,madam,,31069,31074,,,13,105,4,M_296
pdnc,qID,Q67-0,you,,31151,31154,,,13,105,4,M_297
pdnc,qID,Q67-0,your,,31167,31171,,,13,105,4,M_298
booknlp,COREF,91,Allen,,31177,31182,,,13,105,4,M_299
booknlp,COREF,91,hers,,31252,31256,,,13,105,4,M_300
exp,exp_name,thorpe,Thorpe,,31263,31269,,,7,105,4,M_301
exp,exp_name,mrs. allen,Mrs. Allen,,31275,31285,,,13,105,4,M_302
booknlp,COREF,91,she,,31366,31369,,,13,105,4,M_303
exp,exp_name,mrs. thorpe,Mrs. Thorpe,,32036,32047,,,16,105,4,M_304
exp,exp_name,mrs. allen,Mrs. Allen,,32100,32110,,,13,105,4,M_305
exp,exp_name,john,John,,32281,32285,,,7,105,4,M_306
exp,exp_name,mrs. allen,Mrs. Allen,,32458,32468,,,13,105,4,M_307
booknlp,COREF,91,her,,32574,32577,,,13,105,4,M_308
booknlp,COREF,91,herself,,32672,32679,,,13,105,4,M_309
booknlp,COREF,91,her,,32716,32719,,,13,105,4,M_310
exp,exp_name,mrs. thorpe,Mrs. Thorpe,,32757,32768,,,16,105,4,M_311
booknlp,COREF,91,her,,32815,32818,,,13,105,4,M_312
pdnc,qID,Q68-0,my dear girls,,32836,32849,,,5,106,4,M_313
exp,exp_name,mrs. thorpe,Mrs. Thorpe,,32858,32869,,,16,106,4,M_314
pdnc,qID,Q68-1,My dear Mrs. Allen,,32959,32977,,,13,106,4,M_315
pdnc,qID,Q68-1,them,,32999,33003,,,5,106,4,M_316
pdnc,qID,Q68-1,they,,33005,33009,,,5,106,4,M_317
pdnc,qID,Q68-1,you,,33038,33041,,,13,106,4,M_318
pdnc,qID,Q68-1,Isabella,,33058,33066,,,5,106,4,M_319
pdnc,qID,Q68-1,she,,33086,33089,,,5,106,4,M_320
pdnc,qID,Q68-1,Isabella ,,33162,33171,,,5,106,4,M_321
exp,exp_name,miss morland,Miss Morland,,33230,33242,,,0,107,4,M_322
pdnc,qID,Q69-0,her brother,,33466,33477,,,6,107,4,M_323
pdnc,qID,Q69-0,Miss Morland,,33478,33490,,,0,107,4,M_324
pdnc,qID,Q70-0,him,,33518,33521,,,6,108,4,M_325
pdnc,qID,Q70-1,her,,33573,33576,,,0,108,4,M_326
exp,exp_name,catherine,Catherine,,33667,33676,,,0,108,4,M_327
exp,exp_name,mrs. thorpe,Mrs. Thorpe,,33696,33707,,,16,108,4,M_328
exp,exp_name,james morland,James Morland,,33788,33801,,,6,108,4,M_329
exp,exp_name,thorpe,Thorpe,,33931,33937,,,7,108,4,M_330
exp,exp_name,catherine,Catherine,,34255,34264,,,0,109,4,M_331
exp,exp_name,miss thorpe,Miss Thorpe,,34436,34447,,,5,109,4,M_332
exp,exp_name,catherine,Catherine,,34490,34499,,,0,109,4,M_333
exp,exp_name,mr. tilney,Mr. Tilney,,34578,34588,,,4,109,4,M_334
exp,exp_name,miss thorpe,Miss Thorpe,,34609,34620,,,5,109,4,M_335
exp,exp_name,miss thorpe,Miss Thorpe,,34906,34917,,,5,110,4,M_336
exp,exp_name,miss morland,Miss Morland,,34956,34968,,,0,110,4,M_337
exp,exp_name,catherine,Catherine,,35439,35448,,,0,110,4,M_338
exp,exp_name,miss thorpe,Miss Thorpe,,35598,35609,,,5,110,4,M_339
exp,exp_name,miss thorpe,Miss Thorpe,,35915,35926,,,5,110,4,M_340
exp,exp_name,miss morland,Miss Morland,,35944,35956,,,0,110,4,M_341
exp,exp_name,mr. allen,Mr. Allen,,35977,35986,,,10,110,4,M_342
