eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng
"""Mr. Knightley, in fact, was one of the few people who could see faults in Emma Woodhouse, and the only one who ever told her of them: and though this was not particularly agreeable to Emma herself, she knew it would be so much less so to her father, that she would not have him really suspect such a circumstance as her not being thought perfect by every body.""",(No direct equivalent in text),68,not aligned,-1,-1,11415,11775,,"Mr. Knightley, in fact, was one of the few people who could see faults
in Emma Woodhouse, and the only one who ever told her of them: and
though this was not particularly agreeable to Emma herself, she knew
it would be so much less so to her father, that she would not have him
really suspect such a circumstance as her not being thought perfect by
every body.
"
"""We always say what we like to one another.""",(No direct equivalent in text),69,not aligned,-1,-1,11370,11412,,"We always say what we like to one another."""
"""Every body said that Mr. Weston would never marry again. Oh dear, no!""",(No direct equivalent in text),84,not aligned,-1,-1,13834,13903,,"Every body said that Mr. Weston would never marry
again. Oh dear, no! "
'J'admets meme volontiers que vous ayez formule ce souhait a diverses reprises.' (No direct equivalent in English),'J'admets meme volontiers que vous ayez formule ce souhait a diverses reprises.',88,aligned,13069,13147,-1,-1,J'admets meme volontiers que vous ayez formule ce souhait a diverses reprises. ,
"'But if, which I rather imagine, your making the match, as you call it, means only your planning it, your saying to yourself one idle day, 'I think it would be a very good thing for Miss Taylor if Mr. Weston were to marry her,' and saying it again to yourself every now and then afterwards, why do you talk of success?",(No direct equivalent in text),93,not aligned,-1,-1,15179,15496,,"But
if, which I rather imagine, your making the match, as you call it, means
only your planning it, your saying to yourself one idle day, 'I think it
would be a very good thing for Miss Taylor if Mr. Weston were to marry
her,' and saying it again to yourself every now and then afterwards, why
do you talk of success? "
"""But, my dear, pray do not make any more matches; they are silly things, and break up one's family circle grievously.""","'-- mais, ma chere, ne vous melez plus de mariages : ce sont de sottes entreprises qui rompent le cercle de famille. --",102,aligned,-1,-1,16622,16738,,"But, my dear, pray do not
make any more matches; they are silly things, and break up one's family
circle grievously."""
"That will be a much better thing. I dare say Mr. Knightley will be so kind as to meet him.""",(No direct equivalent in text),104,not aligned,-1,-1,17483,17573,,"That will
be a much better thing. I dare say Mr. Knightley will be so kind as to
meet him."""
"His own stomach could bear nothing rich, and he could never believe other people to be different from himself.",(No direct equivalent in text),113,not aligned,-1,-1,26665,26775,,"His own stomach
could bear nothing rich, and he could never believe other people to be
different from himself. "
"There was no recovering Miss Taylor--nor much likelihood of ceasing to pity her; but a few weeks brought some alleviation to Mr. Woodhouse. The compliments of his neighbours were over; he was no longer teased by being wished joy of so sorrowful an event; and the wedding-cake, which had been a great distress to him, was all eat up.",(No direct equivalent in text),114,not aligned,-1,-1,26332,26664,,"There was no recovering Miss Taylor--nor much likelihood of ceasing to
pity her; but a few weeks brought some alleviation to Mr. Woodhouse.
The compliments of his neighbours were over; he was no longer teased by
being wished joy of so sorrowful an event; and the wedding-cake, which
had been a great distress to him, was all eat up. "
"Her situation was altogether the subject of hours of gratitude to Mrs. Weston, and of moments only of regret; and her satisfaction--her more than satisfaction--her cheerful enjoyment, was so just and so apparent, that Emma, well as she knew her father, was sometimes taken by surprize at his being still able to pity 'poor Miss Taylor,' when they left her at Randalls in the centre of every domestic comfort, or saw her go away in the evening attended by her pleasant husband to a carriage of her own.",(No direct equivalent in text),115,not aligned,-1,-1,25694,26195,,"Her situation was altogether the subject of hours of gratitude to Mrs.
Weston, and of moments only of regret; and her satisfaction--her more
than satisfaction--her cheerful enjoyment, was so just and so apparent,
that Emma, well as she knew her father, was sometimes taken by surprize
at his being still able to pity 'poor Miss Taylor,' when they left her
at Randalls in the centre of every domestic comfort, or saw her go away
in the evening attended by her pleasant husband to a carriage of her
own. "
"And then there was such comfort in the very easy distance of Randalls from Hartfield, so convenient for even solitary female walking, and in Mr. Weston's disposition and circumstances, which would make the approaching season no hindrance to their spending half the evenings in the week together.",(No direct equivalent in text),116,not aligned,-1,-1,25397,25692,,"And then there was such comfort in the very easy distance of
Randalls from Hartfield, so convenient for even solitary female walking,
and in Mr. Weston's disposition and circumstances, which would make the
approaching season no hindrance to their spending half the evenings in
the week together.
"
"But never did she go without Mr. Woodhouse's giving a gentle sigh, and saying, ""Ah, poor Miss Taylor! She would be very glad to stay.""",(No direct equivalent in text),119,not aligned,-1,-1,26196,26329,,"But never did she go without Mr. Woodhouse's giving a gentle sigh,
and saying, ""Ah, poor Miss Taylor! She would be very glad to stay."""
"His father had no apprehension of it. The aunt was a capricious woman, and governed her husband entirely; but it was not in Mr. Weston's nature to imagine that any caprice could be strong enough to affect one so dear, and, as he believed, so deservedly dear.",(No direct equivalent in text),131,not aligned,-1,-1,22734,22992,,"His father had no
apprehension of it. The aunt was a capricious woman, and governed her
husband entirely; but it was not in Mr. Weston's nature to imagine that
any caprice could be strong enough to affect one so dear, and, as he
believed, so deservedly dear. "
"For a few days, every morning visit in Highbury included some mention of the handsome letter Mrs. Weston had received.",(No direct equivalent in text),151,not aligned,-1,-1,23984,24102,,"For a few days, every morning visit in Highbury
included some mention of the handsome letter Mrs. Weston had received.
"
"Now, upon his father's marriage, it was very generally proposed, as a most proper attention, that the visit should take place. There was not a dissentient voice on the subject, either when Mrs. Perry drank tea with Mrs. and Miss Bates, or when Mrs. and Miss Bates returned the visit.",(No direct equivalent in text),153,not aligned,-1,-1,23535,23818,,"Now, upon his father's marriage, it was very generally proposed, as a
most proper attention, that the visit should take place. There was not a
dissentient voice on the subject, either when Mrs. Perry drank tea with
Mrs. and Miss Bates, or when Mrs. and Miss Bates returned the visit. "
"Fortunately for him, Highbury, including Randalls in the same parish, and Donwell Abbey in the parish adjoining, the seat of Mr. Knightley, comprehended many such.",(No direct equivalent in text),162,not aligned,-1,-1,28383,28546,,"Fortunately for him, Highbury,
including Randalls in the same parish, and Donwell Abbey in the parish
adjoining, the seat of Mr. Knightley, comprehended many such. "
"The simplicity and cheerfulness of her nature, her contented and grateful spirit, were a recommendation to every body, and a mine of felicity to herself.",(No direct equivalent in text),173,not aligned,-1,-1,30886,31039,,"The simplicity and
cheerfulness of her nature, her contented and grateful spirit, were a
recommendation to every body, and a mine of felicity to herself. "
"Mrs. Goddard's school was in high repute--and very deservedly; for Highbury was reckoned a particularly healthy spot: she had an ample house and garden, gave the children plenty of wholesome food, let them run about a great deal in the summer, and in winter dressed their chilblains with her own hands. It was no wonder that a train of twenty young couple now walked after her to church.",(No direct equivalent in text),176,not aligned,-1,-1,31782,32169,,"Mrs. Goddard's
school was in high repute--and very deservedly; for Highbury was
reckoned a particularly healthy spot: she had an ample house and garden,
gave the children plenty of wholesome food, let them run about a great
deal in the summer, and in winter dressed their chilblains with her own
hands. It was no wonder that a train of twenty young couple now walked
after her to church. "
"She was delighted to see her father look comfortable, and very much pleased with herself for contriving things so well; but the quiet prosings of three such women made her feel that every evening so spent was indeed one of the long evenings she had fearfully anticipated.",(No direct equivalent in text),179,not aligned,-1,-1,32766,33037,,"She was delighted to see her father look comfortable, and
very much pleased with herself for contriving things so well; but the
quiet prosings of three such women made her feel that every evening so
spent was indeed one of the long evenings she had fearfully anticipated.
"
"She lived with her single daughter in a very small way, and was considered with all the regard and respect which a harmless old lady, under such untoward circumstances, can excite.",(No direct equivalent in text),181,not aligned,-1,-1,29696,29876,,"She lived with her
single daughter in a very small way, and was considered with all the
regard and respect which a harmless old lady, under such untoward
circumstances, can excite. "
"Had it taken place only once a year, it would have been a grievance.",(No direct equivalent in text),182,not aligned,-1,-1,29505,29573,,"Had it taken place only once a year, it
would have been a grievance.
"
"It would be an interesting, and certainly a very kind undertaking; highly becoming her own situation in life, her leisure, and powers.",(No direct equivalent in text),185,not aligned,-1,-1,35713,35847,,"It would be an
interesting, and certainly a very kind undertaking; highly becoming her
own situation in life, her leisure, and powers.
"
Encouragement should be given.,(No direct equivalent in text),190,not aligned,-1,-1,34820,34850,,Encouragement should be given. 
"_She_ would notice her; she would improve her; she would detach her from her bad acquaintance, and introduce her into good society; she would form her opinions and her manners.",(No direct equivalent in text),195,not aligned,-1,-1,35536,35712,,"_She_ would notice her; she would improve her; she
would detach her from her bad acquaintance, and introduce her into good
society; she would form her opinions and her manners. "
"But a farmer can need none of my help, and is, therefore, in one sense, as much above my notice as in every other he is below it.""'",(No direct equivalent in text),205,not aligned,-1,-1,45880,46009,,"But
a farmer can need none of my help, and is, therefore, in one sense, as
much above my notice as in every other he is below it."""
Such a friend as Mrs. Weston was out of the question. Two such could never be granted. Two such she did not want.,(No direct equivalent in text),208,not aligned,-1,-1,39980,40093,,"Such a friend as Mrs. Weston was out of the question. Two such could
never be granted. Two such she did not want. "
Not that she _wanted_ him to marry.,(No direct equivalent in text),209,not aligned,-1,-1,43921,43956,,Not that she _wanted_ him to marry. 
"Mrs. Goddard, and the teachers, and the girls and the affairs of the school in general, formed naturally a great part of the conversation--and but for her acquaintance with the Martins of Abbey-Mill Farm, it must have been the whole.",(No direct equivalent in text),211,not aligned,-1,-1,40870,41103,,"Mrs. Goddard, and the teachers, and the girls and the affairs of
the school in general, formed naturally a great part of the
conversation--and but for her acquaintance with the Martins of
Abbey-Mill Farm, it must have been the whole. "
Harriet had no penetration.,(No direct equivalent in text),213,not aligned,-1,-1,40733,40760,,"Harriet
had no penetration. "
Emma was obliged to fancy what she liked--but she could never believe that in the same situation _she_ should not have discovered the truth.,(No direct equivalent in text),214,not aligned,-1,-1,40592,40732,,"Emma
was obliged to fancy what she liked--but she could never believe that in
the same situation _she_ should not have discovered the truth. "
For Mrs. Weston there was nothing to be done; for Harriet every thing.,(No direct equivalent in text),217,not aligned,-1,-1,40315,40385,,"For Mrs. Weston there
was nothing to be done; for Harriet every thing.
"
Harriet would be loved as one to whom she could be useful.,(No direct equivalent in text),218,not aligned,-1,-1,40256,40314,,"Harriet
would be loved as one to whom she could be useful. "
Mrs. Weston was the object of a regard which had its basis in gratitude and esteem.,(No direct equivalent in text),219,not aligned,-1,-1,40172,40255,,"Mrs. Weston was the
object of a regard which had its basis in gratitude and esteem. "
"It was quite a different sort of thing, a sentiment distinct and independent.",(No direct equivalent in text),220,not aligned,-1,-1,40094,40171,,"It was quite a different
sort of thing, a sentiment distinct and independent. "
"Her early attachment to herself was very amiable; and her inclination for good company, and power of appreciating what was elegant and clever, shewed that there was no want of taste, though strength of understanding must not be expected.",(No direct equivalent in text),222,not aligned,-1,-1,39598,39835,,"Her early attachment to herself
was very amiable; and her inclination for good company, and power of
appreciating what was elegant and clever, shewed that there was no
want of taste, though strength of understanding must not be expected.
"
In that respect Mrs. Weston's loss had been important.,(No direct equivalent in text),226,not aligned,-1,-1,38846,38900,,"In that respect
Mrs. Weston's loss had been important. "
"As a walking companion, Emma had very early foreseen how useful she might find her.",(No direct equivalent in text),227,not aligned,-1,-1,38762,38845,,"As a walking companion, Emma had
very early foreseen how useful she might find her. "
"Her father never went beyond the shrubbery, where two divisions of the ground sufficed him for his long walk, or his short, as the year varied; and since Mrs. Weston's marriage her exercise had been too much confined.",(No direct equivalent in text),240,not aligned,-1,-1,38901,39118,,"Her father never went beyond the
shrubbery, where two divisions of the ground sufficed him for his long
walk, or his short, as the year varied; and since Mrs. Weston's marriage
her exercise had been too much confined. "
She was in no hurry at all.,(No direct equivalent in text),241,not aligned,-1,-1,43957,43984,,"She was
in no hurry at all.
"
"She had ventured once alone to Randalls, but it was not pleasant; and a Harriet Smith, therefore, one whom she could summon at any time to a walk, would be a valuable addition to her privileges.",(No direct equivalent in text),242,not aligned,-1,-1,39119,39313,,"She had ventured once alone to
Randalls, but it was not pleasant; and a Harriet Smith, therefore,
one whom she could summon at any time to a walk, would be a valuable
addition to her privileges. "
"His mother and sisters were very fond of him. Mrs. Martin had told her one day (and there was a blush as she said it,) that it was impossible for any body to be a better son, and therefore she was sure, whenever he married, he would make a good husband.",(No direct equivalent in text),244,not aligned,-1,-1,43667,43920,,"His mother and
sisters were very fond of him. Mrs. Martin had told her one day (and
there was a blush as she said it,) that it was impossible for any body
to be a better son, and therefore she was sure, whenever he married, he
would make a good husband. "
"He could sing a little himself. She believed he was very clever, and understood every thing. He had a very fine flock, and, while she was with them, he had been bid more for his wool than any body in the country. She believed every body spoke well of him.",(No direct equivalent in text),245,not aligned,-1,-1,43411,43666,,"He could sing a little himself. She believed he was very
clever, and understood every thing. He had a very fine flock, and, while
she was with them, he had been bid more for his wool than any body in
the country. She believed every body spoke well of him. "
He had his shepherd's son into the parlour one night on purpose to sing to her. She was very fond of singing.,(No direct equivalent in text),246,not aligned,-1,-1,43301,43410,,"He had his shepherd's son into
the parlour one night on purpose to sing to her. She was very fond
of singing. "
"He had gone three miles round one day in order to bring her some walnuts, because she had said how fond she was of them, and in every thing else he was so very obliging.",(No direct equivalent in text),247,not aligned,-1,-1,43131,43300,,"He had gone three miles round one day in order to bring her
some walnuts, because she had said how fond she was of them, and in
every thing else he was so very obliging. "
"""Oh yes!""",(No direct equivalent in text),260,not aligned,-1,-1,44457,44464,,Oh yes!-
"The young man had been the first admirer, but she trusted there was no other hold, and that there would be no serious difficulty, on Harriet's side, to oppose any friendly arrangement of her own. (No direct equivalent in text)",Emma observait Harriet et ne discerna aucun symptome veritablement alarmant : rien n'indiquait que les racines de cette sympathie fussent bien profondes.,272,aligned,36449,36602,-1,-1,"Emma observait Harriet et ne discerna aucun symptome veritablement alarmant : rien n'indiquait que les racines de cette sympathie fussent bien profondes.
",
She feared it was what every body else must think of and predict.,(No direct equivalent in text),308,not aligned,-1,-1,56024,56089,,"She feared it was what every body
else must think of and predict. "
"If he means any thing, it must be to please you.",(No direct equivalent in text),309,not aligned,-1,-1,55477,55525,,"If he means any thing, it must be to please
you. "
"It was not likely, however, that any body should have equalled her in the date of the plan, as it had entered her brain during the very first evening of Harriet's coming to Hartfield.",(No direct equivalent in text),314,not aligned,-1,-1,56090,56273,,"It was not likely, however, that any
body should have equalled her in the date of the plan, as it had
entered her brain during the very first evening of Harriet's coming to
Hartfield. "
"The longer she considered it, the greater was her sense of its expediency.",(No direct equivalent in text),315,not aligned,-1,-1,56274,56348,,"The longer she considered it, the greater was her sense
of its expediency. "
"Mr. Knightley, I shall not allow you to be a fair judge in this case.",(No direct equivalent in text),318,not aligned,-1,-1,58667,58736,,"Mr. Knightley, I shall not
allow you to be a fair judge in this case. "
You know you could not.,(No direct equivalent in text),339,not aligned,-1,-1,60113,60136,,"You know you could not."""
But you were preparing yourself to be an excellent wife all the time you were at Hartfield.,(No direct equivalent in text),355,not aligned,-1,-1,61399,61490,,"But you were preparing yourself to
be an excellent wife all the time you were at Hartfield. "
"You might not give Emma such a complete education as your powers would seem to promise; but you were receiving a very good education from _her_, on the very material matrimonial point of submitting your own will, and doing as you were bid; and if Weston had asked me to recommend him a wife, I should certainly have named Miss Taylor.",(No direct equivalent in text),356,not aligned,-1,-1,61491,61825,,"You might
not give Emma such a complete education as your powers would seem to
promise; but you were receiving a very good education from _her_, on the
very material matrimonial point of submitting your own will, and doing
as you were bid; and if Weston had asked me to recommend him a wife, I
should certainly have named Miss Taylor."""
"""Oh!'",(No direct equivalent in text),374,not aligned,-1,-1,45146,45149,,Oh! 
"""I do not know what I could imagine, but I confess that I have seldom seen a face or figure more pleasing to me than hers. But I am a partial old friend.""",(No direct equivalent in text),380,not aligned,-1,-1,63838,63990,,"I do not know what I could imagine, but I confess that I have seldom
seen a face or figure more pleasing to me than hers. But I am a partial
old friend."""
Isabella does not seem more my sister; has never excited a greater interest; perhaps hardly so great. (No direct equivalent in text),(No direct equivalent in text),396,not aligned,-1,-1,-1,-1,,
It would not be a bad thing for her to be very much in love with a proper object. (No direct equivalent in text),(No direct equivalent in text),397,not aligned,-1,-1,-1,-1,,
"I should like to see Emma in love, and in some doubt of a return; it would do her good. (No direct equivalent in text)",(No direct equivalent in text),398,not aligned,-1,-1,-1,-1,,
"Did not you observe her manner of answering me? How completely it meant, 'why should my picture be drawn?'""",(No direct equivalent in text),405,not aligned,-1,-1,72407,72512,,"Did not you observe her manner of answering
me? How completely it meant, 'why should my picture be drawn?'"
"""But I am afraid, Mr. Elton, Harriet will not like to sit. She thinks so little of her own beauty.",(No direct equivalent in text),407,not aligned,-1,-1,72309,72406,,"But I am afraid, Mr. Elton, Harriet will not like to sit. She thinks
so little of her own beauty. "
"Yes, good man!--thought Emma--but what has all that to do with taking likenesses? You know nothing of drawing. Don't pretend to be in raptures about mine. Keep your raptures for Harriet's face.","~~~ ""Oh!'",412,aligned,-1,-1,71622,71815,,"Yes, good man!--thought Emma--but what has all that to do with taking
likenesses? You know nothing of drawing. Don't pretend to be in raptures
about mine. Keep your raptures for Harriet's face. "
"""Well, if you give me such kind encouragement, Mr. Elton, I believe I shall try what I can do.",(No direct equivalent in text),413,not aligned,-1,-1,71817,71910,,"Well, if you give me
such kind encouragement, Mr. Elton, I believe I shall try what I can do.
"
"Harriet's features are very delicate, which makes a likeness difficult; and yet there is a peculiarity in the shape of the eye and the lines about the mouth which one ought to catch.""",(No direct equivalent in text),414,not aligned,-1,-1,71911,72093,,"Harriet's features are very delicate, which makes a likeness difficult;
and yet there is a peculiarity in the shape of the eye and the lines
about the mouth which one ought to catch."""
"""Exactly so--The shape of the eye and the lines about the mouth--I have not a doubt of your success. Pray, pray attempt it. As you will do it, it will indeed, to use your own words, be an exquisite possession.""",(No direct equivalent in text),416,not aligned,-1,-1,72097,72305,,"Exactly so--The shape of the eye and the lines about the mouth--I have
not a doubt of your success. Pray, pray attempt it. As you will do it,
it will indeed, to use your own words, be an exquisite possession."""
She had no scruple with regard to him.,(No direct equivalent in text),425,not aligned,-1,-1,68956,68994,,"She had no scruple with regard
to him. "
"And it was spoken with a sort of sighing animation, which had a vast deal of the lover.",(No direct equivalent in text),426,not aligned,-1,-1,70241,70328,,"And it was spoken with a sort of sighing
animation, which had a vast deal of the lover. "
"She had always wanted to do every thing, and had made more progress both in drawing and music than many might have done with so little labour as she would ever submit to.",(No direct equivalent in text),441,not aligned,-1,-1,73174,73344,,"She had always wanted to do
every thing, and had made more progress both in drawing and music than
many might have done with so little labour as she would ever submit to.
"
Her many beginnings were displayed.,(No direct equivalent in text),442,not aligned,-1,-1,73035,73070,,"Her many beginnings were
displayed. "
A likeness pleases every body; and Miss Woodhouse's performances must be capital.,(No direct equivalent in text),467,not aligned,-1,-1,74056,74137,,"A likeness
pleases every body; and Miss Woodhouse's performances must be capital.
"
Half a minute brought it all out.,(No direct equivalent in text),492,not aligned,-1,-1,83853,83886,,"Half a
minute brought it all out. "
"I certainly have been misunderstanding you, if you feel in doubt as to the _purport_ of your answer.",(No direct equivalent in text),505,not aligned,-1,-1,87431,87531,,"I certainly have been misunderstanding you, if you feel
in doubt as to the _purport_ of your answer. "
"You need not be prompted to write with the appearance of sorrow for his disappointment.""",(No direct equivalent in text),509,not aligned,-1,-1,87111,87198,,"You need
not be prompted to write with the appearance of sorrow for his
disappointment."""
"I had imagined you were consulting me only as to the wording of it.""",(No direct equivalent in text),512,not aligned,-1,-1,87532,87599,,"I had imagined you were
consulting me only as to the wording of it."""
"Yes, I understand the sort of mind. Vigorous, decided, with sentiments to a certain point, not coarse.",(No direct equivalent in text),520,not aligned,-1,-1,86225,86327,,"Yes, I understand the sort of mind. Vigorous, decided, with sentiments
to a certain point, not coarse. "
It is so with some men.,(No direct equivalent in text),521,not aligned,-1,-1,86201,86224,,"It is so with some men.
"
She was so surprized she did not know what to do.,(No direct equivalent in text),527,not aligned,-1,-1,84378,84427,,"She was so surprized she did not know what
to do. "
"He will connect himself well if he can.""",(No direct equivalent in text),532,not aligned,-1,-1,84846,84885,,"He will connect himself well if he can."""
"It was short, but expressed good sense, warm attachment, liberality, propriety, even delicacy of feeling.",(No direct equivalent in text),539,not aligned,-1,-1,85316,85421,,"It was
short, but expressed good sense, warm attachment, liberality, propriety,
even delicacy of feeling. "
"""I shall not give you any advice, Harriet. I will have nothing to do with it. This is a point which you must settle with your feelings.""",(No direct equivalent in text),541,not aligned,-1,-1,87872,88006,,"I shall not give you any advice, Harriet. I will have nothing to do
with it. This is a point which you must settle with your feelings."""
"If she can hesitate as to 'Yes,' she ought to say 'No' directly.",(No direct equivalent in text),554,not aligned,-1,-1,88416,88480,,"If she can hesitate as to 'Yes,' she ought to say 'No' directly.
"
But do not imagine that I want to influence you.,(No direct equivalent in text),560,not aligned,-1,-1,88652,88700,,"But do not imagine that I want to influence
you."""
"I could not have visited Mrs. Robert Martin, of Abbey-Mill Farm.",Je n'aurais pas pu rester en relations avec Mme Robert Martin d'Abbey Mill.,573,aligned,-1,-1,90623,90687,,"I could not have
visited Mrs. Robert Martin, of Abbey-Mill Farm. "
"Now I am secure of you for ever.""",(No direct equivalent in text),574,not aligned,-1,-1,90688,90720,,"Now I am secure of you
for ever."""
That would have been too dreadful!--What an escape!--,(No direct equivalent in text),577,not aligned,-1,-1,90932,90985,,"That would have
been too dreadful!--What an escape!--D"
"""Has he so!--Then I know nothing of Mr. Elton.""",(No direct equivalent in text),596,not aligned,-1,-1,96015,96060,,Has he so!--Then I know nothing of Mr. Elton. 
"""""Let us think of those among our absent friends who are more cheerfully employed,"" cried Emma.""",(No direct equivalent in text),605,not aligned,-1,-1,95622,95715,,"Let us think of those among our absent friends who are more cheerfully
employed,"" cried Emma. "
"Mr. Knightley, who had nothing of ceremony about him, was offering by his short, decided answers, an amusing contrast to the protracted apologies and civil hesitations of the other.",(No direct equivalent in text),621,not aligned,-1,-1,97412,97593,,"Mr. Knightley,
who had nothing of ceremony about him, was offering by his short,
decided answers, an amusing contrast to the protracted apologies and
civil hesitations of the other.
"
"'""I am glad you think so; and the good hands, I hope, may not be wanting.""",(No direct equivalent in text),638,not aligned,-1,-1,99054,99125,,"I am glad you think so; and the good hands, I hope, may not be
wanting."""
"Emma knew this was too true for contradiction, and therefore said nothing.",(No direct equivalent in text),640,not aligned,-1,-1,99797,99871,,"Emma knew this was too true for contradiction, and therefore said
nothing. "
Emma was more than half in hopes of Mr. Elton's having dropt a hint.,(No direct equivalent in text),656,not aligned,-1,-1,100263,100331,,"Emma was more than half in hopes of Mr. Elton's having dropt a hint.
"
"I can think of but one thing--Who is in love with her? Who makes you their confidant?""",(No direct equivalent in text),657,not aligned,-1,-1,100175,100260,,"I can think of but one thing--Who is in love with her?
Who makes you their confidant?"""
"""Very serious!",(No direct equivalent in text),658,not aligned,-1,-1,100161,100174,,Very serious! 
"'""A very serious sort, I assure you;"" still smiling.",(No direct equivalent in text),659,not aligned,-1,-1,100108,100158,,"A very serious sort, I assure you;"" still smiling.
"
"If he had never esteemed my opinion before, he would have thought highly of me then; and, I dare say, left the house thinking me the best friend and counsellor man ever had.",(No direct equivalent in text),662,not aligned,-1,-1,101942,102115,,"If he had never esteemed my opinion before, he
would have thought highly of me then; and, I dare say, left the house
thinking me the best friend and counsellor man ever had. "
"I praised the fair lady too, and altogether sent him away very happy.",(Partially covered in previous sentence),663,aligned,-1,-1,101872,101941,,"I praised the fair lady too, and altogether sent
him away very happy. "
"He proved to me that he could afford it; and that being the case, I was convinced he could not do better.",(No direct equivalent in text),664,not aligned,-1,-1,101766,101871,,"He proved to me
that he could afford it; and that being the case, I was convinced he
could not do better. "
"Mr. Knightley was a sort of general friend and adviser, and she knew Mr. Elton looked up to him.",(No direct equivalent in text),667,not aligned,-1,-1,100332,100428,,"Mr. Knightley was a sort of general friend and adviser, and she knew Mr.
Elton looked up to him.
"
"A man always imagines a woman to be ready for any body who asks her.""",(No direct equivalent in text),682,not aligned,-1,-1,103283,103351,,"A man always
imagines a woman to be ready for any body who asks her."""
"""A degradation to illegitimacy and ignorance, to be married to a respectable, intelligent gentleman-farmer!""",(No direct equivalent in text),690,not aligned,-1,-1,106680,106786,,"A degradation to illegitimacy and ignorance, to be married to a
respectable, intelligent gentleman-farmer!"""
She was as happy as possible with the Martins in the summer.,(No direct equivalent in text),698,not aligned,-1,-1,108007,108067,,"She was as
happy as possible with the Martins in the summer. "
She had no sense of superiority then.,(No direct equivalent in text),699,not aligned,-1,-1,108068,108105,,"She had no sense of
superiority then. "
"You have been no friend to Harriet Smith, Emma.",(No direct equivalent in text),701,not aligned,-1,-1,108144,108191,,"You have been no
friend to Harriet Smith, Emma. "
"At her age she can have no experience, and with her little wit, is not very likely ever to have any that can avail her.",(No direct equivalent in text),710,not aligned,-1,-1,104782,104901,,"At her age she can have
no experience, and with her little wit, is not very likely ever to have
any that can avail her. "
"It crossed my mind immediately that you would not regret your friend's leaving Highbury, for the sake of her being settled so well.",(No direct equivalent in text),717,not aligned,-1,-1,105663,105794,,"It crossed my mind immediately that you would not regret your friend's
leaving Highbury, for the sake of her being settled so well. "
