eng,fr,id,llm alignment result
"The event had every promise of happiness for her friend. ~~~ Mr. Weston was a man of unexceptionable character, easy fortune, suitable age, and pleasant manners; and there was some satisfaction in considering with what self-denying, generous friendship she had always wished and promoted the match; but it was a black morning's work for her.","Elle evoquait ces seize annees d'infatigable affection : elle pensait avec tendresse a celle qui avait dirige ses jeux et ses etudes, apportant autant d'ardeur a l'amuser qu'a l'instruire, et qui l'avait soignee avec un devouement absolu pendant les diverses maladies de l'enfance. ~~~ De ce fait, elle avait contracte vis-a-vis de Mlle Taylor une grande dette de reconnaissance ; mais Emma conservait de la periode de parfaite confiance qui avait succede, un souvenir encore plus doux.",12,not aligned
The want of Miss Taylor would be felt every hour of every day.,Elle se demanda comment elle supporterait ce changement ?,13,not aligned
"She recalled her past kindness--the kindness, the affection of sixteen years--how she had taught and how she had played with her from five years old--how she had devoted all her powers to attach and amuse her in health--and how nursed her through the various illnesses of childhood. ~~~ A large debt of gratitude was owing here; but the intercourse of the last seven years, the equal footing and perfect unreserve which had soon followed Isabella's marriage, on their being left to each other, was yet a dearer, tenderer recollection.","Malgre tous ses avantages personnels et sa situation, elle allait se trouver isolee intellectuellement ; son pere en effet ne pouvait la suivre sur le terrain d'une conversation serieuse ou enjouee ; grande disproportion de leurs ages (M. Woodhouse ne s'etait pas marie jeune) se trouvait augmentee par la suite de la constitution et des habitudes de ce dernier ; denue d'activite physique et morale, il paraissait plus vieux qu'il ne l'etait ; tout le monde l'aimait pour la bonte de son coeur et son aimable caractere, mais en aucun temps il n'avait brille par son esprit.",14,not aligned
"She had been a friend and companion such as few possessed: intelligent, well-informed, useful, gentle, knowing all the ways of the family, interested in all its concerns, and peculiarly interested in herself, in every pleasure, every scheme of hers--one to whom she could speak every thought as it arose, and who had such an affection for her as could never find fault.",,15,not aligned
"How was she to bear the change?--It was true that her friend was going only half a mile from them; but Emma was aware that great must be the difference between a Mrs. Weston, only half a mile from them, and a Miss Taylor in the house; and with all her advantages, natural and domestic, she was now in great danger of suffering from intellectual solitude.","La soeur d'Emma habitait Londres depuis son mariage, c'est-a-dire, en realite, a peu de distance ; elle se trouvait neanmoins hors de sa portee journaliere, et bien des longues soirees d'automne devraient etre passees solitairement a Hartfield avant que Noel n'amenat la visite d'Isabelle et de son mari.",16,not aligned
"She dearly loved her father, but he was no companion for her. ~~~ He could not meet her in conversation, rational or playful.","La petite ville d'Highbury dont Hartfield, malgre ses communaux, ses bois et son nom, dependait en realite, ne pouvait fournir a Emma aucune relation de son bord.",17,not aligned
"The evil of the actual disparity in their ages (and Mr. Woodhouse had not married early) was much increased by his constitution and habits; for having been a valetudinarian all his life, without activity of mind or body, he was a much older man in ways than in years; and though everywhere beloved for the friendliness of his heart and his amiable temper, his talents could not have recommended him at any time.",Les Woodhouse etaient les gens importants de l'endroit ; Emma avait de nombreuses connaissances car son pere etait poli avec tout le monde mais il n'y avait personne qui fut en situation de devenir pour elle une amie.,18,not aligned
"Her sister, though comparatively but little removed by matrimony, being settled in London, only sixteen miles off, was much beyond her daily reach; and many a long October and November evening must be struggled through at Hartfield, before Christmas brought the next visit from Isabella and her husband, and their little children, to fill the house, and give her pleasant society again. ~~~ Highbury, the large and populous village, almost amounting to a town, to which Hartfield, in spite of its separate lawn, and shrubberies, and name, did really belong, afforded her no equals. ~~~ The Woodhouses were first in consequence there.","En consequence elle appreciait a sa valeur la perte qu'elle venait de faire ; ses pensees etaient tristes mais elle prit l'air gai des que son pere se reveilla ; c'etait un homme nerveux, facilement deprime, tres attache a tous ceux qui l'entouraient, il detestait toute espece de changement et nourrissait une aversion particuliere pour le mariage -- origine et principe de bouleversement dans la famille -- ; il n'avait pas encore pris son parti de celui de sa fille ainee et continuait a parler d'elle avec un ton d'extreme compassion.",19,not aligned
"All looked up to them. ~~~ She had many acquaintance in the place, for her father was universally civil, but not one among them who could be accepted in lieu of Miss Taylor for even half a day.","Dans le cas present, son aimable egoisme et son incapacite d'imaginer chez les autres des sentiments differents des siens le predisposaient a juger que Mlle Taylor avait agi contre ses propres interets aussi bien que contre ceux de ses amis ; il ne doutait pas qu'elle n'eut ete plus heureuse en restant a Hartfield.",20,not aligned
"It was a melancholy change; and Emma could not but sigh over it, and wish for impossible things, till her father awoke, and made it necessary to be cheerful.","Emma lui sourit et se mit a causer avec animation pour eviter qu'il ne pensat a ces penibles conjonctures ; neanmoins, quand on servit le the, il repeta exactement ce qu'il avait dit au diner : << Pauvre Mlle Taylor !",21,not aligned
His spirits required support.,Que n'est-elle encore avec nous !,22,not aligned
"He was a nervous man, easily depressed; fond of every body that he was used to, and hating to part with them; hating change of every kind. ~~~ Matrimony, as the origin of change, was always disagreeable; and he was by no means yet reconciled to his own daughter's marrying, nor could ever speak of her but with compassion, though it had been entirely a match of affection, when he was now obliged to part with Miss Taylor too; and from his habits of gentle selfishness, and of being never able to suppose that other people could feel differently from himself, he was very much disposed to think Miss Taylor had done as sad a thing for herself as for them, and would have been a great deal happier if she had spent all the rest of her life at Hartfield.",,23,not aligned
"Emma smiled and chatted as cheerfully as she could, to keep him from such thoughts; but when tea came, it was impossible for him not to say exactly as he had said at dinner, ""Poor Miss Taylor!--I wish she were here again.",,24,not aligned
"What a pity it is that Mr. Weston ever thought of her!""",Quel malheur que M. Weston ait pense a elle !,25,aligned
"""I cannot agree with you, papa; you know I cannot. ~~~ Mr. Weston is such a good-humoured, pleasant, excellent man, that he thoroughly deserves a good wife;--and you would not have had Miss Taylor live with us for ever, and bear all my odd humours, when she might have a house of her own?""","-- Il m'est impossible, papa, de partager votre avis, M. Weston est un si aimable, si excellent homme qu'il meritait bien de trouver une femme accomplie ; et vous ne pouviez pas souhaiter que Mlle Taylor demeurat avec nous toute sa vie a supporter mes caprices alors qu'il lui etait loisible de posseder une maison a elle ?",26,aligned
"""A house of her own!--But where is the advantage of a house of her own?",-- Une maison a elle ! ~~~ Quel avantage y voyez-vous ?,27,not aligned
"This is three times as large.--And you have never any odd humours, my dear.""","Celle-ci n'est-elle pas trois fois plus grande, et vous n'avez jamais de caprices, ma chere.",28,aligned
"""How often we shall be going to see them, and they coming to see us!--We shall be always meeting!","-- Nous irons les voir tres souvent et de leur cote, ils viendront continuellement a Hartfield ; nous ne tarderons pas a leur faire la premiere visite.",29,aligned
"_We_ must begin; we must go and pay wedding visit very soon.""","-- Ma chere, comment voulez-vous que j'arrive jusque-la ?",30,not aligned
"""My dear, how am I to get so far?",,31,not aligned
Randalls is such a distance.,Randalls est a une telle distance !,32,aligned
"I could not walk half so far.""",Je ne puis marcher si longtemps.,33,not aligned
"""No, papa, nobody thought of your walking.","-- Aussi papa, n'est-il pas question que vous alliez a pied.",34,not aligned
"We must go in the carriage, to be sure.""","Nous irons en voiture, naturellement.",35,not aligned
"""The carriage!",-- En voiture !,36,aligned
"But James will not like to put the horses to for such a little way;--and where are the poor horses to be while we are paying our visit?""","Mais James n'aimera pas atteler pour si peu ; et les pauvres chevaux, que deviendront-ils pendant que nous ferons notre visite ?",37,aligned
"""They are to be put into Mr. Weston's stable, papa.",,38,not aligned
You know we have settled all that already. ~~~ We talked it all over with Mr. Weston last night.,-- On les mettra dans l'ecurie de M. Weston : c'est une affaire entendue.,39,aligned
"And as for James, you may be very sure he will always like going to Randalls, because of his daughter's being housemaid there.",Quant a James vous pouvez etre sur qu'il sera toujours enchante d'aller a Randalls ou sa fille est femme de chambre.,40,aligned
"I only doubt whether he will ever take us anywhere else. ~~~ That was your doing, papa.",J'apprehende meme qu'il ne consente plus desormais a nous conduire ailleurs !,41,not aligned
You got Hannah that good place.,,42,not aligned
"Nobody thought of Hannah till you mentioned her--James is so obliged to you!""","C'est vous, papa, qui avez eu la pensee de proposer Anna pour cette bonne place.",43,not aligned
"""I am very glad I did think of her.",-- James vous en est si reconnaissant !,44,not aligned
"It was very lucky, for I would not have had poor James think himself slighted upon any account; and I am sure she will make a very good servant: she is a civil, pretty-spoken girl; I have a great opinion of her.","Je suis sur qu'elle deviendra une excellente domestique : c'est une fille polie, de bonnes manieres ; chaque fois que je la rencontre elle me tire la reverence et me demande tres gracieusement de mes nouvelles.",45,aligned
"Whenever I see her, she always curtseys and asks me how I do, in a very pretty manner; and when you have had her here to do needlework, I observe she always turns the lock of the door the right way and never bangs it.","Quand vous l'avez fait venir ici pour travailler, j'ai remarque qu'elle ouvrait toujours la porte avec precaution et qu'elle prenait soin de la soutenir en la fermant.",46,not aligned
I am sure she will be an excellent servant; and it will be a great comfort to poor Miss Taylor to have somebody about her that she is used to see.,Ce sera une consolation pour cette pauvre Mlle Taylor d'avoir aupres d'elle un visage familier.,47,aligned
"Whenever James goes over to see his daughter, you know, she will be hearing of us.","Chaque fois que James ira voir sa fille, il donnera de nos nouvelles.",48,not aligned
"He will be able to tell her how we all are."" ~~~ Emma spared no exertions to maintain this happier flow of ideas, and hoped, by the help of backgammon, to get her father tolerably through the evening, and be attacked by no regrets but her own.",Emma s'efforca d'entretenir ce courant d'idees plus gaies et espera qu'avec l'aide du jacquet elle parviendrait a faire franchir heureusement a son pere le cap de la soiree.,49,not aligned
The backgammon-table was placed; but a visitor immediately afterwards walked in and made it unnecessary.,"On apporta la table, mais a ce moment un visiteur fut introduit et la rendit inutile.",50,aligned
"Mr. Knightley, a sensible man about seven or eight-and-thirty, was not only a very old and intimate friend of the family, but particularly connected with it, as the elder brother of Isabella's husband.","M. Knightley etait un homme de trente-sept ans, le frere aine du mari d'Isabelle et en meme temps un tres ancien et intime ami de la famille.",51,aligned
"He lived about a mile from Highbury, was a frequent visitor, and always welcome, and at this time more welcome than usual, as coming directly from their mutual connexions in London.","Il habitait a une demi-lieue d'Hartfield ou il venait souvent et ou il etait toujours le bienvenu ; ce soir la, il fut particulierement fete car il arrivait de Londres et venait de faire une visite a leurs parents communs.",52,aligned
"He had returned to a late dinner, after some days' absence, and now walked up to Hartfield to say that all were well in Brunswick Square. ~~~ It was a happy circumstance, and animated Mr. Woodhouse for some time. ~~~ Mr. Knightley had a cheerful manner, which always did him good; and his many inquiries after ""poor Isabella"" and her children were answered most satisfactorily.","C'etait une heureuse diversion qui tint M. Woodhouse de bonne humeur pendant quelque temps ; apres avoir obtenu tous les renseignements possibles sur la sante de sa fille et de ses petits-enfants, M. Woodhouse ajouta avec reconnaissance : -- C'est bien aimable a vous, M. Knightley, d'etre sorti a cette heure tardive pour nous faire une visite et d'avoir brave l'obscurite et le froid.",53,aligned
"When this was over, Mr. Woodhouse gratefully observed, ""It is very kind of you, Mr. Knightley, to come out at this late hour to call upon us.","-- Je puis vous assurer, Monsieur, qu'il y a un magnifique clair de lune et le temps est si doux qu'il faut que je m'eloigne de votre grand feu.",54,not aligned
"I am afraid you must have had a shocking walk.""",-- Mais la route doit etre detrempee.,55,not aligned
"""Not at all, sir. ~~~ It is a beautiful moonlight night; and so mild that I must draw back from your great fire.""",,56,not aligned
"""But you must have found it very damp and dirty.",-- Regardez mes bottines : vous voyez !,57,not aligned
"I wish you may not catch cold.""",Il n'y a pas une tache de boue.,58,not aligned
"""Dirty, sir! ~~~ Look at my shoes.","-- C'est etonnant, car, ici, la pluie n'a cesse de tomber.",59,not aligned
"Not a speck on them."" ~~~ ""Well!",J'avais meme propose de remettre le mariage.,60,not aligned
"that is quite surprising, for we have had a vast deal of rain here. ~~~ It rained dreadfully hard for half an hour while we were at breakfast.","-- A propos, je ne vous ai pas encore offert mes felicitations ; du reste, je me rends compte du genre de satisfaction que vous devez eprouver !",61,not aligned
"I wanted them to put off the wedding.""",J'espere que tout s'est passe aussi bien que possible.,62,not aligned
"""By the bye--I have not wished you joy.",Comment vous etes-vous comportes ?,63,not aligned
"Being pretty well aware of what sort of joy you must both be feeling, I have been in no hurry with my congratulations; but I hope it all went off tolerably well.",,64,not aligned
"How did you all behave? ~~~ Who cried most?""",Qui est-ce qui a verse le plus de larmes ?,65,not aligned
"""Ah!",-- Ah !,66,aligned
poor Miss Taylor!,pauvre Mademoiselle Taylor !,67,aligned
"'Tis a sad business.""",C'est une triste affaire.,68,aligned
,-- Dites plutot : pauvres M. et Mlle Woodhouse.,69,not aligned
"""Poor Mr. and Miss Woodhouse, if you please; but I cannot possibly say 'poor Miss Taylor.'","J'ai beaucoup de consideration pour vous et pour Emma, mais j'estime l'independance le premier des biens !",70,not aligned
"I have a great regard for you and Emma; but when it comes to the question of dependence or independence!--At any rate, it must be better to have only one to please than two.""","De toute facon, il vaut mieux avoir une seule personne a contenter au lieu de deux.",71,aligned
"""Especially when _one_ of those two is such a fanciful, troublesome creature!""",-- Surtout lorsqu'une de ces personnes est un etre aussi capricieux et exigeant !,72,aligned
said Emma playfully.,dit Emma d'un ton ironique.,73,not aligned
"""That is what you have in your head, I know--and what you would certainly say if my father were not by.""","Voila votre pensee de derriere la tete, je le sais ; voila ce que vous diriez-si mon pere n'etait pas la.",74,aligned
"""I believe it is very true, my dear, indeed,"" said Mr. Woodhouse, with a sigh. ~~~ ""I am afraid I am sometimes very fanciful and troublesome.""","-- En effet, ma chere, dit M. Woodhouse en soupirant ; j'ai bien peur d'etre parfois tres capricieux et exigeant.",75,aligned
"""My dearest papa! ~~~ You do not think I could mean _you_, or suppose Mr. Knightley to mean _you_.","-- Mais, mon cher papa, vous ne supposez pas que je faisais allusion a vous ou que M. Knightley avait cette intention ?",76,aligned
What a horrible idea!,Quelle horrible idee !,77,aligned
Oh no!,Oh non !,78,aligned
I meant only myself.,C'est de moi qu'il s'agissait.,79,aligned
"Mr. Knightley loves to find fault with me, you know--in a joke--it is all a joke.",M. Knightley aime a me taquiner.,80,not aligned
"We always say what we like to one another.""","-- Emma sait que je ne la flatte jamais, dit M. Knightley.",81,not aligned
"Mr. Knightley, in fact, was one of the few people who could see faults in Emma Woodhouse, and the only one who ever told her of them: and though this was not particularly agreeable to Emma herself, she knew it would be so much less so to her father, that she would not have him really suspect such a circumstance as her not being thought perfect by every body.",,82,not aligned
"""Emma knows I never flatter her,"" said Mr. Knightley, ""but I meant no reflection on any body.",,83,not aligned
Miss Taylor has been used to have two persons to please; she will now have but one.,,84,not aligned
"The chances are that she must be a gainer.""",Mais en l'occurrence je ne songeais pas a la critiquer.,85,not aligned
"""Well,"" said Emma, willing to let it pass--""you want to hear about the wedding; and I shall be happy to tell you, for we all behaved charmingly. ~~~ Every body was punctual, every body in their best looks: not a tear, and hardly a long face to be seen.","-- Allons, dit Emma toute disposee a ne pas insister, je vois que vous voulez avoir des nouvelles du mariage ; je serai heureuse de vous en donner, car nous nous sommes tous comportes d'une facon charmante : pas une larme ; c'est a peine si on voyait un visage defait.",86,aligned
"Oh no; we all felt that we were going to be only half a mile apart, and were sure of meeting every day.""",Nous avions conscience que nous allions vivre a une demi-lieue les uns des autres.,87,not aligned
"""Dear Emma bears every thing so well,"" said her father.",,88,not aligned
"""But, Mr. Knightley, she is really very sorry to lose poor Miss Taylor, and I am sure she _will_ miss her more than she thinks for.""","-- Ma chere Emma est si courageuse, dit M. Woodhouse, mais en realite, M. Knightley, elle est tres affectee.",89,not aligned
"Emma turned away her head, divided between tears and smiles.","Emma detourna la tete, souriant et pleurant a la fois.",90,aligned
"""It is impossible that Emma should not miss such a companion,"" said Mr. Knightley.","-- Il est impossible qu'Emma ne sente pas la perte d'une pareille compagne, repondit M. Knightley.",91,aligned
"""We should not like her so well as we do, sir, if we could suppose it; but she knows how much the marriage is to Miss Taylor's advantage; she knows how very acceptable it must be, at Miss Taylor's time of life, to be settled in a home of her own, and how important to her to be secure of a comfortable provision, and therefore cannot allow herself to feel so much pain as pleasure.","Nous ne l'aimerions pas autant que nous l'aimons si nous pouvions le supposer ; mais elle sait combien ce mariage est a l'avantage de Mlle Taylor, combien il est important a un certain age d'avoir un chez soi et de sentir l'avenir assure ; elle ne peut donc permettre a son chagrin d'etre plus fort que sa joie.",92,aligned
"Every friend of Miss Taylor must be glad to have her so happily married.""",Tous les amis de Mlle Taylor doivent se rejouir de la voir si heureusement mariee.,93,aligned
"""And you have forgotten one matter of joy to me,"" said Emma, ""and a very considerable one--that I made the match myself.",,94,not aligned
"I made the match, you know, four years ago; and to have it take place, and be proved in the right, when so many people said Mr. Weston would never marry again, may comfort me for any thing.""","-- Et vous oubliez une cause de contentement qui m'est personnelle ; je me flatte, dit Emma d'avoir contribue a ce mariage que je prevoyais depuis quatre ans !",95,aligned
Mr. Knightley shook his head at her.,M. Knightley hocha la tete.,96,not aligned
"Her father fondly replied, ""Ah!",M. Woodhouse repondit affectueusement : -- Ah !,97,aligned
"my dear, I wish you would not make matches and foretell things, for whatever you say always comes to pass.","ma chere, je vous en prie, ne faites plus de predictions, car elles se realisent toujours.",98,not aligned
"Pray do not make any more matches.""",J'espere aussi que vous renoncerez a preparer des mariages.,99,aligned
"""I promise you to make none for myself, papa; but I must, indeed, for other people.","-- Je vous promets de ne pas m'en occuper pour mon compte, papa, mais je ne puis prendre d'engagement en ce qui concerne les autres.",100,aligned
It is the greatest amusement in the world!,Il n'y a rien de plus amusant.,101,not aligned
"And after such success, you know!--Every body said that Mr. Weston would never marry again.",Je me sens encouragee par ce debut !,102,not aligned
"Oh dear, no! ~~~ Mr. Weston, who had been a widower so long, and who seemed so perfectly comfortable without a wife, so constantly occupied either in his business in town or among his friends here, always acceptable wherever he went, always cheerful--Mr. Weston need not spend a single evening in the year alone if he did not like it.","Tout le monde etait d'accord pour trouver que M. Weston paraissait fort bien se passer de femme : ses affaires en ville lui fournissaient une occupation et quand il arrivait ici, ses amis l'accaparaient ; chacune de ses soirees etait prise.",103,aligned
"Oh no! ~~~ Mr. Weston certainly would never marry again. ~~~ Some people even talked of a promise to his wife on her deathbed, and others of the son and the uncle not letting him.","Quelques personnes affirmaient meme que sa femme, sur son lit de mort, avait exige qu'il fit serment de ne pas se remarier ; d'autres que son fils et l'oncle s'y opposaient.",104,aligned
"All manner of solemn nonsense was talked on the subject, but I believed none of it.""","On disait toutes sortes de billevesees a ce sujet, mais je n'ai jamais voulu y croire.",105,aligned
"""Ever since the day--about four years ago--that Miss Taylor and I met with him in Broadway Lane, when, because it began to drizzle, he darted away with so much gallantry, and borrowed two umbrellas for us from Farmer Mitchell's, I made up my mind on the subject.","Un matin, il y a environ quatre ans, Mlle Taylor et moi avons rencontre M. Weston dans Broadway Lane : la pluie menacait, et il fit preuve de l'empressement le plus galant en courant aussitot emprunter deux parapluies chez le fermier Mitchell.",106,aligned
"I planned the match from that hour; and when such success has blessed me in this instance, dear papa, you cannot think that I shall leave off match-making.""",Des cet instant j'ai envisage la possibilite de cette union et depuis je me suis appliquee a en amener la realisation.,107,aligned
"""I do not understand what you mean by 'success,'"" said Mr. Knightley.","Vous ne voudriez pas, papa, que je reste sur mon succes ?",108,not aligned
"""Success supposes endeavour.",-- Qu'entendez-vous par succes ?,109,not aligned
"Your time has been properly and delicately spent, if you have been endeavouring for the last four years to bring about this marriage.",,110,not aligned
A worthy employment for a young lady's mind!,dit M. Knightley. ~~~ Un succes suppose un effort.,111,not aligned
"But if, which I rather imagine, your making the match, as you call it, means only your planning it, your saying to yourself one idle day, 'I think it would be a very good thing for Miss Taylor if Mr. Weston were to marry her,' and saying it again to yourself every now and then afterwards, why do you talk of success?","Or, si je ne me trompe, votre role a consiste a vous dire, un jour de loisir : << Il me semble que ce serait une bonne fortune pour Mlle Taylor si M. Weston l'epousait. ~~~ J'admets meme volontiers que vous ayez formule ce souhait a diverses reprises. ~~~ Ou voyez-vous la un succes ?",112,aligned
Where is your merit?,Quel est votre merite ?,113,not aligned
What are you proud of?,De quoi etes-vous fiere ?,114,aligned
"You made a lucky guess; and _that_ is all that can be said.""","Vous avez devine juste, c'est tout ce que l'on peut dire.",115,aligned
"""And have you never known the pleasure and triumph of a lucky guess?--I pity you.--I thought you cleverer--for, depend upon it a lucky guess is never merely luck.",-- Admettons qu'il en soit ainsi : il y a toujours du merite a deviner juste.,116,aligned
"There is always some talent in it. ~~~ And as to my poor word 'success,' which you quarrel with, I do not know that I am so entirely without any claim to it.","Quant a mon pauvre mot << succes >>, a propos duquel vous me querellez, je ne suis pas sure de ne pas y avoir quelque droit.",117,aligned
You have drawn two pretty pictures; but I think there may be a third--a something between the do-nothing and the do-all.,J'imagine qu'il existe un moyen terme entre n'avoir rien fait et avoir tout fait.,118,aligned
"If I had not promoted Mr. Weston's visits here, and given many little encouragements, and smoothed many little matters, it might not have come to any thing after all.","Si je n'avais favorise les visites de M. Weston, si je ne l'avais pas encourage de toute maniere, il se peut que les choses n'aient pas abouti malgre tout.",119,aligned
"I think you must know Hartfield enough to comprehend that.""",Vous connaissez assez Hartfield pour vous en rendre compte.,120,aligned
"""A straightforward, open-hearted man like Weston, and a rational, unaffected woman like Miss Taylor, may be safely left to manage their own concerns.","-- Un homme franc, loyal comme M. Weston et une femme intelligente, simple comme Mlle Taylor arrivent sans difficulte a s'entendre, s'ils en ont le desir.",121,aligned
"You are more likely to have done harm to yourself, than good to them, by interference.""",Il est probable que votre intervention vous a ete plus prejudiciable qu'elle ne leur a ete utile.,122,aligned
"""Emma never thinks of herself, if she can do good to others,"" rejoined Mr. Woodhouse, understanding but in part. ~~~ ""But, my dear, pray do not make any more matches; they are silly things, and break up one's family circle grievously.""","-- Emma ne pense jamais a elle-meme quand il s'agit de rendre service aux autres, intervint M. Woodhouse, ne saisissant qu'a moitie le sens de la conversation ; mais, ma chere, ne vous melez plus de mariages : ce sont de sottes entreprises qui rompent le cercle de famille.",123,aligned
"""Only one more, papa; only for Mr. Elton.","-- Laissez-moi en negocier encore un, papa : celui de notre vicaire.",124,not aligned
Poor Mr. Elton!,Pauvre M. Elton !,125,aligned
"You like Mr. Elton, papa,--I must look about for a wife for him.",Il faut que je lui trouve une femme.,126,not aligned
"There is nobody in Highbury who deserves him--and he has been here a whole year, and has fitted up his house so comfortably, that it would be a shame to have him single any longer--and I thought when he was joining their hands to-day, he looked so very much as if he would like to have the same kind office done for him!","Depuis un an qu'il est installe a Hartfield, il a transforme le presbytere et il a fait preuve de beaucoup de gout dans l'arrangement de son interieur : ce serait une pitie s'il demeurait celibataire.",127,aligned
"I think very well of Mr. Elton, and this is the only way I have of doing him a service.""","Il paraissait, en joignant les mains des nouveaux maries, tout dispose, le cas echeant, a tendre la sienne dans le meme but.",128,not aligned
"""Mr. Elton is a very pretty young man, to be sure, and a very good young man, and I have a great regard for him.",-- M. Elton est un jeune homme accompli et j'ai beaucoup d'estime pour lui.,129,aligned
"But if you want to shew him any attention, my dear, ask him to come and dine with us some day. ~~~ That will be a much better thing.","Je vous conseille, ma chere, si vous desirez lui donner un temoignage de sympathie, de l'inviter a diner un de ces soirs : c'est la meilleure maniere de vous interesser a lui.",130,aligned
"I dare say Mr. Knightley will be so kind as to meet him.""",Je suis sur que M. Knightley voudra bien se joindre a nous ce jour-la.,131,not aligned
"""With a great deal of pleasure, sir, at any time,"" said Mr. Knightley, laughing, ""and I agree with you entirely, that it will be a much better thing.","-- Avec le plus grand plaisir, repondit M. Knightley en riant, et je dois dire que je partage absolument votre opinion a ce sujet.",132,not aligned
"Invite him to dinner, Emma, and help him to the best of the fish and the chicken, but leave him to chuse his own wife.","Invitez M. Elton a diner, Emma, ajouta-t-il, servez lui le poisson le plus rare et le poulet le plus fin, mais laissez-le choisir sa femme !",133,aligned
"Depend upon it, a man of six or seven-and-twenty can take care of himself.""",Croyez-moi ; un homme de vingt-sept ans est capable de se diriger tout seul.,134,aligned
